Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(157, 295),     0.34078,       0.34078
(173, 390),     0.34078,       0.34078
(256, 362),     0.3408,       0.3408
(133, 373),     0.34091,       0.34091
(56, 300),     0.34158,       0.34158
(153, 380),     0.3419,       0.3419
(259, 383),     0.34196,       0.34196
(133, 359),     0.34206,       0.34206
(158, 258),     0.34212,       0.34212
(46, 467),     0.34232,       0.34232
(105, 283),     0.34254,       0.34254
(55, 63),     0.34264,       0.34264
(124, 359),     0.34284,       0.34284
(26, 380),     0.34347,       0.34347
(107, 362),     0.34348,       0.34348
(173, 373),     0.3435,       0.3435
(190, 466),     0.34355,       0.34355
(107, 466),     0.34383,       0.34383
(243, 374),     0.34422,       0.34422
(417, 466),     0.34443,       0.34443
(53, 276),     0.34485,       0.34485
(154, 388),     0.3451,       0.3451
(23, 359),     0.34525,       0.34525
(27, 107),     0.34546,       0.34546
(70, 353),     0.34558,       0.34558
(70, 249),     0.34559,       0.34559
(7, 383),     0.34561,       0.34561
(70, 466),     0.34591,       0.34591
(28, 260),     0.346,       0.346
(153, 381),     0.34632,       0.34632
(56, 253),     0.34668,       0.34668
(63, 276),     0.34687,       0.34687
(145, 390),     0.34694,       0.34694
(63, 259),     0.34713,       0.34713
(70, 259),     0.34758,       0.34758
(173, 265),     0.34827,       0.34827
(30, 156),     0.34837,       0.34837
(27, 255),     0.34845,       0.34845
(173, 276),     0.34862,       0.34862
(380, 417),     0.34871,       0.34871
(107, 382),     0.3489,       0.3489
(173, 466),     0.349,       0.349
(56, 374),     0.34916,       0.34916
(145, 339),     0.34927,       0.34927
(260, 383),     0.34966,       0.34966
(159, 336),     0.34978,       0.34978
(46, 359),     0.34992,       0.34992
(105, 255),     0.35003,       0.35003
(29, 353),     0.35035,       0.35035
(22, 466),     0.35035,       0.35035
(23, 362),     0.35067,       0.35067
(46, 383),     0.35083,       0.35083
(27, 249),     0.35092,       0.35092
(66, 373),     0.35116,       0.35116
(255, 383),     0.35184,       0.35184
(157, 466),     0.35187,       0.35187
(145, 359),     0.35195,       0.35195
(263, 417),     0.35249,       0.35249
(29, 70),     0.35291,       0.35291
(53, 55),     0.35328,       0.35328
(23, 263),     0.3533,       0.3533
(105, 260),     0.35378,       0.35378
(156, 383),     0.35388,       0.35388
(160, 293),     0.35399,       0.35399
(23, 339),     0.3542,       0.3542
(124, 265),     0.35422,       0.35422
(158, 247),     0.35451,       0.35451
(27, 265),     0.35459,       0.35459
(63, 255),     0.35461,       0.35461
(158, 467),     0.35474,       0.35474
(55, 463),     0.3553,       0.3553
(66, 283),     0.35554,       0.35554
(336, 353),     0.35557,       0.35557
(161, 300),     0.35592,       0.35592
(53, 353),     0.35598,       0.35598
(35, 383),     0.35602,       0.35602
(22, 414),     0.35605,       0.35605
(243, 300),     0.35616,       0.35616
(359, 417),     0.35619,       0.35619
(159, 249),     0.35629,       0.35629
(156, 359),     0.35637,       0.35637
(24, 382),     0.3564,       0.3564
(155, 467),     0.35658,       0.35658
(334, 336),     0.35662,       0.35662
(70, 260),     0.3567,       0.3567
(155, 254),     0.35671,       0.35671
(154, 374),     0.35681,       0.35681
(193, 381),     0.35707,       0.35707
(23, 390),     0.35726,       0.35726
(130, 383),     0.35728,       0.35728
(255, 285),     0.3573,       0.3573
(22, 380),     0.35752,       0.35752
(65, 467),     0.35755,       0.35755
(145, 263),     0.35791,       0.35791
(145, 249),     0.35829,       0.35829
(243, 254),     0.35841,       0.35841
(105, 293),     0.35844,       0.35844
(160, 353),     0.35847,       0.35847
(359, 383),     0.3587,       0.3587
(65, 249),     0.35881,       0.35881
(157, 390),     0.35882,       0.35882
(28, 283),     0.35884,       0.35884
(133, 154),     0.35914,       0.35914
(63, 353),     0.35914,       0.35914
(159, 283),     0.35933,       0.35933
(23, 381),     0.35935,       0.35935
(153, 374),     0.35967,       0.35967
(65, 255),     0.35976,       0.35976
(154, 173),     0.35977,       0.35977
(52, 353),     0.36001,       0.36001
(112, 374),     0.3601,       0.3601
(22, 398),     0.36033,       0.36033
(158, 339),     0.36065,       0.36065
(30, 300),     0.36078,       0.36078
(52, 65),     0.361,       0.361
(30, 65),     0.36109,       0.36109
(159, 296),     0.36111,       0.36111
(66, 339),     0.36128,       0.36128
(65, 390),     0.36145,       0.36145
(55, 256),     0.36152,       0.36152
(157, 359),     0.36156,       0.36156
(157, 249),     0.36158,       0.36158
(163, 383),     0.36178,       0.36178
(23, 249),     0.36288,       0.36288
(107, 374),     0.36291,       0.36291
(254, 417),     0.36316,       0.36316
(107, 253),     0.36332,       0.36332
(66, 263),     0.36337,       0.36337
(30, 70),     0.3634,       0.3634
(243, 265),     0.36341,       0.36341
(22, 382),     0.36347,       0.36347
(193, 385),     0.3637,       0.3637
(52, 276),     0.36376,       0.36376
(28, 334),     0.36379,       0.36379
(105, 383),     0.36386,       0.36386
(107, 265),     0.36402,       0.36402
(110, 265),     0.36432,       0.36432
(124, 247),     0.36451,       0.36451
(243, 339),     0.36454,       0.36454
(254, 373),     0.36455,       0.36455
(283, 296),     0.36458,       0.36458
(53, 383),     0.36514,       0.36514
(159, 255),     0.36531,       0.36531
(55, 466),     0.36533,       0.36533
(52, 293),     0.36539,       0.36539
(29, 55),     0.36543,       0.36543
(55, 159),     0.36554,       0.36554
(190, 300),     0.36557,       0.36557
(27, 263),     0.36564,       0.36564
(70, 263),     0.36566,       0.36566
(243, 249),     0.3658,       0.3658
(155, 255),     0.36633,       0.36633
(193, 339),     0.36733,       0.36733
(159, 285),     0.36735,       0.36735
(193, 380),     0.36739,       0.36739
(190, 253),     0.36752,       0.36752
(27, 359),     0.36775,       0.36775
(190, 255),     0.36796,       0.36796
(282, 336),     0.36798,       0.36798
(63, 260),     0.3683,       0.3683
(276, 336),     0.3684,       0.3684
(55, 341),     0.36846,       0.36846
(193, 300),     0.36857,       0.36857
(190, 374),     0.36869,       0.36869
(27, 293),     0.36898,       0.36898
(173, 339),     0.36946,       0.36946
(53, 300),     0.36962,       0.36962
(158, 390),     0.36964,       0.36964
(65, 359),     0.37001,       0.37001
(133, 417),     0.37007,       0.37007
(112, 254),     0.37007,       0.37007
(158, 300),     0.37034,       0.37034
(28, 466),     0.37111,       0.37111
(63, 359),     0.37124,       0.37124
(22, 374),     0.3714,       0.3714
(144, 265),     0.37143,       0.37143
(55, 158),     0.37147,       0.37147
(105, 353),     0.37168,       0.37168
(22, 254),     0.37171,       0.37171
(157, 276),     0.37178,       0.37178
(105, 359),     0.3721,       0.3721
(70, 255),     0.37222,       0.37222
(55, 362),     0.37239,       0.37239
(154, 467),     0.37283,       0.37283
(155, 373),     0.373,       0.373
(246, 383),     0.37301,       0.37301
(133, 466),     0.37316,       0.37316
(105, 467),     0.37319,       0.37319
(243, 359),     0.37333,       0.37333
(156, 265),     0.3734,       0.3734
(158, 282),     0.37379,       0.37379
(23, 255),     0.37445,       0.37445
(133, 300),     0.3745,       0.3745
(193, 255),     0.375,       0.375
(112, 300),     0.37525,       0.37525
(145, 255),     0.3755,       0.3755
(153, 254),     0.3755,       0.3755
(157, 282),     0.37558,       0.37558
(105, 276),     0.37567,       0.37567
(157, 258),     0.37587,       0.37587
(56, 359),     0.376,       0.376
(259, 285),     0.37621,       0.37621
(247, 383),     0.37632,       0.37632
(158, 276),     0.37638,       0.37638
(66, 260),     0.37642,       0.37642
(145, 353),     0.37692,       0.37692
(70, 467),     0.37703,       0.37703
(53, 63),     0.37738,       0.37738
(155, 339),     0.37778,       0.37778
(66, 105),     0.37789,       0.37789
(52, 383),     0.37793,       0.37793
(27, 276),     0.37838,       0.37838
(23, 353),     0.37868,       0.37868
(157, 300),     0.37915,       0.37915
(107, 283),     0.37916,       0.37916
(157, 339),     0.37934,       0.37934
(193, 374),     0.37941,       0.37941
(154, 254),     0.38037,       0.38037
(63, 467),     0.38045,       0.38045
(155, 249),     0.38115,       0.38115
(190, 265),     0.38128,       0.38128
(190, 390),     0.3819,       0.3819
(193, 263),     0.38192,       0.38192
(56, 249),     0.38214,       0.38214
(159, 276),     0.38232,       0.38232
(26, 374),     0.38251,       0.38251
(243, 263),     0.38306,       0.38306
(243, 390),     0.38374,       0.38374
(159, 263),     0.38408,       0.38408
(22, 300),     0.38414,       0.38414
(157, 247),     0.38431,       0.38431
(55, 259),     0.38433,       0.38433
(193, 249),     0.38466,       0.38466
(243, 373),     0.38468,       0.38468
(336, 359),     0.38481,       0.38481
(26, 254),     0.38485,       0.38485
(159, 359),     0.38511,       0.38511
(55, 252),     0.3856,       0.3856
(23, 145),     0.38565,       0.38565
(155, 390),     0.38565,       0.38565
(22, 381),     0.38569,       0.38569
(23, 382),     0.38581,       0.38581
(153, 466),     0.38602,       0.38602
(158, 283),     0.38663,       0.38663
(157, 283),     0.38771,       0.38771
(28, 373),     0.3883,       0.3883
(105, 300),     0.38883,       0.38883
(173, 300),     0.38893,       0.38893
(158, 466),     0.38894,       0.38894
(55, 381),     0.3895,       0.3895
(159, 334),     0.38963,       0.38963
(70, 359),     0.38983,       0.38983
(155, 265),     0.39009,       0.39009
(66, 390),     0.39019,       0.39019
(107, 259),     0.39025,       0.39025
(29, 300),     0.39069,       0.39069
(155, 300),     0.39082,       0.39082
(124, 383),     0.39109,       0.39109
(55, 382),     0.3911,       0.3911
(112, 243),     0.39132,       0.39132
(157, 265),     0.39133,       0.39133
(55, 265),     0.39137,       0.39137
(65, 276),     0.39191,       0.39191
(159, 265),     0.39218,       0.39218
(26, 300),     0.39226,       0.39226
(282, 296),     0.39282,       0.39282
(285, 467),     0.393,       0.393
(30, 383),     0.39307,       0.39307
(28, 467),     0.39314,       0.39314
(65, 353),     0.39344,       0.39344
(260, 336),     0.39375,       0.39375
(158, 263),     0.39383,       0.39383
(107, 254),     0.39411,       0.39411
(56, 254),     0.39477,       0.39477
(193, 387),     0.39524,       0.39524
(56, 373),     0.39534,       0.39534
(28, 293),     0.39553,       0.39553
(160, 300),     0.3964,       0.3964
(157, 383),     0.3964,       0.3964
(159, 293),     0.39641,       0.39641
(374, 417),     0.39649,       0.39649
(153, 300),     0.39659,       0.39659
(26, 243),     0.39694,       0.39694
(157, 353),     0.39695,       0.39695
(158, 336),     0.39709,       0.39709
(190, 373),     0.39766,       0.39766
(55, 263),     0.39768,       0.39768
(55, 293),     0.39768,       0.39768
(55, 380),     0.39812,       0.39812
(66, 249),     0.39923,       0.39923
(144, 383),     0.39932,       0.39932
(28, 339),     0.39987,       0.39987
(158, 249),     0.40002,       0.40002
(295, 336),     0.40002,       0.40002
(25, 383),     0.4003,       0.4003
(173, 193),     0.40035,       0.40035
(336, 467),     0.40044,       0.40044
(157, 296),     0.4009,       0.4009
(66, 383),     0.40098,       0.40098
(27, 55),     0.40118,       0.40118
(153, 373),     0.40139,       0.40139
(285, 359),     0.40157,       0.40157
(193, 467),     0.40159,       0.40159
(66, 293),     0.4018,       0.4018
(243, 466),     0.40258,       0.40258
(158, 296),     0.4029,       0.4029
(66, 255),     0.40303,       0.40303
(161, 383),     0.40315,       0.40315
(65, 293),     0.40374,       0.40374
(190, 353),     0.4038,       0.4038
(158, 285),     0.40415,       0.40415
(193, 373),     0.40428,       0.40428
(52, 300),     0.40445,       0.40445
(27, 353),     0.40467,       0.40467
(155, 263),     0.40485,       0.40485
(107, 263),     0.40504,       0.40504
(24, 265),     0.40506,       0.40506
(193, 390),     0.40556,       0.40556
(56, 353),     0.40611,       0.40611
(154, 373),     0.40672,       0.40672
(173, 353),     0.40687,       0.40687
(66, 276),     0.40709,       0.40709
(28, 263),     0.40718,       0.40718
(256, 382),     0.40735,       0.40735
(249, 417),     0.40746,       0.40746
(66, 353),     0.4077,       0.4077
(159, 300),     0.40796,       0.40796
(66, 467),     0.40804,       0.40804
(26, 466),     0.40805,       0.40805
(110, 383),     0.40836,       0.40836
(65, 383),     0.40894,       0.40894
(28, 276),     0.40946,       0.40946
(56, 390),     0.40957,       0.40957
(157, 336),     0.40992,       0.40992
(157, 293),     0.41035,       0.41035
(157, 334),     0.41064,       0.41064
(155, 359),     0.41199,       0.41199
(112, 339),     0.41215,       0.41215
(155, 466),     0.41249,       0.41249
(22, 373),     0.41293,       0.41293
(56, 383),     0.41311,       0.41311
(29, 383),     0.41379,       0.41379
(154, 300),     0.41384,       0.41384
(107, 373),     0.414,       0.414
(157, 255),     0.41407,       0.41407
(158, 293),     0.4148,       0.4148
(112, 466),     0.41664,       0.41664
(55, 253),     0.41679,       0.41679
(353, 383),     0.41679,       0.41679
(190, 383),     0.41747,       0.41747
(158, 359),     0.41954,       0.41954
(173, 383),     0.41954,       0.41954
(243, 353),     0.41965,       0.41965
(112, 373),     0.41992,       0.41992
(112, 255),     0.42018,       0.42018
(193, 384),     0.42018,       0.42018
(66, 359),     0.4208,       0.4208
(107, 293),     0.42141,       0.42141
(190, 254),     0.42145,       0.42145
(158, 265),     0.42149,       0.42149
(193, 359),     0.4215,       0.4215
(133, 353),     0.42249,       0.42249
(260, 285),     0.42276,       0.42276
(30, 158),     0.42291,       0.42291
(153, 339),     0.4239,       0.4239
(28, 265),     0.42434,       0.42434
(55, 374),     0.42483,       0.42483
(22, 339),     0.42534,       0.42534
(154, 339),     0.42566,       0.42566
(153, 390),     0.42591,       0.42591
(159, 353),     0.42633,       0.42633
(190, 339),     0.42668,       0.42668
(28, 390),     0.42695,       0.42695
(158, 383),     0.42723,       0.42723
(56, 265),     0.42753,       0.42753
(22, 359),     0.42798,       0.42798
(158, 334),     0.42995,       0.42995
(154, 390),     0.43042,       0.43042
(158, 353),     0.43154,       0.43154
(107, 339),     0.43176,       0.43176
(55, 276),     0.43203,       0.43203
(255, 417),     0.43209,       0.43209
(112, 265),     0.43252,       0.43252
(66, 300),     0.43319,       0.43319
(383, 467),     0.43337,       0.43337
(27, 300),     0.43368,       0.43368
(24, 383),     0.4338,       0.4338
(283, 336),     0.43425,       0.43425
(153, 249),     0.43439,       0.43439
(28, 249),     0.43496,       0.43496
(283, 293),     0.43521,       0.43521
(22, 353),     0.4353,       0.4353
(339, 417),     0.43535,       0.43535
(154, 466),     0.43587,       0.43587
(154, 249),     0.43645,       0.43645
(107, 383),     0.43658,       0.43658
(154, 255),     0.43666,       0.43666
(28, 300),     0.43821,       0.43821
(145, 265),     0.43908,       0.43908
(193, 466),     0.43924,       0.43924
(22, 390),     0.4393,       0.4393
(26, 373),     0.43941,       0.43941
(158, 255),     0.43999,       0.43999
(153, 359),     0.44022,       0.44022
(153, 263),     0.44046,       0.44046
(65, 300),     0.4408,       0.4408
(193, 265),     0.44122,       0.44122
(28, 359),     0.44142,       0.44142
(173, 417),     0.44235,       0.44235
(26, 339),     0.44287,       0.44287
(56, 255),     0.44315,       0.44315
(56, 339),     0.44315,       0.44315
(22, 263),     0.44355,       0.44355
(112, 390),     0.44358,       0.44358
(112, 359),     0.44389,       0.44389
(153, 255),     0.44448,       0.44448
(23, 265),     0.44451,       0.44451
(112, 353),     0.44487,       0.44487
(157, 285),     0.4449,       0.4449
(55, 254),     0.44542,       0.44542
(55, 260),     0.44631,       0.44631
(112, 249),     0.44691,       0.44691
(193, 388),     0.44692,       0.44692
(105, 107),     0.44712,       0.44712
(22, 249),     0.44739,       0.44739
(133, 383),     0.44767,       0.44767
(193, 383),     0.44772,       0.44772
(22, 255),     0.44779,       0.44779
(55, 383),     0.44824,       0.44824
(243, 383),     0.44826,       0.44826
(160, 383),     0.44848,       0.44848
(155, 353),     0.44882,       0.44882
(107, 390),     0.44971,       0.44971
(153, 353),     0.45008,       0.45008
(26, 353),     0.45247,       0.45247
(107, 300),     0.45254,       0.45254
(55, 300),     0.45284,       0.45284
(154, 265),     0.45327,       0.45327
(154, 263),     0.45354,       0.45354
(27, 383),     0.45422,       0.45422
(107, 249),     0.45465,       0.45465
(107, 276),     0.45484,       0.45484
(28, 255),     0.45708,       0.45708
(193, 353),     0.45775,       0.45775
(154, 359),     0.45877,       0.45877
(28, 353),     0.45895,       0.45895
(373, 417),     0.45925,       0.45925
(390, 417),     0.4597,       0.4597
(145, 383),     0.45981,       0.45981
(26, 359),     0.46089,       0.46089
(112, 263),     0.46442,       0.46442
(26, 255),     0.46517,       0.46517
(55, 249),     0.46672,       0.46672
(26, 265),     0.46686,       0.46686
(107, 255),     0.46737,       0.46737
(23, 383),     0.46809,       0.46809
(55, 353),     0.46894,       0.46894
(107, 353),     0.46948,       0.46948
(26, 390),     0.4697,       0.4697
(154, 353),     0.46978,       0.46978
(55, 373),     0.46982,       0.46982
(107, 260),     0.47036,       0.47036
(153, 265),     0.47231,       0.47231
(159, 383),     0.47377,       0.47377
(55, 467),     0.47495,       0.47495
(22, 265),     0.47531,       0.47531
(55, 339),     0.47618,       0.47618
(26, 249),     0.47956,       0.47956
(28, 383),     0.47974,       0.47974
(155, 383),     0.482,       0.482
(55, 359),     0.48448,       0.48448
(26, 263),     0.48463,       0.48463
(55, 255),     0.48634,       0.48634
(382, 463),     0.48651,       0.48651
(29, 65),     0.48714,       0.48714
(55, 390),     0.48878,       0.48878
(112, 383),     0.48948,       0.48948
(107, 359),     0.49403,       0.49403
(107, 467),     0.49617,       0.49617
(22, 383),     0.50505,       0.50505
(153, 383),     0.50506,       0.50506
(26, 383),     0.50757,       0.50757
(154, 383),     0.5095,       0.5095
(27, 65),     0.53535,       0.53535
(276, 300),     0.62258,       0.62258
