Comparing the following files: 
kelly_front_s3_v2/,  kelly_low_s3_v2/,  kelly_right_threequarter_s3_v2/,  kelly_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s3_v2_vs_kelly_low_s3_v2,  kelly_front_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_front_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_right_threequarter_s3_v2_vs_kelly_left_threequarter_s3_v2,  average
(70, 398),     -0.36577,       0.32801,       0.06773,       0.06163,       0.0278,       -0.1697,       -0.00838
(173, 384),     0.21794,       0.32962,       -0.26365,       0.45489,       -0.32268,       -0.46668,       -0.00843
(107, 293),     -0.03602,       -0.11621,       -0.37628,       0.23482,       0.00453,       0.23767,       -0.00858
(160, 359),     0.09023,       0.22479,       0.06507,       -0.26055,       0.02017,       -0.19223,       -0.00875
(56, 255),     0.02527,       0.20608,       -0.13691,       0.01304,       -0.27703,       0.11623,       -0.00889
(26, 417),     0.06424,       -0.48977,       -0.17953,       0.3482,       -0.02487,       0.22806,       -0.00894
(35, 190),     -0.54486,       -0.35234,       -0.20722,       0.3405,       0.46204,       0.24726,       -0.0091
(26, 124),     -0.37286,       0.5323,       0.19079,       -0.15977,       -0.1347,       -0.11043,       -0.00911
(55, 276),     0.08658,       -0.0721,       -0.39123,       0.16884,       -0.02534,       0.17791,       -0.00922
(153, 283),     -0.05292,       0.49426,       -0.00231,       -0.07625,       -0.23431,       -0.18392,       -0.00924
(163, 384),     0.10299,       0.18077,       -0.0071,       0.25576,       -0.20639,       -0.38227,       -0.00937
(154, 382),     0.25106,       -0.02099,       -0.12523,       0.38046,       -0.34854,       -0.19305,       -0.00938
(246, 386),     -0.17394,       0.34728,       0.04852,       0.28663,       -0.25065,       -0.31505,       -0.00953
(247, 383),     -0.31612,       -0.03165,       0.02807,       0.32343,       -0.09356,       0.03255,       -0.00955
(190, 255),     -0.06212,       0.23912,       -0.0192,       -0.01683,       -0.36668,       0.16777,       -0.00966
(53, 276),     -0.30519,       0.0198,       -0.04212,       0.253,       -0.13744,       0.1538,       -0.00969
(193, 466),     0.17022,       0.06668,       -0.06258,       -0.07569,       -0.29461,       0.13768,       -0.00972
(46, 276),     -0.49404,       -0.04276,       0.07289,       0.34354,       -0.06873,       0.13011,       -0.00983
(156, 283),     -0.49602,       -0.09762,       0.0999,       0.14883,       0.14633,       0.1368,       -0.0103
(124, 300),     -0.54591,       -0.10765,       0.03849,       0.37727,       0.01224,       0.16288,       -0.01045
(65, 276),     0.11103,       0.01049,       -0.32354,       0.16395,       -0.0995,       0.07457,       -0.0105
(388, 466),     -0.87853,       -0.50312,       -0.19797,       0.60545,       0.25082,       0.66011,       -0.01054
(70, 257),     -0.38549,       0.29283,       0.15409,       -0.1941,       0.12481,       -0.05622,       -0.01068
(282, 283),     0.41182,       -0.28881,       0.10844,       -0.34584,       -0.12171,       0.17043,       -0.01094
(130, 265),     -0.14862,       0.16177,       0.01312,       0.09753,       -0.15335,       -0.03645,       -0.011
(144, 293),     -0.21187,       0.34367,       0.08419,       -0.00802,       -0.19649,       -0.07782,       -0.01106
(26, 374),     0.31344,       0.30902,       -0.30223,       0.45525,       -0.43476,       -0.40722,       -0.01108
(173, 293),     -0.32969,       0.11994,       -0.09592,       0.13494,       -0.00126,       0.10463,       -0.01123
(243, 380),     0.22037,       0.2052,       -0.30605,       0.59696,       -0.41224,       -0.37298,       -0.01146
(154, 381),     0.25778,       0.07307,       -0.17886,       0.46048,       -0.38549,       -0.29767,       -0.01178
(155, 388),     0.15952,       0.56242,       -0.34191,       0.56914,       -0.47718,       -0.54314,       -0.01186
(65, 259),     0.44659,       0.00402,       -0.24947,       -0.20201,       -0.05813,       -0.01252,       -0.01192
(22, 353),     0.04448,       0.16175,       -0.12693,       0.09028,       -0.2438,       0.00211,       -0.01202
(55, 283),     0.09642,       0.17054,       -0.41893,       0.08905,       -0.05117,       0.0415,       -0.0121
(35, 263),     -0.25713,       0.52604,       -0.04882,       -0.21603,       -0.01455,       -0.0633,       -0.0123
(193, 282),     0.07801,       0.29252,       -0.13765,       -0.21522,       0.13594,       -0.22795,       -0.01239
(70, 463),     -0.36978,       0.51482,       0.04118,       -0.05715,       -0.04353,       -0.16042,       -0.01248
(154, 398),     0.25484,       0.12789,       -0.18318,       0.40508,       -0.34647,       -0.3335,       -0.01256
(46, 300),     -0.48049,       -0.10154,       0.04765,       0.38943,       -0.07534,       0.14405,       -0.01271
(110, 300),     -0.25258,       0.30993,       -0.01888,       0.11509,       -0.2139,       -0.0166,       -0.01282
(24, 133),     -0.03342,       0.45504,       -0.0115,       0.06934,       -0.13166,       -0.42499,       -0.01286
(33, 417),     -0.29639,       -0.52862,       0.09079,       0.55079,       0.08375,       0.02165,       -0.013
(384, 466),     -0.50138,       0.05816,       -0.17561,       -0.06876,       0.27675,       0.33142,       -0.01324
(359, 386),     -0.86074,       -0.39602,       -0.24781,       0.50972,       0.26349,       0.65071,       -0.01344
(154, 256),     0.34021,       -0.06018,       -0.1714,       0.46327,       -0.39,       -0.26362,       -0.01362
(193, 257),     0.10117,       0.22941,       -0.22379,       0.39302,       -0.33796,       -0.24378,       -0.01366
(157, 384),     0.17455,       0.05274,       -0.19173,       0.42513,       -0.31332,       -0.23014,       -0.01379
(22, 373),     0.19114,       0.3347,       -0.24795,       0.23746,       -0.31537,       -0.28305,       -0.01385
(246, 382),     0.25973,       -0.24426,       0.25825,       0.24957,       -0.11547,       -0.49193,       -0.01402
(156, 296),     -0.42667,       -0.22745,       0.05538,       0.03096,       0.28654,       0.19665,       -0.0141
(246, 390),     -0.09873,       0.29074,       -0.02355,       0.08287,       -0.06485,       -0.27137,       -0.01415
(381, 382),     0.32061,       0.29453,       -0.42325,       0.16428,       -0.26241,       -0.17888,       -0.01419
(7, 26),     0.26594,       -0.31856,       0.41309,       -0.01787,       0.09518,       -0.52322,       -0.01424
(26, 341),     0.31851,       -0.00256,       -0.27209,       0.46054,       -0.35187,       -0.23808,       -0.01426
(190, 254),     0.26924,       0.04975,       -0.29905,       0.33576,       -0.3786,       -0.06294,       -0.01431
(145, 374),     0.22327,       0.15341,       -0.13504,       0.21103,       -0.24204,       -0.29756,       -0.01449
(22, 359),     0.16141,       0.31063,       -0.09503,       -0.0041,       -0.28912,       -0.1708,       -0.0145
(163, 300),     -0.21226,       0.30628,       0.04301,       0.11786,       -0.26422,       -0.07791,       -0.01454
(107, 295),     0.28944,       -0.04095,       -0.23824,       -0.27274,       0.12847,       0.04566,       -0.01473
(417, 463),     0.51337,       -0.43828,       0.16939,       -0.23374,       0.14558,       -0.24655,       -0.01504
(133, 380),     0.16727,       0.11699,       -0.23767,       0.56437,       -0.39334,       -0.30836,       -0.01512
(35, 158),     -0.16943,       -0.05469,       -0.11176,       -0.02688,       0.18368,       0.08724,       -0.01531
(24, 155),     0.14489,       0.54879,       -0.21531,       0.19394,       -0.2653,       -0.49931,       -0.01538
(35, 467),     -0.3638,       0.28559,       -0.05608,       -0.01411,       -0.01285,       0.06738,       -0.01565
(55, 282),     0.09203,       0.32622,       -0.35408,       -0.14431,       0.02587,       -0.03979,       -0.01568
(157, 249),     -0.01717,       0.20553,       -0.2084,       0.12121,       -0.21585,       0.02029,       -0.01573
(30, 259),     -0.35392,       0.56238,       0.05602,       -0.0324,       -0.2598,       -0.06705,       -0.01579
(112, 380),     0.2626,       0.26648,       -0.30718,       0.5545,       -0.44237,       -0.42935,       -0.01589
(153, 341),     0.33658,       -0.13532,       -0.06953,       0.32626,       -0.28496,       -0.26853,       -0.01592
(382, 417),     0.55448,       -0.41518,       0.06168,       -0.18036,       0.09168,       -0.20817,       -0.01598
(63, 105),     -0.30798,       -0.43036,       0.05061,       0.29341,       0.13949,       0.15817,       -0.01611
(158, 383),     0.11479,       0.0517,       -0.17478,       0.16463,       -0.2829,       0.02976,       -0.01613
(28, 384),     0.10932,       -0.02299,       -0.09036,       0.18095,       -0.15611,       -0.11771,       -0.01615
(112, 283),     0.07826,       0.55134,       -0.1684,       -0.02161,       -0.18465,       -0.35281,       -0.01631
(246, 388),     -0.33503,       0.354,       -0.00567,       0.23974,       -0.14034,       -0.21105,       -0.01639
(56, 383),     0.1117,       -0.13021,       -0.32632,       0.25271,       -0.14082,       0.13429,       -0.01644
(112, 256),     0.32862,       0.02284,       -0.27849,       0.55648,       -0.41086,       -0.31802,       -0.01657
(53, 300),     -0.29655,       -0.06315,       -0.05878,       0.30569,       -0.13383,       0.14715,       -0.01658
(66, 282),     0.13082,       0.10908,       -0.24633,       -0.13218,       -0.05062,       0.08926,       -0.01666
(163, 260),     -0.22148,       0.46153,       0.01533,       0.12005,       -0.16068,       -0.31506,       -0.01672
(65, 283),     0.08396,       0.17351,       -0.35594,       0.09666,       -0.1166,       0.01797,       -0.01674
(27, 265),     0.35671,       -0.04691,       -0.08209,       -0.06943,       -0.03972,       -0.2207,       -0.01702
(145, 463),     0.2643,       -0.14379,       -0.03464,       0.20458,       -0.12627,       -0.26669,       -0.01708
(27, 388),     -0.31798,       0.16708,       -0.18826,       0.14852,       -0.06896,       0.15676,       -0.01714
(247, 359),     -0.17833,       0.4145,       0.00742,       -0.11893,       -0.16164,       -0.06616,       -0.01719
(24, 112),     0.12968,       0.47131,       -0.1588,       0.29878,       -0.30642,       -0.53808,       -0.01726
(145, 398),     0.25094,       0.05404,       -0.08018,       0.20015,       -0.19086,       -0.33881,       -0.01745
(159, 359),     0.19353,       0.13205,       0.00864,       -0.29209,       -0.02732,       -0.12057,       -0.01763
(25, 283),     -0.28185,       0.27676,       0.02512,       0.17575,       -0.22435,       -0.07724,       -0.01763
(112, 265),     0.23565,       -0.19762,       -0.2493,       0.24461,       -0.2152,       0.07592,       -0.01766
(133, 255),     -0.16184,       0.32178,       0.05036,       -0.03784,       -0.42396,       0.14521,       -0.01771
(154, 380),     0.25219,       0.14054,       -0.23475,       0.48083,       -0.41802,       -0.32749,       -0.01778
(112, 466),     0.10811,       0.45327,       -0.24707,       0.53596,       -0.46636,       -0.4906,       -0.01778
(105, 282),     -0.17109,       0.21264,       -0.05431,       -0.16923,       -0.06122,       0.13573,       -0.01791
(144, 467),     -0.05535,       0.39872,       -0.00918,       -0.02729,       -0.13205,       -0.28271,       -0.01798
(46, 296),     -0.43911,       -0.01882,       0.09958,       -0.00769,       0.12333,       0.1345,       -0.01803
(25, 387),     -0.20102,       0.52672,       -0.14124,       0.29064,       -0.22693,       -0.35641,       -0.01804
(56, 300),     -0.09896,       0.01165,       -0.28869,       0.28816,       -0.13278,       0.11153,       -0.01818
(155, 380),     0.17835,       0.14735,       -0.25405,       0.54459,       -0.40082,       -0.32466,       -0.01821
(110, 173),     -0.39697,       0.50213,       0.0343,       -0.14474,       0.00121,       -0.10639,       -0.01841
(46, 362),     -0.3177,       0.38291,       0.05806,       -0.00195,       -0.11411,       -0.11845,       -0.01854
(145, 243),     -0.00553,       0.08106,       0.31518,       -0.05521,       0.08688,       -0.53428,       -0.01865
(63, 336),     -0.48082,       0.04586,       0.00718,       -0.02742,       0.1569,       0.18618,       -0.01869
(22, 374),     0.24357,       0.24841,       -0.19654,       0.27318,       -0.33738,       -0.34347,       -0.01871
(70, 362),     -0.3954,       0.44861,       0.04773,       0.0015,       -0.03669,       -0.17804,       -0.01871
(133, 144),     -0.06354,       0.3129,       0.12791,       -0.2171,       0.22049,       -0.49386,       -0.01887
(110, 353),     -0.18583,       0.30415,       -0.0707,       0.1337,       -0.25384,       -0.04155,       -0.01901
(110, 258),     -0.30066,       0.50305,       0.01523,       0.04512,       -0.22352,       -0.15425,       -0.01917
(159, 193),     -0.75362,       0.64411,       0.3931,       -0.42051,       -0.39069,       0.41251,       -0.01918
(173, 383),     -0.05205,       -0.11941,       -0.21753,       0.22573,       -0.14357,       0.19142,       -0.01924
(30, 334),     -0.47335,       0.12853,       0.01666,       0.25703,       -0.12375,       0.07944,       -0.01924
(24, 265),     0.07529,       0.00169,       -0.14819,       0.20516,       -0.18583,       -0.06356,       -0.01924
(154, 374),     0.26235,       0.18997,       -0.27856,       0.44189,       -0.4247,       -0.30651,       -0.01926
(157, 466),     0.00189,       0.28195,       -0.21221,       0.1779,       -0.30195,       -0.06324,       -0.01928
(243, 255),     -0.12453,       0.27616,       0.04954,       -0.00872,       -0.41717,       0.10757,       -0.01952
(153, 374),     0.2561,       0.15015,       -0.20316,       0.31353,       -0.35196,       -0.28187,       -0.01954
(22, 463),     0.20895,       -0.10972,       -0.21336,       0.25473,       -0.13901,       -0.11912,       -0.01959
(63, 414),     -0.24647,       0.51437,       -0.06874,       -0.17013,       -0.07869,       -0.0686,       -0.01971
(23, 243),     0.02306,       0.35141,       0.09281,       0.03224,       -0.11669,       -0.50114,       -0.01972
(153, 156),     -0.48527,       0.48326,       0.3313,       -0.27518,       -0.27503,       0.10232,       -0.01977
(173, 373),     0.20315,       0.16588,       -0.32292,       0.40633,       -0.399,       -0.17213,       -0.01978
(28, 283),     -0.13419,       0.18766,       -0.20821,       0.34665,       -0.25215,       -0.05908,       -0.01989
(158, 385),     0.13833,       0.07601,       -0.10014,       0.25601,       -0.33653,       -0.15324,       -0.01993
(249, 255),     -0.07568,       0.29903,       -0.1181,       0.60342,       -0.1948,       -0.63491,       -0.02017
(124, 285),     -0.40403,       -0.38447,       0.09327,       0.18007,       0.2979,       0.09517,       -0.02035
(56, 359),     0.0743,       0.25168,       -0.14764,       -0.06739,       -0.33186,       0.09859,       -0.02039
(30, 388),     -0.41909,       0.28424,       -0.08827,       0.23109,       -0.13738,       0.00684,       -0.02043
(243, 388),     0.16343,       0.51204,       -0.32699,       0.59263,       -0.48962,       -0.57411,       -0.02044
(24, 353),     -0.08766,       0.2252,       -0.10902,       0.09263,       -0.21825,       -0.02562,       -0.02045
(157, 383),     0.04999,       -0.12309,       -0.20586,       0.23002,       -0.21281,       0.13901,       -0.02046
(27, 386),     0.0296,       0.06726,       -0.10563,       0.07784,       -0.22501,       0.03201,       -0.02065
(145, 373),     0.0892,       0.26804,       -0.19599,       0.16102,       -0.218,       -0.22836,       -0.02068
(159, 257),     -0.10791,       0.43023,       -0.11328,       0.26714,       -0.41719,       -0.18315,       -0.02069
(26, 380),     0.29089,       0.25823,       -0.28768,       0.48168,       -0.44033,       -0.42695,       -0.02069
(53, 259),     -0.0712,       0.32313,       -0.09253,       -0.23396,       -0.14333,       0.09337,       -0.02075
(247, 249),     -0.27973,       0.42589,       -0.07972,       0.00454,       -0.11932,       -0.07622,       -0.02076
(23, 24),     -0.15817,       0.40153,       -0.16439,       0.30746,       -0.20516,       -0.3063,       -0.02084
(35, 384),     -0.08467,       0.01239,       -0.01515,       -0.11207,       0.19507,       -0.12132,       -0.02096
(35, 249),     -0.26444,       0.49012,       -0.10708,       -0.15736,       0.00744,       -0.09463,       -0.02099
(29, 385),     -0.07537,       0.08063,       -0.03069,       0.11422,       -0.1793,       -0.03619,       -0.02112
(158, 384),     0.18729,       -0.12491,       0.01047,       0.33736,       -0.3191,       -0.21843,       -0.02122
(112, 374),     0.26768,       0.29136,       -0.33888,       0.53194,       -0.45627,       -0.42362,       -0.0213
(285, 334),     -0.14673,       0.42335,       -0.13466,       -0.13388,       -0.08133,       -0.05498,       -0.02137
(282, 300),     0.37448,       -0.02462,       -0.0983,       -0.3071,       -0.13962,       0.0661,       -0.02151
(25, 193),     -0.37308,       -0.41809,       -0.0079,       0.30358,       0.33773,       0.02854,       -0.02154
(7, 25),     -0.10453,       -0.11533,       0.24515,       0.17464,       -0.1842,       -0.14635,       -0.02177
(385, 466),     -0.76516,       0.00606,       -0.24724,       0.03611,       0.41904,       0.42054,       -0.02178
(105, 296),     -0.25113,       0.25264,       -0.04505,       -0.20594,       0.0096,       0.10915,       -0.02179
(243, 252),     0.26093,       0.0024,       -0.31383,       0.58039,       -0.39926,       -0.26228,       -0.02194
(33, 353),     -0.27937,       0.32687,       0.06824,       0.10003,       -0.28104,       -0.06654,       -0.02197
(145, 380),     0.23481,       0.05559,       -0.07847,       0.25766,       -0.25462,       -0.34792,       -0.02216
(193, 353),     0.28366,       -0.09073,       -0.22314,       -0.21125,       -0.10205,       0.21054,       -0.02216
(156, 386),     -0.11615,       0.21351,       0.25336,       -0.35917,       0.1335,       -0.25809,       -0.02217
(163, 293),     -0.28206,       0.33061,       0.0603,       0.06647,       -0.2325,       -0.0762,       -0.02223
(161, 276),     -0.18561,       0.34426,       -0.00848,       0.3092,       -0.397,       -0.19645,       -0.02235
(133, 252),     0.2342,       -0.06177,       -0.25398,       0.55359,       -0.38939,       -0.21723,       -0.02243
(56, 386),     0.15683,       -0.20089,       0.22954,       0.05679,       -0.12894,       -0.25008,       -0.02279
(145, 381),     0.24125,       -0.03286,       -0.02504,       0.25927,       -0.21802,       -0.36294,       -0.02306
(26, 373),     0.2341,       0.32126,       -0.31558,       0.41202,       -0.42713,       -0.36387,       -0.0232
(247, 467),     -0.23878,       0.35302,       0.06533,       -0.01756,       -0.21011,       -0.09225,       -0.02339
(29, 334),     -0.37088,       0.19871,       -0.05832,       0.26568,       -0.20975,       0.03289,       -0.02361
(193, 253),     0.44026,       -0.24301,       -0.23688,       -0.09285,       -0.27798,       0.26677,       -0.02395
(124, 156),     -0.23394,       0.03654,       0.35379,       -0.24541,       -0.17988,       0.12464,       -0.02404
(52, 276),     -0.08364,       0.03578,       -0.17952,       0.13964,       -0.16045,       0.10366,       -0.02409
(22, 390),     0.0527,       0.36879,       -0.24121,       0.18667,       -0.28312,       -0.22894,       -0.02418
(63, 295),     -0.44122,       0.22681,       0.04977,       -0.19069,       0.05636,       0.15391,       -0.02418
(26, 382),     0.26344,       0.06215,       -0.28408,       0.38811,       -0.35952,       -0.21609,       -0.02433
(29, 265),     0.27293,       -0.09328,       -0.01768,       -0.09304,       -0.01005,       -0.20519,       -0.02439
(53, 296),     -0.36283,       0.20344,       -0.01688,       -0.09149,       -0.00157,       0.12298,       -0.02439
(257, 300),     -0.32423,       -0.07642,       -0.16429,       0.11558,       0.08364,       0.21819,       -0.02459
(26, 381),     0.27787,       0.17263,       -0.28216,       0.46445,       -0.41193,       -0.37018,       -0.02489
(22, 26),     0.02236,       0.47182,       -0.02394,       0.20579,       -0.305,       -0.5206,       -0.02493
(256, 417),     0.60136,       -0.42403,       0.08075,       -0.2538,       0.06548,       -0.21961,       -0.02498
(362, 417),     0.41322,       -0.41027,       0.10666,       -0.1812,       0.09042,       -0.1703,       -0.02525
(153, 381),     0.25911,       -0.00458,       -0.10901,       0.35692,       -0.3282,       -0.32648,       -0.02537
(23, 359),     0.03939,       0.34622,       -0.07624,       -0.0833,       -0.1914,       -0.18696,       -0.02538
(153, 380),     0.25253,       0.07396,       -0.15617,       0.36313,       -0.3613,       -0.32606,       -0.02565
(156, 390),     -0.29407,       0.49887,       -0.13386,       -0.08371,       0.00422,       -0.14607,       -0.02577
(145, 341),     0.32211,       -0.18457,       0.01063,       0.21179,       -0.17969,       -0.33502,       -0.02579
(24, 243),     0.05232,       0.43251,       -0.06312,       0.1927,       -0.25602,       -0.5151,       -0.02612
(53, 283),     -0.36158,       0.16224,       -0.03425,       0.11292,       -0.15191,       0.11563,       -0.02616
(33, 190),     -0.18711,       -0.06834,       0.11889,       0.45061,       -0.21097,       -0.26042,       -0.02622
(124, 390),     -0.23059,       0.48119,       -0.15084,       -0.0295,       -0.10375,       -0.12413,       -0.02627
(33, 161),     -0.83592,       -0.23313,       -0.50621,       0.38792,       0.48661,       0.54253,       -0.02637
(252, 362),     0.36689,       0.27637,       -0.50314,       -0.019,       -0.20313,       -0.07829,       -0.02672
(243, 467),     0.12751,       0.42843,       -0.13564,       0.324,       -0.45188,       -0.45453,       -0.02702
(154, 466),     -0.02217,       0.43004,       -0.2186,       0.43252,       -0.4244,       -0.36122,       -0.02731
(66, 286),     0.5659,       -0.28939,       -0.11979,       -0.28381,       0.1064,       -0.1446,       -0.02755
(112, 293),     -0.11946,       0.44498,       -0.14602,       -0.14522,       -0.01798,       -0.1817,       -0.02757
(112, 252),     0.28405,       0.03054,       -0.2956,       0.54777,       -0.41944,       -0.31298,       -0.02761
(155, 255),     -0.1544,       0.30172,       0.01707,       -0.0266,       -0.43539,       0.13158,       -0.02767
(258, 383),     0.12276,       -0.11278,       -0.01189,       -0.32492,       0.02532,       0.1355,       -0.02767
(193, 388),     0.21076,       0.08722,       -0.12783,       0.07242,       -0.32262,       -0.08696,       -0.02783
(26, 163),     0.2537,       -0.33041,       0.39446,       -0.12448,       0.18345,       -0.54441,       -0.02795
(35, 339),     -0.34911,       0.20616,       -0.08939,       0.12101,       0.00677,       -0.06371,       -0.02804
(153, 398),     0.27,       0.06185,       -0.17198,       0.29437,       -0.29762,       -0.32525,       -0.0281
(263, 359),     -0.20258,       -0.49482,       0.00496,       0.22226,       0.15886,       0.14166,       -0.02828
(193, 390),     0.13842,       0.1024,       -0.14893,       -0.23609,       -0.33731,       0.31142,       -0.02835
(173, 353),     -0.06179,       -0.01763,       -0.19074,       0.20727,       -0.25071,       0.14253,       -0.02851
(35, 258),     -0.13039,       -0.04818,       -0.01203,       -0.15083,       0.21408,       -0.04418,       -0.02859
(124, 283),     -0.51129,       -0.04816,       0.07956,       0.16074,       0.05133,       0.09614,       -0.02861
(156, 247),     -0.35757,       0.31176,       0.3593,       -0.27408,       -0.41908,       0.20794,       -0.02862
(24, 414),     -0.07151,       0.16234,       -0.12515,       0.06502,       -0.03603,       -0.16687,       -0.0287
(155, 467),     0.12171,       0.4516,       -0.15954,       0.26099,       -0.45545,       -0.39179,       -0.02875
(23, 265),     0.13953,       -0.11757,       -0.14514,       0.21412,       -0.21023,       -0.05378,       -0.02884
(155, 252),     0.20805,       -0.06835,       -0.24261,       0.52832,       -0.38947,       -0.20987,       -0.02899
(35, 386),     0.00144,       0.49996,       -0.14848,       -0.17988,       0.02324,       -0.3707,       -0.02907
(7, 282),     -0.28081,       0.25772,       0.04862,       0.11694,       -0.26556,       -0.05154,       -0.02911
(283, 285),     0.01673,       0.20203,       -0.21326,       -0.15119,       -0.21004,       0.18068,       -0.02917
(247, 295),     -0.3595,       -0.09142,       0.0715,       0.09897,       -0.01142,       0.11591,       -0.02933
(46, 283),     -0.50442,       0.04059,       0.09744,       0.17378,       -0.06725,       0.0838,       -0.02934
(112, 383),     -0.0268,       0.09128,       -0.21615,       0.08956,       -0.13261,       0.01808,       -0.02944
(154, 252),     0.28313,       -0.0739,       -0.20041,       0.43969,       -0.39929,       -0.2261,       -0.02948
(173, 300),     -0.26226,       0.12734,       -0.16667,       0.13913,       -0.11304,       0.09819,       -0.02955
(153, 373),     0.13675,       0.23698,       -0.24873,       0.24921,       -0.33583,       -0.21716,       -0.0298
(283, 300),     0.37671,       0.30223,       -0.32782,       -0.13315,       -0.16102,       -0.2361,       -0.02986
(193, 334),     -0.08972,       0.2966,       -0.1278,       -0.31689,       0.24972,       -0.19249,       -0.0301
(22, 112),     -0.04411,       0.28424,       0.15736,       0.1405,       -0.1972,       -0.52158,       -0.03013
(163, 282),     -0.32789,       0.38365,       0.04517,       0.04378,       -0.25326,       -0.07263,       -0.0302
(22, 276),     -0.08105,       0.42311,       -0.0628,       -0.11207,       -0.21528,       -0.13314,       -0.03021
(263, 388),     -0.8934,       -0.56536,       -0.22249,       0.59662,       0.24364,       0.6594,       -0.03026
(23, 26),     0.11457,       0.49764,       -0.20998,       0.21664,       -0.24555,       -0.55558,       -0.03038
(28, 467),     0.02854,       0.21031,       -0.15423,       -0.07202,       -0.24039,       0.04529,       -0.03042
(263, 385),     -0.83446,       -0.11032,       -0.30024,       0.14479,       0.40441,       0.51258,       -0.03054
(22, 249),     -0.06176,       0.37062,       -0.18804,       0.13184,       -0.25189,       -0.18448,       -0.03062
(190, 339),     0.0304,       0.10295,       -0.13993,       0.12123,       -0.37043,       0.07174,       -0.03067
(243, 374),     0.2042,       0.19691,       -0.34957,       0.57197,       -0.43779,       -0.3702,       -0.03075
(156, 260),     -0.49994,       0.36228,       -0.00272,       -0.10947,       0.06088,       0.00448,       -0.03075
(70, 286),     -0.2593,       0.11885,       0.17643,       -0.26762,       0.18086,       -0.13442,       -0.03087
(193, 398),     0.09949,       -0.07646,       -0.13502,       -0.12208,       -0.13511,       0.18232,       -0.03114
(153, 256),     0.35341,       -0.15009,       -0.0893,       0.33876,       -0.33202,       -0.30817,       -0.03123
(253, 265),     0.10044,       0.20265,       0.07905,       -0.44559,       0.07892,       -0.20312,       -0.03127
(155, 374),     0.18183,       0.17718,       -0.30696,       0.51269,       -0.42783,       -0.3246,       -0.03128
(124, 254),     -0.32223,       0.2441,       -0.08868,       0.21107,       -0.09365,       -0.13842,       -0.0313
(133, 374),     0.17108,       0.1438,       -0.29949,       0.52418,       -0.4214,       -0.3063,       -0.03135
(26, 252),     0.30666,       0.03802,       -0.25239,       0.47524,       -0.40708,       -0.34941,       -0.03149
(247, 353),     -0.35568,       0.02921,       0.05011,       0.26647,       -0.16793,       -0.01167,       -0.03158
(110, 260),     -0.21951,       0.54554,       -0.01819,       0.02493,       -0.24355,       -0.27872,       -0.03158
(23, 373),     0.06311,       0.33692,       -0.20302,       0.12367,       -0.22041,       -0.28985,       -0.0316
(28, 263),     -0.23893,       0.22828,       -0.19103,       -0.01559,       -0.0961,       0.12365,       -0.03162
(160, 246),     -0.90527,       -0.46562,       -0.43699,       0.49617,       0.43952,       0.68149,       -0.03178
(110, 286),     -0.20983,       0.26376,       -0.02105,       0.05567,       -0.1481,       -0.13198,       -0.03192
(35, 463),     -0.35441,       -0.35448,       0.04402,       0.30528,       0.22725,       -0.06057,       -0.03215
(26, 353),     0.08259,       0.16079,       -0.19961,       0.08053,       -0.25515,       -0.06458,       -0.03257
(65, 258),     0.52966,       -0.28255,       -0.13807,       -0.36857,       0.13767,       -0.0744,       -0.03271
(145, 353),     0.00156,       0.0876,       -0.08411,       0.10455,       -0.28114,       -0.02486,       -0.03273
(247, 300),     -0.51882,       0.02706,       0.06788,       0.36802,       -0.16354,       0.02296,       -0.03274
(26, 359),     0.19212,       0.28018,       -0.11865,       0.08759,       -0.39007,       -0.24762,       -0.03274
(156, 282),     -0.40776,       -0.10742,       0.10348,       -0.06578,       0.20306,       0.07784,       -0.03276
(154, 383),     -0.07368,       -0.05326,       -0.19312,       0.16314,       -0.15808,       0.11793,       -0.03285
(112, 300),     -0.09697,       0.48562,       -0.18407,       -0.12026,       -0.12003,       -0.16204,       -0.03296
(25, 385),     0.01518,       0.29789,       -0.03942,       0.15852,       -0.23689,       -0.39348,       -0.03303
(153, 362),     0.22642,       -0.09513,       -0.08509,       0.26759,       -0.2694,       -0.24308,       -0.03311
(24, 283),     -0.18766,       0.4371,       0.00991,       -0.11027,       -0.21768,       -0.13033,       -0.03316
(52, 259),     0.22894,       0.12923,       -0.20715,       -0.28563,       -0.14184,       0.07748,       -0.03316
(26, 256),     0.33524,       -0.00396,       -0.26222,       0.49049,       -0.40828,       -0.35051,       -0.03321
(144, 414),     0.01338,       -0.00779,       -0.0183,       0.12553,       -0.04067,       -0.27177,       -0.03327
(160, 193),     -0.73485,       0.59008,       0.38141,       -0.36679,       -0.38743,       0.31668,       -0.03348
(25, 362),     -0.24897,       -0.11788,       0.21514,       0.32751,       -0.13251,       -0.24464,       -0.03356
(26, 263),     -0.01604,       0.33415,       -0.14167,       0.2971,       -0.37576,       -0.2992,       -0.03357
(130, 190),     -0.52177,       -0.27512,       0.15192,       0.52288,       -0.01641,       -0.06317,       -0.03361
(256, 463),     0.39217,       0.03504,       -0.25237,       -0.28774,       -0.06555,       -0.02334,       -0.03363
