Comparing the following files: 
hadleigh_front_s1_v2/,  hadleigh_low_s1_v2/,  hadleigh_right_threequarter_s1_v2/,  hadleigh_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s1_v2_vs_hadleigh_low_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_right_threequarter_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  average
(252, 286),     0.00852,       0.63196,       -0.41402,       -0.35787,       0.40019,       -0.57316,       -0.05073
(7, 156),     0.28289,       0.08992,       -0.01852,       -0.53939,       -0.23885,       0.11771,       -0.05104
(66, 252),     -0.01662,       0.17644,       -0.11083,       -0.25547,       0.20967,       -0.30962,       -0.05107
(56, 362),     -0.3055,       -0.08846,       -0.1307,       -0.17541,       0.25883,       0.13405,       -0.0512
(257, 374),     -0.13147,       0.58274,       -0.39408,       -0.18386,       0.29965,       -0.48097,       -0.05133
(295, 380),     -0.30274,       0.46361,       -0.27397,       -0.40073,       0.38041,       -0.17504,       -0.05141
(382, 414),     0.01583,       0.36524,       -0.32938,       -0.42523,       0.54218,       -0.47739,       -0.05146
(265, 282),     -0.16378,       0.44382,       -0.19434,       -0.32488,       0.14237,       -0.21236,       -0.05153
(295, 341),     -0.40093,       0.44624,       -0.31062,       -0.33394,       0.46525,       -0.17821,       -0.05204
(55, 252),     0.02589,       0.23004,       -0.29084,       -0.12867,       0.10672,       -0.25678,       -0.05227
(252, 285),     -0.08432,       0.30485,       -0.39719,       -0.15947,       0.29104,       -0.26851,       -0.05227
(130, 133),     -0.1239,       -0.32903,       -0.0674,       -0.16869,       0.00499,       0.3701,       -0.05232
(161, 265),     -0.29751,       -0.60602,       -0.3274,       0.19025,       0.22479,       0.50175,       -0.05236
(173, 383),     -0.2139,       -0.53761,       -0.27454,       0.10224,       0.12337,       0.48567,       -0.05246
(66, 153),     -0.1525,       0.48464,       -0.31884,       0.02045,       0.09548,       -0.44445,       -0.05254
(29, 467),     0.00603,       -0.61858,       -0.37981,       0.04034,       0.06565,       0.57078,       -0.0526
(66, 260),     0.03158,       -0.28258,       -0.28262,       0.10631,       -0.22385,       0.335,       -0.05269
(66, 256),     -0.04681,       0.18861,       -0.06535,       -0.29867,       0.21422,       -0.30813,       -0.05269
(66, 145),     -0.16192,       0.50481,       -0.29671,       0.03642,       0.03542,       -0.43556,       -0.05292
(27, 398),     0.09947,       -0.3401,       -0.27231,       -0.23307,       0.00917,       0.41908,       -0.05296
(56, 353),     -0.50529,       -0.55364,       -0.37828,       0.26472,       0.28515,       0.56953,       -0.05297
(145, 265),     -0.1323,       -0.55906,       -0.25963,       -0.02493,       0.12127,       0.53647,       -0.05303
(52, 467),     0.1874,       -0.45924,       -0.31403,       -0.03654,       -0.22277,       0.52674,       -0.05307
(295, 374),     -0.27941,       0.46705,       -0.25665,       -0.41004,       0.31146,       -0.15199,       -0.05326
(295, 381),     -0.3255,       0.3758,       -0.26777,       -0.38941,       0.41527,       -0.12805,       -0.05328
(46, 190),     0.30302,       -0.3746,       0.10354,       -0.49697,       -0.05925,       0.20429,       -0.05333
(158, 383),     -0.14041,       -0.60448,       -0.31833,       0.10148,       0.13483,       0.50571,       -0.05353
(155, 383),     -0.18354,       -0.48663,       -0.22759,       0.02048,       0.07765,       0.47841,       -0.05354
(259, 260),     0.05587,       0.23164,       -0.0434,       -0.52733,       0.20352,       -0.242,       -0.05362
(107, 381),     -0.01034,       0.21456,       -0.18282,       -0.25015,       0.06474,       -0.1584,       -0.05373
(276, 373),     -0.10916,       0.24438,       -0.07381,       -0.43432,       0.29846,       -0.24795,       -0.05373
(258, 390),     -0.02053,       0.42971,       -0.2076,       -0.40333,       0.27133,       -0.39224,       -0.05378
(286, 295),     0.08233,       -0.16448,       -0.02493,       -0.2737,       -0.31966,       0.37768,       -0.05379
(46, 383),     -0.32508,       -0.6195,       -0.26206,       0.35597,       0.03236,       0.49502,       -0.05388
(53, 300),     -0.30437,       -0.64413,       -0.26809,       0.26152,       0.07129,       0.56007,       -0.05395
(23, 29),     -0.14755,       0.41534,       -0.34553,       -0.05649,       0.31201,       -0.50201,       -0.05404
(29, 339),     0.1017,       -0.49613,       -0.24943,       -0.21552,       -0.01963,       0.55441,       -0.0541
(159, 383),     -0.20677,       -0.62459,       -0.32597,       0.13284,       0.18659,       0.51264,       -0.05421
(336, 398),     -0.14112,       0.03499,       -0.10641,       -0.25353,       0.06662,       0.07371,       -0.05429
(23, 28),     -0.19922,       0.55312,       -0.51512,       0.07888,       0.19089,       -0.43561,       -0.05451
(22, 53),     -0.13084,       0.2957,       -0.16703,       -0.27659,       0.39436,       -0.44327,       -0.05461
(29, 380),     0.19218,       -0.44205,       -0.15906,       -0.31594,       -0.07358,       0.46992,       -0.05475
(254, 258),     -0.12493,       0.71091,       -0.39641,       -0.33114,       0.3623,       -0.54942,       -0.05478
(130, 163),     0.49252,       -0.39865,       -0.07091,       -0.42823,       -0.19483,       0.27128,       -0.0548
(296, 382),     -0.2731,       0.41922,       -0.25569,       -0.40508,       0.37221,       -0.1868,       -0.05487
(276, 414),     0.25613,       -0.23946,       0.08461,       -0.53757,       0.16581,       -0.05922,       -0.05495
(70, 133),     0.36022,       -0.3462,       0.06506,       -0.57609,       0.16212,       0.00374,       -0.05519
(29, 255),     0.12943,       -0.53466,       -0.30602,       -0.16735,       -0.03693,       0.58361,       -0.05532
(282, 293),     0.22142,       -0.27211,       -0.08381,       -0.08997,       -0.17329,       0.06441,       -0.05556
(30, 173),     0.42636,       -0.43345,       0.28687,       -0.68063,       0.02747,       0.03952,       -0.05564
(159, 253),     -0.07397,       -0.40808,       -0.19089,       -0.0757,       0.15251,       0.26122,       -0.05582
(133, 383),     -0.21021,       -0.49845,       -0.24763,       0.05977,       0.09182,       0.46862,       -0.05601
(155, 247),     0.41023,       -0.42085,       0.0407,       -0.5386,       -0.05511,       0.22643,       -0.0562
(107, 296),     -0.36647,       -0.36008,       -0.35454,       0.03704,       0.16357,       0.54271,       -0.0563
(285, 414),     0.23561,       -0.39163,       -0.09355,       -0.38811,       -0.08744,       0.38708,       -0.05634
(107, 295),     -0.32933,       -0.38147,       -0.38186,       0.08647,       0.27989,       0.38758,       -0.05645
(30, 56),     -0.20267,       -0.19016,       -0.0378,       -0.14611,       -0.15581,       0.39243,       -0.05669
(124, 265),     -0.45655,       -0.64148,       -0.25574,       0.48614,       0.04519,       0.48143,       -0.05684
(63, 145),     -0.09578,       0.19864,       -0.21287,       -0.2488,       0.3816,       -0.36429,       -0.05692
(105, 163),     -0.3263,       0.44271,       -0.27206,       -0.03611,       0.24569,       -0.39607,       -0.05702
(282, 382),     -0.40274,       0.46012,       -0.17015,       -0.50542,       0.44575,       -0.17013,       -0.0571
(283, 374),     -0.27484,       0.47027,       -0.12221,       -0.53007,       0.31283,       -0.1992,       -0.0572
(23, 27),     -0.25229,       0.51086,       -0.46135,       0.04705,       0.26527,       -0.45514,       -0.0576
(107, 257),     -0.22707,       0.12657,       -0.36377,       -0.09517,       0.12878,       0.08459,       -0.05768
(25, 156),     0.1458,       0.28804,       -0.16678,       -0.49535,       -0.12347,       0.00529,       -0.05775
(66, 112),     -0.22842,       0.38958,       -0.19638,       -0.1761,       0.27344,       -0.40861,       -0.05775
(65, 153),     -0.16236,       0.61967,       -0.28323,       -0.09201,       0.06337,       -0.49241,       -0.05783
(258, 259),     0.35615,       -0.085,       -0.07352,       -0.60042,       0.29782,       -0.24278,       -0.05796
(124, 153),     0.33511,       -0.33626,       0.02227,       -0.43014,       -0.16063,       0.2216,       -0.05801
(27, 380),     0.18745,       -0.39799,       -0.13463,       -0.41537,       -0.02952,       0.44166,       -0.05807
(243, 417),     0.10877,       -0.37914,       -0.00064,       0.0274,       -0.0099,       -0.09517,       -0.05811
(258, 380),     -0.08189,       0.5313,       -0.34615,       -0.3595,       0.42447,       -0.51768,       -0.05824
(52, 110),     -0.38527,       0.60717,       -0.28151,       -0.01562,       0.17715,       -0.45308,       -0.05853
(7, 112),     -0.19557,       -0.27354,       -0.12864,       -0.0881,       0.07043,       0.26403,       -0.05856
(295, 362),     -0.28093,       0.23986,       -0.2213,       -0.39981,       0.40825,       -0.09847,       -0.05873
(334, 383),     0.13986,       -0.15284,       -0.12336,       0.01887,       -0.01718,       -0.21831,       -0.05883
(7, 70),     -0.17389,       0.41695,       -0.27394,       -0.38998,       0.32212,       -0.25467,       -0.0589
(52, 163),     -0.40583,       0.59051,       -0.22085,       -0.09481,       0.22058,       -0.44434,       -0.05912
(257, 398),     -0.35494,       0.41113,       -0.30009,       -0.29125,       0.45521,       -0.27547,       -0.05924
(258, 295),     0.19818,       -0.37519,       -0.19653,       -0.03543,       -0.25473,       0.30608,       -0.0596
(105, 276),     -0.28075,       -0.54032,       -0.3111,       0.28128,       -0.01935,       0.51237,       -0.05964
(265, 385),     0.02749,       -0.21564,       0.24543,       -0.44561,       0.36312,       -0.33358,       -0.0598
(27, 254),     0.10959,       -0.39835,       -0.17331,       -0.37968,       0.035,       0.44771,       -0.05984
(276, 300),     0.05854,       -0.00857,       -0.02854,       -0.20986,       -0.13763,       -0.03391,       -0.05999
(359, 384),     0.38931,       -0.4417,       0.06347,       -0.57646,       0.17499,       0.02983,       -0.06009
(30, 353),     -0.31717,       -0.62719,       -0.34988,       0.2894,       0.08172,       0.56224,       -0.06015
(286, 300),     0.22737,       -0.47806,       0.02163,       -0.26384,       -0.05345,       0.1845,       -0.06031
(22, 46),     0.02272,       0.06262,       -0.09216,       -0.40968,       0.41167,       -0.35714,       -0.06033
(65, 341),     0.01566,       0.09769,       0.04616,       -0.42982,       0.11774,       -0.2108,       -0.06056
(22, 63),     -0.10137,       0.17668,       -0.19174,       -0.29853,       0.40986,       -0.35902,       -0.06069
(243, 246),     0.04265,       -0.32174,       -0.10756,       -0.21834,       -0.01944,       0.26005,       -0.06073
(282, 373),     -0.39117,       0.55711,       -0.16049,       -0.49513,       0.28243,       -0.1577,       -0.06082
(30, 163),     -0.18149,       0.39841,       -0.29466,       -0.04142,       0.28053,       -0.5266,       -0.06087
(7, 30),     -0.29227,       0.50694,       -0.31447,       -0.03492,       0.21865,       -0.44925,       -0.06089
(257, 390),     -0.19282,       0.55573,       -0.3055,       -0.31885,       0.23946,       -0.34405,       -0.06101
(27, 467),     -0.0393,       -0.6143,       -0.3989,       0.00168,       0.11081,       0.57276,       -0.06121
(112, 383),     -0.08704,       -0.4963,       -0.22627,       -0.07258,       0.05005,       0.46392,       -0.06137
(282, 374),     -0.38459,       0.56094,       -0.18393,       -0.49918,       0.34569,       -0.20809,       -0.06153
(112, 145),     0.03205,       -0.2548,       -0.06392,       -0.42747,       -0.12929,       0.47408,       -0.06156
(253, 258),     -0.11638,       0.67772,       -0.41141,       -0.34623,       0.36784,       -0.54282,       -0.06188
(259, 373),     -0.18028,       0.57265,       -0.39463,       -0.13842,       0.21426,       -0.445,       -0.0619
(130, 154),     0.03411,       -0.37782,       -0.12598,       -0.21226,       -0.00693,       0.31664,       -0.06204
(55, 258),     -0.139,       0.18718,       -0.32202,       -0.3784,       0.35401,       -0.07511,       -0.06222
(66, 417),     -0.2861,       0.27761,       0.01784,       -0.30638,       0.21392,       -0.29155,       -0.06244
(155, 265),     -0.43735,       -0.53342,       -0.25518,       0.18714,       0.16835,       0.49399,       -0.06275
(105, 145),     -0.24119,       0.33437,       -0.28536,       -0.06882,       0.28444,       -0.40119,       -0.06296
(153, 265),     -0.23103,       -0.55306,       -0.25591,       0.00127,       0.1321,       0.52854,       -0.06301
(23, 66),     -0.21027,       0.53947,       -0.38417,       0.02308,       0.07817,       -0.42656,       -0.06338
(22, 105),     -0.26038,       0.33476,       -0.2884,       -0.11717,       0.33709,       -0.38641,       -0.06342
(66, 467),     0.13516,       -0.24596,       -0.231,       0.03322,       -0.30231,       0.2293,       -0.0636
(55, 341),     -0.01821,       0.20768,       -0.17631,       -0.30966,       0.01946,       -0.10469,       -0.06362
(296, 467),     0.07455,       -0.25684,       -0.07223,       -0.0314,       -0.01662,       -0.08019,       -0.06379
(160, 256),     -0.10836,       -0.32149,       -0.20506,       -0.04295,       0.05631,       0.23846,       -0.06385
(265, 296),     -0.05552,       0.07889,       -0.13286,       -0.14084,       0.07212,       -0.20523,       -0.06391
(30, 341),     0.25221,       -0.30509,       -0.26585,       -0.24353,       -0.24875,       0.42747,       -0.06392
(353, 467),     -0.33412,       -0.44728,       0.11676,       0.4407,       -0.01593,       -0.1441,       -0.064
(258, 300),     0.1434,       -0.46709,       -0.0521,       -0.1504,       -0.17453,       0.31622,       -0.06408
(30, 253),     0.09295,       -0.45364,       -0.15279,       -0.24781,       -0.09505,       0.47075,       -0.06426
(26, 265),     -0.22744,       -0.55385,       -0.24765,       0.01979,       0.13508,       0.4884,       -0.06428
(154, 265),     -0.34895,       -0.54596,       -0.25094,       0.09887,       0.14552,       0.51539,       -0.06434
(283, 373),     -0.32724,       0.50038,       -0.13426,       -0.52213,       0.29586,       -0.19871,       -0.06435
(359, 385),     0.23848,       -0.4455,       0.07738,       -0.51207,       0.27276,       -0.01799,       -0.06449
(124, 145),     0.28226,       -0.27578,       0.03185,       -0.47254,       -0.14646,       0.1929,       -0.06463
(380, 414),     0.12603,       0.23821,       -0.27652,       -0.18171,       0.07277,       -0.36705,       -0.06471
(193, 353),     0.3578,       -0.31917,       -0.25005,       -0.36923,       -0.17947,       0.37035,       -0.06496
(55, 63),     0.20506,       -0.13067,       -0.33734,       -0.19695,       -0.23498,       0.30306,       -0.0653
(296, 334),     0.52172,       -0.10744,       -0.31199,       -0.28452,       -0.26742,       0.05741,       -0.06537
(258, 286),     -0.24192,       0.49077,       -0.23617,       -0.40776,       0.40585,       -0.40651,       -0.06596
(133, 265),     -0.46346,       -0.54851,       -0.26791,       0.22554,       0.1823,       0.47559,       -0.06607
(193, 300),     0.31414,       -0.37712,       -0.28296,       -0.33954,       -0.1549,       0.44325,       -0.06619
(107, 252),     -0.04236,       0.29698,       -0.29361,       -0.17736,       0.13113,       -0.31468,       -0.06665
(381, 398),     0.04999,       0.41278,       -0.42188,       -0.22832,       0.36611,       -0.57859,       -0.06665
(253, 286),     0.02592,       0.57705,       -0.41846,       -0.34619,       0.33454,       -0.57298,       -0.06669
(286, 373),     0.15632,       0.31372,       -0.26043,       -0.29243,       0.20407,       -0.52233,       -0.06685
(156, 173),     0.35542,       -0.39927,       -0.04351,       -0.36276,       -0.22559,       0.27435,       -0.06689
(193, 417),     -0.36107,       -0.33915,       -0.10938,       -0.02559,       0.2703,       0.16231,       -0.0671
(65, 252),     -0.01173,       0.15582,       -0.05541,       -0.36416,       0.14691,       -0.2744,       -0.06716
(295, 382),     -0.34272,       0.31765,       -0.25971,       -0.41525,       0.4063,       -0.11065,       -0.0674
(7, 26),     -0.07711,       -0.24111,       -0.1207,       -0.12112,       0.06556,       0.08834,       -0.06769
(63, 110),     -0.28725,       0.44471,       -0.30846,       -0.17853,       0.32902,       -0.40593,       -0.06774
(257, 353),     0.14015,       -0.16675,       0.00334,       -0.17816,       -0.03403,       -0.17099,       -0.06774
(30, 254),     0.01578,       -0.50698,       -0.20161,       -0.16919,       -0.05602,       0.51062,       -0.0679
(33, 112),     -0.02149,       -0.29385,       -0.1352,       -0.19843,       0.01589,       0.22546,       -0.06794
(63, 163),     -0.24207,       0.37341,       -0.26275,       -0.23849,       0.35635,       -0.39526,       -0.06814
(70, 145),     0.00704,       0.04698,       -0.17306,       -0.43128,       0.26421,       -0.12298,       -0.06818
(300, 417),     0.40681,       -0.38181,       -0.30052,       -0.37363,       -0.12334,       0.36309,       -0.06823
(336, 380),     -0.08953,       0.21297,       -0.32498,       -0.19041,       0.21926,       -0.23818,       -0.06848
(130, 155),     -0.04889,       -0.36962,       -0.1154,       -0.22289,       -0.00813,       0.35193,       -0.06883
(265, 286),     0.06553,       -0.17717,       0.10176,       -0.18246,       0.20792,       -0.42872,       -0.06886
(124, 173),     0.17211,       -0.3865,       -0.01255,       -0.32786,       -0.20729,       0.34822,       -0.06898
(53, 163),     -0.33167,       0.49267,       -0.25455,       -0.18326,       0.32174,       -0.45889,       -0.06899
(255, 374),     0.17206,       -0.30923,       0.03214,       -0.31809,       -0.09295,       0.10127,       -0.06913
(173, 265),     -0.45212,       -0.57722,       -0.29104,       0.2186,       0.19785,       0.48832,       -0.06927
(63, 265),     -0.10698,       -0.4975,       0.03115,       0.04669,       -0.13242,       0.2433,       -0.06929
(29, 163),     -0.3055,       0.48595,       -0.38126,       0.04134,       0.22958,       -0.48632,       -0.06937
(193, 265),     0.3276,       -0.31748,       -0.03551,       -0.35712,       -0.12429,       0.09014,       -0.06944
(65, 293),     -0.2684,       -0.58572,       -0.29913,       0.11777,       0.06608,       0.55275,       -0.06944
(256, 265),     0.18406,       -0.50989,       0.3428,       -0.38019,       0.09857,       -0.15263,       -0.06955
(256, 336),     -0.21604,       0.43068,       -0.42765,       -0.17751,       0.28169,       -0.30955,       -0.06973
(65, 467),     0.17183,       -0.36489,       -0.33227,       -0.06768,       -0.25348,       0.42741,       -0.06985
(29, 463),     0.32607,       -0.2512,       -0.27017,       -0.3329,       -0.24107,       0.34937,       -0.06998
(66, 293),     -0.23901,       -0.56147,       -0.33211,       0.14854,       0.0066,       0.5568,       -0.07011
(52, 145),     -0.28165,       0.4772,       -0.26149,       -0.11611,       0.25117,       -0.49014,       -0.07017
(55, 259),     -0.01838,       -0.08778,       -0.42306,       -0.2157,       0.05246,       0.27078,       -0.07028
(70, 112),     0.27791,       -0.26468,       -0.00885,       -0.59103,       0.22741,       -0.06259,       -0.07031
(65, 112),     -0.2289,       0.49415,       -0.14378,       -0.3456,       0.26591,       -0.46408,       -0.07038
(353, 398),     0.36928,       -0.63646,       0.27873,       -0.46467,       0.24892,       -0.21846,       -0.07044
(22, 66),     -0.22169,       0.51551,       -0.40409,       -0.01154,       0.1374,       -0.43959,       -0.07067
(130, 243),     -0.14077,       -0.37574,       -0.12882,       -0.1341,       -0.02123,       0.37582,       -0.07081
(63, 65),     -0.03314,       -0.2693,       -0.36464,       0.14135,       -0.13021,       0.23103,       -0.07082
(105, 144),     -0.29621,       0.3776,       -0.29375,       -0.06298,       0.26073,       -0.41239,       -0.07117
(30, 252),     0.17103,       -0.40051,       -0.1502,       -0.32586,       -0.15625,       0.4343,       -0.07125
(26, 66),     -0.2667,       0.47822,       -0.33474,       -0.10859,       0.22701,       -0.42281,       -0.07127
(29, 362),     0.25775,       -0.32485,       -0.27987,       -0.30536,       -0.16744,       0.39182,       -0.07133
(27, 253),     0.16484,       -0.36333,       -0.08653,       -0.4768,       0.03058,       0.30316,       -0.07135
(107, 341),     -0.10472,       0.30245,       -0.19819,       -0.29302,       0.11039,       -0.24507,       -0.07136
(257, 373),     -0.15792,       0.57654,       -0.39944,       -0.22551,       0.25533,       -0.47826,       -0.07154
(243, 383),     -0.15677,       -0.50054,       -0.24347,       -0.0327,       0.05888,       0.44428,       -0.07172
(258, 359),     0.15449,       -0.0388,       0.00186,       -0.47333,       0.07198,       -0.14706,       -0.07181
(249, 260),     -0.32345,       0.5058,       -0.21509,       -0.34524,       0.14032,       -0.19403,       -0.07195
(53, 144),     -0.24717,       0.39857,       -0.2526,       -0.19417,       0.32991,       -0.46662,       -0.07201
(70, 265),     -0.39168,       -0.60579,       -0.13925,       0.31859,       -0.07163,       0.45764,       -0.07202
(286, 336),     -0.16953,       -0.42066,       -0.05088,       0.00171,       -0.05698,       0.26391,       -0.07207
(359, 414),     0.53661,       -0.35794,       -0.03149,       -0.39491,       -0.16648,       -0.01949,       -0.07228
(258, 398),     -0.31473,       0.48682,       -0.28805,       -0.442,       0.5204,       -0.39664,       -0.07237
(29, 157),     0.20014,       -0.20979,       0.3734,       -0.70588,       0.03233,       -0.12944,       -0.07321
(153, 156),     0.45932,       -0.34559,       -0.01442,       -0.48231,       -0.22835,       0.17105,       -0.07338
(70, 157),     -0.0325,       -0.00237,       -0.00742,       -0.44879,       -0.26032,       0.30984,       -0.07359
(55, 256),     -0.03914,       0.24398,       -0.23652,       -0.23816,       0.05536,       -0.22713,       -0.0736
(29, 359),     0.21633,       -0.60036,       -0.38737,       -0.14606,       -0.09869,       0.57384,       -0.07372
(27, 359),     0.19717,       -0.57471,       -0.38704,       -0.18421,       -0.06938,       0.57455,       -0.07394
(26, 163),     -0.14231,       -0.23348,       -0.05349,       -0.14218,       0.06239,       0.06525,       -0.07397
(63, 144),     -0.18012,       0.27069,       -0.25557,       -0.25257,       0.36664,       -0.39303,       -0.07399
(24, 247),     0.07114,       0.12255,       -0.20599,       -0.33008,       0.39997,       -0.5056,       -0.07467
(26, 70),     0.15142,       -0.13993,       -0.08702,       -0.53667,       0.29147,       -0.13182,       -0.07542
(65, 256),     -0.03866,       0.14837,       -0.00356,       -0.41991,       0.13807,       -0.27723,       -0.07549
(285, 381),     -0.03255,       -0.07704,       -0.23832,       -0.33289,       0.22004,       0.00712,       -0.07561
(25, 124),     -0.12555,       0.425,       -0.26587,       -0.47698,       0.24424,       -0.25509,       -0.07571
(25, 247),     -0.27548,       0.71496,       -0.39721,       -0.12274,       0.20983,       -0.58492,       -0.07593
(46, 265),     -0.27039,       -0.59983,       -0.19866,       0.22244,       -0.09042,       0.4796,       -0.07621
(24, 105),     -0.34243,       0.40671,       -0.33784,       -0.06116,       0.27232,       -0.39664,       -0.07651
(22, 52),     -0.31068,       0.48124,       -0.26672,       -0.19382,       0.31594,       -0.48502,       -0.07651
(285, 382),     0.03889,       -0.14292,       -0.15843,       -0.43351,       0.14948,       0.08739,       -0.07652
(23, 105),     -0.30844,       0.3814,       -0.33894,       -0.09599,       0.29507,       -0.3933,       -0.0767
(265, 390),     -0.05558,       -0.45159,       0.55384,       -0.28452,       0.17993,       -0.4026,       -0.07675
(259, 390),     -0.26751,       0.55371,       -0.34772,       -0.24624,       0.20709,       -0.36228,       -0.07716
(293, 300),     0.27828,       -0.12303,       -0.18675,       -0.03333,       -0.28224,       -0.11913,       -0.0777
(112, 265),     -0.34957,       -0.55144,       -0.25381,       0.0888,       0.1402,       0.45894,       -0.07781
(336, 414),     -0.19997,       -0.04935,       -0.16279,       -0.19917,       0.09809,       0.04478,       -0.07807
(249, 265),     -0.02058,       -0.46188,       0.51144,       -0.27164,       0.20731,       -0.43336,       -0.07812
(285, 362),     0.12853,       -0.28758,       -0.12079,       -0.43226,       0.13752,       0.10571,       -0.07815
(23, 65),     -0.26417,       0.68906,       -0.3631,       -0.09146,       0.03339,       -0.47335,       -0.07827
(107, 256),     -0.10517,       0.32248,       -0.25816,       -0.24846,       0.11773,       -0.29999,       -0.07859
(55, 282),     -0.1506,       -0.25955,       -0.3479,       -0.25072,       -0.02969,       0.56507,       -0.0789
(158, 252),     -0.15804,       -0.37491,       -0.17373,       -0.0634,       0.09418,       0.20139,       -0.07908
(70, 243),     0.33893,       -0.36103,       -0.00713,       -0.59924,       0.1138,       0.03837,       -0.07938
(159, 341),     -0.12492,       -0.1997,       -0.23688,       -0.06844,       0.02733,       0.12488,       -0.07962
(258, 373),     -0.03317,       0.46844,       -0.33766,       -0.35639,       0.30257,       -0.52191,       -0.07969
(258, 374),     -0.05205,       0.49207,       -0.37033,       -0.35499,       0.34666,       -0.53967,       -0.07972
(29, 254),     0.10419,       -0.48424,       -0.19191,       -0.33477,       -0.04925,       0.47716,       -0.0798
(53, 110),     -0.37486,       0.55196,       -0.32513,       -0.13586,       0.28268,       -0.47871,       -0.07999
(158, 341),     -0.21449,       -0.16282,       -0.24241,       0.03054,       0.02495,       0.08314,       -0.08018
(259, 295),     0.13613,       -0.2969,       -0.21248,       -0.11796,       -0.13442,       0.14453,       -0.08018
(46, 144),     -0.09284,       0.19478,       -0.19455,       -0.3577,       0.3855,       -0.41634,       -0.08019
(63, 383),     -0.20501,       -0.55286,       -0.21369,       0.22793,       -0.14414,       0.40633,       -0.08024
(56, 256),     -0.22341,       -0.15012,       0.02509,       -0.27901,       0.06953,       0.07639,       -0.08026
(28, 381),     -0.05004,       -0.3195,       -0.12464,       -0.36219,       -0.0208,       0.39519,       -0.08033
(285, 293),     0.52112,       -0.39712,       -0.26418,       -0.2694,       -0.27075,       0.19774,       -0.08043
(55, 257),     -0.16059,       0.07704,       -0.40704,       -0.32626,       0.22367,       0.11022,       -0.08049
(29, 110),     -0.31585,       0.58701,       -0.4162,       0.05841,       0.17036,       -0.56767,       -0.08066
(285, 463),     0.02439,       -0.16179,       -0.17523,       -0.35696,       0.24432,       -0.05929,       -0.08076
(381, 414),     0.04502,       0.31597,       -0.37088,       -0.36269,       0.39887,       -0.51119,       -0.08082
(145, 156),     0.4223,       -0.30388,       -0.00081,       -0.52487,       -0.22366,       0.14381,       -0.08118
(105, 300),     -0.20585,       -0.58146,       -0.30958,       0.16618,       -0.10658,       0.54928,       -0.08133
(23, 63),     -0.20267,       0.27333,       -0.2786,       -0.28341,       0.37707,       -0.37374,       -0.08134
(124, 154),     0.36249,       -0.43287,       -0.02348,       -0.46588,       -0.1963,       0.26774,       -0.08138
(29, 253),     0.17408,       -0.44638,       -0.12219,       -0.42436,       -0.06305,       0.39104,       -0.08181
(260, 296),     -0.0252,       -0.31823,       -0.11072,       0.04565,       0.01188,       -0.09452,       -0.08186
(293, 295),     0.37056,       -0.35219,       -0.18972,       -0.17765,       -0.22172,       0.07777,       -0.08216
(46, 163),     -0.19742,       0.33829,       -0.21512,       -0.3667,       0.38491,       -0.43752,       -0.08226
(53, 70),     0.02664,       -0.36118,       0.13198,       0.15921,       -0.18115,       -0.26952,       -0.08234
(30, 256),     0.23888,       -0.37255,       -0.21472,       -0.34516,       -0.23914,       0.43833,       -0.08239
(52, 144),     -0.37301,       0.52747,       -0.26931,       -0.11735,       0.22716,       -0.49021,       -0.08254
(159, 252),     -0.07482,       -0.36912,       -0.16587,       -0.13918,       0.09185,       0.15977,       -0.08289
(52, 276),     -0.2602,       -0.59116,       -0.37833,       0.16516,       -0.00739,       0.5746,       -0.08289
(258, 336),     -0.29728,       -0.25995,       -0.14021,       -0.00067,       0.05363,       0.14681,       -0.08295
(286, 359),     0.29852,       -0.23623,       0.01764,       -0.38566,       0.01143,       -0.20529,       -0.08326
(156, 163),     0.34329,       -0.10432,       -0.04025,       -0.59038,       -0.22272,       0.1132,       -0.08353
(28, 353),     -0.46648,       -0.61337,       -0.4143,       0.22112,       0.18374,       0.58723,       -0.08368
(283, 383),     0.53088,       -0.58013,       0.04854,       -0.30139,       -0.12697,       -0.07316,       -0.08371
(70, 173),     0.25532,       -0.27566,       -0.02108,       -0.58178,       -0.03179,       0.15219,       -0.0838
(193, 276),     0.258,       -0.40949,       -0.33438,       -0.34809,       -0.15189,       0.4821,       -0.08396
(53, 353),     -0.20903,       -0.58916,       -0.31568,       0.19143,       -0.09526,       0.51338,       -0.08405
(286, 398),     -0.19116,       0.43134,       -0.25717,       -0.57554,       0.54716,       -0.45928,       -0.08411
(160, 265),     -0.22102,       -0.60812,       -0.3465,       0.02636,       0.15036,       0.49368,       -0.08421
(28, 362),     -0.0032,       -0.21029,       -0.21075,       -0.37036,       -0.04759,       0.3369,       -0.08421
(28, 252),     0.01342,       -0.24601,       -0.00936,       -0.44573,       0.05064,       0.13126,       -0.0843
(55, 260),     0.10993,       -0.21789,       -0.40165,       -0.17819,       -0.08583,       0.26702,       -0.08443
(336, 341),     -0.25905,       0.33138,       -0.39318,       -0.21091,       0.29303,       -0.26883,       -0.08459
