Comparing the following files: 
hadleigh_front_s3_v2/,  hadleigh_low_s3_v2/,  hadleigh_right_threequarter_s3_v2/,  hadleigh_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s3_v2_vs_hadleigh_low_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_right_threequarter_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  average
(124, 193),     0.0343,       -0.1553,       0.2096,       -0.23675,       0.38146,       -0.1968,       0.00609
(52, 243),     0.21582,       0.15903,       -0.38296,       0.01404,       0.18619,       -0.15626,       0.00598
(154, 382),     -0.06988,       -0.19824,       0.25494,       0.08087,       -0.03478,       0.00235,       0.00588
(23, 157),     0.39157,       0.01878,       -0.22857,       0.42789,       -0.34304,       -0.23531,       0.00522
(56, 105),     -0.10449,       0.32557,       -0.56773,       0.24908,       0.34631,       -0.21782,       0.00515
(339, 385),     0.6986,       0.20535,       -0.43304,       0.26424,       -0.43518,       -0.26907,       0.00515
(112, 398),     -0.12741,       -0.13992,       0.2633,       0.09087,       -0.11126,       0.05358,       0.00486
(63, 153),     -0.07832,       0.17958,       -0.46701,       0.32898,       0.30825,       -0.24319,       0.00472
(154, 463),     -0.0972,       -0.18621,       0.26151,       0.08701,       -0.05601,       0.01829,       0.00457
(155, 414),     -0.03504,       -0.10335,       0.24355,       0.06064,       -0.21533,       0.07644,       0.00448
(124, 130),     0.16211,       0.23005,       -0.21549,       0.03208,       0.11702,       -0.29989,       0.00431
(22, 144),     0.31037,       0.26346,       -0.21342,       -0.28504,       0.44966,       -0.49996,       0.00418
(63, 190),     -0.0804,       0.50495,       -0.68286,       0.14356,       0.44437,       -0.30688,       0.00379
(173, 256),     0.32245,       -0.29222,       0.1049,       0.04568,       -0.15515,       -0.00325,       0.00374
(25, 52),     0.1606,       0.09669,       -0.50329,       0.14152,       0.33103,       -0.20728,       0.00321
(276, 282),     -0.54195,       0.37078,       0.06933,       -0.31975,       0.21415,       0.22351,       0.00268
(384, 414),     0.08667,       -0.00634,       -0.34921,       -0.0881,       0.32853,       0.04415,       0.00262
(33, 105),     0.15814,       0.06783,       -0.39486,       0.11114,       0.36091,       -0.28812,       0.00251
(133, 252),     0.36789,       -0.24634,       0.06976,       0.0801,       -0.24799,       -0.00904,       0.0024
(52, 110),     0.11104,       0.09392,       -0.42471,       0.21446,       0.28617,       -0.2666,       0.00238
(52, 56),     0.30003,       0.29733,       -0.52066,       0.02149,       0.08779,       -0.1724,       0.00226
(29, 158),     -0.23424,       0.34628,       0.00263,       -0.11675,       0.0767,       -0.06432,       0.00172
(30, 110),     0.44839,       0.20169,       -0.41078,       0.30175,       -0.17995,       -0.35159,       0.00159
(46, 247),     0.16533,       0.22538,       -0.32068,       0.20022,       0.09246,       -0.35597,       0.00112
(24, 247),     0.09035,       0.32752,       -0.63403,       0.29566,       0.20264,       -0.27619,       0.00099
(30, 53),     0.09495,       0.12909,       -0.42731,       0.15001,       0.30173,       -0.24276,       0.00095
(22, 63),     -0.07955,       0.20724,       -0.49519,       0.34594,       0.28344,       -0.25674,       0.00086
(339, 388),     0.68494,       0.0994,       -0.31156,       0.29366,       -0.4606,       -0.30199,       0.00064
(26, 362),     -0.16566,       -0.13224,       0.26509,       0.05886,       -0.04469,       0.02055,       0.00032
(70, 144),     -0.07897,       0.35993,       -0.55958,       0.36875,       0.27065,       -0.35893,       0.00031
(105, 133),     0.00497,       0.1417,       -0.42211,       0.17419,       0.28229,       -0.18022,       0.00014
(193, 249),     0.06298,       -0.30742,       0.45152,       -0.1312,       -0.13843,       0.06306,       8e-05
(154, 341),     -0.01784,       -0.2121,       0.21513,       0.09777,       -0.07213,       -0.01065,       3e-05
(33, 53),     0.40104,       0.1227,       -0.3624,       0.06379,       0.0713,       -0.29714,       -0.00012
(25, 417),     0.13523,       -0.14375,       0.37736,       0.05398,       -0.3433,       -0.08101,       -0.00025
(26, 173),     0.33616,       -0.01232,       -0.10352,       0.38444,       -0.39219,       -0.21439,       -0.0003
(22, 29),     0.29244,       0.15878,       -0.43922,       0.21207,       0.01325,       -0.23949,       -0.00036
(46, 130),     0.39201,       0.12932,       -0.30003,       0.1042,       0.0147,       -0.34289,       -0.00045
(130, 417),     -0.04807,       -0.06704,       0.3546,       0.16184,       -0.29603,       -0.1127,       -0.00123
(29, 155),     0.2655,       0.17334,       -0.30487,       -0.05301,       0.11344,       -0.20191,       -0.00125
(26, 463),     -0.17411,       -0.1106,       0.25681,       0.05191,       -0.06026,       0.02866,       -0.00127
(26, 160),     0.73566,       0.21647,       -0.52125,       0.16801,       -0.34466,       -0.26292,       -0.00145
(24, 52),     0.01122,       0.1067,       -0.39025,       0.26042,       0.2845,       -0.28133,       -0.00146
(46, 124),     0.42966,       -0.05952,       -0.39807,       0.29552,       -0.24071,       -0.03646,       -0.0016
(56, 285),     -0.03942,       -0.17535,       0.08891,       0.3054,       -0.49615,       0.30667,       -0.00166
(105, 112),     -0.01457,       0.15479,       -0.43716,       0.19883,       0.28862,       -0.20089,       -0.00173
(353, 383),     0.0941,       -0.21452,       -0.36394,       0.30692,       0.0027,       0.16388,       -0.00181
(417, 463),     0.3735,       0.55618,       -0.32488,       0.36395,       -0.59409,       -0.38592,       -0.00188
(33, 52),     0.36511,       0.15569,       -0.55975,       0.03482,       0.13493,       -0.14229,       -0.00192
(30, 105),     -0.2328,       -0.08271,       -0.49053,       0.36925,       0.54372,       -0.12116,       -0.00237
(387, 390),     0.49011,       0.06139,       -0.06551,       0.13218,       -0.39711,       -0.23822,       -0.00286
(145, 417),     0.26004,       -0.17192,       0.28245,       0.03264,       -0.38382,       -0.03703,       -0.00294
(255, 388),     0.6097,       0.13552,       -0.30298,       0.23874,       -0.42085,       -0.2797,       -0.00326
(30, 107),     0.01782,       -0.17515,       0.24423,       0.12567,       -0.21199,       -0.02118,       -0.00343
(253, 380),     0.31537,       0.60905,       -0.48496,       0.0736,       -0.11776,       -0.41702,       -0.00362
(24, 29),     0.34364,       0.1476,       -0.43465,       0.29751,       -0.07594,       -0.30242,       -0.00404
(52, 247),     0.0836,       0.15308,       -0.53109,       0.14957,       0.09678,       0.02333,       -0.00412
(26, 63),     -0.05955,       0.27261,       -0.54612,       0.25446,       0.31395,       -0.26083,       -0.00425
(154, 362),     -0.11147,       -0.20286,       0.24975,       0.07726,       -0.04915,       0.00817,       -0.00472
(173, 384),     -0.10713,       -0.17368,       0.27104,       0.1659,       -0.25378,       0.06915,       -0.00475
(105, 145),     -0.08041,       0.02272,       -0.36099,       0.33552,       0.30085,       -0.25168,       -0.00566
(243, 380),     0.05653,       -0.2238,       0.19004,       0.14098,       -0.23621,       0.03622,       -0.00604
(29, 154),     0.26629,       0.15555,       -0.3689,       0.0525,       0.099,       -0.24088,       -0.00607
(112, 380),     -0.08826,       -0.16429,       0.26042,       0.15096,       -0.22705,       0.03104,       -0.0062
(27, 144),     0.27542,       0.03505,       -0.33663,       0.18235,       0.04619,       -0.24058,       -0.00637
(28, 159),     0.16689,       0.03921,       0.06054,       0.04159,       -0.19295,       -0.15481,       -0.00659
(105, 190),     0.00069,       0.23424,       -0.49694,       0.1628,       0.26955,       -0.21,       -0.00661
(27, 53),     -0.23785,       0.43913,       -0.70179,       0.19491,       0.43915,       -0.17583,       -0.00705
(112, 158),     0.75608,       0.10965,       -0.43917,       0.13838,       -0.37988,       -0.22832,       -0.00721
(23, 30),     0.21706,       0.20851,       -0.51733,       0.26933,       0.05014,       -0.27154,       -0.0073
(24, 105),     -0.07299,       0.04313,       -0.37775,       0.39294,       0.27907,       -0.30912,       -0.00745
(23, 29),     0.29104,       0.13633,       -0.43473,       0.25881,       -0.02903,       -0.26718,       -0.00746
(52, 145),     0.04183,       0.05824,       -0.35562,       0.17479,       0.26768,       -0.23382,       -0.00782
(7, 52),     0.26213,       0.11387,       -0.49828,       0.05611,       0.23179,       -0.21294,       -0.00789
(53, 56),     0.00041,       0.6446,       -0.63976,       0.04469,       0.33528,       -0.43305,       -0.00797
(124, 160),     -0.02036,       0.11889,       -0.25459,       -0.07428,       0.41754,       -0.23514,       -0.00799
(28, 285),     -0.32618,       -0.16859,       0.32856,       0.32013,       -0.46071,       0.25344,       -0.00889
(193, 286),     0.32759,       -0.58685,       -0.03262,       -0.16473,       0.04366,       0.35935,       -0.00893
(145, 157),     0.19119,       -0.05503,       -0.15692,       0.38637,       -0.28701,       -0.13376,       -0.00919
(249, 466),     0.4211,       0.04805,       -0.02117,       0.14722,       -0.40435,       -0.24602,       -0.0092
(26, 30),     0.16684,       0.31175,       -0.52394,       -0.0396,       0.34629,       -0.31696,       -0.00927
(112, 252),     0.20037,       -0.21673,       0.1236,       0.11118,       -0.26998,       -0.0042,       -0.00929
(256, 387),     0.61057,       0.06279,       -0.38253,       0.08247,       -0.19324,       -0.23808,       -0.00967
(27, 145),     0.21925,       0.04777,       -0.3255,       0.19746,       0.03101,       -0.22865,       -0.00978
(30, 52),     0.16865,       0.1176,       -0.7011,       0.19357,       0.10487,       0.05702,       -0.0099
(7, 247),     0.17625,       0.12311,       -0.21659,       0.09164,       0.05839,       -0.29368,       -0.01015
(193, 247),     0.02629,       -0.21125,       0.22299,       -0.06778,       0.11687,       -0.14821,       -0.01018
(133, 414),     -0.05248,       -0.13463,       0.25185,       0.06999,       -0.2729,       0.07696,       -0.0102
(359, 388),     -0.19557,       0.18725,       -0.136,       -0.19962,       0.38943,       -0.10726,       -0.0103
(105, 110),     0.00301,       0.02739,       -0.37452,       0.32129,       0.28185,       -0.32676,       -0.01129
(70, 157),     -0.32593,       0.35604,       -0.458,       -0.09491,       0.64822,       -0.19376,       -0.01139
(105, 243),     0.01706,       0.17513,       -0.46966,       0.1431,       0.26644,       -0.20125,       -0.01153
(7, 105),     0.0679,       0.04902,       -0.38467,       0.17033,       0.33454,       -0.30733,       -0.0117
(382, 398),     0.54939,       0.01795,       -0.16505,       0.25782,       -0.45539,       -0.2757,       -0.01183
(29, 107),     0.02611,       -0.18321,       0.166,       0.18775,       -0.26283,       -0.00591,       -0.01202
(25, 163),     0.40076,       -0.00738,       -0.05477,       -0.05766,       -0.11487,       -0.23893,       -0.01214
(380, 387),     0.50558,       0.1126,       -0.21994,       0.11435,       -0.31872,       -0.26843,       -0.01243
(29, 157),     -0.2852,       0.51772,       -0.01513,       -0.41272,       0.19271,       -0.07239,       -0.0125
(25, 144),     0.02232,       -0.1044,       0.32206,       -0.0097,       -0.10524,       -0.20032,       -0.01255
(46, 153),     -0.11009,       0.32459,       -0.56512,       0.20887,       0.35429,       -0.29018,       -0.01294
(46, 63),     -0.29783,       -0.09223,       -0.46588,       0.43557,       0.50243,       -0.16036,       -0.01305
(112, 381),     -0.06925,       -0.17689,       0.22795,       0.11245,       -0.19833,       0.02445,       -0.01327
(153, 160),     0.55607,       0.20649,       -0.42213,       0.1709,       -0.34286,       -0.24871,       -0.01337
(155, 380),     -0.00255,       -0.20393,       0.20074,       0.14099,       -0.23327,       0.01745,       -0.01343
(66, 247),     -0.11292,       -0.11554,       -0.16062,       0.0974,       0.17531,       0.03505,       -0.01355
(29, 153),     0.20185,       0.10947,       -0.35982,       0.14952,       0.05702,       -0.23938,       -0.01356
(25, 105),     0.02331,       0.00391,       -0.39016,       0.23511,       0.35331,       -0.31004,       -0.01409
(254, 387),     0.69635,       0.06377,       -0.33789,       0.23572,       -0.45978,       -0.28364,       -0.01424
(53, 193),     0.24227,       0.08929,       -0.18708,       -0.29937,       0.49258,       -0.42605,       -0.01473
(24, 158),     0.6311,       0.11504,       -0.39251,       0.31502,       -0.46228,       -0.29493,       -0.01476
(26, 256),     -0.06214,       -0.16798,       0.19558,       0.10358,       -0.14583,       -0.01257,       -0.01489
(63, 155),     -0.05683,       0.26166,       -0.56667,       0.17703,       0.34671,       -0.25197,       -0.01501
(23, 63),     -0.08843,       0.17158,       -0.48723,       0.3788,       0.23591,       -0.30195,       -0.01522
(52, 130),     0.22008,       0.10161,       -0.52768,       -0.01822,       0.18251,       -0.05058,       -0.01538
(29, 112),     0.27421,       0.2014,       -0.40687,       -0.04841,       0.11564,       -0.23134,       -0.0159
(124, 246),     -0.23392,       0.36608,       -0.40273,       0.01403,       0.29365,       -0.13432,       -0.0162
(65, 247),     -0.04322,       0.01434,       -0.00928,       0.07949,       -0.125,       -0.01434,       -0.01633
(63, 145),     -0.10307,       0.13823,       -0.46497,       0.34809,       0.26672,       -0.2843,       -0.01655
(26, 29),     0.30903,       0.19395,       -0.484,       0.09108,       0.03722,       -0.24908,       -0.01697
(63, 247),     -0.09405,       0.10984,       -0.40854,       0.28581,       0.33118,       -0.32664,       -0.01707
(173, 381),     0.12065,       -0.28885,       0.17829,       0.07364,       -0.20089,       0.01155,       -0.0176
(52, 163),     0.16952,       0.08708,       -0.44994,       0.08974,       0.24425,       -0.24759,       -0.01782
(46, 154),     -0.08373,       0.44077,       -0.58944,       0.04303,       0.44269,       -0.36134,       -0.018
(374, 387),     0.46769,       0.10139,       -0.14655,       0.15052,       -0.41226,       -0.26943,       -0.01811
(22, 160),     0.68598,       0.20278,       -0.55739,       0.2071,       -0.41651,       -0.23182,       -0.01831
(339, 387),     0.71205,       0.08406,       -0.36077,       0.23285,       -0.49833,       -0.27976,       -0.01832
(190, 463),     0.2275,       -0.4393,       0.05593,       0.03667,       -0.05381,       0.06293,       -0.01835
(29, 163),     0.32368,       0.06008,       -0.33105,       0.13158,       -0.0147,       -0.28069,       -0.01852
(373, 386),     0.52338,       0.08688,       -0.15166,       0.15039,       -0.46124,       -0.25993,       -0.0187
(253, 386),     0.66131,       0.06904,       -0.31655,       0.21103,       -0.47114,       -0.26791,       -0.01904
(55, 286),     0.48801,       -0.61349,       0.09882,       -0.31569,       0.1414,       0.08636,       -0.0191
(255, 387),     0.63705,       0.11116,       -0.37747,       0.17723,       -0.41956,       -0.24327,       -0.01914
(293, 334),     -0.57383,       0.19761,       0.17023,       -0.2753,       0.13824,       0.22808,       -0.01916
(190, 362),     0.29014,       -0.41587,       0.06632,       -0.0239,       -0.06502,       0.03276,       -0.01926
(55, 130),     0.01608,       -0.11868,       0.3241,       0.0072,       -0.20205,       -0.14274,       -0.01935
(283, 383),     -0.59371,       0.20779,       0.10581,       -0.25387,       0.1203,       0.29625,       -0.01957
(70, 130),     0.14113,       0.29173,       -0.3443,       0.28397,       -0.00068,       -0.49139,       -0.01992
(27, 107),     0.02459,       -0.16749,       -0.06343,       0.22181,       -0.18918,       0.05256,       -0.02019
(193, 243),     0.19897,       0.10791,       0.18478,       0.03612,       -0.55422,       -0.09616,       -0.02043
(105, 163),     0.00174,       0.03606,       -0.38354,       0.2275,       0.30376,       -0.30968,       -0.02069
(339, 386),     0.71663,       0.12242,       -0.4159,       0.22233,       -0.4959,       -0.27658,       -0.02117
(24, 70),     -0.03595,       0.41108,       -0.63638,       0.37942,       0.18664,       -0.43203,       -0.0212
(53, 154),     0.05442,       0.17411,       -0.43127,       0.11054,       0.22326,       -0.25991,       -0.02147
(29, 66),     -0.08817,       -0.18753,       -0.47333,       0.17597,       0.34194,       0.09974,       -0.0219
(46, 243),     -0.07589,       0.57989,       -0.51442,       -0.23717,       0.59119,       -0.47555,       -0.02199
(30, 145),     0.07581,       0.13263,       -0.44632,       0.17687,       0.1685,       -0.24136,       -0.02231
(55, 246),     -0.05845,       -0.07716,       0.1654,       0.16172,       -0.26703,       -0.05856,       -0.02235
(158, 193),     0.2553,       -0.46605,       0.13405,       0.00713,       -0.10378,       0.03903,       -0.02239
(63, 112),     -0.06602,       0.31328,       -0.60228,       0.15511,       0.34807,       -0.28269,       -0.02242
(26, 341),     -0.15386,       -0.16137,       0.20052,       0.07571,       -0.09607,       0.00014,       -0.02249
(24, 30),     0.27201,       0.20879,       -0.49983,       0.30679,       -0.1003,       -0.32381,       -0.02272
(63, 133),     -0.07055,       0.30106,       -0.59417,       0.13007,       0.35994,       -0.26552,       -0.02319
(252, 386),     0.65445,       0.05643,       -0.33004,       0.18264,       -0.43798,       -0.26503,       -0.02325
(105, 144),     -0.06201,       0.01876,       -0.38526,       0.29387,       0.28699,       -0.29216,       -0.0233
(105, 193),     0.25956,       0.18896,       -0.18427,       -0.28471,       0.37159,       -0.49097,       -0.02331
(70, 161),     -0.28684,       0.39114,       -0.47493,       -0.02737,       0.43569,       -0.18126,       -0.02393
(52, 144),     0.0703,       0.06353,       -0.41507,       0.14333,       0.24915,       -0.25498,       -0.02396
(22, 46),     -0.0903,       0.33983,       -0.60638,       0.23209,       0.2988,       -0.31834,       -0.02405
(28, 53),     -0.15906,       0.50103,       -0.73813,       0.08628,       0.42813,       -0.2629,       -0.02411
(133, 380),     0.02166,       -0.2333,       0.18476,       0.1337,       -0.27449,       0.02084,       -0.02447
(373, 388),     0.40363,       0.10863,       -0.10092,       0.15568,       -0.43487,       -0.28023,       -0.02468
(341, 380),     -0.04758,       0.16628,       -0.52688,       0.27588,       -0.04503,       0.02835,       -0.02483
(193, 385),     0.14676,       -0.48663,       0.14072,       -0.21175,       -0.13474,       0.39516,       -0.02508
(105, 247),     -0.1783,       -0.08599,       -0.53801,       0.26695,       0.51141,       -0.12682,       -0.02513
(374, 385),     0.52517,       0.11652,       -0.22512,       0.1918,       -0.49446,       -0.26903,       -0.02585
(388, 390),     0.42131,       0.04796,       -0.06023,       0.14048,       -0.45459,       -0.2536,       -0.02644
(173, 193),     0.37288,       0.04888,       -0.23096,       0.33217,       -0.45839,       -0.22327,       -0.02645
(56, 159),     -0.09994,       -0.02912,       0.51413,       0.04176,       -0.39267,       -0.1929,       -0.02646
(373, 387),     0.4594,       0.05703,       -0.10986,       0.14126,       -0.45732,       -0.25057,       -0.02668
(7, 63),     0.07447,       0.14789,       -0.3597,       0.1955,       0.17821,       -0.39653,       -0.02669
(22, 53),     -0.02387,       0.15274,       -0.42752,       0.21491,       0.19964,       -0.27665,       -0.02679
(55, 158),     0.37578,       -0.15332,       -0.21657,       0.11653,       -0.14511,       -0.14116,       -0.02731
(105, 130),     0.04419,       -0.06284,       -0.47763,       0.0867,       0.44183,       -0.19625,       -0.02733
(253, 385),     0.64958,       0.11399,       -0.38593,       0.25062,       -0.50608,       -0.28692,       -0.02746
(63, 193),     0.20204,       0.22532,       -0.24199,       -0.37849,       0.58181,       -0.55479,       -0.02768
(155, 381),     -0.00059,       -0.22011,       0.16476,       0.10517,       -0.22444,       0.00849,       -0.02779
(159, 163),     0.51881,       0.08849,       -0.27708,       0.15926,       -0.39055,       -0.26667,       -0.02796
(154, 159),     0.62741,       0.15646,       -0.40516,       0.12297,       -0.40463,       -0.26482,       -0.02796
(53, 153),     0.00061,       0.11623,       -0.40343,       0.17889,       0.20611,       -0.26757,       -0.02819
(173, 414),     -0.01421,       -0.20803,       0.21344,       0.08618,       -0.28787,       0.03957,       -0.02849
(193, 263),     -0.06993,       -0.40967,       0.41422,       -0.11047,       -0.15809,       0.1623,       -0.02861
(390, 466),     0.34764,       0.1157,       -0.06562,       0.15412,       -0.43912,       -0.28453,       -0.02864
(276, 383),     -0.45457,       -0.07085,       0.17968,       -0.07584,       0.15292,       0.09664,       -0.02867
(153, 193),     0.32078,       -0.10473,       -0.08613,       0.21225,       -0.4184,       -0.09609,       -0.02872
(63, 243),     -0.0508,       0.35932,       -0.63121,       0.09436,       0.36739,       -0.31153,       -0.02875
(63, 130),     0.12044,       0.08403,       -0.39339,       0.14457,       0.22044,       -0.35247,       -0.0294
(243, 256),     0.23047,       -0.26718,       0.03676,       0.06645,       -0.23346,       -0.0106,       -0.02959
(110, 246),     0.5261,       0.2013,       -0.61008,       0.35762,       -0.36289,       -0.28972,       -0.02961
(112, 382),     -0.1173,       -0.20838,       0.20161,       0.06222,       -0.13083,       0.01418,       -0.02975
(243, 381),     0.0307,       -0.24847,       0.15002,       0.10201,       -0.23873,       0.02547,       -0.02983
(293, 296),     -0.48514,       -0.04393,       0.26204,       -0.13454,       -0.01108,       0.23301,       -0.02994
(70, 163),     -0.05115,       0.35483,       -0.49776,       0.31177,       0.16023,       -0.45971,       -0.0303
(374, 386),     0.50169,       0.06664,       -0.17286,       0.14638,       -0.4753,       -0.25309,       -0.03109
(26, 53),     0.01904,       0.2054,       -0.47874,       0.12144,       0.21899,       -0.27374,       -0.03127
(155, 256),     0.16355,       -0.24793,       0.07215,       0.08499,       -0.23647,       -0.0241,       -0.0313
(7, 70),     0.0132,       0.34444,       -0.40816,       0.2839,       0.07511,       -0.49984,       -0.03189
(163, 246),     0.39577,       0.18274,       -0.52021,       0.18011,       -0.16703,       -0.26276,       -0.0319
(155, 398),     -0.10652,       -0.20307,       0.17039,       0.08838,       -0.17671,       0.03452,       -0.03217
(190, 384),     0.04165,       -0.33422,       0.10662,       0.1354,       -0.22252,       0.07988,       -0.0322
(190, 414),     0.04475,       -0.37328,       0.04958,       0.13133,       -0.14757,       0.09783,       -0.03289
(110, 160),     0.6798,       0.1325,       -0.48243,       0.21188,       -0.46861,       -0.27164,       -0.03308
(173, 341),     0.11411,       -0.31622,       0.11949,       0.0636,       -0.18109,       0.00028,       -0.03331
(254, 386),     0.70099,       0.08566,       -0.40799,       0.22836,       -0.51673,       -0.29123,       -0.03349
(24, 161),     0.58542,       0.19895,       -0.63766,       0.3035,       -0.38648,       -0.26494,       -0.03354
(7, 53),     0.2423,       0.09347,       -0.37024,       0.0773,       0.08019,       -0.32448,       -0.03358
(53, 173),     -0.04272,       0.395,       -0.51959,       -0.03886,       0.28578,       -0.28202,       -0.03373
(155, 193),     0.32491,       0.19009,       -0.1762,       0.18215,       -0.54246,       -0.18183,       -0.03389
(26, 159),     0.74376,       0.15753,       -0.53459,       0.15757,       -0.48541,       -0.24354,       -0.03411
(26, 46),     -0.07433,       0.46588,       -0.64715,       0.05197,       0.39054,       -0.39164,       -0.03412
(252, 385),     0.64514,       0.07824,       -0.37997,       0.21767,       -0.49335,       -0.27434,       -0.03443
(46, 145),     -0.12228,       0.23261,       -0.5504,       0.2668,       0.2678,       -0.30255,       -0.03467
(254, 385),     0.6795,       0.16008,       -0.47443,       0.27385,       -0.53246,       -0.31653,       -0.035
(30, 66),     -0.13185,       -0.16589,       -0.30168,       0.15461,       0.16209,       0.07252,       -0.03503
(55, 56),     0.11036,       0.1108,       -0.19211,       0.11496,       -0.4105,       0.05603,       -0.03508
(243, 398),     -0.11286,       -0.22649,       0.17778,       0.09341,       -0.20157,       0.05613,       -0.0356
(7, 46),     0.18742,       0.17682,       -0.31817,       0.13804,       0.01414,       -0.41329,       -0.03584
(173, 382),     0.03419,       -0.30917,       0.16794,       0.04686,       -0.15982,       0.00459,       -0.0359
(124, 161),     -0.13312,       0.28459,       -0.41558,       -0.01927,       0.28889,       -0.22169,       -0.03603
(193, 255),     -0.18315,       -0.22235,       0.46081,       -0.04151,       -0.17841,       -0.05294,       -0.03626
(46, 155),     -0.08872,       0.48478,       -0.61451,       -0.09935,       0.51153,       -0.41144,       -0.03628
(112, 362),     -0.14948,       -0.21015,       0.19935,       0.05565,       -0.13592,       0.02215,       -0.0364
(35, 156),     0.182,       0.38139,       -0.60712,       0.32098,       -0.02655,       -0.46933,       -0.03644
(256, 384),     0.632,       0.10224,       -0.42864,       0.27223,       -0.50472,       -0.29225,       -0.03652
(30, 163),     0.27077,       0.08156,       -0.31978,       0.12896,       -0.0751,       -0.3058,       -0.03657
(22, 193),     0.28451,       -0.2251,       -0.02073,       0.13898,       -0.30346,       -0.09749,       -0.03722
(29, 145),     0.16424,       0.07045,       -0.3769,       0.1718,       0.00527,       -0.25838,       -0.03725
(46, 173),     -0.22144,       0.59768,       -0.55373,       -0.22626,       0.58606,       -0.40845,       -0.03769
(24, 63),     -0.09295,       0.16896,       -0.48833,       0.36659,       0.18363,       -0.3643,       -0.03773
(23, 160),     0.64907,       0.1731,       -0.58309,       0.21174,       -0.43733,       -0.24033,       -0.03781
(112, 463),     -0.15984,       -0.19617,       0.18944,       0.05627,       -0.15323,       0.03585,       -0.03795
(276, 283),     -0.56212,       0.35167,       -0.07936,       -0.26517,       0.14862,       0.17519,       -0.03853
(52, 105),     -0.07733,       -0.36295,       -0.46801,       0.32168,       0.08114,       0.27395,       -0.03859
(63, 144),     -0.07592,       0.12052,       -0.44628,       0.30316,       0.20932,       -0.34356,       -0.03879
(56, 158),     0.18455,       -0.0246,       0.11213,       0.06116,       -0.35931,       -0.20887,       -0.03916
(387, 463),     0.53764,       0.05483,       -0.51473,       0.04632,       -0.1013,       -0.25842,       -0.03928
(63, 163),     -0.01025,       0.1351,       -0.40476,       0.24001,       0.18508,       -0.38162,       -0.03941
(23, 53),     -0.0373,       0.12476,       -0.42701,       0.2525,       0.16036,       -0.31181,       -0.03975
(110, 124),     -0.06556,       0.37359,       -0.57095,       0.05122,       0.32723,       -0.35556,       -0.04
(46, 133),     -0.10672,       0.53751,       -0.58733,       -0.18891,       0.55555,       -0.45136,       -0.04021
(53, 155),     0.06547,       0.19853,       -0.49289,       0.03858,       0.20635,       -0.25764,       -0.04027
(46, 112),     -0.08367,       0.53141,       -0.62582,       -0.13192,       0.52313,       -0.45481,       -0.04028
(414, 417),     0.7235,       -0.29534,       -0.25427,       0.0457,       -0.36618,       -0.09669,       -0.04055
(381, 387),     0.52126,       0.0539,       -0.3637,       0.02708,       -0.21306,       -0.26956,       -0.04068
(133, 256),     0.19309,       -0.27586,       0.04939,       0.07612,       -0.2696,       -0.01943,       -0.04105
(110, 161),     0.64462,       0.14998,       -0.5527,       0.25777,       -0.46084,       -0.28548,       -0.04111
(35, 63),     0.14329,       -0.11721,       -0.52963,       0.27805,       0.1148,       -0.13652,       -0.0412
(23, 46),     -0.08077,       0.26339,       -0.58689,       0.29899,       0.19654,       -0.34125,       -0.04167
(155, 382),     -0.0624,       -0.24587,       0.15819,       0.06228,       -0.1668,       0.0037,       -0.04182
(22, 157),     0.36212,       0.03198,       -0.25863,       0.30673,       -0.45118,       -0.24213,       -0.04185
(133, 381),     0.01493,       -0.25363,       0.1478,       0.09961,       -0.27211,       0.01078,       -0.0421
(53, 190),     0.07116,       0.47166,       -0.60047,       -0.0566,       0.25272,       -0.39161,       -0.04219
(25, 63),     0.02764,       0.14957,       -0.40567,       0.24115,       0.14559,       -0.41614,       -0.04298
(112, 256),     0.04625,       -0.23155,       0.09654,       0.08895,       -0.24786,       -0.01086,       -0.04309
(70, 124),     0.00996,       0.24353,       -0.49517,       0.52482,       -0.05031,       -0.49144,       -0.0431
(380, 386),     0.52052,       0.06636,       -0.24009,       0.13019,       -0.46787,       -0.27042,       -0.04355
(22, 159),     0.6536,       0.14453,       -0.51505,       0.18108,       -0.49427,       -0.23181,       -0.04365
(26, 158),     0.69509,       0.1244,       -0.49853,       0.17135,       -0.51978,       -0.23494,       -0.04374
(24, 159),     0.6623,       0.1239,       -0.50941,       0.23568,       -0.49541,       -0.27973,       -0.04378
(53, 130),     0.2984,       0.06498,       -0.51526,       0.01108,       0.12014,       -0.24984,       -0.04508
(22, 417),     0.30348,       -0.2396,       0.22524,       -0.01903,       -0.47985,       -0.06078,       -0.04509
(380, 385),     0.52258,       0.07747,       -0.25805,       0.15606,       -0.5107,       -0.26195,       -0.04577
(25, 53),     0.15927,       0.09677,       -0.4142,       0.14892,       0.0829,       -0.34851,       -0.04581
(163, 247),     -0.0346,       0.14796,       -0.40535,       0.07573,       0.21111,       -0.27113,       -0.04605
(110, 247),     0.24948,       0.27552,       -0.55696,       0.28743,       -0.15756,       -0.37631,       -0.0464
