Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(359, 386),     0.18351,       0.18351
(66, 259),     0.18374,       0.18374
(254, 336),     0.18378,       0.18378
(263, 388),     0.18388,       0.18388
(385, 463),     0.18397,       0.18397
(35, 155),     0.18407,       0.18407
(27, 388),     0.18407,       0.18407
(33, 112),     0.18415,       0.18415
(30, 160),     0.18444,       0.18444
(388, 467),     0.18515,       0.18515
(258, 265),     0.18522,       0.18522
(193, 246),     0.18525,       0.18525
(255, 384),     0.18597,       0.18597
(112, 263),     0.18717,       0.18717
(56, 160),     0.18725,       0.18725
(256, 339),     0.18732,       0.18732
(163, 466),     0.18738,       0.18738
(285, 353),     0.1874,       0.1874
(154, 161),     0.18742,       0.18742
(30, 35),     0.18749,       0.18749
(258, 466),     0.18769,       0.18769
(154, 158),     0.18783,       0.18783
(193, 336),     0.18796,       0.18796
(55, 259),     0.18807,       0.18807
(163, 263),     0.1882,       0.1882
(130, 133),     0.18821,       0.18821
(193, 385),     0.18841,       0.18841
(65, 339),     0.18859,       0.18859
(373, 463),     0.18869,       0.18869
(158, 159),     0.18899,       0.18899
(133, 163),     0.18917,       0.18917
(260, 285),     0.18936,       0.18936
(249, 276),     0.18977,       0.18977
(296, 390),     0.18999,       0.18999
(63, 124),     0.19067,       0.19067
(56, 417),     0.191,       0.191
(25, 28),     0.19119,       0.19119
(66, 339),     0.1912,       0.1912
(56, 193),     0.19124,       0.19124
(28, 29),     0.19127,       0.19127
(107, 265),     0.19141,       0.19141
(55, 66),     0.19144,       0.19144
(56, 112),     0.19156,       0.19156
(382, 385),     0.19165,       0.19165
(35, 154),     0.192,       0.192
(23, 263),     0.19268,       0.19268
(144, 163),     0.19298,       0.19298
(56, 247),     0.19306,       0.19306
(158, 263),     0.19351,       0.19351
(381, 417),     0.19358,       0.19358
(112, 159),     0.19372,       0.19372
(35, 144),     0.19405,       0.19405
(417, 467),     0.19423,       0.19423
(295, 383),     0.19433,       0.19433
(154, 160),     0.1944,       0.1944
(130, 173),     0.19441,       0.19441
(255, 257),     0.19456,       0.19456
(30, 158),     0.19485,       0.19485
(374, 381),     0.19487,       0.19487
(65, 467),     0.19529,       0.19529
(107, 353),     0.19603,       0.19603
(359, 467),     0.19618,       0.19618
(30, 173),     0.19623,       0.19623
(124, 158),     0.19634,       0.19634
(253, 339),     0.19676,       0.19676
(390, 414),     0.19712,       0.19712
(70, 246),     0.19783,       0.19783
(27, 466),     0.19816,       0.19816
(144, 263),     0.19826,       0.19826
(29, 388),     0.19834,       0.19834
(110, 154),     0.19841,       0.19841
(26, 163),     0.19847,       0.19847
(257, 265),     0.19875,       0.19875
(29, 130),     0.19907,       0.19907
(246, 263),     0.19916,       0.19916
(27, 249),     0.19925,       0.19925
(112, 158),     0.19926,       0.19926
(55, 254),     0.1995,       0.1995
(29, 133),     0.19982,       0.19982
(24, 26),     0.20038,       0.20038
(154, 159),     0.20065,       0.20065
(33, 190),     0.20105,       0.20105
(107, 341),     0.20148,       0.20148
(252, 373),     0.20215,       0.20215
(374, 417),     0.2022,       0.2022
(29, 466),     0.20327,       0.20327
(55, 362),     0.2033,       0.2033
(160, 243),     0.20334,       0.20334
(246, 388),     0.20347,       0.20347
(46, 157),     0.20386,       0.20386
(25, 56),     0.20388,       0.20388
(381, 388),     0.20412,       0.20412
(26, 263),     0.20414,       0.20414
(160, 388),     0.20432,       0.20432
(159, 466),     0.20438,       0.20438
(107, 398),     0.20454,       0.20454
(295, 390),     0.20463,       0.20463
(246, 466),     0.20468,       0.20468
(255, 463),     0.20511,       0.20511
(161, 249),     0.20527,       0.20527
(257, 263),     0.20528,       0.20528
(110, 155),     0.20536,       0.20536
(193, 381),     0.20558,       0.20558
(133, 246),     0.20588,       0.20588
(30, 159),     0.20605,       0.20605
(133, 161),     0.20653,       0.20653
(260, 286),     0.20659,       0.20659
(256, 466),     0.20667,       0.20667
(282, 339),     0.20669,       0.20669
(65, 466),     0.20677,       0.20677
(153, 263),     0.20695,       0.20695
(66, 466),     0.20717,       0.20717
(66, 390),     0.20731,       0.20731
(29, 263),     0.20733,       0.20733
(249, 258),     0.20752,       0.20752
(154, 246),     0.208,       0.208
(336, 414),     0.20814,       0.20814
(252, 254),     0.2086,       0.2086
(286, 334),     0.20868,       0.20868
(282, 283),     0.20915,       0.20915
(7, 56),     0.20952,       0.20952
(7, 190),     0.20963,       0.20963
(29, 243),     0.20986,       0.20986
(161, 173),     0.21065,       0.21065
(22, 263),     0.21075,       0.21075
(27, 263),     0.21098,       0.21098
(159, 249),     0.21112,       0.21112
(145, 263),     0.21121,       0.21121
(157, 243),     0.21143,       0.21143
(382, 386),     0.21145,       0.21145
(33, 243),     0.21163,       0.21163
(46, 124),     0.21289,       0.21289
(56, 173),     0.21293,       0.21293
(63, 160),     0.21301,       0.21301
(65, 390),     0.2132,       0.2132
(263, 387),     0.21353,       0.21353
(56, 133),     0.21489,       0.21489
(190, 243),     0.215,       0.215
(107, 388),     0.21504,       0.21504
(46, 161),     0.21517,       0.21517
(161, 388),     0.21534,       0.21534
(173, 247),     0.21545,       0.21545
(63, 158),     0.21564,       0.21564
(249, 252),     0.21567,       0.21567
(385, 390),     0.21636,       0.21636
(362, 385),     0.21716,       0.21716
(27, 35),     0.21722,       0.21722
(386, 463),     0.21724,       0.21724
(63, 285),     0.2173,       0.2173
(155, 157),     0.21736,       0.21736
(110, 243),     0.21746,       0.21746
(27, 161),     0.2175,       0.2175
(384, 390),     0.21845,       0.21845
(362, 417),     0.21887,       0.21887
(249, 283),     0.21893,       0.21893
(55, 463),     0.21975,       0.21975
(130, 153),     0.22078,       0.22078
(155, 161),     0.22086,       0.22086
(28, 247),     0.22092,       0.22092
(341, 388),     0.22111,       0.22111
(255, 380),     0.22143,       0.22143
(159, 243),     0.2215,       0.2215
(390, 398),     0.22159,       0.22159
(249, 286),     0.22196,       0.22196
(249, 398),     0.22294,       0.22294
(7, 112),     0.22308,       0.22308
(359, 398),     0.22313,       0.22313
(160, 249),     0.22357,       0.22357
(382, 387),     0.22414,       0.22414
(256, 359),     0.2242,       0.2242
(35, 153),     0.22485,       0.22485
(63, 159),     0.22517,       0.22517
(283, 336),     0.22637,       0.22637
(28, 155),     0.22668,       0.22668
(263, 293),     0.22743,       0.22743
(359, 362),     0.22791,       0.22791
(260, 293),     0.22805,       0.22805
(160, 173),     0.22817,       0.22817
(158, 243),     0.22823,       0.22823
(29, 35),     0.2288,       0.2288
(249, 384),     0.22883,       0.22883
(27, 155),     0.2293,       0.2293
(33, 173),     0.22991,       0.22991
(156, 159),     0.23024,       0.23024
(35, 145),     0.23045,       0.23045
(133, 160),     0.23062,       0.23062
(296, 339),     0.23211,       0.23211
(33, 193),     0.23236,       0.23236
(173, 246),     0.23249,       0.23249
(161, 466),     0.23258,       0.23258
(112, 144),     0.2329,       0.2329
(193, 374),     0.23292,       0.23292
(29, 190),     0.23303,       0.23303
(255, 276),     0.2333,       0.2333
(249, 414),     0.23356,       0.23356
(65, 359),     0.23397,       0.23397
(286, 466),     0.23412,       0.23412
(341, 380),     0.23446,       0.23446
(33, 133),     0.23477,       0.23477
(155, 246),     0.23484,       0.23484
(66, 260),     0.23486,       0.23486
(362, 386),     0.23501,       0.23501
(246, 247),     0.23511,       0.23511
(263, 385),     0.2355,       0.2355
(155, 160),     0.23552,       0.23552
(107, 382),     0.23585,       0.23585
(249, 334),     0.23598,       0.23598
(263, 285),     0.2362,       0.2362
(7, 133),     0.23631,       0.23631
(29, 173),     0.2364,       0.2364
(255, 341),     0.23686,       0.23686
(160, 466),     0.2369,       0.2369
(107, 254),     0.23702,       0.23702
(193, 362),     0.23763,       0.23763
(65, 263),     0.2379,       0.2379
(65, 255),     0.23809,       0.23809
(133, 173),     0.23855,       0.23855
(157, 160),     0.2386,       0.2386
(33, 153),     0.24033,       0.24033
(386, 417),     0.24088,       0.24088
(193, 254),     0.24094,       0.24094
(161, 263),     0.24104,       0.24104
(55, 373),     0.24107,       0.24107
(336, 390),     0.24109,       0.24109
(362, 387),     0.24133,       0.24133
(384, 398),     0.24147,       0.24147
(25, 133),     0.24148,       0.24148
(66, 105),     0.2415,       0.2415
(285, 390),     0.24191,       0.24191
(55, 388),     0.24194,       0.24194
(276, 336),     0.24206,       0.24206
(387, 463),     0.24256,       0.24256
(159, 263),     0.24258,       0.24258
(388, 466),     0.2427,       0.2427
(28, 161),     0.24311,       0.24311
(65, 249),     0.24347,       0.24347
(382, 417),     0.24403,       0.24403
(56, 130),     0.24427,       0.24427
(374, 380),     0.24467,       0.24467
(66, 467),     0.24506,       0.24506
(66, 249),     0.24642,       0.24642
(163, 243),     0.2467,       0.2467
(52, 65),     0.24747,       0.24747
(158, 161),     0.2478,       0.2478
(373, 382),     0.24786,       0.24786
(255, 286),     0.2479,       0.2479
(263, 384),     0.24851,       0.24851
(163, 193),     0.2488,       0.2488
(66, 255),     0.24921,       0.24921
(155, 159),     0.24964,       0.24964
(193, 382),     0.24967,       0.24967
(252, 339),     0.24988,       0.24988
(359, 414),     0.24991,       0.24991
(359, 380),     0.25015,       0.25015
(159, 173),     0.25043,       0.25043
(66, 263),     0.25065,       0.25065
(255, 256),     0.25065,       0.25065
(133, 157),     0.25071,       0.25071
(133, 159),     0.25099,       0.25099
(157, 173),     0.25108,       0.25108
(249, 296),     0.25117,       0.25117
(252, 253),     0.25121,       0.25121
(7, 243),     0.25187,       0.25187
(55, 260),     0.25187,       0.25187
(124, 159),     0.25195,       0.25195
(27, 112),     0.25265,       0.25265
(107, 414),     0.25275,       0.25275
(130, 154),     0.25278,       0.25278
(362, 390),     0.25285,       0.25285
(157, 246),     0.253,       0.253
(112, 163),     0.25353,       0.25353
(30, 56),     0.25371,       0.25371
(25, 26),     0.25371,       0.25371
(190, 246),     0.25386,       0.25386
(386, 414),     0.25409,       0.25409
(285, 467),     0.25456,       0.25456
(155, 158),     0.25473,       0.25473
(263, 283),     0.25509,       0.25509
(27, 53),     0.2551,       0.2551
(46, 160),     0.25574,       0.25574
(254, 417),     0.25622,       0.25622
(295, 339),     0.25633,       0.25633
(130, 155),     0.25715,       0.25715
(193, 285),     0.25774,       0.25774
(249, 362),     0.25776,       0.25776
(257, 359),     0.25812,       0.25812
(26, 110),     0.25825,       0.25825
(157, 159),     0.25856,       0.25856
(341, 374),     0.25864,       0.25864
(155, 163),     0.25896,       0.25896
(255, 374),     0.25944,       0.25944
(161, 190),     0.25974,       0.25974
(107, 373),     0.26017,       0.26017
(56, 243),     0.26067,       0.26067
(27, 33),     0.26078,       0.26078
(249, 282),     0.26078,       0.26078
(341, 359),     0.26117,       0.26117
(46, 158),     0.26131,       0.26131
(70, 158),     0.26136,       0.26136
(258, 295),     0.26149,       0.26149
(160, 263),     0.26157,       0.26157
(252, 390),     0.2617,       0.2617
(70, 161),     0.26186,       0.26186
(133, 158),     0.26229,       0.26229
(255, 258),     0.26238,       0.26238
(161, 247),     0.26239,       0.26239
(249, 285),     0.26297,       0.26297
(263, 296),     0.26316,       0.26316
(53, 124),     0.26351,       0.26351
(33, 130),     0.26456,       0.26456
(263, 295),     0.26485,       0.26485
(255, 385),     0.26494,       0.26494
(382, 388),     0.26498,       0.26498
(27, 246),     0.26515,       0.26515
(193, 341),     0.26515,       0.26515
(158, 173),     0.26534,       0.26534
(28, 112),     0.26558,       0.26558
(341, 417),     0.26601,       0.26601
(107, 463),     0.26639,       0.26639
(107, 362),     0.26675,       0.26675
(249, 295),     0.26675,       0.26675
(258, 334),     0.26676,       0.26676
(66, 359),     0.26678,       0.26678
(107, 259),     0.2684,       0.2684
(387, 466),     0.26862,       0.26862
(385, 386),     0.26929,       0.26929
(362, 388),     0.26973,       0.26973
(263, 336),     0.27024,       0.27024
(285, 339),     0.27028,       0.27028
(257, 258),     0.27055,       0.27055
(263, 282),     0.2706,       0.2706
(263, 276),     0.27061,       0.27061
(46, 159),     0.27103,       0.27103
(56, 190),     0.27119,       0.27119
(110, 112),     0.27127,       0.27127
(158, 160),     0.27138,       0.27138
(7, 145),     0.27236,       0.27236
(286, 467),     0.27259,       0.27259
(336, 339),     0.27303,       0.27303
(56, 161),     0.27358,       0.27358
(359, 463),     0.27363,       0.27363
(359, 382),     0.27485,       0.27485
(28, 130),     0.27511,       0.27511
(373, 381),     0.27642,       0.27642
(252, 255),     0.27671,       0.27671
(160, 190),     0.27693,       0.27693
(28, 33),     0.27817,       0.27817
(249, 336),     0.27819,       0.27819
(157, 161),     0.27868,       0.27868
(293, 467),     0.27885,       0.27885
(27, 133),     0.27896,       0.27896
(25, 243),     0.27924,       0.27924
(341, 466),     0.27954,       0.27954
(353, 359),     0.27963,       0.27963
(263, 334),     0.28032,       0.28032
(390, 463),     0.28065,       0.28065
(33, 154),     0.28146,       0.28146
(255, 386),     0.28164,       0.28164
(25, 112),     0.28206,       0.28206
(55, 467),     0.28244,       0.28244
(293, 296),     0.28306,       0.28306
(263, 386),     0.28325,       0.28325
(381, 466),     0.28373,       0.28373
(28, 246),     0.28419,       0.28419
(144, 153),     0.28443,       0.28443
(249, 374),     0.28553,       0.28553
(385, 398),     0.28561,       0.28561
(33, 56),     0.28594,       0.28594
(7, 193),     0.2869,       0.2869
(257, 467),     0.28743,       0.28743
(55, 466),     0.28793,       0.28793
(70, 159),     0.28805,       0.28805
(107, 466),     0.2883,       0.2883
(388, 463),     0.28831,       0.28831
(249, 382),     0.28856,       0.28856
(154, 163),     0.28878,       0.28878
(70, 160),     0.29074,       0.29074
(28, 133),     0.29178,       0.29178
(55, 107),     0.2919,       0.2919
(33, 155),     0.29235,       0.29235
(27, 243),     0.29281,       0.29281
(382, 390),     0.29307,       0.29307
(258, 259),     0.29319,       0.29319
(249, 256),     0.29326,       0.29326
(249, 463),     0.29411,       0.29411
(276, 295),     0.29726,       0.29726
(263, 398),     0.2973,       0.2973
(417, 463),     0.29746,       0.29746
(362, 466),     0.29749,       0.29749
(256, 263),     0.29836,       0.29836
(283, 334),     0.29855,       0.29855
(255, 283),     0.29878,       0.29878
(157, 158),     0.2988,       0.2988
(336, 353),     0.29941,       0.29941
(249, 385),     0.29971,       0.29971
(263, 414),     0.29979,       0.29979
(249, 381),     0.29984,       0.29984
(385, 387),     0.3001,       0.3001
(387, 414),     0.30019,       0.30019
(158, 190),     0.30159,       0.30159
(387, 417),     0.30172,       0.30172
(27, 30),     0.30248,       0.30248
(25, 155),     0.30331,       0.30331
(56, 246),     0.30364,       0.30364
(258, 263),     0.30384,       0.30384
(156, 160),     0.30409,       0.30409
(373, 380),     0.3047,       0.3047
(384, 466),     0.30488,       0.30488
(359, 381),     0.30506,       0.30506
(27, 173),     0.30569,       0.30569
(159, 190),     0.30572,       0.30572
(7, 155),     0.30609,       0.30609
(293, 359),     0.30673,       0.30673
(381, 390),     0.30681,       0.30681
(386, 398),     0.30684,       0.30684
(255, 334),     0.30772,       0.30772
(385, 466),     0.30792,       0.30792
(341, 373),     0.309,       0.309
(55, 339),     0.31024,       0.31024
(28, 173),     0.31111,       0.31111
(382, 466),     0.31204,       0.31204
(249, 341),     0.3124,       0.3124
(257, 334),     0.313,       0.313
(28, 243),     0.31381,       0.31381
(263, 362),     0.31434,       0.31434
(263, 286),     0.31449,       0.31449
(387, 398),     0.31466,       0.31466
(193, 386),     0.31498,       0.31498
(296, 467),     0.31499,       0.31499
(105, 285),     0.3158,       0.3158
(27, 190),     0.31614,       0.31614
(373, 417),     0.31806,       0.31806
(263, 380),     0.31852,       0.31852
(249, 386),     0.31877,       0.31877
(256, 374),     0.31978,       0.31978
(193, 339),     0.32019,       0.32019
(334, 383),     0.32046,       0.32046
(283, 353),     0.3209,       0.3209
(282, 353),     0.32119,       0.32119
(414, 466),     0.32164,       0.32164
(388, 417),     0.32177,       0.32177
(263, 417),     0.32391,       0.32391
(255, 296),     0.32393,       0.32393
(256, 373),     0.32454,       0.32454
(66, 285),     0.32468,       0.32468
(417, 466),     0.32475,       0.32475
(258, 260),     0.32483,       0.32483
(256, 390),     0.32493,       0.32493
(387, 388),     0.32519,       0.32519
(296, 383),     0.32519,       0.32519
(373, 390),     0.32585,       0.32585
(255, 285),     0.32639,       0.32639
(258, 282),     0.32718,       0.32718
(193, 373),     0.3273,       0.3273
(25, 144),     0.32847,       0.32847
(25, 154),     0.32864,       0.32864
(463, 466),     0.32867,       0.32867
(286, 336),     0.3289,       0.3289
(27, 130),     0.32903,       0.32903
(295, 467),     0.3297,       0.3297
(249, 380),     0.33013,       0.33013
(286, 359),     0.33039,       0.33039
(257, 260),     0.33041,       0.33041
(341, 390),     0.33087,       0.33087
(55, 263),     0.33252,       0.33252
(388, 414),     0.33298,       0.33298
(260, 295),     0.33447,       0.33447
(300, 383),     0.33463,       0.33463
(28, 190),     0.33477,       0.33477
(384, 387),     0.33512,       0.33512
(359, 417),     0.33524,       0.33524
(107, 339),     0.33531,       0.33531
(193, 463),     0.33581,       0.33581
(249, 417),     0.33592,       0.33592
(293, 353),     0.33647,       0.33647
(7, 154),     0.33677,       0.33677
(55, 390),     0.33771,       0.33771
(293, 334),     0.33881,       0.33881
(296, 359),     0.33942,       0.33942
(159, 160),     0.33949,       0.33949
(257, 296),     0.34058,       0.34058
(398, 466),     0.34104,       0.34104
(263, 341),     0.34122,       0.34122
(7, 153),     0.3418,       0.3418
(255, 336),     0.34191,       0.34191
(193, 255),     0.34307,       0.34307
(258, 296),     0.34376,       0.34376
(265, 336),     0.34378,       0.34378
(145, 163),     0.34397,       0.34397
(282, 286),     0.34421,       0.34421
(388, 398),     0.34469,       0.34469
(193, 359),     0.34602,       0.34602
(263, 382),     0.34632,       0.34632
(107, 260),     0.3466,       0.3466
(373, 374),     0.34681,       0.34681
(29, 56),     0.34738,       0.34738
(384, 388),     0.34806,       0.34806
(380, 390),     0.34911,       0.34911
(282, 467),     0.34974,       0.34974
(27, 28),     0.35069,       0.35069
(255, 282),     0.35129,       0.35129
(336, 467),     0.35152,       0.35152
(124, 160),     0.35223,       0.35223
(55, 249),     0.35235,       0.35235
(257, 259),     0.3524,       0.3524
(283, 467),     0.35243,       0.35243
(263, 463),     0.35244,       0.35244
(259, 283),     0.35272,       0.35272
(260, 336),     0.35291,       0.35291
(107, 390),     0.35396,       0.35396
(156, 246),     0.35505,       0.35505
(255, 295),     0.35509,       0.35509
(260, 296),     0.3559,       0.3559
(55, 255),     0.35689,       0.35689
(255, 417),     0.35698,       0.35698
(153, 163),     0.35714,       0.35714
(285, 359),     0.35754,       0.35754
(156, 161),     0.35766,       0.35766
(55, 359),     0.35776,       0.35776
(339, 417),     0.35783,       0.35783
(385, 388),     0.35834,       0.35834
(263, 381),     0.35862,       0.35862
(124, 246),     0.35937,       0.35937
(295, 359),     0.3594,       0.3594
(384, 386),     0.3596,       0.3596
(282, 296),     0.3596,       0.3596
(384, 385),     0.3602,       0.3602
(258, 467),     0.36026,       0.36026
(265, 300),     0.36111,       0.36111
(283, 359),     0.36235,       0.36235
(258, 359),     0.3624,       0.3624
(257, 282),     0.36273,       0.36273
(107, 263),     0.3639,       0.3639
(386, 466),     0.36418,       0.36418
(334, 359),     0.36513,       0.36513
(107, 467),     0.36581,       0.36581
(282, 359),     0.36773,       0.36773
(334, 467),     0.36786,       0.36786
(374, 390),     0.37005,       0.37005
(336, 359),     0.37436,       0.37436
(193, 249),     0.37483,       0.37483
(295, 353),     0.37705,       0.37705
(193, 263),     0.3821,       0.3821
(107, 249),     0.38212,       0.38212
(276, 467),     0.38218,       0.38218
(107, 285),     0.38444,       0.38444
(390, 417),     0.38611,       0.38611
(193, 387),     0.38773,       0.38773
(259, 296),     0.38848,       0.38848
(193, 390),     0.39135,       0.39135
(193, 466),     0.3914,       0.3914
(293, 383),     0.39149,       0.39149
(124, 161),     0.39188,       0.39188
(107, 255),     0.39264,       0.39264
(25, 153),     0.39476,       0.39476
(193, 388),     0.4015,       0.4015
(260, 283),     0.40226,       0.40226
(276, 359),     0.40825,       0.40825
(286, 295),     0.40985,       0.40985
(144, 145),     0.4162,       0.4162
(25, 145),     0.41686,       0.41686
(276, 334),     0.41707,       0.41707
(107, 359),     0.41939,       0.41939
(260, 282),     0.42229,       0.42229
(286, 296),     0.42278,       0.42278
(27, 247),     0.42816,       0.42816
(334, 353),     0.43522,       0.43522
(259, 282),     0.43944,       0.43944
(30, 247),     0.44255,       0.44255
(260, 334),     0.4434,       0.4434
(386, 387),     0.44375,       0.44375
(259, 334),     0.44475,       0.44475
(386, 388),     0.44617,       0.44617
(265, 295),     0.45015,       0.45015
(27, 56),     0.45607,       0.45607
(276, 353),     0.46469,       0.46469
(265, 282),     0.46848,       0.46848
(265, 296),     0.46899,       0.46899
(28, 56),     0.47469,       0.47469
(265, 334),     0.4995,       0.4995
(29, 30),     0.50307,       0.50307
(296, 353),     0.50814,       0.50814
(265, 293),     0.50832,       0.50832
(265, 283),     0.51029,       0.51029
(265, 353),     0.51332,       0.51332
(29, 247),     0.5167,       0.5167
(276, 296),     0.51899,       0.51899
(283, 296),     0.53717,       0.53717
(265, 276),     0.56196,       0.56196
