Comparing the following files: 
kelly_front_s4_v2/,  hadleigh_front_s4_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s4_v2_vs_hadleigh_front_s4_v2,  average
(7, 296),     -0.1277,       -0.1277
(28, 66),     -0.12738,       -0.12738
(362, 383),     -0.12734,       -0.12734
(25, 53),     -0.127,       -0.127
(66, 145),     -0.1269,       -0.1269
(253, 339),     -0.12668,       -0.12668
(254, 286),     -0.12659,       -0.12659
(276, 463),     -0.1262,       -0.1262
(52, 353),     -0.12613,       -0.12613
(28, 154),     -0.12571,       -0.12571
(249, 286),     -0.12519,       -0.12519
(130, 380),     -0.12496,       -0.12496
(380, 383),     -0.12489,       -0.12489
(282, 386),     -0.12479,       -0.12479
(133, 463),     -0.12471,       -0.12471
(27, 247),     -0.12452,       -0.12452
(359, 414),     -0.12436,       -0.12436
(7, 173),     -0.12432,       -0.12432
(124, 341),     -0.12401,       -0.12401
(263, 293),     -0.12374,       -0.12374
(24, 65),     -0.12354,       -0.12354
(286, 466),     -0.12345,       -0.12345
(22, 282),     -0.12342,       -0.12342
(153, 295),     -0.12302,       -0.12302
(339, 398),     -0.12294,       -0.12294
(243, 414),     -0.12257,       -0.12257
(157, 414),     -0.12238,       -0.12238
(258, 339),     -0.12225,       -0.12225
(339, 382),     -0.12202,       -0.12202
(300, 463),     -0.12194,       -0.12194
(283, 285),     -0.12178,       -0.12178
(53, 417),     -0.12142,       -0.12142
(286, 388),     -0.1213,       -0.1213
(65, 130),     -0.12075,       -0.12075
(53, 265),     -0.12066,       -0.12066
(249, 283),     -0.12041,       -0.12041
(254, 362),     -0.12034,       -0.12034
(124, 173),     -0.12016,       -0.12016
(300, 414),     -0.12003,       -0.12003
(253, 258),     -0.12001,       -0.12001
(300, 339),     -0.11996,       -0.11996
(161, 300),     -0.11992,       -0.11992
(63, 110),     -0.11991,       -0.11991
(25, 173),     -0.11988,       -0.11988
(70, 256),     -0.11969,       -0.11969
(30, 56),     -0.11966,       -0.11966
(159, 193),     -0.11938,       -0.11938
(56, 159),     -0.11935,       -0.11935
(7, 381),     -0.11923,       -0.11923
(160, 385),     -0.11916,       -0.11916
(22, 293),     -0.11896,       -0.11896
(173, 398),     -0.11888,       -0.11888
(381, 382),     -0.1188,       -0.1188
(253, 398),     -0.11869,       -0.11869
(107, 387),     -0.11862,       -0.11862
(66, 257),     -0.11851,       -0.11851
(276, 339),     -0.11842,       -0.11842
(156, 253),     -0.11826,       -0.11826
(252, 257),     -0.11812,       -0.11812
(28, 153),     -0.11762,       -0.11762
(339, 463),     -0.11753,       -0.11753
(382, 383),     -0.11718,       -0.11718
(258, 387),     -0.1171,       -0.1171
(7, 159),     -0.11708,       -0.11708
(25, 124),     -0.11683,       -0.11683
(253, 256),     -0.1168,       -0.1168
(257, 390),     -0.11677,       -0.11677
(373, 383),     -0.11673,       -0.11673
(300, 374),     -0.11663,       -0.11663
(383, 417),     -0.1161,       -0.1161
(66, 112),     -0.11595,       -0.11595
(7, 341),     -0.11574,       -0.11574
(374, 414),     -0.11565,       -0.11565
(130, 155),     -0.11538,       -0.11538
(286, 339),     -0.11537,       -0.11537
(256, 300),     -0.11527,       -0.11527
(55, 387),     -0.11522,       -0.11522
(70, 110),     -0.11517,       -0.11517
(253, 265),     -0.11507,       -0.11507
(173, 384),     -0.11474,       -0.11474
(258, 414),     -0.11454,       -0.11454
(70, 254),     -0.11445,       -0.11445
(300, 341),     -0.11413,       -0.11413
(70, 255),     -0.11405,       -0.11405
(252, 362),     -0.11396,       -0.11396
(110, 341),     -0.11367,       -0.11367
(300, 373),     -0.11357,       -0.11357
(160, 276),     -0.11348,       -0.11348
(63, 173),     -0.1134,       -0.1134
(334, 385),     -0.11331,       -0.11331
(24, 55),     -0.11316,       -0.11316
(66, 276),     -0.11306,       -0.11306
(7, 26),     -0.11291,       -0.11291
(46, 124),     -0.11281,       -0.11281
(257, 373),     -0.11273,       -0.11273
(249, 334),     -0.11264,       -0.11264
(286, 390),     -0.11254,       -0.11254
(56, 112),     -0.11237,       -0.11237
(130, 145),     -0.11233,       -0.11233
(257, 341),     -0.11225,       -0.11225
(33, 387),     -0.1122,       -0.1122
(23, 66),     -0.11212,       -0.11212
(373, 382),     -0.1119,       -0.1119
(255, 362),     -0.11184,       -0.11184
(381, 383),     -0.11182,       -0.11182
(70, 253),     -0.11174,       -0.11174
(259, 382),     -0.11173,       -0.11173
(133, 293),     -0.1116,       -0.1116
(56, 300),     -0.11149,       -0.11149
(252, 276),     -0.11099,       -0.11099
(7, 144),     -0.11053,       -0.11053
(190, 293),     -0.10977,       -0.10977
(70, 252),     -0.10946,       -0.10946
(156, 252),     -0.10944,       -0.10944
(293, 466),     -0.10942,       -0.10942
(124, 380),     -0.10908,       -0.10908
(53, 130),     -0.10891,       -0.10891
(155, 398),     -0.1088,       -0.1088
(173, 295),     -0.10864,       -0.10864
(55, 265),     -0.10856,       -0.10856
(26, 246),     -0.10851,       -0.10851
(25, 296),     -0.108,       -0.108
(160, 300),     -0.10785,       -0.10785
(107, 161),     -0.10784,       -0.10784
(249, 414),     -0.10756,       -0.10756
(276, 384),     -0.10733,       -0.10733
(254, 341),     -0.10677,       -0.10677
(161, 243),     -0.10672,       -0.10672
(154, 163),     -0.10665,       -0.10665
(258, 282),     -0.10632,       -0.10632
(107, 157),     -0.10618,       -0.10618
(133, 161),     -0.10617,       -0.10617
(254, 265),     -0.10613,       -0.10613
(276, 341),     -0.10583,       -0.10583
(154, 293),     -0.1056,       -0.1056
(286, 353),     -0.10525,       -0.10525
(70, 382),     -0.10513,       -0.10513
(23, 285),     -0.10489,       -0.10489
(257, 387),     -0.10451,       -0.10451
(293, 384),     -0.10447,       -0.10447
(254, 388),     -0.10438,       -0.10438
(383, 414),     -0.10438,       -0.10438
(254, 256),     -0.10437,       -0.10437
(33, 381),     -0.10422,       -0.10422
(254, 414),     -0.104,       -0.104
(293, 398),     -0.10374,       -0.10374
(63, 467),     -0.10339,       -0.10339
(300, 362),     -0.10264,       -0.10264
(282, 398),     -0.10237,       -0.10237
(70, 463),     -0.10233,       -0.10233
(55, 276),     -0.10229,       -0.10229
(35, 254),     -0.10213,       -0.10213
(154, 282),     -0.10212,       -0.10212
(70, 380),     -0.10196,       -0.10196
(7, 46),     -0.10168,       -0.10168
(286, 417),     -0.10167,       -0.10167
(35, 373),     -0.10162,       -0.10162
(156, 374),     -0.10147,       -0.10147
(160, 173),     -0.10146,       -0.10146
(256, 276),     -0.10121,       -0.10121
(25, 252),     -0.10113,       -0.10113
(56, 387),     -0.10111,       -0.10111
(22, 295),     -0.10106,       -0.10106
(334, 386),     -0.10078,       -0.10078
(66, 155),     -0.1004,       -0.1004
(25, 190),     -0.10027,       -0.10027
(66, 247),     -0.10011,       -0.10011
(66, 383),     -0.1001,       -0.1001
(336, 466),     -0.09987,       -0.09987
(7, 334),     -0.0998,       -0.0998
(300, 380),     -0.09979,       -0.09979
(339, 414),     -0.09979,       -0.09979
(130, 153),     -0.09963,       -0.09963
(46, 467),     -0.09935,       -0.09935
(65, 112),     -0.09926,       -0.09926
(247, 387),     -0.09903,       -0.09903
(25, 380),     -0.0989,       -0.0989
(173, 334),     -0.09848,       -0.09848
(153, 334),     -0.09842,       -0.09842
(52, 384),     -0.09838,       -0.09838
(30, 157),     -0.09817,       -0.09817
(256, 257),     -0.09799,       -0.09799
(353, 384),     -0.09759,       -0.09759
(107, 383),     -0.09753,       -0.09753
(144, 163),     -0.09729,       -0.09729
(263, 388),     -0.09707,       -0.09707
(56, 66),     -0.09699,       -0.09699
(7, 283),     -0.09682,       -0.09682
(25, 293),     -0.09639,       -0.09639
(130, 154),     -0.09636,       -0.09636
(156, 256),     -0.09608,       -0.09608
(243, 293),     -0.09585,       -0.09585
(286, 300),     -0.09581,       -0.09581
(163, 384),     -0.09561,       -0.09561
(193, 417),     -0.09545,       -0.09545
(130, 341),     -0.09536,       -0.09536
(373, 398),     -0.0952,       -0.0952
(7, 382),     -0.09512,       -0.09512
(133, 282),     -0.09504,       -0.09504
(286, 373),     -0.095,       -0.095
(334, 398),     -0.09499,       -0.09499
(282, 295),     -0.09492,       -0.09492
(339, 341),     -0.09467,       -0.09467
(7, 63),     -0.09444,       -0.09444
(112, 243),     -0.09438,       -0.09438
(276, 373),     -0.09414,       -0.09414
(66, 387),     -0.09399,       -0.09399
(65, 145),     -0.09381,       -0.09381
(276, 362),     -0.09352,       -0.09352
(252, 253),     -0.09342,       -0.09342
(243, 282),     -0.09301,       -0.09301
(154, 246),     -0.093,       -0.093
(145, 163),     -0.0929,       -0.0929
(130, 387),     -0.09284,       -0.09284
(110, 112),     -0.09274,       -0.09274
(26, 282),     -0.09257,       -0.09257
(70, 359),     -0.09255,       -0.09255
(35, 353),     -0.09246,       -0.09246
(259, 381),     -0.09241,       -0.09241
(153, 296),     -0.09227,       -0.09227
(144, 285),     -0.09215,       -0.09215
(155, 293),     -0.09211,       -0.09211
(254, 283),     -0.09147,       -0.09147
(26, 293),     -0.09144,       -0.09144
(33, 154),     -0.09143,       -0.09143
(253, 286),     -0.0914,       -0.0914
(285, 384),     -0.09128,       -0.09128
(249, 258),     -0.09115,       -0.09115
(161, 276),     -0.09113,       -0.09113
(22, 23),     -0.09103,       -0.09103
(257, 374),     -0.09103,       -0.09103
(29, 384),     -0.09079,       -0.09079
(107, 160),     -0.09077,       -0.09077
(159, 276),     -0.09041,       -0.09041
(263, 296),     -0.09041,       -0.09041
(70, 381),     -0.0903,       -0.0903
(276, 374),     -0.09019,       -0.09019
(252, 382),     -0.08932,       -0.08932
(246, 300),     -0.08866,       -0.08866
(253, 414),     -0.08855,       -0.08855
(70, 362),     -0.08852,       -0.08852
(28, 160),     -0.08791,       -0.08791
(52, 387),     -0.0879,       -0.0879
(65, 155),     -0.0878,       -0.0878
(52, 246),     -0.08754,       -0.08754
(26, 66),     -0.08742,       -0.08742
(66, 154),     -0.08724,       -0.08724
(7, 154),     -0.08712,       -0.08712
(373, 466),     -0.08704,       -0.08704
(55, 384),     -0.08666,       -0.08666
(107, 130),     -0.08639,       -0.08639
(173, 282),     -0.08612,       -0.08612
(253, 362),     -0.08591,       -0.08591
(112, 293),     -0.08584,       -0.08584
(30, 300),     -0.0852,       -0.0852
(255, 398),     -0.08518,       -0.08518
(380, 463),     -0.08486,       -0.08486
(63, 190),     -0.08473,       -0.08473
(29, 246),     -0.0847,       -0.0847
(56, 276),     -0.0846,       -0.0846
(23, 65),     -0.08431,       -0.08431
(112, 282),     -0.08426,       -0.08426
(283, 467),     -0.08418,       -0.08418
(254, 293),     -0.08395,       -0.08395
(26, 56),     -0.08383,       -0.08383
(29, 66),     -0.08376,       -0.08376
(190, 414),     -0.08359,       -0.08359
(258, 390),     -0.08346,       -0.08346
(255, 463),     -0.08336,       -0.08336
(362, 380),     -0.08313,       -0.08313
(300, 381),     -0.0831,       -0.0831
(105, 353),     -0.08295,       -0.08295
(33, 159),     -0.08286,       -0.08286
(300, 382),     -0.08273,       -0.08273
(254, 463),     -0.0827,       -0.0827
(33, 382),     -0.08228,       -0.08228
(246, 398),     -0.08207,       -0.08207
(263, 286),     -0.08206,       -0.08206
(258, 373),     -0.08172,       -0.08172
(300, 384),     -0.08169,       -0.08169
(193, 353),     -0.08102,       -0.08102
(253, 388),     -0.08058,       -0.08058
(283, 385),     -0.08031,       -0.08031
(7, 145),     -0.08023,       -0.08023
(257, 334),     -0.08017,       -0.08017
(283, 339),     -0.08009,       -0.08009
(341, 373),     -0.08004,       -0.08004
(105, 286),     -0.07925,       -0.07925
(22, 145),     -0.0792,       -0.0792
(157, 385),     -0.07902,       -0.07902
(107, 158),     -0.07901,       -0.07901
(374, 380),     -0.07886,       -0.07886
(7, 153),     -0.07873,       -0.07873
(257, 385),     -0.07866,       -0.07866
(35, 388),     -0.07852,       -0.07852
(66, 153),     -0.07847,       -0.07847
(22, 66),     -0.07825,       -0.07825
(65, 246),     -0.07821,       -0.07821
(124, 156),     -0.07786,       -0.07786
(46, 173),     -0.07767,       -0.07767
(105, 246),     -0.07761,       -0.07761
(259, 385),     -0.07755,       -0.07755
(65, 276),     -0.07743,       -0.07743
(24, 110),     -0.07742,       -0.07742
(155, 282),     -0.07732,       -0.07732
(385, 467),     -0.07696,       -0.07696
(282, 285),     -0.07647,       -0.07647
(263, 276),     -0.07637,       -0.07637
(133, 295),     -0.07621,       -0.07621
(65, 107),     -0.07607,       -0.07607
(158, 276),     -0.07585,       -0.07585
(33, 300),     -0.07576,       -0.07576
(156, 341),     -0.07534,       -0.07534
(7, 336),     -0.07492,       -0.07492
(28, 384),     -0.07492,       -0.07492
(161, 384),     -0.07457,       -0.07457
(258, 467),     -0.07454,       -0.07454
(159, 300),     -0.07452,       -0.07452
(55, 173),     -0.07409,       -0.07409
(295, 336),     -0.07403,       -0.07403
(286, 387),     -0.07398,       -0.07398
(124, 381),     -0.07365,       -0.07365
(22, 334),     -0.07348,       -0.07348
(110, 362),     -0.07347,       -0.07347
(66, 161),     -0.07342,       -0.07342
(374, 398),     -0.07335,       -0.07335
(283, 387),     -0.07324,       -0.07324
(300, 390),     -0.07259,       -0.07259
(293, 388),     -0.07255,       -0.07255
(286, 398),     -0.07245,       -0.07245
(22, 296),     -0.07234,       -0.07234
(286, 383),     -0.07232,       -0.07232
(359, 467),     -0.07226,       -0.07226
(66, 258),     -0.07222,       -0.07222
(160, 161),     -0.07218,       -0.07218
(25, 336),     -0.07217,       -0.07217
(254, 382),     -0.07199,       -0.07199
(276, 380),     -0.07197,       -0.07197
(23, 26),     -0.0717,       -0.0717
(145, 285),     -0.07164,       -0.07164
(252, 265),     -0.07061,       -0.07061
(23, 246),     -0.07042,       -0.07042
(243, 295),     -0.07013,       -0.07013
(124, 382),     -0.07006,       -0.07006
(390, 466),     -0.06966,       -0.06966
(353, 390),     -0.06961,       -0.06961
(293, 339),     -0.0696,       -0.0696
(276, 390),     -0.06949,       -0.06949
(390, 463),     -0.06934,       -0.06934
(130, 300),     -0.06912,       -0.06912
(130, 381),     -0.06898,       -0.06898
(133, 190),     -0.06876,       -0.06876
(255, 382),     -0.06844,       -0.06844
(158, 300),     -0.0682,       -0.0682
(30, 193),     -0.06786,       -0.06786
(257, 362),     -0.06748,       -0.06748
(153, 336),     -0.0673,       -0.0673
(249, 252),     -0.06712,       -0.06712
(27, 276),     -0.0671,       -0.0671
(252, 466),     -0.06708,       -0.06708
(153, 190),     -0.06678,       -0.06678
(158, 193),     -0.06666,       -0.06666
(255, 466),     -0.06644,       -0.06644
(29, 300),     -0.06639,       -0.06639
(25, 283),     -0.06578,       -0.06578
(190, 243),     -0.06571,       -0.06571
(30, 66),     -0.06568,       -0.06568
(25, 55),     -0.06561,       -0.06561
(260, 385),     -0.06557,       -0.06557
(107, 159),     -0.06544,       -0.06544
(29, 276),     -0.06542,       -0.06542
(249, 398),     -0.06528,       -0.06528
(133, 336),     -0.06519,       -0.06519
(282, 339),     -0.06518,       -0.06518
(65, 383),     -0.06513,       -0.06513
(144, 145),     -0.06497,       -0.06497
(66, 283),     -0.06484,       -0.06484
(255, 257),     -0.06467,       -0.06467
(110, 463),     -0.06444,       -0.06444
(22, 246),     -0.06426,       -0.06426
(283, 414),     -0.06423,       -0.06423
(27, 66),     -0.06422,       -0.06422
(256, 382),     -0.06392,       -0.06392
(25, 256),     -0.0639,       -0.0639
(283, 390),     -0.06383,       -0.06383
(56, 105),     -0.0637,       -0.0637
(253, 283),     -0.0635,       -0.0635
(133, 398),     -0.06337,       -0.06337
(154, 295),     -0.06334,       -0.06334
(339, 381),     -0.0629,       -0.0629
(153, 163),     -0.06284,       -0.06284
(27, 257),     -0.06281,       -0.06281
(33, 243),     -0.0628,       -0.0628
(253, 293),     -0.06253,       -0.06253
(156, 265),     -0.06226,       -0.06226
(133, 296),     -0.06194,       -0.06194
(246, 257),     -0.06186,       -0.06186
(255, 414),     -0.06166,       -0.06166
(155, 161),     -0.0616,       -0.0616
(133, 334),     -0.06111,       -0.06111
(339, 388),     -0.06101,       -0.06101
(255, 286),     -0.06092,       -0.06092
(155, 414),     -0.06064,       -0.06064
(7, 190),     -0.0606,       -0.0606
(252, 258),     -0.06048,       -0.06048
(55, 283),     -0.06046,       -0.06046
(56, 65),     -0.06038,       -0.06038
(26, 295),     -0.06016,       -0.06016
(263, 374),     -0.06016,       -0.06016
(46, 265),     -0.06011,       -0.06011
(334, 339),     -0.06001,       -0.06001
(283, 359),     -0.05975,       -0.05975
(276, 382),     -0.05968,       -0.05968
(25, 334),     -0.05951,       -0.05951
(27, 286),     -0.05929,       -0.05929
(258, 463),     -0.05916,       -0.05916
(252, 255),     -0.059,       -0.059
(247, 300),     -0.05848,       -0.05848
(22, 336),     -0.05825,       -0.05825
(33, 144),     -0.05823,       -0.05823
(334, 390),     -0.05818,       -0.05818
(254, 282),     -0.05782,       -0.05782
(33, 163),     -0.05774,       -0.05774
(110, 285),     -0.05679,       -0.05679
(112, 295),     -0.05674,       -0.05674
(254, 334),     -0.05671,       -0.05671
(282, 390),     -0.05669,       -0.05669
(33, 153),     -0.05615,       -0.05615
(107, 145),     -0.05564,       -0.05564
(283, 386),     -0.05555,       -0.05555
(65, 154),     -0.05537,       -0.05537
(154, 334),     -0.0551,       -0.0551
(28, 247),     -0.05498,       -0.05498
(23, 107),     -0.05495,       -0.05495
(249, 293),     -0.05489,       -0.05489
(293, 385),     -0.05474,       -0.05474
(25, 155),     -0.05461,       -0.05461
(112, 161),     -0.05447,       -0.05447
(24, 246),     -0.05425,       -0.05425
(276, 381),     -0.05419,       -0.05419
(7, 243),     -0.05416,       -0.05416
(255, 341),     -0.05394,       -0.05394
(156, 380),     -0.05354,       -0.05354
(26, 65),     -0.05349,       -0.05349
(258, 263),     -0.0533,       -0.0533
(70, 156),     -0.05324,       -0.05324
(29, 257),     -0.0532,       -0.0532
(130, 160),     -0.05293,       -0.05293
(293, 390),     -0.05292,       -0.05292
(253, 341),     -0.05292,       -0.05292
(252, 398),     -0.05282,       -0.05282
(258, 374),     -0.05282,       -0.05282
(65, 258),     -0.05266,       -0.05266
(107, 300),     -0.05235,       -0.05235
(30, 276),     -0.05185,       -0.05185
(7, 160),     -0.05171,       -0.05171
(105, 259),     -0.0516,       -0.0516
(383, 384),     -0.05157,       -0.05157
(66, 157),     -0.05143,       -0.05143
(252, 256),     -0.05107,       -0.05107
(7, 55),     -0.05104,       -0.05104
(26, 35),     -0.05088,       -0.05088
(285, 286),     -0.05074,       -0.05074
(156, 467),     -0.05071,       -0.05071
(286, 359),     -0.05055,       -0.05055
(160, 193),     -0.05047,       -0.05047
(27, 300),     -0.05029,       -0.05029
(193, 384),     -0.05001,       -0.05001
(296, 398),     -0.04955,       -0.04955
(258, 276),     -0.04921,       -0.04921
(253, 254),     -0.04906,       -0.04906
(390, 398),     -0.04883,       -0.04883
(124, 388),     -0.04866,       -0.04866
(23, 157),     -0.04841,       -0.04841
(124, 463),     -0.04819,       -0.04819
(243, 336),     -0.04785,       -0.04785
(26, 190),     -0.04782,       -0.04782
(243, 334),     -0.04775,       -0.04775
(362, 390),     -0.04748,       -0.04748
(243, 296),     -0.04743,       -0.04743
(156, 466),     -0.04729,       -0.04729
(7, 70),     -0.047,       -0.047
(257, 380),     -0.04661,       -0.04661
(26, 334),     -0.04645,       -0.04645
(293, 373),     -0.0464,       -0.0464
(35, 253),     -0.04634,       -0.04634
(283, 286),     -0.04608,       -0.04608
(70, 173),     -0.0457,       -0.0457
(190, 282),     -0.04561,       -0.04561
(257, 260),     -0.04547,       -0.04547
(255, 282),     -0.04525,       -0.04525
(33, 173),     -0.04524,       -0.04524
(160, 286),     -0.04523,       -0.04523
(155, 295),     -0.04515,       -0.04515
(286, 374),     -0.04513,       -0.04513
(105, 383),     -0.04501,       -0.04501
(255, 283),     -0.04499,       -0.04499
(63, 265),     -0.04446,       -0.04446
(254, 336),     -0.0442,       -0.0442
(52, 383),     -0.04389,       -0.04389
(249, 463),     -0.04376,       -0.04376
(362, 381),     -0.04314,       -0.04314
(260, 334),     -0.04297,       -0.04297
(249, 296),     -0.04275,       -0.04275
(255, 353),     -0.04256,       -0.04256
(257, 386),     -0.04248,       -0.04248
(55, 383),     -0.04234,       -0.04234
(341, 382),     -0.04199,       -0.04199
(130, 382),     -0.04162,       -0.04162
(276, 466),     -0.04139,       -0.04139
(286, 296),     -0.04114,       -0.04114
(22, 65),     -0.04084,       -0.04084
(112, 334),     -0.04077,       -0.04077
(159, 286),     -0.04076,       -0.04076
(258, 336),     -0.04063,       -0.04063
(107, 285),     -0.04061,       -0.04061
(22, 154),     -0.04059,       -0.04059
(255, 258),     -0.04052,       -0.04052
(258, 385),     -0.03987,       -0.03987
(154, 296),     -0.0393,       -0.0393
(130, 161),     -0.03921,       -0.03921
(255, 276),     -0.03917,       -0.03917
(155, 334),     -0.03892,       -0.03892
(33, 145),     -0.03855,       -0.03855
(25, 63),     -0.03852,       -0.03852
(193, 383),     -0.03835,       -0.03835
(190, 247),     -0.03819,       -0.03819
(26, 296),     -0.03805,       -0.03805
(63, 388),     -0.03803,       -0.03803
(254, 296),     -0.03794,       -0.03794
(157, 158),     -0.03762,       -0.03762
(283, 373),     -0.03757,       -0.03757
(26, 163),     -0.03733,       -0.03733
(25, 46),     -0.03723,       -0.03723
(107, 133),     -0.03713,       -0.03713
(112, 296),     -0.03667,       -0.03667
(388, 466),     -0.03655,       -0.03655
(124, 383),     -0.03619,       -0.03619
(247, 398),     -0.03612,       -0.03612
(293, 387),     -0.03585,       -0.03585
(130, 243),     -0.03563,       -0.03563
(35, 156),     -0.03507,       -0.03507
(7, 25),     -0.03493,       -0.03493
(258, 386),     -0.03468,       -0.03468
(253, 382),     -0.03458,       -0.03458
(153, 173),     -0.0345,       -0.0345
(283, 383),     -0.03439,       -0.03439
(193, 385),     -0.03436,       -0.03436
(159, 246),     -0.03386,       -0.03386
(124, 260),     -0.0337,       -0.0337
(283, 463),     -0.03356,       -0.03356
(107, 282),     -0.03349,       -0.03349
(398, 414),     -0.03318,       -0.03318
(163, 398),     -0.03316,       -0.03316
(386, 417),     -0.03306,       -0.03306
(255, 334),     -0.03287,       -0.03287
(293, 386),     -0.03277,       -0.03277
(56, 157),     -0.03264,       -0.03264
(52, 157),     -0.03241,       -0.03241
(65, 153),     -0.0324,       -0.0324
(414, 466),     -0.03239,       -0.03239
(26, 173),     -0.03237,       -0.03237
(190, 384),     -0.03231,       -0.03231
(296, 339),     -0.03224,       -0.03224
(53, 353),     -0.0319,       -0.0319
(381, 463),     -0.03171,       -0.03171
(255, 373),     -0.03168,       -0.03168
(190, 296),     -0.03167,       -0.03167
(252, 293),     -0.03162,       -0.03162
(112, 336),     -0.03123,       -0.03123
(30, 257),     -0.03097,       -0.03097
(336, 339),     -0.03084,       -0.03084
(27, 160),     -0.03082,       -0.03082
(258, 341),     -0.03082,       -0.03082
(276, 385),     -0.03055,       -0.03055
(246, 386),     -0.03038,       -0.03038
(190, 334),     -0.03031,       -0.03031
(66, 160),     -0.0302,       -0.0302
(124, 362),     -0.03004,       -0.03004
(56, 155),     -0.02991,       -0.02991
(293, 414),     -0.02988,       -0.02988
(130, 159),     -0.02947,       -0.02947
(263, 295),     -0.02947,       -0.02947
(112, 190),     -0.02946,       -0.02946
(265, 341),     -0.02937,       -0.02937
(190, 295),     -0.02903,       -0.02903
(110, 398),     -0.02863,       -0.02863
(25, 158),     -0.02843,       -0.02843
(66, 300),     -0.02825,       -0.02825
(107, 243),     -0.02818,       -0.02818
(255, 300),     -0.02806,       -0.02806
(359, 388),     -0.02796,       -0.02796
(293, 463),     -0.02792,       -0.02792
(246, 276),     -0.0277,       -0.0277
(193, 386),     -0.02738,       -0.02738
(253, 463),     -0.02701,       -0.02701
(256, 339),     -0.02695,       -0.02695
(249, 362),     -0.02682,       -0.02682
(249, 466),     -0.0265,       -0.0265
(265, 362),     -0.0264,       -0.0264
(293, 374),     -0.02624,       -0.02624
(155, 296),     -0.02619,       -0.02619
(259, 387),     -0.02607,       -0.02607
(249, 276),     -0.02568,       -0.02568
(256, 258),     -0.02547,       -0.02547
(252, 283),     -0.02484,       -0.02484
(285, 385),     -0.0245,       -0.0245
(56, 257),     -0.02422,       -0.02422
(286, 384),     -0.02421,       -0.02421
(276, 359),     -0.02346,       -0.02346
(190, 336),     -0.02339,       -0.02339
(28, 300),     -0.02328,       -0.02328
(28, 276),     -0.02328,       -0.02328
(374, 466),     -0.02305,       -0.02305
(282, 336),     -0.02295,       -0.02295
(263, 414),     -0.02288,       -0.02288
(156, 381),     -0.02283,       -0.02283
(105, 384),     -0.02244,       -0.02244
(283, 295),     -0.0223,       -0.0223
(254, 295),     -0.02228,       -0.02228
(286, 295),     -0.02227,       -0.02227
(46, 388),     -0.0221,       -0.0221
(256, 265),     -0.02207,       -0.02207
(65, 283),     -0.02153,       -0.02153
(253, 334),     -0.02149,       -0.02149
(190, 385),     -0.02148,       -0.02148
(107, 386),     -0.02132,       -0.02132
(252, 414),     -0.02123,       -0.02123
(105, 157),     -0.02117,       -0.02117
(26, 336),     -0.02091,       -0.02091
(28, 105),     -0.02068,       -0.02068
(107, 190),     -0.02065,       -0.02065
(25, 381),     -0.02064,       -0.02064
(385, 417),     -0.02056,       -0.02056
(334, 373),     -0.02038,       -0.02038
(33, 463),     -0.02035,       -0.02035
(362, 382),     -0.02003,       -0.02003
(7, 362),     -0.01967,       -0.01967
(255, 293),     -0.0195,       -0.0195
(130, 246),     -0.01938,       -0.01938
(153, 246),     -0.01846,       -0.01846
(7, 33),     -0.01827,       -0.01827
(7, 463),     -0.01814,       -0.01814
(56, 153),     -0.01812,       -0.01812
(35, 374),     -0.01776,       -0.01776
(105, 161),     -0.01752,       -0.01752
(55, 145),     -0.01751,       -0.01751
(285, 387),     -0.01749,       -0.01749
(293, 341),     -0.01698,       -0.01698
(7, 295),     -0.01685,       -0.01685
(160, 243),     -0.01665,       -0.01665
(65, 386),     -0.01665,       -0.01665
(256, 293),     -0.01628,       -0.01628
(25, 295),     -0.01627,       -0.01627
(29, 53),     -0.01621,       -0.01621
(110, 145),     -0.01575,       -0.01575
(63, 417),     -0.0153,       -0.0153
(107, 385),     -0.01498,       -0.01498
(157, 293),     -0.01482,       -0.01482
(253, 282),     -0.01474,       -0.01474
(252, 286),     -0.0147,       -0.0147
(154, 336),     -0.01433,       -0.01433
(265, 463),     -0.01432,       -0.01432
(52, 257),     -0.01418,       -0.01418
(155, 336),     -0.0141,       -0.0141
(156, 382),     -0.01385,       -0.01385
(28, 159),     -0.01374,       -0.01374
(23, 154),     -0.01354,       -0.01354
(23, 55),     -0.01341,       -0.01341
(35, 252),     -0.01317,       -0.01317
(153, 285),     -0.01286,       -0.01286
(380, 414),     -0.01285,       -0.01285
(283, 341),     -0.01264,       -0.01264
(25, 341),     -0.01222,       -0.01222
(33, 362),     -0.01194,       -0.01194
(256, 263),     -0.01187,       -0.01187
(26, 161),     -0.01182,       -0.01182
(22, 285),     -0.01174,       -0.01174
(105, 387),     -0.0116,       -0.0116
(260, 359),     -0.01138,       -0.01138
(295, 339),     -0.01134,       -0.01134
(254, 384),     -0.01129,       -0.01129
(283, 334),     -0.01113,       -0.01113
(283, 374),     -0.01108,       -0.01108
(65, 157),     -0.01106,       -0.01106
(110, 163),     -0.01044,       -0.01044
(259, 386),     -0.00979,       -0.00979
(159, 417),     -0.00969,       -0.00969
(265, 382),     -0.00957,       -0.00957
(254, 381),     -0.00917,       -0.00917
(53, 259),     -0.00889,       -0.00889
(55, 258),     -0.00852,       -0.00852
(256, 283),     -0.00851,       -0.00851
(27, 158),     -0.00716,       -0.00716
(66, 158),     -0.00666,       -0.00666
(70, 466),     -0.00666,       -0.00666
