Comparing the following files: 
kelly_front_s1_v2/,  kelly_low_s1_v2/,  kelly_right_threequarter_s1_v2/,  kelly_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s1_v2_vs_kelly_low_s1_v2,  kelly_front_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_front_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_right_threequarter_s1_v2_vs_kelly_left_threequarter_s1_v2,  average
(65, 130),     0.59353,       0.41985,       -0.17944,       0.68057,       0.02771,       0.23068,       0.29548
(159, 385),     0.34186,       0.39751,       0.07051,       0.53095,       0.26958,       0.1611,       0.29525
(30, 385),     0.14261,       0.49786,       0.05737,       0.52435,       0.3875,       0.16063,       0.29505
(24, 265),     0.12496,       0.57781,       0.24113,       0.10472,       0.5836,       0.13473,       0.29449
(35, 105),     0.29973,       0.04141,       -0.00327,       0.66422,       0.33236,       0.43202,       0.29441
(249, 385),     -0.31544,       0.46067,       0.01332,       0.53136,       0.51647,       0.55923,       0.29427
(259, 265),     0.30802,       0.71276,       0.21336,       0.21216,       0.21287,       0.10514,       0.29405
(155, 383),     0.36505,       0.43504,       0.389,       -0.01209,       0.5937,       -0.00693,       0.29396
(70, 334),     0.23435,       0.38734,       0.08566,       0.51611,       0.30196,       0.23756,       0.29383
(260, 385),     0.63218,       0.78309,       -0.09874,       0.52173,       0.11764,       -0.19318,       0.29379
(65, 259),     0.7472,       0.25194,       0.33331,       -0.02073,       0.60052,       -0.14987,       0.29373
(52, 417),     0.54463,       0.12472,       0.39753,       0.22997,       0.53246,       -0.06775,       0.29359
(156, 253),     0.12521,       0.41833,       0.0974,       0.23482,       0.52366,       0.36179,       0.29354
(124, 260),     0.33939,       0.57749,       0.00281,       0.2339,       0.36164,       0.24602,       0.29354
(255, 383),     0.42504,       0.36381,       0.3752,       0.02905,       0.5953,       -0.02781,       0.29343
(339, 341),     0.59067,       0.53387,       -0.1015,       0.36037,       0.36154,       0.01537,       0.29339
(353, 390),     0.56275,       0.44684,       0.19749,       0.20508,       0.41148,       -0.06519,       0.29307
(29, 249),     0.07913,       0.65366,       0.10029,       0.46227,       0.40428,       0.05817,       0.29297
(265, 386),     0.31283,       0.55647,       0.14385,       0.61844,       0.12783,       -0.00194,       0.29291
(145, 336),     0.58141,       0.83736,       -0.07037,       0.41868,       0.077,       -0.08684,       0.29287
(144, 382),     0.1489,       0.5335,       0.27017,       0.16715,       0.21703,       0.41931,       0.29268
(173, 283),     0.4526,       0.37016,       0.32963,       0.48854,       0.22286,       -0.1094,       0.2924
(27, 334),     0.55406,       0.35885,       0.13005,       0.51502,       0.13304,       0.06242,       0.29224
(130, 334),     0.55575,       0.48866,       0.14102,       0.65592,       0.10235,       -0.19051,       0.2922
(133, 398),     0.41753,       0.13142,       0.17442,       0.52277,       0.2398,       0.26658,       0.29209
(190, 390),     0.29182,       0.36012,       0.21837,       0.42347,       0.45421,       0.00448,       0.29208
(161, 254),     0.21421,       0.784,       0.04626,       0.37015,       0.25169,       0.08605,       0.29206
(160, 353),     0.16144,       0.59225,       0.22968,       0.14782,       0.46779,       0.15164,       0.29177
(46, 243),     0.40082,       0.5171,       0.17492,       0.34073,       0.04005,       0.27515,       0.29146
(23, 282),     0.54406,       0.6697,       0.0609,       0.46829,       0.14248,       -0.13773,       0.29128
(55, 353),     0.65546,       0.28196,       0.33691,       -0.05084,       0.57729,       -0.0532,       0.29126
(247, 398),     0.19148,       0.37249,       -0.00421,       0.54957,       0.33541,       0.30254,       0.29121
(24, 383),     0.29789,       0.5522,       0.25892,       0.03351,       0.57779,       0.02687,       0.2912
(145, 414),     0.14699,       0.63711,       0.25763,       0.23239,       0.18883,       0.28172,       0.29078
(133, 276),     0.45943,       0.34517,       0.40238,       0.27199,       0.37457,       -0.10977,       0.29063
(107, 383),     0.52395,       0.37033,       0.31749,       -0.01525,       0.62716,       -0.0799,       0.29063
(145, 283),     0.41799,       0.6725,       0.14891,       0.34047,       0.28513,       -0.12167,       0.29055
(161, 353),     0.11146,       0.65109,       0.20539,       0.16898,       0.48085,       0.12521,       0.2905
(163, 283),     0.42268,       0.61514,       0.18066,       0.36561,       0.30119,       -0.14253,       0.29046
(22, 353),     0.28499,       0.55449,       0.25816,       0.06072,       0.51466,       0.06976,       0.29046
(124, 384),     0.24412,       0.29873,       0.0243,       0.36432,       0.36853,       0.44117,       0.2902
(7, 283),     0.4456,       0.52615,       0.21226,       0.42633,       0.28615,       -0.15574,       0.29013
(55, 193),     0.58259,       -0.18012,       0.53074,       0.16171,       0.48284,       0.16297,       0.29012
(107, 417),     0.83703,       0.00059,       0.49952,       0.03283,       0.54131,       -0.17198,       0.28988
(161, 463),     0.40218,       0.48748,       0.02892,       0.49431,       0.2276,       0.09829,       0.2898
(247, 467),     0.20295,       0.71682,       0.11324,       0.22398,       0.3731,       0.10871,       0.2898
(35, 383),     0.42234,       0.53281,       0.01619,       0.36316,       0.26204,       0.14222,       0.28979
(247, 384),     0.14886,       0.38961,       0.01498,       0.5713,       0.32081,       0.29275,       0.28972
(145, 381),     0.06765,       0.52167,       0.31485,       0.23345,       0.16648,       0.43416,       0.28971
(276, 381),     0.52083,       0.52262,       0.21492,       0.19585,       0.34642,       -0.06255,       0.28968
(153, 383),     0.23447,       0.50601,       0.37027,       -0.01636,       0.58324,       0.05944,       0.28951
(190, 300),     0.55646,       0.1874,       0.44574,       0.12196,       0.46582,       -0.04101,       0.2894
(23, 283),     0.51305,       0.6651,       0.08651,       0.42539,       0.20295,       -0.15657,       0.2894
(193, 390),     0.4165,       0.36304,       0.0581,       0.35091,       0.45571,       0.08793,       0.2887
(30, 334),     0.5324,       0.46255,       0.10688,       0.56707,       0.14805,       -0.08709,       0.28831
(161, 362),     0.3859,       0.4343,       0.01784,       0.49172,       0.23402,       0.16364,       0.2879
(23, 256),     0.07502,       0.51273,       0.29945,       0.14365,       0.23115,       0.46516,       0.28786
(110, 381),     0.1557,       0.39259,       0.19181,       0.24447,       0.32727,       0.41446,       0.28772
(112, 255),     0.22176,       0.43497,       0.25942,       0.21761,       0.48226,       0.10952,       0.28759
(112, 300),     0.51374,       0.37189,       0.35391,       0.19895,       0.44914,       -0.16531,       0.28705
(23, 173),     0.22642,       0.85499,       0.02884,       0.30254,       0.1071,       0.20206,       0.28699
(112, 398),     0.48293,       0.28414,       0.14834,       0.54247,       0.1182,       0.14569,       0.28696
(144, 265),     0.00829,       0.65052,       0.25215,       0.10812,       0.55613,       0.14435,       0.28659
(27, 467),     0.48833,       0.44786,       0.17538,       0.18965,       0.39699,       0.02107,       0.28655
(46, 190),     0.22826,       0.2539,       0.15627,       0.53809,       0.21689,       0.32337,       0.28613
(110, 133),     0.52915,       0.70655,       -0.10854,       0.56333,       0.16451,       -0.13856,       0.28607
(110, 341),     0.21744,       0.34062,       0.1641,       0.2389,       0.35219,       0.40318,       0.28607
(63, 295),     0.24223,       0.50142,       0.00556,       0.39173,       0.35621,       0.21917,       0.28605
(30, 283),     0.46696,       0.47777,       0.10815,       0.44877,       0.21742,       -0.00329,       0.28596
(26, 353),     0.34545,       0.47644,       0.31588,       0.03062,       0.52799,       0.01792,       0.28572
(145, 383),     0.18119,       0.56728,       0.32383,       0.003,       0.56947,       0.06924,       0.28567
(133, 383),     0.38315,       0.40508,       0.38842,       -0.01903,       0.57634,       -0.02061,       0.28556
(29, 66),     0.32092,       -0.0972,       0.1612,       0.82156,       0.2448,       0.26021,       0.28525
(190, 276),     0.51355,       0.20048,       0.41993,       0.16255,       0.42746,       -0.01268,       0.28521
(276, 282),     0.22591,       0.23527,       0.43049,       0.09034,       0.57969,       0.1491,       0.28513
(255, 398),     0.3817,       0.5986,       -0.06889,       0.35881,       0.48213,       -0.04187,       0.28508
(359, 414),     0.46844,       0.50493,       0.03372,       0.1874,       0.41254,       0.10338,       0.28507
(153, 283),     0.42466,       0.63279,       0.16858,       0.35095,       0.27227,       -0.14004,       0.28487
(247, 334),     0.53492,       0.46155,       0.11095,       0.62513,       0.12185,       -0.14609,       0.28472
(156, 161),     0.29986,       0.69681,       0.32529,       0.1536,       0.01382,       0.21877,       0.28469
(25, 283),     0.52238,       0.52164,       0.14568,       0.53415,       0.16095,       -0.17924,       0.28426
(33, 56),     0.32176,       0.42926,       0.03408,       0.64289,       0.31312,       -0.03614,       0.28416
(124, 249),     0.14894,       0.67502,       0.00943,       0.1775,       0.47535,       0.21842,       0.28411
(24, 155),     0.5562,       0.77937,       -0.08052,       0.61961,       -0.00067,       -0.17005,       0.28399
(163, 265),     -0.01269,       0.70631,       0.20911,       0.11497,       0.53869,       0.14634,       0.28379
(30, 260),     0.30854,       0.6247,       0.11928,       0.22242,       0.36313,       0.06344,       0.28359
(112, 353),     0.41058,       0.43388,       0.32628,       0.0285,       0.52743,       -0.02558,       0.28352
(256, 276),     0.54116,       0.48242,       0.1847,       0.17982,       0.32348,       -0.01075,       0.28347
(249, 263),     -0.32846,       0.68671,       0.32113,       0.12453,       0.31637,       0.57986,       0.28336
(110, 414),     0.29377,       0.4184,       0.11871,       0.41597,       0.24372,       0.2061,       0.28278
(282, 283),     0.54868,       0.02661,       0.67878,       -0.14652,       0.47505,       0.11403,       0.28277
(156, 374),     0.17668,       0.36105,       0.05849,       0.25,       0.5156,       0.33477,       0.28276
(28, 467),     0.61112,       0.34747,       0.22043,       0.11193,       0.42747,       -0.02259,       0.28264
(23, 295),     0.55247,       0.72033,       0.00735,       0.4147,       0.07815,       -0.07758,       0.28257
(56, 263),     0.40282,       0.40607,       0.18773,       0.30746,       0.42776,       -0.0386,       0.28221
(247, 362),     0.24456,       0.39646,       -0.00183,       0.49288,       0.31357,       0.24755,       0.2822
(24, 295),     0.57356,       0.69737,       0.01011,       0.4546,       0.06195,       -0.10491,       0.28211
(276, 398),     0.6391,       0.3707,       0.32214,       0.24025,       0.25383,       -0.13364,       0.28206
(381, 417),     0.27099,       0.25404,       0.37655,       0.26088,       0.3286,       0.20129,       0.28206
(24, 256),     0.0965,       0.47985,       0.24339,       0.11811,       0.29398,       0.46047,       0.28205
(27, 263),     0.19277,       0.52524,       0.11108,       0.4046,       0.43315,       0.02447,       0.28188
(110, 144),     0.1556,       0.46779,       -0.03744,       0.23113,       0.33253,       0.54139,       0.28183
(145, 265),     0.02069,       0.5654,       0.29411,       0.08615,       0.5685,       0.15273,       0.28126
(336, 383),     0.17465,       0.34749,       0.44009,       -0.02448,       0.61996,       0.12945,       0.28119
(156, 467),     0.33776,       0.51335,       -0.01773,       0.24794,       0.36284,       0.24271,       0.28115
(55, 243),     0.34513,       0.83427,       -0.18369,       0.38357,       0.10831,       0.19828,       0.28098
(22, 265),     0.126,       0.48603,       0.30633,       0.05567,       0.57103,       0.13885,       0.28065
(156, 252),     0.12977,       0.32498,       0.0991,       0.23654,       0.51372,       0.37843,       0.28042
(110, 282),     0.56564,       0.5907,       0.08249,       0.53165,       0.09976,       -0.18869,       0.28026
(160, 246),     -0.4042,       0.12578,       0.23102,       0.63892,       0.46381,       0.62489,       0.28004
(144, 282),     0.44188,       0.64526,       0.1267,       0.37442,       0.23685,       -0.14533,       0.27996
(28, 414),     0.51592,       0.40005,       0.18698,       0.37552,       0.36012,       -0.15881,       0.27996
(66, 285),     0.55393,       0.27733,       0.18051,       0.20584,       0.49771,       -0.03714,       0.2797
(25, 296),     0.63138,       0.58054,       0.02385,       0.5931,       0.03864,       -0.18968,       0.27964
(110, 398),     0.27117,       0.34364,       0.10539,       0.36361,       0.26144,       0.33141,       0.27944
(158, 385),     0.3212,       0.25683,       0.10477,       0.45544,       0.33143,       0.20684,       0.27942
(380, 398),     0.01815,       0.75198,       0.30061,       -0.0117,       0.28455,       0.33296,       0.27942
(243, 293),     0.45965,       0.42633,       0.30327,       0.42341,       0.29515,       -0.23163,       0.27936
(257, 259),     0.4905,       0.45406,       0.32911,       -0.0732,       0.26965,       0.20329,       0.2789
(124, 398),     0.24039,       0.20097,       0.01737,       0.42314,       0.39871,       0.39216,       0.27879
(23, 33),     0.18227,       0.74155,       0.24917,       0.00448,       0.23306,       0.25988,       0.2784
(156, 163),     0.3843,       0.30193,       0.25746,       0.31327,       0.13717,       0.27618,       0.27838
(63, 193),     0.41183,       0.12386,       0.48347,       0.15369,       0.40834,       0.08797,       0.27819
(124, 173),     0.18954,       0.40551,       0.2443,       0.28082,       0.29676,       0.25216,       0.27818
(29, 334),     0.5232,       0.41808,       0.09898,       0.51517,       0.12931,       -0.01619,       0.27809
(276, 295),     0.36318,       0.10462,       0.63537,       -0.08903,       0.5427,       0.11046,       0.27788
(158, 467),     0.33186,       0.30972,       0.30579,       0.14299,       0.39612,       0.18034,       0.2778
(255, 362),     0.53714,       0.56179,       -0.10921,       0.32811,       0.40623,       -0.05809,       0.27766
(247, 255),     0.02833,       0.80227,       0.08393,       0.23882,       0.40157,       0.111,       0.27765
(257, 353),     0.41242,       0.38267,       0.47968,       -0.10749,       0.35492,       0.14369,       0.27765
(156, 373),     0.19154,       0.4394,       0.03183,       0.19207,       0.5132,       0.29661,       0.27744
(155, 334),     0.46594,       0.56922,       0.13646,       0.4998,       0.18003,       -0.18708,       0.2774
(145, 341),     0.18341,       0.46468,       0.27901,       0.19294,       0.12874,       0.41411,       0.27715
(243, 353),     0.42389,       0.38738,       0.35779,       -0.01624,       0.53654,       -0.02672,       0.27711
(265, 385),     0.16991,       0.54235,       0.23125,       0.40079,       0.21823,       0.09965,       0.27703
(154, 374),     0.07175,       0.38578,       0.2975,       0.37892,       0.24856,       0.27938,       0.27698
(243, 398),     0.44442,       0.16306,       0.17079,       0.51019,       0.22398,       0.14861,       0.27684
(65, 417),     0.63809,       -0.0305,       0.4903,       0.15302,       0.54673,       -0.13705,       0.27676
(283, 362),     0.34133,       0.52252,       0.30677,       0.24183,       0.18753,       0.06009,       0.27668
(22, 112),     0.37914,       0.88034,       -0.04246,       0.46218,       0.04989,       -0.07079,       0.27638
(7, 265),     -0.03254,       0.72987,       0.17871,       0.12036,       0.52466,       0.13689,       0.27632
(52, 283),     0.63668,       0.25218,       0.26938,       -0.00408,       0.48579,       0.01786,       0.2763
(112, 296),     0.51551,       0.62435,       0.0123,       0.45501,       0.05337,       -0.00309,       0.27624
(24, 112),     0.49237,       0.78295,       -0.12767,       0.54749,       0.14686,       -0.18516,       0.27614
(70, 282),     0.15174,       0.35409,       0.09549,       0.42436,       0.37679,       0.25367,       0.27602
(265, 276),     0.27722,       0.11255,       -0.02055,       0.35968,       0.37925,       0.54745,       0.27593
(158, 359),     0.2411,       0.44605,       0.25392,       0.2229,       0.37262,       0.11689,       0.27558
(247, 283),     0.44398,       0.46402,       0.1026,       0.53285,       0.18358,       -0.07452,       0.27542
(145, 190),     0.19675,       0.92562,       -0.04063,       0.21913,       0.34233,       0.00876,       0.27533
(55, 163),     0.62491,       0.79927,       -0.09188,       0.47519,       -0.05378,       -0.10339,       0.27505
(55, 153),     0.61588,       0.89327,       -0.18304,       0.50682,       -0.13527,       -0.04748,       0.27503
(263, 383),     0.42354,       0.17404,       0.38786,       0.18265,       0.46982,       0.01057,       0.27475
(144, 398),     0.17732,       0.50591,       0.17415,       0.21962,       0.21194,       0.35619,       0.27419
(153, 256),     0.17792,       0.37969,       0.28197,       0.27858,       0.13265,       0.39427,       0.27418
(353, 384),     0.38361,       0.50598,       0.25995,       0.05378,       0.33206,       0.10923,       0.2741
(33, 283),     0.43167,       0.41834,       0.21075,       0.48055,       0.2521,       -0.14925,       0.27403
(145, 282),     0.43744,       0.66677,       0.09401,       0.37191,       0.21485,       -0.14168,       0.27388
(190, 383),     0.42828,       0.31769,       0.38828,       -0.07957,       0.58757,       0.00053,       0.2738
(158, 260),     0.29518,       0.25877,       0.30891,       0.18177,       0.36218,       0.23593,       0.27379
(30, 249),     0.01951,       0.71502,       0.0798,       0.37761,       0.38327,       0.06459,       0.2733
(26, 339),     0.07654,       0.46486,       0.26589,       0.2297,       0.41689,       0.18459,       0.27308
(163, 336),     0.58437,       0.75501,       -0.05354,       0.44209,       0.06865,       -0.1605,       0.27268
(156, 380),     0.17627,       0.27218,       0.05357,       0.29885,       0.48868,       0.34525,       0.27247
(253, 374),     0.38033,       0.21122,       0.65936,       0.47471,       -0.01996,       -0.07187,       0.2723
(23, 265),     0.07971,       0.528,       0.26812,       0.06278,       0.5621,       0.13251,       0.2722
(24, 133),     0.40896,       0.83776,       -0.03374,       0.46839,       0.0615,       -0.10991,       0.27216
(112, 276),     0.45386,       0.39124,       0.33765,       0.23327,       0.37294,       -0.15692,       0.27201
(256, 260),     -0.14044,       0.58975,       0.02313,       0.3578,       0.50122,       0.29916,       0.27177
(29, 283),     0.4714,       0.41995,       0.10161,       0.35816,       0.20593,       0.07297,       0.27167
(286, 467),     0.42028,       0.56291,       0.12154,       0.11372,       0.25394,       0.15748,       0.27165
(161, 265),     0.10635,       0.64777,       0.14051,       0.18071,       0.44054,       0.11277,       0.27144
(66, 300),     0.67519,       0.18877,       0.38911,       -0.11929,       0.6084,       -0.11443,       0.27129
(154, 255),     0.05593,       0.48062,       0.28963,       0.19982,       0.43589,       0.1652,       0.27118
(160, 390),     0.02995,       0.66191,       0.05578,       0.49518,       0.27864,       0.10351,       0.27083
(160, 247),     -0.11595,       0.72919,       0.5609,       -0.0494,       -0.10037,       0.59874,       0.27052
(133, 373),     0.19564,       0.27214,       0.23983,       0.41227,       0.38444,       0.11841,       0.27045
(154, 296),     0.53193,       0.69653,       -0.01713,       0.44193,       0.05601,       -0.08736,       0.27032
(161, 295),     0.56758,       0.37674,       0.15128,       0.51007,       0.12364,       -0.10867,       0.27011
(153, 336),     0.56923,       0.82463,       -0.11105,       0.41772,       0.00455,       -0.08575,       0.26989
(56, 334),     0.51816,       0.19774,       0.24623,       0.4742,       0.24267,       -0.06059,       0.26974
(296, 417),     0.6823,       -0.24442,       0.63093,       -0.11777,       0.56055,       0.10581,       0.26957
(26, 380),     0.14807,       0.33859,       0.31509,       0.36227,       0.1475,       0.30263,       0.26902
(133, 359),     0.28304,       0.38406,       0.29442,       0.1241,       0.43428,       0.09268,       0.26876
(112, 336),     0.50412,       0.73703,       -0.06906,       0.40576,       -0.03775,       0.07148,       0.2686
(247, 359),     0.07694,       0.76005,       0.10891,       0.18814,       0.37047,       0.10616,       0.26844
(339, 467),     -0.25836,       0.63104,       0.68277,       0.1284,       -0.11894,       0.54473,       0.26827
(23, 285),     0.63864,       0.82366,       -0.14321,       0.48338,       -0.04273,       -0.15287,       0.26781
(144, 463),     0.19045,       0.47975,       0.22088,       0.16913,       0.18446,       0.36134,       0.26767
(28, 466),     0.35369,       0.39956,       0.13128,       0.31512,       0.44724,       -0.04173,       0.26753
(254, 256),     0.58844,       0.3976,       -0.08579,       0.30807,       0.3475,       0.04779,       0.26727
(124, 293),     0.4712,       0.47349,       -0.03321,       0.61431,       0.07387,       0.00355,       0.2672
(23, 383),     0.24015,       0.51929,       0.26814,       -0.00965,       0.55791,       0.02672,       0.26709
(161, 373),     0.06879,       0.70536,       0.03879,       0.43068,       0.27312,       0.08549,       0.26704
(22, 414),     0.31656,       0.66166,       0.10417,       0.33182,       0.0772,       0.10991,       0.26689
(23, 133),     0.23103,       0.87099,       0.03059,       0.2982,       0.07735,       0.0915,       0.26661
(246, 282),     0.50052,       0.34099,       0.20758,       0.52522,       0.17071,       -0.14611,       0.26649
(28, 283),     0.55669,       0.16709,       0.18945,       0.28572,       0.24161,       0.15802,       0.26643
(163, 282),     0.43283,       0.57702,       0.14236,       0.4,       0.2267,       -0.18135,       0.26626
(105, 334),     0.59025,       0.31649,       0.16279,       0.0459,       0.40145,       0.07689,       0.26563
(156, 300),     0.42424,       0.45579,       -0.03025,       0.5137,       0.12319,       0.10545,       0.26535
(247, 260),     0.20013,       0.67644,       0.08853,       0.22165,       0.33605,       0.06837,       0.2652
(27, 283),     0.51718,       0.31149,       0.11821,       0.316,       0.19109,       0.13613,       0.26502
(157, 260),     0.27241,       0.22737,       0.30956,       0.19874,       0.33757,       0.24219,       0.26464
(24, 285),     0.64738,       0.79933,       -0.15112,       0.5223,       -0.06206,       -0.16797,       0.26464
(390, 467),     0.17151,       0.62802,       0.22557,       0.14948,       0.17159,       0.24033,       0.26442
(29, 263),     0.06588,       0.59467,       0.08839,       0.39487,       0.40202,       0.0394,       0.26421
(124, 362),     0.22885,       0.14738,       0.02912,       0.41328,       0.4165,       0.34996,       0.26418
(110, 156),     0.0761,       0.44727,       0.30125,       0.06157,       0.21589,       0.48157,       0.26394
(33, 265),     -0.04365,       0.73279,       0.13098,       0.12196,       0.51046,       0.13076,       0.26388
(160, 161),     -0.38969,       0.05545,       0.2825,       0.69604,       0.37767,       0.56018,       0.26369
(173, 390),     0.11548,       0.34929,       0.20695,       0.39932,       0.3957,       0.11477,       0.26359
(246, 265),     -0.0004,       0.69623,       0.13756,       0.14062,       0.47995,       0.12377,       0.26295
(383, 387),     0.29497,       0.37226,       0.51384,       -0.02627,       0.36223,       0.06061,       0.26294
(246, 336),     0.63898,       0.44245,       0.08308,       0.62249,       -0.02358,       -0.18691,       0.26275
(33, 296),     0.56104,       0.41128,       0.16342,       0.53351,       0.11079,       -0.20764,       0.26207
(23, 112),     0.38539,       0.84756,       -0.09159,       0.45032,       0.10568,       -0.12565,       0.26195
(254, 263),     -0.2656,       0.35735,       0.39868,       0.61192,       0.16188,       0.30632,       0.26176
(157, 193),     -0.30559,       0.48281,       0.5736,       0.19345,       0.1944,       0.43135,       0.26167
(53, 282),     0.46792,       0.35229,       0.09036,       0.18794,       0.37392,       0.09643,       0.26148
(24, 163),     0.46063,       0.65494,       0.12413,       0.30173,       0.02123,       0.00444,       0.26118
(52, 193),     0.43074,       -0.19971,       0.57509,       0.26174,       0.51433,       -0.01513,       0.26118
(243, 300),     0.5009,       0.27425,       0.40079,       0.1378,       0.44225,       -0.19117,       0.2608
(124, 154),     0.23885,       0.44324,       0.18475,       0.22481,       0.25519,       0.21549,       0.26039
(258, 260),     0.38486,       0.50276,       0.22263,       -0.02922,       0.26129,       0.21922,       0.26026
(55, 246),     0.61238,       0.26321,       0.20775,       0.64382,       -0.05926,       -0.10707,       0.26014
(153, 380),     0.00687,       0.45262,       0.29334,       0.26592,       0.16731,       0.37397,       0.26001
(130, 283),     0.4232,       0.45856,       0.12173,       0.56374,       0.14451,       -0.15179,       0.25999
(29, 260),     0.3538,       0.4857,       0.13237,       0.16854,       0.36676,       0.05176,       0.25982
(25, 110),     0.19707,       0.55057,       0.32721,       -0.16266,       0.33141,       0.31419,       0.25963
(154, 283),     0.40633,       0.56116,       0.19098,       0.35986,       0.22625,       -0.1877,       0.25948
(133, 334),     0.45822,       0.49354,       0.15267,       0.51844,       0.14573,       -0.21205,       0.25942
(22, 283),     0.47016,       0.63129,       0.06867,       0.39694,       0.17024,       -0.18081,       0.25942
(265, 286),     0.17079,       0.52048,       0.24945,       0.04762,       0.38061,       0.18754,       0.25942
(124, 263),     0.12286,       0.66382,       -0.00172,       0.12573,       0.44121,       0.20437,       0.25938
(26, 414),     0.37314,       0.48835,       0.19325,       0.42808,       -0.0065,       0.07921,       0.25926
(22, 383),     0.24215,       0.47495,       0.30137,       -0.03727,       0.55675,       0.01613,       0.25901
(254, 374),     0.50036,       0.51774,       0.20683,       0.44657,       -0.09073,       -0.02674,       0.259
(33, 160),     -0.41533,       0.1367,       0.17095,       0.53555,       0.51857,       0.60605,       0.25875
(144, 381),     0.04982,       0.54913,       0.24584,       0.12539,       0.18784,       0.39427,       0.25872
(66, 283),     0.70503,       0.20784,       0.2896,       -0.07793,       0.52155,       -0.09404,       0.25868
(35, 353),     0.33829,       0.48384,       -0.02845,       0.3527,       0.24395,       0.15831,       0.25811
(46, 334),     0.39379,       0.4321,       -0.03343,       0.52256,       0.15726,       0.07362,       0.25765
(156, 390),     0.16815,       0.5182,       -0.00481,       0.12254,       0.48946,       0.25227,       0.25764
(24, 144),     0.37621,       0.39135,       0.0646,       0.13817,       0.3926,       0.18262,       0.25759
(156, 381),     0.20564,       0.14225,       0.06438,       0.33958,       0.45139,       0.34135,       0.25743
(173, 467),     0.32867,       0.2608,       0.32592,       0.13923,       0.38857,       0.10112,       0.25739
(260, 341),     -0.13555,       0.54407,       -0.0191,       0.44951,       0.42478,       0.27967,       0.25723
(155, 359),     0.20245,       0.39144,       0.31594,       0.12143,       0.41153,       0.10036,       0.25719
(153, 282),     0.4348,       0.63379,       0.08383,       0.37966,       0.17641,       -0.16555,       0.25716
(155, 414),     0.36635,       0.24237,       0.23271,       0.49528,       0.08655,       0.11907,       0.25705
(7, 282),     0.44908,       0.46132,       0.18043,       0.45471,       0.20544,       -0.20947,       0.25692
(112, 374),     0.17533,       0.26665,       0.27799,       0.41294,       0.24161,       0.16611,       0.25677
(65, 293),     0.65727,       0.08522,       0.40984,       -0.12884,       0.55933,       -0.04355,       0.25654
(160, 255),     0.04329,       0.68487,       0.06236,       0.39117,       0.29366,       0.06335,       0.25645
(22, 282),     0.49549,       0.64157,       0.02177,       0.43771,       0.0931,       -0.15181,       0.25631
(253, 353),     0.4494,       0.44389,       0.10093,       0.03748,       0.51503,       -0.00893,       0.2563
(173, 296),     0.51833,       0.52021,       0.01933,       0.52952,       0.06505,       -0.11556,       0.25615
(158, 259),     0.25931,       0.17713,       0.28049,       0.25427,       0.33444,       0.23104,       0.25611
(24, 173),     0.32425,       0.86247,       -0.0506,       0.37808,       0.03509,       -0.01413,       0.25586
(158, 249),     0.07723,       0.45057,       0.15,       0.43122,       0.3488,       0.07646,       0.25571
(110, 155),     0.49167,       0.60068,       -0.12942,       0.63785,       0.10074,       -0.16879,       0.25545
(247, 463),     0.24097,       0.38032,       -0.02,       0.4607,       0.29899,       0.1709,       0.25531
(260, 381),     -0.10413,       0.69658,       0.00552,       0.19296,       0.54059,       0.1989,       0.25507
(243, 334),     0.44175,       0.48078,       0.16019,       0.48041,       0.17345,       -0.2068,       0.25496
(26, 133),     -0.12455,       0.81353,       0.45011,       -0.04023,       -0.0756,       0.50605,       0.25489
(161, 339),     0.07043,       0.77059,       0.02576,       0.33425,       0.26994,       0.05453,       0.25425
(252, 380),     0.42595,       0.00919,       0.74421,       0.39844,       0.15444,       -0.20673,       0.25425
(144, 414),     0.10876,       0.56199,       0.20602,       0.18781,       0.21911,       0.23959,       0.25388
(105, 282),     0.58257,       0.32484,       0.14729,       0.02806,       0.42559,       0.01478,       0.25385
(110, 163),     0.42449,       -0.01571,       0.44125,       0.08781,       0.40209,       0.18135,       0.25355
(65, 300),     0.65861,       0.09225,       0.44706,       -0.19273,       0.63338,       -0.11767,       0.25348
(27, 35),     0.62714,       0.34527,       0.12538,       0.33921,       0.09929,       -0.01568,       0.25344
(161, 398),     0.29949,       0.31128,       -0.01437,       0.47388,       0.24897,       0.20109,       0.25339
(110, 295),     0.55558,       0.63438,       -0.00966,       0.47759,       0.02212,       -0.16151,       0.25308
(246, 381),     0.2242,       0.46397,       0.04098,       0.30737,       0.26999,       0.20914,       0.25261
(28, 386),     0.45295,       0.2559,       0.152,       0.15601,       0.45379,       0.0436,       0.25238
(155, 373),     0.11004,       0.27989,       0.26629,       0.39308,       0.32388,       0.13928,       0.25208
(65, 257),     0.74447,       0.13483,       0.32306,       -0.08641,       0.59178,       -0.19589,       0.25197
(384, 390),     -0.20173,       0.63231,       0.04444,       0.35174,       0.37011,       0.31337,       0.25171
(283, 295),     0.43084,       -0.02981,       0.60045,       -0.1598,       0.4523,       0.21622,       0.2517
(285, 296),     0.43787,       -0.11653,       0.52446,       0.24467,       0.49941,       -0.07997,       0.25165
