Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(130, 362),     -0.30209,       -0.30209
(144, 380),     -0.30187,       -0.30187
(52, 144),     -0.3018,       -0.3018
(7, 291),     -0.30176,       -0.30176
(53, 163),     -0.30147,       -0.30147
(156, 257),     -0.3014,       -0.3014
(25, 362),     -0.30134,       -0.30134
(46, 292),     -0.3013,       -0.3013
(26, 276),     -0.30128,       -0.30128
(55, 276),     -0.30106,       -0.30106
(155, 293),     -0.30097,       -0.30097
(110, 327),     -0.30087,       -0.30087
(163, 398),     -0.30018,       -0.30018
(27, 291),     -0.29995,       -0.29995
(256, 463),     -0.29969,       -0.29969
(154, 283),     -0.29963,       -0.29963
(70, 353),     -0.29962,       -0.29962
(130, 253),     -0.29919,       -0.29919
(145, 384),     -0.29911,       -0.29911
(46, 286),     -0.29908,       -0.29908
(107, 306),     -0.29851,       -0.29851
(7, 381),     -0.29845,       -0.29845
(133, 385),     -0.29809,       -0.29809
(256, 380),     -0.29787,       -0.29787
(144, 283),     -0.29775,       -0.29775
(53, 145),     -0.2977,       -0.2977
(124, 163),     -0.29768,       -0.29768
(52, 163),     -0.2976,       -0.2976
(24, 253),     -0.29759,       -0.29759
(247, 362),     -0.29719,       -0.29719
(70, 373),     -0.29719,       -0.29719
(255, 383),     -0.29673,       -0.29673
(30, 286),     -0.2966,       -0.2966
(53, 252),     -0.29657,       -0.29657
(144, 276),     -0.29653,       -0.29653
(65, 295),     -0.29644,       -0.29644
(28, 66),     -0.2958,       -0.2958
(25, 398),     -0.29555,       -0.29555
(145, 276),     -0.29544,       -0.29544
(247, 286),     -0.29501,       -0.29501
(28, 107),     -0.29498,       -0.29498
(55, 306),     -0.29482,       -0.29482
(133, 258),     -0.29482,       -0.29482
(158, 258),     -0.29392,       -0.29392
(145, 283),     -0.29352,       -0.29352
(153, 283),     -0.29346,       -0.29346
(124, 287),     -0.29322,       -0.29322
(130, 334),     -0.29321,       -0.29321
(35, 308),     -0.29288,       -0.29288
(286, 293),     -0.29284,       -0.29284
(243, 383),     -0.29267,       -0.29267
(46, 374),     -0.29263,       -0.29263
(144, 253),     -0.29214,       -0.29214
(23, 283),     -0.29212,       -0.29212
(25, 380),     -0.29209,       -0.29209
(246, 292),     -0.29156,       -0.29156
(7, 98),     -0.29138,       -0.29138
(46, 463),     -0.2913,       -0.2913
(157, 382),     -0.29126,       -0.29126
(27, 336),     -0.29108,       -0.29108
(7, 382),     -0.29102,       -0.29102
(53, 63),     -0.29091,       -0.29091
(22, 253),     -0.29061,       -0.29061
(154, 300),     -0.29035,       -0.29035
(23, 293),     -0.29004,       -0.29004
(55, 291),     -0.28962,       -0.28962
(46, 258),     -0.28961,       -0.28961
(341, 463),     -0.28949,       -0.28949
(153, 254),     -0.28944,       -0.28944
(25, 265),     -0.28938,       -0.28938
(276, 286),     -0.28938,       -0.28938
(112, 374),     -0.28914,       -0.28914
(35, 339),     -0.28866,       -0.28866
(53, 256),     -0.28847,       -0.28847
(25, 163),     -0.28807,       -0.28807
(282, 285),     -0.28807,       -0.28807
(130, 292),     -0.28797,       -0.28797
(247, 383),     -0.28797,       -0.28797
(190, 374),     -0.28782,       -0.28782
(327, 383),     -0.2878,       -0.2878
(254, 467),     -0.28767,       -0.28767
(243, 293),     -0.28763,       -0.28763
(161, 306),     -0.28742,       -0.28742
(252, 463),     -0.28715,       -0.28715
(145, 286),     -0.28675,       -0.28675
(107, 291),     -0.28673,       -0.28673
(98, 247),     -0.28667,       -0.28667
(29, 107),     -0.28647,       -0.28647
(30, 65),     -0.28608,       -0.28608
(247, 353),     -0.28605,       -0.28605
(110, 253),     -0.28598,       -0.28598
(63, 382),     -0.28598,       -0.28598
(154, 293),     -0.2859,       -0.2859
(28, 257),     -0.28579,       -0.28579
(293, 300),     -0.28566,       -0.28566
(249, 327),     -0.28562,       -0.28562
(112, 254),     -0.2853,       -0.2853
(173, 282),     -0.2852,       -0.2852
(157, 381),     -0.28517,       -0.28517
(243, 283),     -0.28491,       -0.28491
(130, 463),     -0.28477,       -0.28477
(25, 383),     -0.28408,       -0.28408
(383, 467),     -0.28379,       -0.28379
(163, 276),     -0.28363,       -0.28363
(70, 286),     -0.28325,       -0.28325
(163, 283),     -0.28321,       -0.28321
(362, 382),     -0.28309,       -0.28309
(46, 145),     -0.28298,       -0.28298
(23, 300),     -0.28289,       -0.28289
(23, 253),     -0.28271,       -0.28271
(70, 414),     -0.2826,       -0.2826
(112, 353),     -0.28253,       -0.28253
(65, 144),     -0.28239,       -0.28239
(27, 306),     -0.28198,       -0.28198
(287, 353),     -0.28197,       -0.28197
(247, 265),     -0.28193,       -0.28193
(70, 144),     -0.28151,       -0.28151
(144, 293),     -0.28149,       -0.28149
(263, 327),     -0.2814,       -0.2814
(153, 293),     -0.28126,       -0.28126
(30, 292),     -0.28073,       -0.28073
(52, 153),     -0.28052,       -0.28052
(190, 254),     -0.28052,       -0.28052
(22, 293),     -0.28042,       -0.28042
(107, 292),     -0.28031,       -0.28031
(26, 300),     -0.28021,       -0.28021
(23, 173),     -0.27891,       -0.27891
(56, 286),     -0.2785,       -0.2785
(22, 283),     -0.27849,       -0.27849
(156, 339),     -0.27847,       -0.27847
(70, 339),     -0.27818,       -0.27818
(63, 341),     -0.27805,       -0.27805
(145, 293),     -0.27803,       -0.27803
(173, 257),     -0.27802,       -0.27802
(55, 56),     -0.27793,       -0.27793
(163, 293),     -0.27779,       -0.27779
(160, 327),     -0.2776,       -0.2776
(63, 253),     -0.2772,       -0.2772
(157, 463),     -0.27717,       -0.27717
(25, 253),     -0.277,       -0.277
(27, 70),     -0.27676,       -0.27676
(53, 291),     -0.27584,       -0.27584
(28, 291),     -0.27551,       -0.27551
(105, 300),     -0.27464,       -0.27464
(46, 254),     -0.27457,       -0.27457
(53, 381),     -0.27453,       -0.27453
(157, 291),     -0.27413,       -0.27413
(53, 383),     -0.2741,       -0.2741
(130, 398),     -0.27397,       -0.27397
(256, 381),     -0.27374,       -0.27374
(124, 259),     -0.2737,       -0.2737
(22, 300),     -0.27335,       -0.27335
(110, 353),     -0.27309,       -0.27309
(144, 384),     -0.27308,       -0.27308
(247, 292),     -0.27298,       -0.27298
(33, 256),     -0.27288,       -0.27288
(22, 112),     -0.27264,       -0.27264
(292, 353),     -0.27263,       -0.27263
(124, 285),     -0.27255,       -0.27255
(112, 286),     -0.27218,       -0.27218
(249, 383),     -0.27181,       -0.27181
(33, 252),     -0.2717,       -0.2717
(258, 293),     -0.27139,       -0.27139
(308, 353),     -0.2703,       -0.2703
(247, 463),     -0.27029,       -0.27029
(306, 353),     -0.27018,       -0.27018
(56, 253),     -0.26951,       -0.26951
(23, 133),     -0.26939,       -0.26939
(29, 292),     -0.26919,       -0.26919
(55, 292),     -0.26916,       -0.26916
(291, 353),     -0.26894,       -0.26894
(327, 359),     -0.26889,       -0.26889
(53, 327),     -0.26869,       -0.26869
(27, 258),     -0.2686,       -0.2686
(107, 308),     -0.26795,       -0.26795
(70, 145),     -0.26772,       -0.26772
(381, 463),     -0.26724,       -0.26724
(53, 380),     -0.26711,       -0.26711
(23, 286),     -0.2671,       -0.2671
(28, 414),     -0.26683,       -0.26683
(53, 153),     -0.26682,       -0.26682
(76, 327),     -0.26649,       -0.26649
(359, 390),     -0.26619,       -0.26619
(255, 327),     -0.2661,       -0.2661
(29, 286),     -0.26604,       -0.26604
(63, 282),     -0.26579,       -0.26579
(63, 398),     -0.26554,       -0.26554
(247, 336),     -0.2649,       -0.2649
(339, 383),     -0.26467,       -0.26467
(256, 382),     -0.26461,       -0.26461
(7, 306),     -0.26441,       -0.26441
(265, 327),     -0.26423,       -0.26423
(7, 52),     -0.26412,       -0.26412
(62, 327),     -0.26407,       -0.26407
(63, 374),     -0.2637,       -0.2637
(292, 300),     -0.26339,       -0.26339
(160, 291),     -0.2632,       -0.2632
(253, 467),     -0.26313,       -0.26313
(7, 276),     -0.26284,       -0.26284
(63, 145),     -0.26268,       -0.26268
(144, 286),     -0.26247,       -0.26247
(327, 390),     -0.2624,       -0.2624
(7, 293),     -0.26233,       -0.26233
(193, 292),     -0.26231,       -0.26231
(25, 291),     -0.26214,       -0.26214
(124, 144),     -0.26208,       -0.26208
(30, 124),     -0.26208,       -0.26208
(252, 362),     -0.26197,       -0.26197
(22, 65),     -0.26187,       -0.26187
(70, 163),     -0.26171,       -0.26171
(46, 52),     -0.26146,       -0.26146
(300, 306),     -0.26127,       -0.26127
(112, 293),     -0.26114,       -0.26114
(153, 300),     -0.26056,       -0.26056
(247, 380),     -0.26055,       -0.26055
(291, 300),     -0.26039,       -0.26039
(63, 144),     -0.2603,       -0.2603
(7, 300),     -0.26016,       -0.26016
(124, 385),     -0.26006,       -0.26006
(124, 339),     -0.26006,       -0.26006
(70, 258),     -0.26002,       -0.26002
(163, 380),     -0.25992,       -0.25992
(33, 341),     -0.25987,       -0.25987
(70, 384),     -0.25987,       -0.25987
(300, 308),     -0.2598,       -0.2598
(26, 145),     -0.2598,       -0.2598
(23, 65),     -0.25976,       -0.25976
(163, 253),     -0.25964,       -0.25964
(56, 334),     -0.25964,       -0.25964
(61, 327),     -0.25962,       -0.25962
(26, 154),     -0.25945,       -0.25945
(130, 254),     -0.25925,       -0.25925
(158, 398),     -0.2592,       -0.2592
(7, 46),     -0.25914,       -0.25914
(107, 336),     -0.25886,       -0.25886
(155, 383),     -0.25852,       -0.25852
(46, 414),     -0.25821,       -0.25821
(287, 300),     -0.2581,       -0.2581
(25, 286),     -0.25803,       -0.25803
(293, 417),     -0.258,       -0.258
(105, 145),     -0.25793,       -0.25793
(35, 255),     -0.25782,       -0.25782
(7, 53),     -0.25776,       -0.25776
(63, 308),     -0.25774,       -0.25774
(26, 293),     -0.25768,       -0.25768
(339, 373),     -0.25765,       -0.25765
(154, 190),     -0.25734,       -0.25734
(78, 327),     -0.25697,       -0.25697
(155, 385),     -0.25692,       -0.25692
(154, 353),     -0.25671,       -0.25671
(247, 384),     -0.25641,       -0.25641
(373, 467),     -0.25594,       -0.25594
(52, 276),     -0.25589,       -0.25589
(53, 306),     -0.25571,       -0.25571
(27, 66),     -0.25559,       -0.25559
(23, 384),     -0.25558,       -0.25558
(65, 163),     -0.25487,       -0.25487
(161, 292),     -0.2548,       -0.2548
(153, 374),     -0.25475,       -0.25475
(159, 383),     -0.25465,       -0.25465
(256, 341),     -0.2541,       -0.2541
(159, 414),     -0.25399,       -0.25399
(159, 327),     -0.25396,       -0.25396
(156, 259),     -0.25395,       -0.25395
(130, 384),     -0.25375,       -0.25375
(247, 414),     -0.25356,       -0.25356
(33, 381),     -0.25351,       -0.25351
(130, 295),     -0.25346,       -0.25346
(63, 283),     -0.25337,       -0.25337
(33, 308),     -0.25304,       -0.25304
(163, 300),     -0.25287,       -0.25287
(35, 57),     -0.25249,       -0.25249
(153, 190),     -0.25243,       -0.25243
(35, 336),     -0.2524,       -0.2524
(112, 283),     -0.25225,       -0.25225
(157, 386),     -0.25218,       -0.25218
(159, 353),     -0.25204,       -0.25204
(30, 398),     -0.25187,       -0.25187
(63, 362),     -0.25143,       -0.25143
(300, 417),     -0.25133,       -0.25133
(55, 308),     -0.25105,       -0.25105
(66, 145),     -0.2508,       -0.2508
(287, 359),     -0.25071,       -0.25071
(33, 300),     -0.25063,       -0.25063
(247, 258),     -0.25062,       -0.25062
(23, 52),     -0.25018,       -0.25018
(160, 306),     -0.24997,       -0.24997
(157, 259),     -0.24986,       -0.24986
(247, 253),     -0.24983,       -0.24983
(159, 384),     -0.24979,       -0.24979
(144, 300),     -0.24977,       -0.24977
(53, 341),     -0.24964,       -0.24964
(160, 300),     -0.24958,       -0.24958
(33, 382),     -0.24925,       -0.24925
(66, 306),     -0.2492,       -0.2492
(158, 283),     -0.24886,       -0.24886
(28, 306),     -0.24853,       -0.24853
(35, 76),     -0.24833,       -0.24833
(53, 382),     -0.24788,       -0.24788
(339, 467),     -0.24774,       -0.24774
(57, 383),     -0.24771,       -0.24771
(25, 282),     -0.2477,       -0.2477
(7, 253),     -0.24768,       -0.24768
(35, 62),     -0.24757,       -0.24757
(22, 286),     -0.24751,       -0.24751
(173, 334),     -0.24743,       -0.24743
(46, 308),     -0.2473,       -0.2473
(157, 265),     -0.24712,       -0.24712
(292, 359),     -0.24701,       -0.24701
(156, 373),     -0.2469,       -0.2469
(35, 78),     -0.24672,       -0.24672
(130, 286),     -0.24654,       -0.24654
(158, 291),     -0.24653,       -0.24653
(124, 260),     -0.24636,       -0.24636
(35, 61),     -0.24635,       -0.24635
(26, 283),     -0.24612,       -0.24612
(65, 70),     -0.24598,       -0.24598
(160, 276),     -0.24596,       -0.24596
(7, 283),     -0.24592,       -0.24592
(145, 300),     -0.24589,       -0.24589
(33, 265),     -0.24567,       -0.24567
(66, 153),     -0.24551,       -0.24551
(52, 247),     -0.2452,       -0.2452
(157, 341),     -0.24509,       -0.24509
(306, 359),     -0.24503,       -0.24503
(105, 291),     -0.24503,       -0.24503
(308, 359),     -0.24498,       -0.24498
(23, 53),     -0.24479,       -0.24479
(98, 246),     -0.24455,       -0.24455
(291, 359),     -0.2445,       -0.2445
(144, 327),     -0.24444,       -0.24444
(27, 107),     -0.24438,       -0.24438
(390, 467),     -0.24392,       -0.24392
(156, 467),     -0.24376,       -0.24376
(105, 144),     -0.24361,       -0.24361
(159, 291),     -0.24353,       -0.24353
(24, 353),     -0.24336,       -0.24336
(382, 463),     -0.24269,       -0.24269
(7, 463),     -0.24246,       -0.24246
(156, 260),     -0.24216,       -0.24216
(105, 153),     -0.24211,       -0.24211
(66, 291),     -0.242,       -0.242
(56, 260),     -0.24197,       -0.24197
(7, 124),     -0.2413,       -0.2413
(70, 105),     -0.24102,       -0.24102
(27, 327),     -0.24099,       -0.24099
(23, 46),     -0.24099,       -0.24099
(163, 384),     -0.24094,       -0.24094
(158, 327),     -0.2408,       -0.2408
(63, 163),     -0.24066,       -0.24066
(26, 384),     -0.2406,       -0.2406
(63, 153),     -0.24058,       -0.24058
(133, 155),     -0.24031,       -0.24031
(53, 253),     -0.24027,       -0.24027
(23, 144),     -0.24015,       -0.24015
(163, 291),     -0.23997,       -0.23997
(246, 308),     -0.23978,       -0.23978
(53, 398),     -0.23977,       -0.23977
(7, 380),     -0.23975,       -0.23975
(145, 282),     -0.23954,       -0.23954
(22, 384),     -0.23951,       -0.23951
(327, 339),     -0.23941,       -0.23941
(193, 308),     -0.23923,       -0.23923
(263, 292),     -0.23916,       -0.23916
(157, 306),     -0.23876,       -0.23876
(362, 381),     -0.23873,       -0.23873
(124, 247),     -0.23862,       -0.23862
(157, 256),     -0.23814,       -0.23814
(70, 153),     -0.23809,       -0.23809
(156, 385),     -0.23773,       -0.23773
(144, 282),     -0.2377,       -0.2377
(155, 258),     -0.23751,       -0.23751
(30, 256),     -0.23742,       -0.23742
(153, 173),     -0.23735,       -0.23735
(30, 163),     -0.2373,       -0.2373
(46, 153),     -0.23726,       -0.23726
(383, 390),     -0.2372,       -0.2372
(263, 308),     -0.23717,       -0.23717
(263, 306),     -0.2371,       -0.2371
(259, 276),     -0.2371,       -0.2371
(53, 286),     -0.23706,       -0.23706
(7, 362),     -0.23705,       -0.23705
(263, 291),     -0.23699,       -0.23699
(70, 336),     -0.23665,       -0.23665
(300, 414),     -0.23657,       -0.23657
(246, 300),     -0.23591,       -0.23591
(28, 398),     -0.23573,       -0.23573
(30, 107),     -0.23564,       -0.23564
(145, 254),     -0.23556,       -0.23556
(156, 359),     -0.23553,       -0.23553
(156, 255),     -0.23552,       -0.23552
(62, 76),     -0.23551,       -0.23551
(27, 292),     -0.23478,       -0.23478
(157, 380),     -0.23457,       -0.23457
(23, 70),     -0.23457,       -0.23457
(105, 306),     -0.23452,       -0.23452
(30, 252),     -0.23445,       -0.23445
(98, 110),     -0.23439,       -0.23439
(327, 353),     -0.23412,       -0.23412
(22, 52),     -0.23401,       -0.23401
(27, 383),     -0.23379,       -0.23379
(124, 467),     -0.23339,       -0.23339
(30, 258),     -0.2332,       -0.2332
(252, 382),     -0.23246,       -0.23246
(153, 282),     -0.23238,       -0.23238
(283, 285),     -0.23233,       -0.23233
(65, 154),     -0.2323,       -0.2323
(359, 383),     -0.23204,       -0.23204
(263, 287),     -0.23191,       -0.23191
(35, 373),     -0.23163,       -0.23163
(159, 306),     -0.23161,       -0.23161
(55, 296),     -0.23159,       -0.23159
(56, 374),     -0.2315,       -0.2315
(130, 308),     -0.23137,       -0.23137
(33, 276),     -0.23077,       -0.23077
(22, 70),     -0.23025,       -0.23025
(25, 130),     -0.23003,       -0.23003
(190, 259),     -0.23,       -0.23
(260, 383),     -0.22932,       -0.22932
(158, 306),     -0.22931,       -0.22931
(256, 362),     -0.2293,       -0.2293
(254, 374),     -0.22891,       -0.22891
(26, 190),     -0.22887,       -0.22887
(56, 384),     -0.22885,       -0.22885
(130, 374),     -0.22884,       -0.22884
(252, 341),     -0.22858,       -0.22858
(161, 300),     -0.22851,       -0.22851
(253, 260),     -0.22819,       -0.22819
(124, 373),     -0.22806,       -0.22806
(76, 78),     -0.22773,       -0.22773
(46, 384),     -0.2274,       -0.2274
(105, 163),     -0.22725,       -0.22725
(253, 300),     -0.22716,       -0.22716
