Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(173, 293),     0.28652,       0.28652
(57, 193),     0.28666,       0.28666
(287, 362),     0.28674,       0.28674
(156, 385),     0.28678,       0.28678
(70, 385),     0.2868,       0.2868
(105, 285),     0.28681,       0.28681
(46, 257),     0.28683,       0.28683
(133, 253),     0.28696,       0.28696
(383, 417),     0.28698,       0.28698
(293, 336),     0.28709,       0.28709
(65, 254),     0.28717,       0.28717
(160, 282),     0.28729,       0.28729
(107, 414),     0.28753,       0.28753
(46, 265),     0.28754,       0.28754
(353, 467),     0.28759,       0.28759
(159, 258),     0.28776,       0.28776
(156, 384),     0.28791,       0.28791
(260, 353),     0.28818,       0.28818
(153, 252),     0.28837,       0.28837
(145, 374),     0.28851,       0.28851
(63, 339),     0.28856,       0.28856
(383, 398),     0.2887,       0.2887
(158, 259),     0.28889,       0.28889
(24, 341),     0.28898,       0.28898
(283, 295),     0.28898,       0.28898
(78, 161),     0.28903,       0.28903
(25, 353),     0.28906,       0.28906
(61, 263),     0.28954,       0.28954
(286, 383),     0.28963,       0.28963
(387, 388),     0.28964,       0.28964
(63, 285),     0.28967,       0.28967
(65, 105),     0.2898,       0.2898
(260, 287),     0.2899,       0.2899
(55, 56),     0.29001,       0.29001
(56, 382),     0.29023,       0.29023
(66, 253),     0.29025,       0.29025
(22, 276),     0.29027,       0.29027
(341, 463),     0.29029,       0.29029
(160, 263),     0.29073,       0.29073
(157, 374),     0.29081,       0.29081
(153, 388),     0.29115,       0.29115
(105, 339),     0.29133,       0.29133
(22, 252),     0.29143,       0.29143
(124, 466),     0.29154,       0.29154
(306, 362),     0.29179,       0.29179
(29, 265),     0.2919,       0.2919
(66, 282),     0.29191,       0.29191
(46, 466),     0.29196,       0.29196
(276, 296),     0.29209,       0.29209
(26, 276),     0.29239,       0.29239
(285, 293),     0.29253,       0.29253
(291, 466),     0.29255,       0.29255
(306, 466),     0.29258,       0.29258
(62, 263),     0.29273,       0.29273
(70, 390),     0.29276,       0.29276
(76, 263),     0.29277,       0.29277
(70, 384),     0.29284,       0.29284
(339, 383),     0.293,       0.293
(282, 283),     0.29308,       0.29308
(22, 256),     0.29323,       0.29323
(105, 334),     0.29324,       0.29324
(124, 385),     0.29338,       0.29338
(63, 466),     0.29343,       0.29343
(78, 263),     0.29357,       0.29357
(62, 161),     0.29374,       0.29374
(70, 386),     0.29377,       0.29377
(53, 259),     0.29396,       0.29396
(252, 287),     0.29421,       0.29421
(124, 467),     0.2944,       0.2944
(133, 388),     0.29446,       0.29446
(339, 390),     0.29451,       0.29451
(292, 466),     0.29462,       0.29462
(256, 291),     0.29471,       0.29471
(362, 417),     0.29473,       0.29473
(105, 282),     0.29486,       0.29486
(247, 353),     0.2951,       0.2951
(76, 417),     0.2952,       0.2952
(308, 466),     0.29523,       0.29523
(53, 255),     0.29571,       0.29571
(63, 257),     0.29579,       0.29579
(29, 263),     0.2958,       0.2958
(23, 256),     0.29596,       0.29596
(156, 249),     0.29609,       0.29609
(124, 300),     0.29621,       0.29621
(258, 300),     0.29626,       0.29626
(133, 255),     0.29634,       0.29634
(56, 260),     0.29634,       0.29634
(55, 257),     0.29639,       0.29639
(65, 265),     0.29648,       0.29648
(53, 283),     0.29664,       0.29664
(161, 353),     0.29668,       0.29668
(359, 466),     0.29676,       0.29676
(287, 382),     0.29683,       0.29683
(110, 300),     0.29697,       0.29697
(383, 384),     0.29704,       0.29704
(130, 300),     0.29732,       0.29732
(156, 353),     0.29734,       0.29734
(341, 417),     0.29754,       0.29754
(66, 374),     0.2977,       0.2977
(55, 157),     0.29777,       0.29777
(70, 339),     0.29804,       0.29804
(110, 353),     0.29815,       0.29815
(158, 260),     0.29819,       0.29819
(46, 259),     0.29819,       0.29819
(30, 276),     0.29847,       0.29847
(173, 263),     0.29857,       0.29857
(124, 249),     0.29868,       0.29868
(52, 260),     0.29879,       0.29879
(153, 398),     0.29894,       0.29894
(190, 263),     0.299,       0.299
(28, 253),     0.29921,       0.29921
(130, 193),     0.29924,       0.29924
(292, 341),     0.29938,       0.29938
(258, 383),     0.29938,       0.29938
(341, 362),     0.29944,       0.29944
(22, 467),     0.29945,       0.29945
(156, 466),     0.29946,       0.29946
(56, 466),     0.29953,       0.29953
(24, 255),     0.29968,       0.29968
(144, 353),     0.2999,       0.2999
(78, 295),     0.30018,       0.30018
(22, 153),     0.30021,       0.30021
(78, 296),     0.30084,       0.30084
(78, 282),     0.30092,       0.30092
(24, 463),     0.30093,       0.30093
(28, 257),     0.30112,       0.30112
(76, 161),     0.30114,       0.30114
(107, 398),     0.30117,       0.30117
(243, 388),     0.30118,       0.30118
(249, 336),     0.30125,       0.30125
(133, 276),     0.30129,       0.30129
(286, 300),     0.30129,       0.30129
(46, 249),     0.3013,       0.3013
(287, 381),     0.30141,       0.30141
(57, 263),     0.30148,       0.30148
(159, 467),     0.30157,       0.30157
(124, 384),     0.30163,       0.30163
(55, 388),     0.30175,       0.30175
(57, 246),     0.30179,       0.30179
(26, 190),     0.30204,       0.30204
(159, 390),     0.30234,       0.30234
(56, 70),     0.30243,       0.30243
(112, 380),     0.30248,       0.30248
(145, 254),     0.30249,       0.30249
(56, 276),     0.30256,       0.30256
(158, 257),     0.30282,       0.30282
(156, 467),     0.30282,       0.30282
(155, 276),     0.30289,       0.30289
(62, 296),     0.30299,       0.30299
(160, 283),     0.30348,       0.30348
(256, 306),     0.30349,       0.30349
(154, 190),     0.30352,       0.30352
(243, 417),     0.30359,       0.30359
(28, 55),     0.30382,       0.30382
(173, 388),     0.30389,       0.30389
(193, 276),     0.30395,       0.30395
(55, 105),     0.30404,       0.30404
(259, 353),     0.30409,       0.30409
(70, 387),     0.30457,       0.30457
(28, 57),     0.30476,       0.30476
(292, 362),     0.30479,       0.30479
(62, 282),     0.30486,       0.30486
(62, 295),     0.30488,       0.30488
(26, 398),     0.30494,       0.30494
(63, 283),     0.30517,       0.30517
(27, 334),     0.30524,       0.30524
(28, 282),     0.30524,       0.30524
(291, 382),     0.30525,       0.30525
(160, 336),     0.30588,       0.30588
(22, 362),     0.306,       0.306
(28, 70),     0.30602,       0.30602
(66, 265),     0.30618,       0.30618
(285, 353),     0.30623,       0.30623
(61, 161),     0.30636,       0.30636
(62, 417),     0.30638,       0.30638
(159, 295),     0.30693,       0.30693
(155, 253),     0.30737,       0.30737
(29, 293),     0.30751,       0.30751
(133, 193),     0.30767,       0.30767
(157, 388),     0.30771,       0.30771
(46, 300),     0.30772,       0.30772
(105, 390),     0.30775,       0.30775
(56, 381),     0.30806,       0.30806
(161, 293),     0.30821,       0.30821
(7, 417),     0.30836,       0.30836
(52, 359),     0.30841,       0.30841
(153, 276),     0.30847,       0.30847
(23, 341),     0.30884,       0.30884
(193, 341),     0.30899,       0.30899
(255, 336),     0.30906,       0.30906
(26, 133),     0.30913,       0.30913
(157, 254),     0.30922,       0.30922
(53, 293),     0.30931,       0.30931
(23, 414),     0.30945,       0.30945
(112, 253),     0.30951,       0.30951
(190, 276),     0.30953,       0.30953
(173, 374),     0.30958,       0.30958
(23, 254),     0.30966,       0.30966
(253, 374),     0.30984,       0.30984
(24, 381),     0.30989,       0.30989
(23, 374),     0.30995,       0.30995
(105, 259),     0.31008,       0.31008
(283, 285),     0.3103,       0.3103
(27, 390),     0.31049,       0.31049
(76, 296),     0.3105,       0.3105
(163, 265),     0.31051,       0.31051
(25, 300),     0.31068,       0.31068
(46, 260),     0.31074,       0.31074
(308, 341),     0.31079,       0.31079
(66, 466),     0.3108,       0.3108
(78, 417),     0.3109,       0.3109
(46, 263),     0.31101,       0.31101
(23, 380),     0.31103,       0.31103
(155, 417),     0.31133,       0.31133
(243, 253),     0.31203,       0.31203
(27, 57),     0.31215,       0.31215
(66, 107),     0.3122,       0.3122
(53, 260),     0.3122,       0.3122
(133, 374),     0.31251,       0.31251
(78, 157),     0.31279,       0.31279
(56, 252),     0.31282,       0.31282
(306, 382),     0.31292,       0.31292
(243, 467),     0.31293,       0.31293
(98, 291),     0.31299,       0.31299
(283, 287),     0.31311,       0.31311
(247, 417),     0.3132,       0.3132
(66, 259),     0.31334,       0.31334
(23, 398),     0.3134,       0.3134
(173, 249),     0.31343,       0.31343
(26, 414),     0.31353,       0.31353
(33, 193),     0.31385,       0.31385
(76, 282),     0.31399,       0.31399
(52, 467),     0.31455,       0.31455
(62, 157),     0.3146,       0.3146
(308, 362),     0.31479,       0.31479
(24, 300),     0.3148,       0.3148
(23, 463),     0.31484,       0.31484
(61, 296),     0.31489,       0.31489
(76, 295),     0.31512,       0.31512
(28, 380),     0.31533,       0.31533
(285, 339),     0.31583,       0.31583
(52, 283),     0.31625,       0.31625
(110, 163),     0.31641,       0.31641
(417, 463),     0.31686,       0.31686
(160, 296),     0.31698,       0.31698
(155, 243),     0.31716,       0.31716
(145, 381),     0.31733,       0.31733
(256, 292),     0.31739,       0.31739
(61, 467),     0.31765,       0.31765
(70, 388),     0.31765,       0.31765
(63, 263),     0.3178,       0.3178
(62, 467),     0.31794,       0.31794
(133, 249),     0.31797,       0.31797
(65, 334),     0.31799,       0.31799
(78, 467),     0.31801,       0.31801
(63, 249),     0.31812,       0.31812
(56, 263),     0.31814,       0.31814
(28, 259),     0.31824,       0.31824
(28, 381),     0.31827,       0.31827
(156, 247),     0.31835,       0.31835
(160, 265),     0.31847,       0.31847
(98, 306),     0.31858,       0.31858
(160, 285),     0.31869,       0.31869
(145, 382),     0.31874,       0.31874
(55, 160),     0.31876,       0.31876
(65, 263),     0.31877,       0.31877
(154, 380),     0.31904,       0.31904
(287, 380),     0.31905,       0.31905
(107, 256),     0.31911,       0.31911
(57, 61),     0.31913,       0.31913
(173, 359),     0.31931,       0.31931
(28, 382),     0.31934,       0.31934
(22, 253),     0.31938,       0.31938
(76, 467),     0.31951,       0.31951
(30, 353),     0.31955,       0.31955
(61, 282),     0.31984,       0.31984
(56, 380),     0.31989,       0.31989
(76, 157),     0.31998,       0.31998
(56, 334),     0.32,       0.32
(291, 381),     0.32017,       0.32017
(27, 283),     0.32027,       0.32027
(112, 467),     0.3203,       0.3203
(154, 253),     0.32065,       0.32065
(56, 336),     0.32068,       0.32068
(155, 388),     0.32071,       0.32071
(70, 265),     0.32075,       0.32075
(66, 254),     0.32086,       0.32086
(107, 334),     0.32094,       0.32094
(124, 255),     0.32101,       0.32101
(27, 466),     0.32105,       0.32105
(61, 295),     0.32106,       0.32106
(157, 467),     0.32109,       0.32109
(27, 467),     0.32109,       0.32109
(66, 334),     0.32123,       0.32123
(53, 359),     0.32131,       0.32131
(30, 124),     0.32143,       0.32143
(153, 253),     0.32189,       0.32189
(145, 373),     0.32197,       0.32197
(105, 263),     0.32218,       0.32218
(190, 252),     0.32233,       0.32233
(26, 253),     0.32234,       0.32234
(46, 255),     0.32251,       0.32251
(61, 157),     0.32253,       0.32253
(61, 249),     0.32257,       0.32257
(98, 292),     0.32273,       0.32273
(130, 417),     0.32277,       0.32277
(107, 463),     0.3228,       0.3228
(25, 265),     0.32328,       0.32328
(70, 257),     0.32346,       0.32346
(33, 417),     0.32353,       0.32353
(78, 334),     0.32358,       0.32358
(124, 353),     0.3236,       0.3236
(124, 263),     0.32423,       0.32423
(154, 276),     0.32431,       0.32431
(29, 52),     0.32437,       0.32437
(26, 467),     0.32445,       0.32445
(62, 334),     0.32448,       0.32448
(382, 417),     0.32456,       0.32456
(98, 308),     0.32486,       0.32486
(29, 66),     0.32506,       0.32506
(158, 373),     0.32516,       0.32516
(56, 293),     0.32529,       0.32529
(292, 382),     0.3253,       0.3253
(7, 193),     0.32538,       0.32538
(28, 388),     0.32544,       0.32544
(70, 383),     0.32608,       0.32608
(29, 276),     0.32611,       0.32611
(257, 383),     0.32628,       0.32628
(65, 373),     0.32659,       0.32659
(306, 381),     0.32674,       0.32674
(76, 249),     0.32731,       0.32731
(55, 283),     0.32743,       0.32743
(193, 382),     0.32744,       0.32744
(133, 155),     0.32757,       0.32757
(256, 308),     0.32767,       0.32767
(173, 467),     0.32773,       0.32773
(63, 383),     0.32774,       0.32774
(65, 260),     0.32774,       0.32774
(190, 380),     0.32775,       0.32775
(26, 381),     0.3279,       0.3279
(53, 467),     0.3279,       0.3279
(63, 300),     0.32796,       0.32796
(24, 362),     0.32819,       0.32819
(46, 353),     0.32821,       0.32821
(62, 249),     0.32823,       0.32823
(133, 265),     0.32834,       0.32834
(35, 265),     0.32834,       0.32834
(246, 300),     0.32856,       0.32856
(107, 341),     0.32856,       0.32856
(252, 291),     0.3295,       0.3295
(78, 249),     0.32963,       0.32963
(65, 339),     0.32968,       0.32968
(76, 334),     0.32974,       0.32974
(156, 263),     0.3298,       0.3298
(61, 359),     0.32982,       0.32982
(133, 254),     0.33,       0.33
(263, 287),     0.33003,       0.33003
(247, 300),     0.3301,       0.3301
(155, 374),     0.33049,       0.33049
(133, 467),     0.33084,       0.33084
(70, 157),     0.33103,       0.33103
(190, 388),     0.3314,       0.3314
(29, 158),     0.33143,       0.33143
(133, 339),     0.3316,       0.3316
(65, 283),     0.33188,       0.33188
(62, 359),     0.33205,       0.33205
(193, 386),     0.33212,       0.33212
(160, 276),     0.33244,       0.33244
(158, 295),     0.33251,       0.33251
(287, 293),     0.33256,       0.33256
(76, 359),     0.33267,       0.33267
(145, 300),     0.3327,       0.3327
(61, 334),     0.33275,       0.33275
(24, 353),     0.33276,       0.33276
(157, 373),     0.33279,       0.33279
(78, 359),     0.33285,       0.33285
(153, 467),     0.33287,       0.33287
(156, 255),     0.33292,       0.33292
(157, 417),     0.333,       0.333
(285, 390),     0.33345,       0.33345
(265, 417),     0.33358,       0.33358
(46, 467),     0.3336,       0.3336
(157, 263),     0.33366,       0.33366
(190, 417),     0.33375,       0.33375
(190, 359),     0.3339,       0.3339
(249, 285),     0.3339,       0.3339
(28, 254),     0.33396,       0.33396
(33, 383),     0.33442,       0.33442
(243, 255),     0.33445,       0.33445
(158, 388),     0.3345,       0.3345
(193, 254),     0.33458,       0.33458
(61, 193),     0.33467,       0.33467
(105, 249),     0.3347,       0.3347
(63, 259),     0.33478,       0.33478
(308, 382),     0.33487,       0.33487
(61, 255),     0.33492,       0.33492
(30, 157),     0.33496,       0.33496
(27, 107),     0.3353,       0.3353
(30, 159),     0.33533,       0.33533
(70, 353),     0.33559,       0.33559
(381, 417),     0.3357,       0.3357
(28, 374),     0.33572,       0.33572
(57, 253),     0.33595,       0.33595
(78, 336),     0.33612,       0.33612
(70, 259),     0.33634,       0.33634
(62, 336),     0.33635,       0.33635
(173, 254),     0.33637,       0.33637
(252, 306),     0.33647,       0.33647
(190, 249),     0.33647,       0.33647
(105, 283),     0.33648,       0.33648
(133, 263),     0.33651,       0.33651
(159, 466),     0.33659,       0.33659
(124, 359),     0.33666,       0.33666
(27, 66),     0.337,       0.337
(56, 467),     0.33708,       0.33708
(70, 249),     0.33712,       0.33712
(70, 466),     0.33713,       0.33713
(57, 467),     0.33725,       0.33725
(173, 255),     0.33736,       0.33736
(133, 390),     0.33754,       0.33754
(23, 373),     0.33762,       0.33762
(292, 381),     0.33763,       0.33763
(190, 467),     0.33767,       0.33767
(160, 334),     0.33768,       0.33768
(78, 265),     0.33772,       0.33772
(78, 286),     0.33791,       0.33791
(53, 276),     0.33801,       0.33801
(63, 276),     0.33809,       0.33809
(56, 300),     0.33844,       0.33844
(55, 63),     0.33889,       0.33889
(78, 283),     0.33906,       0.33906
(57, 252),     0.33918,       0.33918
(26, 112),     0.33921,       0.33921
(62, 286),     0.33927,       0.33927
(57, 249),     0.33936,       0.33936
(259, 383),     0.3398,       0.3398
(76, 255),     0.33997,       0.33997
(62, 265),     0.34,       0.34
(107, 381),     0.34013,       0.34013
(107, 252),     0.34079,       0.34079
(62, 255),     0.34085,       0.34085
(159, 282),     0.34089,       0.34089
(62, 283),     0.34106,       0.34106
(46, 359),     0.34108,       0.34108
(153, 380),     0.34134,       0.34134
(260, 306),     0.34137,       0.34137
(157, 295),     0.34146,       0.34146
(46, 383),     0.34174,       0.34174
(56, 57),     0.34175,       0.34175
(76, 193),     0.34175,       0.34175
(78, 255),     0.3419,       0.3419
(158, 258),     0.3419,       0.3419
(76, 336),     0.34193,       0.34193
(173, 390),     0.34202,       0.34202
(133, 359),     0.34203,       0.34203
(260, 291),     0.34233,       0.34233
(133, 373),     0.34247,       0.34247
(61, 286),     0.34263,       0.34263
(76, 286),     0.34269,       0.34269
(260, 292),     0.34272,       0.34272
(190, 466),     0.34291,       0.34291
(23, 300),     0.34295,       0.34295
(61, 265),     0.34307,       0.34307
(417, 466),     0.34328,       0.34328
(28, 260),     0.34333,       0.34333
(61, 336),     0.34338,       0.34338
(256, 362),     0.34371,       0.34371
(124, 265),     0.34382,       0.34382
(76, 265),     0.34393,       0.34393
(260, 308),     0.34393,       0.34393
(26, 380),     0.34413,       0.34413
(107, 380),     0.3443,       0.3443
(173, 265),     0.34436,       0.34436
(98, 287),     0.34485,       0.34485
(62, 193),     0.34495,       0.34495
(173, 373),     0.34495,       0.34495
(260, 383),     0.34495,       0.34495
(243, 374),     0.34499,       0.34499
(107, 466),     0.34499,       0.34499
(153, 381),     0.34513,       0.34513
(28, 78),     0.34529,       0.34529
(154, 388),     0.34542,       0.34542
(334, 336),     0.34576,       0.34576
(156, 383),     0.34587,       0.34587
(23, 359),     0.34593,       0.34593
(78, 193),     0.34606,       0.34606
(308, 381),     0.3461,       0.3461
(7, 383),     0.34623,       0.34623
(27, 255),     0.3463,       0.3463
(57, 295),     0.34631,       0.34631
(28, 62),     0.34647,       0.34647
(29, 353),     0.34652,       0.34652
(70, 260),     0.34681,       0.34681
(105, 260),     0.34687,       0.34687
(61, 339),     0.34716,       0.34716
(105, 255),     0.34727,       0.34727
(76, 283),     0.34733,       0.34733
(63, 255),     0.34751,       0.34751
(53, 353),     0.3476,       0.3476
(291, 380),     0.34778,       0.34778
(252, 292),     0.34785,       0.34785
(61, 390),     0.34806,       0.34806
(145, 339),     0.3481,       0.3481
(27, 265),     0.3483,       0.3483
(145, 390),     0.34831,       0.34831
(173, 276),     0.34883,       0.34883
(23, 362),     0.34886,       0.34886
(173, 466),     0.34903,       0.34903
(56, 253),     0.34915,       0.34915
(107, 362),     0.3492,       0.3492
(63, 353),     0.34932,       0.34932
(27, 249),     0.3494,       0.3494
(30, 156),     0.34942,       0.34942
(156, 359),     0.34981,       0.34981
(78, 246),     0.34986,       0.34986
(56, 374),     0.35006,       0.35006
(61, 283),     0.35046,       0.35046
(35, 383),     0.35048,       0.35048
(255, 383),     0.35048,       0.35048
(253, 287),     0.35054,       0.35054
(78, 285),     0.35062,       0.35062
(66, 283),     0.35072,       0.35072
(53, 55),     0.35087,       0.35087
(22, 466),     0.35096,       0.35096
(29, 70),     0.35115,       0.35115
(57, 282),     0.35141,       0.35141
(157, 466),     0.35153,       0.35153
(30, 65),     0.35191,       0.35191
(28, 76),     0.35195,       0.35195
(57, 359),     0.35198,       0.35198
(62, 285),     0.35203,       0.35203
(263, 417),     0.35205,       0.35205
(29, 57),     0.35206,       0.35206
(57, 296),     0.35213,       0.35213
(159, 336),     0.35222,       0.35222
(158, 467),     0.35228,       0.35228
(27, 78),     0.35234,       0.35234
(380, 417),     0.35268,       0.35268
(66, 373),     0.35292,       0.35292
(306, 380),     0.35293,       0.35293
(23, 339),     0.35311,       0.35311
(145, 359),     0.35317,       0.35317
(105, 293),     0.35324,       0.35324
(61, 254),     0.35329,       0.35329
(76, 390),     0.35352,       0.35352
(359, 417),     0.35372,       0.35372
(24, 382),     0.35373,       0.35373
(52, 353),     0.35381,       0.35381
(76, 339),     0.3539,       0.3539
(65, 467),     0.3542,       0.3542
(107, 382),     0.35426,       0.35426
(62, 390),     0.35427,       0.35427
(159, 249),     0.35435,       0.35435
(283, 306),     0.3545,       0.3545
(62, 246),     0.35455,       0.35455
(27, 62),     0.35468,       0.35468
(28, 283),     0.35492,       0.35492
(23, 263),     0.35494,       0.35494
(78, 339),     0.35495,       0.35495
(62, 339),     0.35497,       0.35497
(78, 390),     0.3551,       0.3551
(28, 61),     0.35521,       0.35521
(243, 300),     0.35562,       0.35562
(160, 353),     0.3557,       0.3557
(283, 292),     0.3559,       0.3559
(252, 308),     0.35625,       0.35625
(57, 254),     0.35639,       0.35639
(155, 467),     0.35651,       0.35651
(70, 263),     0.35661,       0.35661
(283, 291),     0.35665,       0.35665
(130, 383),     0.35695,       0.35695
(158, 247),     0.357,       0.357
(53, 383),     0.35709,       0.35709
(105, 383),     0.3571,       0.3571
(336, 353),     0.35725,       0.35725
(57, 255),     0.35747,       0.35747
(155, 254),     0.35754,       0.35754
(154, 374),     0.35755,       0.35755
(78, 353),     0.35761,       0.35761
(65, 249),     0.35767,       0.35767
(63, 260),     0.35768,       0.35768
(78, 254),     0.35788,       0.35788
(22, 380),     0.35795,       0.35795
(76, 285),     0.35802,       0.35802
(158, 339),     0.35823,       0.35823
(133, 154),     0.35825,       0.35825
(110, 265),     0.35856,       0.35856
(23, 390),     0.35856,       0.35856
(160, 293),     0.35858,       0.35858
(283, 308),     0.35861,       0.35861
(22, 414),     0.35867,       0.35867
(52, 276),     0.35867,       0.35867
(65, 255),     0.35869,       0.35869
(359, 383),     0.3587,       0.3587
(61, 285),     0.35904,       0.35904
(243, 265),     0.35909,       0.35909
(22, 398),     0.35916,       0.35916
(55, 463),     0.35917,       0.35917
(193, 381),     0.35924,       0.35924
(62, 353),     0.35929,       0.35929
(161, 300),     0.35932,       0.35932
(23, 381),     0.35938,       0.35938
(157, 390),     0.35941,       0.35941
(153, 374),     0.35941,       0.35941
(243, 254),     0.35967,       0.35967
(61, 253),     0.35977,       0.35977
(52, 65),     0.35981,       0.35981
(193, 300),     0.36,       0.36
(145, 263),     0.36006,       0.36006
(145, 249),     0.36019,       0.36019
(193, 385),     0.36024,       0.36024
(157, 359),     0.36045,       0.36045
(159, 283),     0.36046,       0.36046
(255, 285),     0.36058,       0.36058
(30, 300),     0.36064,       0.36064
(78, 383),     0.36077,       0.36077
(65, 390),     0.36079,       0.36079
(112, 374),     0.36092,       0.36092
(78, 253),     0.36096,       0.36096
(62, 254),     0.36118,       0.36118
(76, 254),     0.36121,       0.36121
(28, 334),     0.36124,       0.36124
(52, 293),     0.36147,       0.36147
(27, 76),     0.3616,       0.3616
(159, 255),     0.36164,       0.36164
(282, 336),     0.3617,       0.3617
(157, 249),     0.36185,       0.36185
(292, 380),     0.36186,       0.36186
(163, 383),     0.36203,       0.36203
(29, 55),     0.36231,       0.36231
(22, 382),     0.36256,       0.36256
(66, 339),     0.36272,       0.36272
(156, 265),     0.36273,       0.36273
(61, 353),     0.36275,       0.36275
(66, 263),     0.36282,       0.36282
(62, 383),     0.36306,       0.36306
(76, 246),     0.36315,       0.36315
(63, 359),     0.36316,       0.36316
(76, 353),     0.3632,       0.3632
(190, 300),     0.36344,       0.36344
(55, 159),     0.36352,       0.36352
(57, 286),     0.36354,       0.36354
(27, 263),     0.36391,       0.36391
(107, 265),     0.36394,       0.36394
(53, 300),     0.36398,       0.36398
(154, 173),     0.36416,       0.36416
(70, 255),     0.36423,       0.36423
(287, 467),     0.36452,       0.36452
(23, 249),     0.36454,       0.36454
(105, 353),     0.36509,       0.36509
(159, 296),     0.3651,       0.3651
(243, 339),     0.3652,       0.3652
(254, 373),     0.36525,       0.36525
(55, 466),     0.36534,       0.36534
(27, 359),     0.36559,       0.36559
(144, 265),     0.36585,       0.36585
(287, 374),     0.36601,       0.36601
(62, 293),     0.36625,       0.36625
(78, 293),     0.36637,       0.36637
(243, 249),     0.36641,       0.36641
(27, 61),     0.36669,       0.36669
(62, 253),     0.36681,       0.36681
(155, 255),     0.36687,       0.36687
(27, 293),     0.36727,       0.36727
(133, 417),     0.36729,       0.36729
(55, 256),     0.36753,       0.36753
(76, 253),     0.36766,       0.36766
(105, 467),     0.36769,       0.36769
(283, 296),     0.36772,       0.36772
(76, 383),     0.36773,       0.36773
(70, 467),     0.36781,       0.36781
(159, 285),     0.36804,       0.36804
(30, 70),     0.36804,       0.36804
(65, 359),     0.36804,       0.36804
(57, 390),     0.36815,       0.36815
(61, 383),     0.36816,       0.36816
(105, 359),     0.36832,       0.36832
(190, 255),     0.36838,       0.36838
(124, 247),     0.36843,       0.36843
(158, 390),     0.36868,       0.36868
(107, 374),     0.36876,       0.36876
(308, 380),     0.36898,       0.36898
(57, 339),     0.36907,       0.36907
(276, 336),     0.36919,       0.36919
(254, 417),     0.36926,       0.36926
(57, 265),     0.36959,       0.36959
(56, 62),     0.36966,       0.36966
(56, 78),     0.36966,       0.36966
(193, 339),     0.36967,       0.36967
(105, 276),     0.36984,       0.36984
(76, 293),     0.36986,       0.36986
(61, 246),     0.36999,       0.36999
(28, 466),     0.37018,       0.37018
(22, 254),     0.37035,       0.37035
(173, 339),     0.3705,       0.3705
(190, 374),     0.37052,       0.37052
(193, 380),     0.3706,       0.3706
(112, 254),     0.37067,       0.37067
(158, 300),     0.371,       0.371
(63, 467),     0.37103,       0.37103
(61, 293),     0.37104,       0.37104
(107, 253),     0.37112,       0.37112
(157, 276),     0.37142,       0.37142
(22, 374),     0.37155,       0.37155
(57, 334),     0.3717,       0.3717
(52, 383),     0.37175,       0.37175
(190, 253),     0.37193,       0.37193
(57, 380),     0.37196,       0.37196
(246, 383),     0.37203,       0.37203
(55, 158),     0.37214,       0.37214
(66, 260),     0.37218,       0.37218
(243, 359),     0.37238,       0.37238
(78, 252),     0.37244,       0.37244
(61, 252),     0.37265,       0.37265
(154, 467),     0.37302,       0.37302
(61, 373),     0.37345,       0.37345
(133, 466),     0.37356,       0.37356
(247, 383),     0.37361,       0.37361
(55, 341),     0.37369,       0.37369
(293, 306),     0.37384,       0.37384
(158, 282),     0.37398,       0.37398
(153, 254),     0.37407,       0.37407
(56, 76),     0.37411,       0.37411
(107, 283),     0.37441,       0.37441
(155, 373),     0.37444,       0.37444
(23, 255),     0.37455,       0.37455
(292, 293),     0.37475,       0.37475
(55, 362),     0.37521,       0.37521
(112, 300),     0.37536,       0.37536
(56, 359),     0.37538,       0.37538
(133, 300),     0.37545,       0.37545
(27, 276),     0.37553,       0.37553
(291, 293),     0.37569,       0.37569
(145, 255),     0.37569,       0.37569
(158, 276),     0.37574,       0.37574
(157, 282),     0.37579,       0.37579
(193, 255),     0.37587,       0.37587
(56, 61),     0.37651,       0.37651
(293, 308),     0.37669,       0.37669
(53, 63),     0.3767,       0.3767
(145, 353),     0.37681,       0.37681
(78, 373),     0.37706,       0.37706
(263, 306),     0.37721,       0.37721
(57, 374),     0.37738,       0.37738
(190, 265),     0.37738,       0.37738
(157, 258),     0.37745,       0.37745
(66, 105),     0.37775,       0.37775
(263, 291),     0.37778,       0.37778
(263, 292),     0.37813,       0.37813
(23, 353),     0.3783,       0.3783
(155, 339),     0.37855,       0.37855
(62, 373),     0.37865,       0.37865
(62, 252),     0.37904,       0.37904
(157, 339),     0.37905,       0.37905
(263, 308),     0.3791,       0.3791
(76, 373),     0.37918,       0.37918
(157, 300),     0.3798,       0.3798
(76, 252),     0.37996,       0.37996
(55, 259),     0.38024,       0.38024
(259, 285),     0.38025,       0.38025
(154, 254),     0.38075,       0.38075
(70, 359),     0.38094,       0.38094
(159, 359),     0.382,       0.382
(159, 263),     0.3822,       0.3822
(193, 263),     0.3822,       0.3822
(78, 374),     0.3825,       0.3825
(159, 276),     0.38251,       0.38251
(155, 249),     0.38259,       0.38259
(193, 374),     0.38259,       0.38259
(61, 374),     0.38284,       0.38284
(56, 249),     0.38284,       0.38284
(26, 374),     0.38303,       0.38303
(243, 263),     0.38306,       0.38306
