Comparing the following files: 
hadleigh_front_s1_v2/,  hadleigh_low_s1_v2/,  hadleigh_right_threequarter_s1_v2/,  hadleigh_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s1_v2_vs_hadleigh_low_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_right_threequarter_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  average
(98, 381),     -0.33463,       0.21033,       -0.15679,       0.07213,       0.17831,       0.01324,       -0.0029
(383, 463),     0.36452,       -0.48544,       0.33084,       -0.37811,       0.2317,       -0.08133,       -0.00297
(252, 353),     0.43364,       -0.4163,       0.17111,       -0.3994,       0.24562,       -0.05258,       -0.00298
(263, 285),     0.49927,       -0.3267,       -0.11623,       -0.29542,       -0.11272,       0.33356,       -0.00304
(110, 265),     -0.18038,       -0.5766,       -0.26719,       0.2574,       0.22798,       0.52013,       -0.00311
(46, 153),     0.18658,       -0.02204,       0.04769,       -0.33614,       0.39929,       -0.29409,       -0.00312
(296, 390),     -0.09627,       0.28734,       -0.03759,       -0.25544,       0.07068,       0.01253,       -0.00312
(66, 382),     0.11503,       0.12272,       0.04028,       -0.26031,       0.12595,       -0.16335,       -0.00328
(295, 339),     -0.21268,       0.59551,       -0.21433,       -0.30115,       0.20095,       -0.08796,       -0.00328
(65, 173),     -0.11546,       0.42548,       0.11665,       -0.27434,       0.19141,       -0.36392,       -0.00336
(300, 380),     0.27592,       -0.20413,       0.06914,       -0.38851,       0.25728,       -0.02989,       -0.00337
(157, 252),     -0.20637,       -0.31373,       -0.07512,       0.14641,       0.1581,       0.27012,       -0.00343
(55, 253),     0.129,       0.21721,       -0.27023,       -0.01565,       0.09449,       -0.17548,       -0.00344
(28, 254),     -0.01829,       -0.29111,       -0.10432,       -0.21594,       0.14807,       0.46058,       -0.0035
(22, 27),     -0.10007,       0.48381,       -0.3394,       0.01509,       0.3401,       -0.4209,       -0.00356
(190, 463),     -0.21961,       0.06516,       -0.01271,       -0.08821,       0.3437,       -0.11032,       -0.00366
(62, 295),     0.05187,       -0.45003,       -0.37081,       0.36372,       0.22643,       0.15593,       -0.00381
(65, 362),     0.19525,       0.06289,       0.04861,       -0.31563,       -0.07549,       0.06093,       -0.00391
(282, 339),     -0.34839,       0.7372,       -0.1698,       -0.37732,       0.28252,       -0.14765,       -0.00391
(110, 130),     0.34264,       -0.07875,       -0.07848,       -0.29716,       0.3738,       -0.28555,       -0.00392
(252, 398),     0.23713,       0.61812,       -0.46714,       0.01585,       0.14634,       -0.57527,       -0.00416
(258, 382),     -0.19568,       0.53336,       -0.30728,       -0.22721,       0.53547,       -0.36362,       -0.00416
(30, 362),     0.11383,       -0.27426,       -0.30326,       0.0726,       -0.0529,       0.41843,       -0.00426
(65, 66),     0.02502,       -0.45845,       -0.09764,       0.35596,       0.12994,       0.01918,       -0.00433
(27, 276),     -0.48232,       -0.53836,       -0.29581,       0.39872,       0.30696,       0.58465,       -0.00436
(24, 35),     0.59058,       -0.28829,       0.05687,       -0.33695,       -0.08609,       0.03774,       -0.00436
(24, 163),     -0.10748,       -0.01261,       -0.24703,       0.00045,       0.43237,       -0.09435,       -0.00478
(383, 385),     0.19884,       -0.49174,       0.20006,       -0.17037,       0.15067,       0.08356,       -0.00483
(253, 265),     0.15833,       -0.34948,       0.35664,       -0.27507,       0.18796,       -0.10802,       -0.00494
(265, 383),     -0.2953,       0.62751,       -0.24697,       -0.27322,       0.41894,       -0.26084,       -0.00498
(61, 386),     0.4088,       -0.38512,       -0.3326,       0.29262,       -0.13923,       0.1249,       -0.00511
(62, 283),     0.16661,       -0.16274,       -0.20698,       0.32725,       -0.06986,       -0.08574,       -0.00524
(255, 257),     -0.12009,       0.68939,       -0.22448,       -0.2704,       0.20066,       -0.30692,       -0.00531
(65, 282),     -0.21132,       -0.44389,       -0.2392,       0.11131,       0.21524,       0.53535,       -0.00542
(254, 285),     0.05789,       0.29713,       -0.27651,       -0.06217,       0.1353,       -0.18428,       -0.00544
(243, 327),     0.26333,       0.44492,       -0.32531,       -0.15597,       0.04794,       -0.30848,       -0.00559
(26, 107),     -0.12137,       0.61162,       -0.28255,       0.02642,       -0.00468,       -0.26336,       -0.00565
(24, 130),     0.41599,       -0.24533,       -0.08207,       -0.31961,       0.2032,       -0.00619,       -0.00567
(22, 383),     0.07702,       -0.43649,       -0.14361,       -0.13978,       0.08601,       0.52231,       -0.00576
(257, 384),     -0.50815,       0.62187,       0.09753,       -0.53447,       -0.05877,       0.34568,       -0.00605
(62, 374),     0.49157,       -0.40129,       -0.16004,       0.25542,       -0.16299,       -0.05958,       -0.00615
(33, 155),     -0.1232,       -0.20242,       -0.07723,       -0.0247,       0.11712,       0.27352,       -0.00615
(255, 295),     -0.10644,       0.27148,       -0.06209,       -0.28268,       0.01452,       0.12808,       -0.00619
(107, 243),     -0.17252,       0.49976,       -0.12262,       -0.09488,       0.05341,       -0.20107,       -0.00632
(52, 112),     0.03911,       0.14439,       0.17479,       -0.35483,       0.43009,       -0.47158,       -0.00634
(78, 374),     0.4963,       -0.40611,       -0.16721,       0.26218,       -0.16414,       -0.06037,       -0.00656
(285, 388),     0.46127,       -0.32797,       -0.14904,       -0.29308,       -0.05479,       0.32384,       -0.00663
(105, 154),     -0.06169,       0.20312,       -0.06413,       -0.13691,       0.39379,       -0.37437,       -0.0067
(300, 381),     0.34122,       -0.27924,       0.08947,       -0.43288,       0.29294,       -0.05195,       -0.00674
(158, 339),     -0.14797,       -0.48849,       -0.24435,       0.07449,       0.2871,       0.4787,       -0.00675
(28, 145),     -0.02192,       0.55741,       -0.42978,       0.16245,       0.15679,       -0.46614,       -0.00687
(61, 467),     0.31028,       -0.18899,       -0.06614,       0.39934,       -0.2822,       -0.21384,       -0.00693
(334, 341),     -0.3136,       0.60147,       -0.16568,       -0.41236,       0.42732,       -0.17901,       -0.00698
(28, 300),     -0.40567,       -0.52373,       -0.25044,       0.28329,       0.26301,       0.59113,       -0.00707
(63, 112),     0.23133,       -0.16105,       0.16338,       -0.43114,       0.5109,       -0.35597,       -0.00709
(254, 260),     -0.22111,       0.72037,       -0.371,       0.01131,       0.17433,       -0.35698,       -0.00718
(27, 374),     0.21392,       -0.38283,       -0.13137,       -0.30148,       0.06741,       0.49124,       -0.00719
(78, 385),     0.48886,       -0.40362,       -0.33817,       0.23105,       -0.14272,       0.12057,       -0.00734
(159, 339),     -0.08382,       -0.46076,       -0.25667,       0.0354,       0.27202,       0.4494,       -0.00741
(133, 246),     0.14024,       -0.21574,       -0.02189,       -0.18302,       0.00167,       0.23424,       -0.00742
(30, 380),     0.09311,       -0.393,       -0.15667,       -0.06075,       -0.02334,       0.4958,       -0.00747
(257, 359),     0.02891,       0.26368,       0.04571,       -0.39957,       -0.02659,       0.04227,       -0.0076
(253, 414),     0.17892,       0.43643,       -0.3038,       -0.02624,       0.06526,       -0.39709,       -0.00775
(293, 380),     -0.10214,       0.33421,       -0.03502,       -0.45741,       0.31832,       -0.10486,       -0.00782
(283, 300),     0.46145,       0.12432,       -0.07931,       -0.19774,       -0.39103,       0.03526,       -0.00784
(249, 258),     0.04149,       0.30183,       -0.00392,       -0.43372,       0.09624,       -0.04907,       -0.00786
(336, 339),     -0.02181,       0.26699,       -0.19904,       -0.01557,       0.07323,       -0.15152,       -0.00795
(159, 255),     -0.03418,       -0.50498,       -0.27887,       0.02011,       0.25966,       0.48948,       -0.00813
(62, 385),     0.48178,       -0.4067,       -0.3365,       0.22917,       -0.14038,       0.12352,       -0.00819
(105, 293),     -0.3075,       -0.5762,       -0.19651,       0.35975,       0.11835,       0.5526,       -0.00825
(29, 158),     -0.14817,       0.40452,       0.21035,       -0.49893,       -0.3401,       0.32279,       -0.00826
(78, 295),     0.05921,       -0.46309,       -0.37496,       0.35712,       0.22055,       0.15114,       -0.00834
(276, 463),     0.2074,       -0.05359,       0.09392,       -0.51549,       0.30606,       -0.08861,       -0.00838
(158, 353),     -0.25589,       -0.56396,       -0.3072,       0.31027,       0.23801,       0.52804,       -0.00845
(46, 173),     0.35082,       -0.32295,       0.29634,       -0.53623,       0.18187,       -0.02095,       -0.00852
(105, 193),     -0.16495,       0.17214,       0.08343,       -0.3316,       0.43324,       -0.24349,       -0.00854
(285, 466),     0.47181,       -0.33093,       -0.13044,       -0.30548,       -0.09015,       0.33283,       -0.00873
(22, 247),     0.36685,       -0.18496,       0.06843,       -0.42746,       0.3122,       -0.18775,       -0.00878
(339, 467),     -0.24099,       0.62223,       -0.35264,       0.07875,       0.14909,       -0.30975,       -0.00889
(145, 383),     0.09651,       -0.47193,       -0.1831,       -0.12627,       0.09017,       0.54099,       -0.00894
(7, 98),     -0.06042,       0.63281,       -0.2569,       -0.22249,       0.26603,       -0.41307,       -0.00901
(78, 283),     0.17496,       -0.18179,       -0.21411,       0.3363,       -0.07684,       -0.0928,       -0.00905
(61, 373),     0.44326,       -0.34994,       -0.11833,       0.27508,       -0.20031,       -0.10427,       -0.00908
(157, 359),     0.00828,       -0.55936,       -0.28577,       0.06972,       0.20781,       0.50464,       -0.00911
(25, 265),     -0.295,       -0.60004,       -0.29591,       0.39384,       0.23599,       0.5056,       -0.00925
(7, 265),     -0.32321,       -0.58565,       -0.28963,       0.35308,       0.29202,       0.49732,       -0.00935
(130, 144),     0.44508,       -0.30358,       -0.03674,       -0.30546,       -0.11816,       0.26215,       -0.00945
(27, 260),     -0.21172,       -0.58168,       -0.34901,       0.2295,       0.308,       0.54725,       -0.00961
(276, 339),     -0.31662,       0.64305,       -0.09865,       -0.43596,       0.28324,       -0.13292,       -0.00964
(258, 384),     -0.42845,       0.71708,       0.13706,       -0.61657,       -0.13615,       0.26853,       -0.00975
(76, 283),     0.12281,       -0.17713,       -0.21632,       0.31962,       -0.04357,       -0.06399,       -0.00976
(62, 384),     0.49175,       -0.4259,       -0.30617,       0.18557,       -0.11679,       0.11148,       -0.01001
(300, 373),     0.09575,       0.04547,       -0.00986,       -0.30926,       0.29032,       -0.17326,       -0.01014
(23, 130),     0.40883,       -0.23117,       -0.05758,       -0.33602,       0.01741,       0.13695,       -0.01026
(381, 383),     0.30632,       -0.514,       0.33077,       -0.29157,       0.25468,       -0.14877,       -0.01043
(145, 327),     0.41048,       0.45867,       -0.26072,       -0.2456,       -0.23664,       -0.18954,       -0.01056
(46, 112),     0.37402,       -0.32434,       0.29613,       -0.57148,       0.44864,       -0.2863,       -0.01056
(155, 327),     0.29034,       0.45508,       -0.31405,       -0.20614,       -0.01633,       -0.27243,       -0.01059
(61, 282),     -0.05372,       -0.35958,       -0.2898,       0.35239,       0.17064,       0.11641,       -0.01061
(66, 259),     -0.07859,       -0.26345,       -0.28687,       0.18455,       -0.05335,       0.43402,       -0.01062
(260, 285),     0.58208,       0.05147,       -0.21996,       -0.28239,       -0.24878,       0.05346,       -0.01069
(30, 467),     0.01049,       -0.55258,       -0.32835,       0.13594,       0.1153,       0.55487,       -0.01072
(78, 384),     0.49571,       -0.42422,       -0.30857,       0.18659,       -0.11983,       0.10571,       -0.01077
(46, 157),     0.01138,       -0.01449,       0.169,       -0.36871,       -0.11487,       0.25307,       -0.01077
(159, 353),     -0.33821,       -0.59594,       -0.3138,       0.34732,       0.30483,       0.53115,       -0.01078
(66, 133),     -0.09883,       0.27921,       -0.0313,       -0.10661,       0.26252,       -0.36967,       -0.01078
(56, 381),     -0.25961,       -0.21062,       -0.01203,       -0.09272,       0.23945,       0.27004,       -0.01092
(286, 296),     -0.20769,       0.05486,       0.04892,       -0.12522,       -0.18973,       0.35327,       -0.01093
(293, 381),     -0.08401,       0.30214,       -0.04029,       -0.49198,       0.3547,       -0.1068,       -0.01104
(24, 265),     -0.13232,       -0.5641,       -0.24748,       0.1505,       0.19777,       0.52916,       -0.01108
(30, 463),     0.19128,       -0.21892,       -0.30479,       0.00994,       -0.14267,       0.39717,       -0.01133
(112, 246),     0.31436,       -0.20888,       0.00011,       -0.29163,       0.05098,       0.06683,       -0.01137
(286, 339),     0.1463,       0.51374,       -0.26886,       -0.1406,       0.20979,       -0.52957,       -0.01153
(62, 78),     0.31103,       0.10654,       -0.26598,       0.14495,       -0.19594,       -0.16984,       -0.01154
(156, 190),     0.23979,       -0.36844,       -0.01116,       -0.07355,       -0.12891,       0.27246,       -0.01163
(252, 283),     -0.27809,       0.60494,       -0.10382,       -0.49633,       0.32191,       -0.11888,       -0.01171
(336, 373),     0.06582,       0.11565,       -0.12135,       -0.15105,       0.07327,       -0.05395,       -0.01193
(78, 260),     0.33672,       -0.28775,       -0.17301,       0.44667,       -0.26376,       -0.13063,       -0.01196
(98, 110),     -0.05419,       0.6221,       -0.29607,       -0.17033,       0.23293,       -0.40648,       -0.01201
(62, 380),     0.49121,       -0.44807,       -0.19722,       0.21271,       -0.13779,       0.00697,       -0.01203
(23, 144),     -0.02597,       0.18422,       -0.20833,       -0.10937,       0.26745,       -0.18137,       -0.01223
(300, 374),     0.18422,       -0.0814,       0.02377,       -0.35464,       0.26421,       -0.10975,       -0.01227
(65, 380),     0.14762,       0.04027,       0.01352,       -0.30556,       -0.03542,       0.06565,       -0.01232
(293, 362),     -0.06709,       0.27164,       -0.02849,       -0.51276,       0.38236,       -0.11982,       -0.01236
(52, 283),     -0.25518,       -0.54909,       -0.23912,       0.24017,       0.1638,       0.56399,       -0.01257
(76, 385),     0.45167,       -0.43195,       -0.34354,       0.22761,       -0.12239,       0.14243,       -0.01269
(336, 388),     0.08479,       -0.24074,       0.01051,       -0.12167,       -0.11096,       0.30158,       -0.01275
(76, 384),     0.47182,       -0.45109,       -0.31384,       0.18331,       -0.10108,       0.13411,       -0.01279
(29, 300),     -0.33237,       -0.5658,       -0.24456,       0.30258,       0.17499,       0.58826,       -0.01282
(53, 467),     0.05896,       -0.50906,       -0.26027,       0.1464,       -0.04595,       0.53229,       -0.01294
(61, 283),     0.06845,       -0.18008,       -0.21863,       0.31116,       -0.01328,       -0.04545,       -0.01297
(105, 467),     0.12093,       -0.36392,       -0.18009,       0.09759,       -0.18601,       0.43368,       -0.01297
(283, 339),     -0.37781,       0.72382,       -0.13211,       -0.43035,       0.29018,       -0.15176,       -0.013
(62, 260),     0.32596,       -0.27805,       -0.16703,       0.43718,       -0.26324,       -0.13295,       -0.01302
(26, 53),     0.08209,       0.07953,       0.08693,       -0.36381,       0.47203,       -0.43543,       -0.01311
(63, 98),     -0.03358,       0.51026,       -0.30107,       -0.1261,       0.36537,       -0.49407,       -0.0132
(253, 276),     -0.14738,       0.47198,       -0.07056,       -0.49777,       0.25794,       -0.09338,       -0.0132
(76, 282),     -0.00709,       -0.36426,       -0.293,       0.34081,       0.1441,       0.09985,       -0.01326
(53, 359),     0.21905,       -0.43816,       -0.25717,       0.02461,       -0.15225,       0.52314,       -0.01346
(78, 380),     0.49452,       -0.45253,       -0.20303,       0.21615,       -0.13984,       0.00392,       -0.01347
(253, 398),     0.21089,       0.48926,       -0.33103,       0.02021,       0.02103,       -0.49116,       -0.01347
(61, 384),     0.44061,       -0.46966,       -0.31316,       0.19004,       -0.0807,       0.15122,       -0.01361
(25, 30),     -0.18293,       0.68867,       -0.34754,       0.14778,       0.1312,       -0.51888,       -0.01362
(247, 287),     0.46286,       -0.316,       0.28776,       -0.48323,       0.39527,       -0.42896,       -0.01372
(334, 373),     -0.24943,       0.50912,       -0.15545,       -0.29784,       0.29063,       -0.17966,       -0.01377
(46, 243),     0.42694,       -0.40994,       0.31889,       -0.58346,       0.32737,       -0.16365,       -0.01398
(66, 282),     -0.24841,       -0.47041,       -0.25933,       0.16642,       0.18422,       0.5426,       -0.01415
(193, 293),     0.01637,       -0.14444,       0.01779,       -0.3125,       -0.14629,       0.48398,       -0.01418
(62, 282),     0.03468,       -0.36071,       -0.28858,       0.3277,       0.11896,       0.0814,       -0.01442
(65, 155),     -0.06607,       0.45195,       -0.0474,       -0.22687,       0.22924,       -0.42777,       -0.01449
(353, 385),     0.2249,       -0.53436,       0.18706,       -0.17984,       0.18808,       0.02721,       -0.01449
(334, 380),     -0.23648,       0.49825,       -0.13602,       -0.38689,       0.35666,       -0.18251,       -0.0145
(296, 398),     -0.24796,       0.43722,       -0.08812,       -0.37708,       0.17024,       0.01863,       -0.01451
(160, 190),     0.23479,       -0.30168,       -0.12586,       -0.26034,       -0.02682,       0.39132,       -0.01477
(25, 26),     -0.18409,       -0.3046,       -0.13731,       0.08272,       0.12593,       0.32857,       -0.0148
(110, 287),     0.27762,       -0.21484,       0.27897,       -0.46988,       0.20939,       -0.17016,       -0.01482
(33, 265),     -0.39503,       -0.60321,       -0.3055,       0.44122,       0.29279,       0.48072,       -0.01483
(76, 374),     0.46431,       -0.42737,       -0.17762,       0.23994,       -0.15532,       -0.03331,       -0.0149
(334, 463),     -0.30766,       0.53644,       -0.11758,       -0.45362,       0.42161,       -0.16873,       -0.01492
(286, 382),     -0.11032,       0.50689,       -0.30389,       -0.33286,       0.56851,       -0.41829,       -0.01499
(63, 300),     -0.36234,       -0.6016,       -0.20162,       0.45766,       0.09866,       0.51797,       -0.01521
(29, 374),     0.18927,       -0.4387,       -0.14694,       -0.21958,       0.01876,       0.50558,       -0.01527
(65, 259),     -0.05939,       -0.37429,       -0.33622,       0.08058,       0.05982,       0.5377,       -0.0153
(158, 255),     -0.08949,       -0.53734,       -0.27032,       0.04325,       0.25937,       0.5022,       -0.01539
(334, 381),     -0.2559,       0.50401,       -0.13427,       -0.42886,       0.39454,       -0.17252,       -0.0155
(243, 353),     -0.2453,       -0.41085,       -0.22823,       0.1598,       0.11658,       0.51437,       -0.0156
(61, 385),     0.40931,       -0.45246,       -0.34134,       0.23302,       -0.0995,       0.15683,       -0.01569
(163, 265),     -0.20836,       -0.56776,       -0.26981,       0.20494,       0.23399,       0.51254,       -0.01574
(160, 254),     -0.11895,       -0.43127,       -0.21799,       0.07126,       0.22088,       0.37888,       -0.0162
(253, 259),     -0.20588,       0.70857,       -0.39023,       -0.07904,       0.25196,       -0.38279,       -0.01623
(76, 380),     0.46898,       -0.47013,       -0.21071,       0.20453,       -0.12533,       0.03412,       -0.01642
(52, 55),     0.30791,       0.09049,       -0.1542,       -0.47304,       -0.23339,       0.36314,       -0.01651
(35, 156),     -0.20666,       0.69366,       -0.34665,       -0.14202,       0.32477,       -0.42232,       -0.01654
(107, 362),     0.03643,       0.24987,       -0.09201,       -0.2375,       0.02722,       -0.08327,       -0.01654
(7, 105),     -0.30514,       0.48557,       -0.20866,       0.0391,       0.22311,       -0.33328,       -0.01655
(293, 373),     -0.2018,       0.44245,       -0.10046,       -0.39027,       0.30852,       -0.15802,       -0.0166
(66, 380),     0.10362,       0.08273,       -0.00351,       -0.22474,       0.09869,       -0.15669,       -0.01665
(256, 286),     -0.13207,       0.69145,       -0.38466,       -0.30833,       0.51481,       -0.48126,       -0.01668
(33, 130),     0.24697,       0.19742,       -0.10461,       -0.11439,       -0.52064,       0.1943,       -0.01682
(105, 112),     -0.04566,       0.09509,       0.03254,       -0.25041,       0.44461,       -0.37792,       -0.01696
(286, 414),     -0.27723,       0.37495,       -0.26871,       -0.14289,       0.52529,       -0.31318,       -0.01696
(98, 256),     -0.32973,       0.25318,       -0.23242,       0.07365,       0.18971,       -0.05663,       -0.01704
(133, 327),     0.2688,       0.43424,       -0.33174,       -0.20206,       0.02745,       -0.29966,       -0.01716
(98, 373),     -0.16998,       0.0876,       -0.19072,       -0.09989,       0.12402,       0.14423,       -0.01746
(46, 353),     -0.40227,       -0.59268,       -0.22535,       0.48251,       0.11797,       0.51396,       -0.01764
(254, 398),     0.16475,       0.39895,       -0.19581,       0.10319,       -0.05645,       -0.52075,       -0.01769
(258, 296),     -0.19443,       -0.21438,       -0.1455,       0.20207,       -0.09183,       0.33704,       -0.01784
(293, 374),     -0.14947,       0.38454,       -0.08022,       -0.42591,       0.30986,       -0.14644,       -0.01794
(66, 327),     -0.06525,       0.69788,       -0.44153,       -0.11643,       0.40183,       -0.58418,       -0.01795
(23, 265),     -0.05701,       -0.54528,       -0.23365,       0.02232,       0.17308,       0.53259,       -0.01799
(359, 398),     0.5161,       -0.34237,       0.05486,       -0.48029,       0.10539,       0.0384,       -0.01799
(353, 374),     0.29851,       -0.43994,       0.26989,       -0.23915,       0.27084,       -0.26899,       -0.01814
(254, 341),     -0.01591,       -0.03065,       0.05143,       0.34167,       -0.36066,       -0.09609,       -0.01837
(159, 359),     0.15839,       -0.57783,       -0.3225,       -0.05016,       0.18186,       0.49873,       -0.01858
(56, 252),     -0.10742,       -0.12615,       0.04417,       -0.17812,       0.13547,       0.11998,       -0.01868
(66, 144),     -0.17569,       0.54577,       -0.18082,       0.05277,       0.01125,       -0.36549,       -0.0187
(256, 296),     -0.2697,       0.61736,       -0.3009,       -0.30603,       0.39005,       -0.24305,       -0.01871
(61, 380),     0.43082,       -0.48277,       -0.21702,       0.20494,       -0.10616,       0.05749,       -0.01878
(276, 362),     0.20551,       -0.07456,       0.07937,       -0.53424,       0.34813,       -0.13799,       -0.01896
(66, 155),     -0.11606,       0.34803,       -0.11666,       -0.08852,       0.2409,       -0.38179,       -0.01902
(133, 417),     0.14247,       -0.2541,       -0.07873,       0.16279,       -0.05541,       -0.03145,       -0.01907
(249, 259),     -0.26614,       0.50681,       -0.09344,       -0.36485,       0.12392,       -0.0213,       -0.01917
(29, 398),     0.09047,       -0.34418,       -0.29053,       -0.02815,       0.02131,       0.43599,       -0.01918
(61, 339),     0.46301,       -0.20705,       -0.05195,       0.26117,       -0.29725,       -0.28393,       -0.01933
(56, 70),     -2e-05,       -0.1765,       -0.01305,       -0.04332,       -0.23848,       0.35486,       -0.01942
(98, 380),     -0.32457,       0.17416,       -0.22099,       0.07181,       0.17939,       0.0035,       -0.01945
(78, 282),     0.0434,       -0.38065,       -0.29442,       0.32759,       0.11098,       0.0761,       -0.0195
(259, 398),     -0.19427,       0.37594,       -0.25386,       -0.29173,       0.37778,       -0.13197,       -0.01968
(256, 283),     -0.31738,       0.55349,       -0.10188,       -0.51753,       0.36938,       -0.10441,       -0.01972
(46, 98),     -0.0274,       0.54006,       -0.29994,       -0.18982,       0.31662,       -0.45855,       -0.01984
(66, 334),     -0.24432,       -0.50576,       -0.21232,       0.12907,       0.14179,       0.5714,       -0.02002
(255, 258),     -0.00916,       0.50806,       -0.18325,       -0.31561,       0.27427,       -0.3946,       -0.02005
(56, 173),     -0.05939,       0.28961,       0.02969,       -0.27057,       0.34212,       -0.45196,       -0.02008
(293, 382),     -0.09439,       0.29824,       -0.05718,       -0.51747,       0.3847,       -0.13454,       -0.02011
(336, 466),     0.09705,       -0.24348,       0.00044,       -0.14373,       -0.11856,       0.28752,       -0.02013
(359, 386),     0.14801,       -0.18803,       0.11462,       -0.46184,       0.2981,       -0.03303,       -0.02036
(334, 374),     -0.24028,       0.4975,       -0.16268,       -0.34537,       0.32539,       -0.19731,       -0.02046
(257, 414),     -0.29116,       0.35609,       -0.26507,       -0.0893,       0.41509,       -0.24849,       -0.02047
(255, 265),     -0.03021,       -0.30579,       0.52536,       -0.15935,       0.16592,       -0.31903,       -0.02052
(112, 327),     0.28542,       0.41543,       -0.3121,       -0.22086,       0.00713,       -0.29875,       -0.02062
(258, 381),     -0.14348,       0.55562,       -0.31564,       -0.2962,       0.50609,       -0.43044,       -0.02067
(254, 336),     -0.04978,       0.4253,       -0.33113,       -0.06546,       0.16625,       -0.27014,       -0.02083
(414, 467),     0.53252,       -0.22672,       0.00091,       -0.47242,       0.11048,       -0.06993,       -0.02086
(55, 463),     0.1061,       0.18111,       -0.11263,       -0.27657,       -0.07512,       0.05185,       -0.02088
(247, 254),     -0.13788,       -0.48458,       -0.18928,       0.14476,       0.03193,       0.5092,       -0.02098
(353, 417),     0.51411,       -0.21833,       -0.16027,       -0.41824,       -0.14435,       0.30104,       -0.02101
(255, 359),     -0.40134,       0.47588,       -0.33332,       -0.04549,       0.32727,       -0.14928,       -0.02105
(66, 190),     -0.12134,       0.27564,       0.00607,       -0.17727,       0.24583,       -0.35564,       -0.02112
(65, 463),     0.1398,       0.06716,       0.09571,       -0.36504,       0.00546,       -0.07031,       -0.0212
(193, 283),     0.03356,       -0.20439,       0.01054,       -0.34365,       -0.16546,       0.54173,       -0.02128
(252, 414),     0.15617,       0.51477,       -0.39713,       -0.11588,       0.18886,       -0.47483,       -0.02134
(334, 362),     -0.27178,       0.48025,       -0.11668,       -0.45871,       0.4154,       -0.17717,       -0.02145
(55, 381),     0.09324,       0.11555,       -0.19524,       -0.22467,       -0.00999,       0.09193,       -0.02153
(24, 65),     -0.2408,       0.70241,       -0.2116,       -0.02075,       -0.01959,       -0.33945,       -0.02163
(259, 374),     -0.10041,       0.57342,       -0.35801,       -0.1017,       0.26753,       -0.41063,       -0.02163
(29, 144),     -0.12934,       0.44214,       -0.33561,       0.09355,       0.26043,       -0.46142,       -0.02171
(61, 374),     0.41817,       -0.44334,       -0.18806,       0.23136,       -0.13973,       -0.00962,       -0.02187
(22, 28),     -0.14521,       0.56336,       -0.48853,       0.05608,       0.28816,       -0.40555,       -0.02195
(255, 385),     -0.1416,       0.27961,       -0.02254,       -0.28522,       0.37772,       -0.34033,       -0.02206
(257, 380),     -0.13729,       0.57364,       -0.34481,       -0.17157,       0.37499,       -0.42745,       -0.02208
(283, 398),     -0.25648,       0.40049,       0.02288,       -0.59917,       0.24805,       0.05062,       -0.02227
(296, 414),     -0.28124,       0.41325,       -0.13651,       -0.35131,       0.22348,       -0.00196,       -0.02238
(156, 265),     -0.38632,       -0.58585,       -0.21379,       0.58682,       0.03754,       0.42724,       -0.02239
(28, 380),     0.00649,       -0.31169,       -0.07454,       -0.26664,       0.07191,       0.43976,       -0.02245
(65, 327),     -0.09266,       0.72488,       -0.447,       -0.13681,       0.40163,       -0.58485,       -0.02247
(263, 336),     0.11545,       -0.24329,       -0.00416,       -0.15711,       -0.11772,       0.27201,       -0.02247
(25, 53),     -0.33339,       0.58722,       -0.26336,       0.01861,       0.26196,       -0.4063,       -0.02254
(107, 254),     0.06129,       0.25976,       -0.23715,       -0.03081,       0.04786,       -0.23644,       -0.02258
(276, 382),     0.1856,       -0.04977,       0.05879,       -0.53181,       0.34989,       -0.14879,       -0.02268
(253, 285),     0.00134,       0.33007,       -0.3473,       -0.11442,       0.22382,       -0.22974,       -0.02271
(25, 63),     -0.26649,       0.50742,       -0.2765,       -0.05257,       0.30649,       -0.35539,       -0.02284
(66, 254),     0.06248,       0.14761,       -0.0917,       -0.12248,       0.07946,       -0.21374,       -0.02306
(130, 153),     0.20667,       -0.31346,       -0.07971,       -0.20337,       -0.01762,       0.26907,       -0.02307
(62, 286),     0.38004,       -0.48787,       -0.32679,       0.21106,       -0.01984,       0.10428,       -0.02319
(65, 105),     0.1464,       -0.27264,       -0.41126,       0.1018,       0.09963,       0.19693,       -0.02319
(61, 286),     0.31771,       -0.52172,       -0.33464,       0.23244,       0.02304,       0.14356,       -0.02327
(295, 390),     -0.12433,       0.21488,       0.00065,       -0.45285,       0.00333,       0.21715,       -0.02353
(66, 173),     -0.16764,       0.27531,       0.03371,       -0.13324,       0.2043,       -0.35401,       -0.0236
(252, 282),     -0.37105,       0.66575,       -0.18647,       -0.46065,       0.40374,       -0.1931,       -0.02363
(55, 105),     0.24412,       -0.03876,       -0.27386,       -0.26585,       -0.01233,       0.204,       -0.02378
(76, 286),     0.35331,       -0.50725,       -0.33402,       0.21905,       -0.00028,       0.12579,       -0.0239
