Comparing the following files: 
kelly_front_s3_v2/,  kelly_low_s3_v2/,  kelly_right_threequarter_s3_v2/,  kelly_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s3_v2_vs_kelly_low_s3_v2,  kelly_front_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_front_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_right_threequarter_s3_v2_vs_kelly_left_threequarter_s3_v2,  average
(243, 373),     0.0139,       0.12169,       -0.27332,       0.49099,       -0.44691,       -0.31651,       -0.06836
(144, 362),     0.01534,       -0.11477,       0.05599,       0.09941,       -0.10294,       -0.36379,       -0.06846
(258, 276),     -0.44265,       -0.16609,       -0.05356,       0.20062,       -0.07099,       0.12171,       -0.06849
(263, 265),     -0.25231,       0.48395,       -0.12158,       0.00206,       0.05299,       -0.57624,       -0.06852
(296, 300),     0.12496,       -0.36736,       -0.07081,       -0.22889,       -0.04243,       0.17328,       -0.06854
(35, 259),     -0.38924,       0.37659,       -0.12285,       -0.27047,       0.0729,       -0.0794,       -0.06875
(144, 254),     0.10963,       0.02308,       -0.07064,       -0.11826,       -0.15547,       -0.20132,       -0.06883
(25, 157),     -0.72295,       0.09753,       -0.09777,       0.15498,       0.08833,       0.06665,       -0.06887
(193, 380),     0.38179,       -0.36305,       -0.30255,       -0.10071,       -0.33516,       0.30641,       -0.06888
(52, 257),     0.23769,       -0.014,       -0.20723,       -0.39904,       -0.05099,       0.01974,       -0.06897
(53, 258),     0.0384,       0.02659,       -0.10232,       -0.36967,       -0.0053,       -0.00166,       -0.06899
(157, 263),     -0.18919,       0.23313,       -0.17269,       -0.06922,       -0.25143,       0.03449,       -0.06915
(163, 190),     -0.24963,       0.38505,       0.07532,       -0.23756,       0.08544,       -0.47361,       -0.06916
(24, 463),     -0.10381,       -0.03414,       -0.09538,       0.13281,       -0.07951,       -0.23543,       -0.06924
(157, 359),     0.12353,       0.11601,       -0.15045,       -0.19834,       -0.31713,       0.00865,       -0.06962
(155, 466),     -0.13805,       0.32462,       -0.1639,       0.44748,       -0.46146,       -0.42646,       -0.06963
(35, 466),     -0.34561,       0.52662,       -0.11083,       -0.29264,       -0.01184,       -0.18598,       -0.07005
(246, 466),     -0.43801,       0.32792,       -0.0198,       0.02915,       -0.10883,       -0.21087,       -0.07007
(35, 257),     -0.29403,       0.25891,       -0.09866,       -0.3044,       0.14526,       -0.12799,       -0.07015
(163, 276),     -0.29019,       0.32606,       -0.01439,       0.05114,       -0.29608,       -0.19747,       -0.07016
(25, 388),     -0.39034,       0.41877,       -0.10091,       0.15943,       -0.20193,       -0.30606,       -0.07017
(124, 259),     -0.5203,       0.44629,       0.01467,       -0.27835,       0.0218,       -0.10579,       -0.07028
(153, 254),     0.17699,       -0.07911,       -0.16961,       0.01465,       -0.3389,       -0.02595,       -0.07032
(144, 417),     -0.01711,       -0.52344,       0.01379,       0.19933,       -0.04801,       -0.04708,       -0.07042
(193, 414),     0.06961,       -0.1558,       0.04027,       -0.23728,       -0.01066,       -0.12866,       -0.07042
(52, 282),     -0.14349,       0.20196,       -0.19794,       -0.24655,       -0.11109,       0.07191,       -0.07087
(193, 463),     0.19161,       -0.36911,       -0.25043,       -0.13946,       -0.22686,       0.36812,       -0.07102
(145, 417),     0.02243,       -0.54354,       -0.06255,       0.18857,       -0.04679,       0.01568,       -0.07103
(156, 257),     -0.44792,       0.25353,       0.0788,       -0.34276,       0.17363,       -0.14164,       -0.07106
(155, 254),     0.08332,       -0.07844,       -0.21394,       0.20801,       -0.43703,       0.01096,       -0.07119
(112, 156),     -0.61515,       0.32634,       0.25928,       -0.21119,       -0.15824,       -0.02866,       -0.07127
(30, 300),     -0.52999,       -0.02399,       0.0538,       0.33191,       -0.21447,       -0.04561,       -0.07139
(30, 257),     -0.49274,       0.456,       0.0519,       -0.13459,       -0.23561,       -0.07386,       -0.07148
(154, 254),     0.1678,       -0.08523,       -0.215,       0.12009,       -0.41548,       -0.00122,       -0.07151
(25, 382),     -0.3222,       -0.20537,       0.20011,       0.31379,       -0.14688,       -0.26851,       -0.07151
(157, 265),     0.4942,       -0.29937,       -0.26031,       -0.02988,       -0.29091,       -0.04332,       -0.0716
(163, 252),     0.24826,       -0.24373,       0.04862,       0.07806,       -0.151,       -0.41049,       -0.07171
(33, 145),     -0.44946,       0.01055,       0.4097,       0.25675,       -0.29645,       -0.3615,       -0.07174
(144, 359),     -0.18594,       0.3696,       -0.06626,       -0.22024,       -0.13758,       -0.19021,       -0.07177
(247, 388),     -0.49989,       0.31917,       -0.02927,       0.1108,       -0.20259,       -0.12955,       -0.07189
(163, 341),     0.15045,       -0.32446,       0.15981,       0.12089,       -0.11074,       -0.42902,       -0.07218
(124, 287),     -0.26594,       -0.12234,       0.00735,       0.29436,       -0.23559,       -0.11107,       -0.07221
(33, 159),     -0.89137,       -0.5042,       -0.39807,       0.4455,       0.35092,       0.56306,       -0.07236
(193, 381),     0.31072,       -0.37473,       -0.30443,       -0.05632,       -0.30079,       0.29122,       -0.07239
(105, 286),     0.27682,       -0.10349,       -0.17187,       -0.36157,       0.03017,       -0.10461,       -0.07243
(23, 341),     0.1055,       -0.17506,       -0.06465,       0.1583,       -0.15558,       -0.3037,       -0.07253
(193, 256),     0.3173,       -0.46296,       -0.2352,       -0.04124,       -0.27818,       0.26498,       -0.07255
(28, 124),     -0.33745,       -0.06462,       -0.15785,       -0.06702,       0.25703,       -0.06548,       -0.07256
(23, 417),     -0.2111,       -0.53304,       -0.01667,       0.25427,       -0.00976,       0.08066,       -0.07261
(130, 260),     -0.43753,       0.34401,       0.09067,       -0.02812,       -0.25153,       -0.15343,       -0.07265
(53, 295),     -0.33983,       0.20293,       -0.04282,       -0.30656,       -0.02392,       0.07422,       -0.07266
(163, 414),     -0.18351,       -0.06543,       0.09298,       0.11941,       -0.08894,       -0.31138,       -0.07281
(112, 263),     -0.1637,       0.24898,       -0.06949,       0.30326,       -0.43901,       -0.31695,       -0.07282
(63, 107),     -0.40359,       -0.30002,       -0.00661,       0.02057,       0.19012,       0.05943,       -0.07335
(190, 300),     -0.20083,       0.22365,       -0.27174,       -0.05126,       -0.11559,       -0.02716,       -0.07382
(25, 384),     -0.11668,       -0.04797,       0.05536,       0.12862,       -0.17522,       -0.28714,       -0.07384
(23, 382),     0.02621,       -0.02641,       -0.1118,       0.1289,       -0.15813,       -0.30232,       -0.07393
(52, 336),     -0.27818,       0.15229,       -0.15377,       -0.21815,       0.07005,       -0.01595,       -0.07395
(56, 156),     -0.53719,       -0.07462,       0.16039,       0.06018,       -0.05789,       0.00503,       -0.07402
(7, 388),     -0.48998,       0.25419,       -0.04064,       0.23384,       -0.14797,       -0.25448,       -0.07417
(161, 383),     -0.20119,       0.18537,       -0.00346,       -0.07047,       -0.25288,       -0.10285,       -0.07425
(110, 255),     -0.3089,       0.44936,       -0.0436,       -0.21339,       -0.18957,       -0.13949,       -0.07427
(282, 285),     0.06179,       0.3999,       -0.26256,       -0.31652,       -0.24859,       -0.07965,       -0.07427
(282, 295),     -0.13318,       0.23128,       -0.12299,       -0.22137,       -0.24552,       0.04602,       -0.07429
(130, 362),     -0.26006,       -0.34083,       0.22801,       0.32878,       -0.13495,       -0.26734,       -0.0744
(154, 276),     -0.11522,       0.39341,       -0.19971,       -0.06739,       -0.25822,       -0.19949,       -0.07444
(112, 390),     -0.08343,       0.21981,       -0.1933,       0.3856,       -0.45242,       -0.32481,       -0.07476
(30, 387),     -0.51717,       0.16561,       -0.05671,       0.21234,       -0.20274,       -0.04994,       -0.07477
(190, 276),     -0.16585,       0.28824,       -0.24005,       -0.02018,       -0.18181,       -0.13053,       -0.07503
(130, 463),     -0.22035,       -0.40403,       0.19429,       0.34204,       -0.10875,       -0.25354,       -0.07506
(154, 249),     -0.23586,       0.26956,       -0.11078,       0.14611,       -0.40109,       -0.11846,       -0.07509
(293, 336),     -0.16227,       -0.24191,       -0.20345,       -0.02604,       -0.12033,       0.30151,       -0.07541
(246, 255),     -0.2141,       0.25015,       0.03843,       -0.22975,       -0.07016,       -0.2296,       -0.07584
(133, 283),     -0.06974,       0.43879,       -0.1982,       -0.04373,       -0.22961,       -0.35344,       -0.07599
(293, 296),     -0.26507,       -0.06318,       -0.13186,       -0.16859,       -0.09246,       0.26441,       -0.07613
(173, 466),     -0.22109,       0.25082,       -0.1295,       0.31522,       -0.42253,       -0.24978,       -0.07614
(124, 417),     -0.48515,       -0.52619,       0.0549,       0.40775,       0.17712,       -0.08699,       -0.07643
(156, 253),     -0.48066,       0.27272,       -0.07797,       0.07065,       -0.01225,       -0.23112,       -0.07644
(144, 249),     -0.34957,       0.3811,       -0.13698,       -0.09263,       -0.07997,       -0.18067,       -0.07645
(110, 467),     -0.25677,       0.43602,       -0.01648,       -0.12663,       -0.23072,       -0.26422,       -0.07647
(56, 388),     -0.17448,       -0.04215,       -0.0258,       0.13149,       -0.29839,       -0.04997,       -0.07655
(359, 466),     -0.41413,       -0.69821,       -0.03972,       0.40711,       0.11213,       0.1725,       -0.07672
(246, 249),     -0.35685,       0.31656,       -0.0418,       -0.07944,       -0.05948,       -0.23981,       -0.0768
(25, 359),     -0.34064,       0.4497,       0.01778,       -0.1961,       -0.24567,       -0.14642,       -0.07689
(23, 252),     0.13198,       -0.11618,       -0.06724,       0.13833,       -0.2237,       -0.32453,       -0.07689
(246, 353),     -0.31446,       0.2554,       0.02288,       0.0007,       -0.299,       -0.12743,       -0.07698
(155, 243),     -0.22018,       -0.50109,       0.28031,       -0.09633,       0.03511,       0.04012,       -0.07701
(193, 362),     0.08387,       -0.24901,       -0.22511,       -0.15355,       -0.23727,       0.31852,       -0.07709
(24, 362),     -0.1339,       0.0644,       -0.08718,       0.11334,       -0.12273,       -0.29761,       -0.07728
(33, 265),     -0.20555,       0.25156,       -0.00256,       -0.15418,       -0.2232,       -0.12984,       -0.0773
(24, 374),     -0.04861,       0.21704,       -0.12246,       0.0386,       -0.2146,       -0.3342,       -0.07737
(160, 286),     -0.15827,       0.12027,       -0.03746,       0.24256,       -0.29807,       -0.33548,       -0.07774
(193, 341),     0.28582,       -0.47472,       -0.25515,       -0.06738,       -0.27011,       0.31488,       -0.07778
(33, 341),     0.06461,       -0.3978,       0.19314,       0.26358,       -0.16219,       -0.42964,       -0.07805
(243, 466),     -0.13711,       0.23157,       -0.12177,       0.4984,       -0.46385,       -0.47576,       -0.07809
(144, 339),     -0.13949,       0.25154,       -0.08326,       -0.20842,       -0.14535,       -0.14384,       -0.07814
(246, 384),     -0.0356,       -0.1748,       0.12542,       0.253,       -0.25534,       -0.38457,       -0.07865
(130, 254),     -0.03665,       -0.08632,       0.0057,       0.05103,       -0.17638,       -0.22941,       -0.07867
(124, 190),     -0.67862,       -0.11415,       0.10828,       0.2183,       0.07855,       -0.08482,       -0.07874
(163, 374),     0.02093,       0.02237,       -0.0418,       0.06145,       -0.1441,       -0.39235,       -0.07892
(163, 253),     0.18553,       -0.14032,       0.0045,       -0.02534,       -0.13904,       -0.35888,       -0.07892
(130, 160),     -0.88262,       -0.22652,       -0.54397,       0.21726,       0.49762,       0.46402,       -0.07903
(27, 285),     -0.26598,       -0.20462,       0.03279,       0.26832,       -0.20077,       -0.10422,       -0.07908
(23, 256),     0.15044,       -0.19579,       -0.0389,       0.17994,       -0.2106,       -0.36044,       -0.07923
(163, 467),     -0.27183,       0.36191,       0.01013,       -0.12513,       -0.14716,       -0.30377,       -0.07931
(46, 286),     -0.17301,       0.00812,       0.08098,       -0.33942,       0.07195,       -0.12556,       -0.07949
(7, 385),     -0.2957,       0.08975,       0.08584,       0.24799,       -0.24477,       -0.36067,       -0.07959
(243, 276),     -0.077,       0.50005,       -0.23838,       -0.11033,       -0.22436,       -0.32957,       -0.07993
(70, 417),     -0.47148,       0.19459,       0.06869,       -0.17285,       0.07128,       -0.17045,       -0.08004
(173, 263),     -0.31916,       0.26208,       -0.03605,       0.02121,       -0.39826,       -0.01009,       -0.08005
(35, 388),     -0.29591,       0.5622,       -0.2014,       -0.23076,       -0.01457,       -0.30021,       -0.08011
(163, 463),     -0.02792,       -0.25147,       0.13912,       0.12513,       -0.09774,       -0.36801,       -0.08015
(158, 265),     0.61031,       -0.36193,       -0.14276,       -0.19997,       -0.23393,       -0.15387,       -0.08036
(265, 373),     -0.13035,       0.32723,       -0.14655,       -0.33762,       0.04851,       -0.24361,       -0.0804
(110, 339),     -0.24785,       0.3368,       -0.05672,       -0.15001,       -0.19281,       -0.17193,       -0.08042
(7, 256),     0.17175,       -0.36379,       0.15782,       0.1558,       -0.15553,       -0.44958,       -0.08059
(124, 388),     -0.32346,       0.35343,       0.01613,       -0.26632,       -0.06058,       -0.20411,       -0.08082
(247, 286),     -0.20361,       -0.20466,       0.16735,       0.01715,       -0.0886,       -0.1738,       -0.08103
(163, 380),     0.04609,       -0.11027,       0.03115,       0.12892,       -0.15993,       -0.42256,       -0.0811
(35, 381),     -0.48153,       -0.29094,       -0.04215,       0.28369,       0.1449,       -0.10075,       -0.08113
(7, 252),     0.17554,       -0.2826,       0.07804,       0.11902,       -0.1619,       -0.41493,       -0.08114
(190, 390),     -0.18887,       0.03071,       -0.20154,       0.35288,       -0.37125,       -0.11018,       -0.08138
(27, 282),     -0.26072,       0.19125,       -0.16571,       0.12322,       -0.31872,       -0.05778,       -0.08141
(33, 254),     0.09179,       -0.10934,       0.03791,       -0.02214,       -0.15352,       -0.33335,       -0.08144
(66, 105),     -0.55043,       0.05608,       0.00162,       -0.18449,       0.06037,       0.12608,       -0.08179
(144, 255),     -0.27138,       0.37147,       -0.07427,       -0.25481,       -0.13998,       -0.12239,       -0.08189
(130, 253),     -0.0139,       -0.17255,       0.00412,       0.16849,       -0.18128,       -0.29793,       -0.08217
(110, 382),     -0.27988,       -0.03485,       0.08132,       0.21767,       -0.17228,       -0.30611,       -0.08235
(246, 258),     -0.35396,       0.11089,       0.09547,       0.16691,       -0.28656,       -0.22695,       -0.08237
(163, 173),     -0.42407,       0.35722,       -0.08462,       -0.2608,       0.27192,       -0.35564,       -0.08267
(7, 193),     -0.2615,       -0.45128,       0.01024,       0.17692,       0.174,       -0.14442,       -0.08267
(173, 249),     -0.30122,       0.20659,       -0.08669,       0.10362,       -0.38728,       -0.03202,       -0.08283
(124, 374),     -0.43792,       0.33365,       -0.13585,       -0.00564,       -0.05175,       -0.20041,       -0.08299
(157, 260),     -0.13528,       0.16258,       -0.09049,       0.02475,       -0.38628,       -0.07365,       -0.08306
(52, 258),     0.32081,       -0.18291,       -0.20495,       -0.44847,       0.02491,       -0.01085,       -0.08358
(130, 373),     -0.1968,       0.14761,       -0.07066,       0.05469,       -0.19283,       -0.24548,       -0.08391
(353, 467),     -0.1747,       -0.08016,       -0.17705,       -0.36787,       0.22045,       0.07589,       -0.08391
(7, 144),     -0.4971,       -0.13951,       0.42132,       0.31442,       -0.24454,       -0.35898,       -0.08407
(30, 156),     -0.14586,       -0.17423,       0.44232,       -0.10879,       -0.34395,       -0.17438,       -0.08415
(155, 390),     -0.18619,       0.18159,       -0.15529,       0.31268,       -0.44412,       -0.21381,       -0.08419
(193, 382),     0.23299,       -0.34921,       -0.30188,       -0.12078,       -0.27582,       0.30879,       -0.08432
(163, 381),     0.02518,       -0.20346,       0.1105,       0.14426,       -0.14143,       -0.44109,       -0.08434
(130, 390),     -0.31043,       0.3076,       -0.05995,       -0.06343,       -0.18183,       -0.19898,       -0.0845
(190, 249),     -0.31147,       0.06379,       -0.05117,       0.18202,       -0.36783,       -0.02362,       -0.08471
(163, 283),     -0.33776,       0.35047,       0.00734,       0.03182,       -0.30804,       -0.25256,       -0.08479
(155, 263),     -0.28649,       0.24548,       -0.0212,       0.1688,       -0.44278,       -0.17301,       -0.08487
(25, 339),     -0.2862,       0.2675,       -0.00449,       -0.10943,       -0.19943,       -0.17736,       -0.0849
(110, 359),     -0.2847,       0.45274,       -0.0495,       -0.21975,       -0.21343,       -0.19487,       -0.08492
(130, 259),     -0.50629,       0.3499,       0.11034,       -0.03831,       -0.23474,       -0.19138,       -0.08508
(247, 384),     -0.44475,       0.03036,       0.13966,       0.17415,       -0.17545,       -0.23597,       -0.08533
(159, 259),     -0.26734,       0.35863,       -0.09152,       0.10592,       -0.42078,       -0.19699,       -0.08535
(112, 249),     -0.21495,       0.20062,       -0.07356,       0.30318,       -0.44347,       -0.2857,       -0.08565
(173, 193),     -0.67263,       0.2826,       -0.16617,       -0.11569,       0.42093,       -0.26375,       -0.08578
(112, 163),     -0.00466,       -0.21318,       0.33579,       -0.15379,       0.13418,       -0.6134,       -0.08584
(24, 253),     -0.01388,       0.007,       -0.07532,       0.02468,       -0.18418,       -0.2734,       -0.08585
(30, 276),     -0.55895,       0.03153,       0.06259,       0.27997,       -0.2444,       -0.08618,       -0.08591
(247, 414),     -0.24129,       -0.25048,       0.19366,       0.15553,       -0.13596,       -0.23792,       -0.08608
(285, 295),     0.16901,       0.17709,       -0.2448,       -0.18665,       -0.23934,       -0.19348,       -0.08636
(160, 467),     -0.07461,       0.1532,       0.07624,       -0.2749,       -0.11153,       -0.28693,       -0.08642
(56, 260),     -0.10346,       0.19346,       -0.21309,       0.01126,       -0.355,       -0.05201,       -0.08647
(35, 341),     -0.44873,       -0.3846,       -0.00784,       0.29589,       0.16336,       -0.13692,       -0.08647
(133, 276),     -0.16614,       0.37337,       -0.20398,       -0.06379,       -0.23032,       -0.23101,       -0.08698
(163, 373),     -0.15555,       0.19515,       -0.10122,       -0.0012,       -0.12203,       -0.33757,       -0.08707
(155, 276),     -0.13019,       0.41156,       -0.22942,       -0.07309,       -0.24437,       -0.2572,       -0.08712
(29, 300),     -0.46481,       -0.02169,       0.01889,       0.29213,       -0.25815,       -0.08922,       -0.08714
(161, 286),     -0.21387,       -0.00613,       0.04974,       0.22381,       -0.28535,       -0.29231,       -0.08735
(156, 190),     -0.64688,       -0.06811,       0.19417,       0.09436,       -0.06078,       -0.03789,       -0.08752
(246, 398),     0.01532,       -0.32771,       0.21732,       0.22083,       -0.19848,       -0.4529,       -0.0876
(130, 249),     -0.41037,       0.38424,       -0.01886,       -0.16307,       -0.17192,       -0.14576,       -0.08762
(133, 263),     -0.32226,       0.21394,       0.03132,       0.14223,       -0.43921,       -0.15231,       -0.08771
(33, 112),     -0.13828,       -0.24585,       0.40572,       0.1344,       -0.15168,       -0.53104,       -0.08779
(160, 383),     -0.11515,       0.13983,       -0.04397,       -0.13475,       -0.24319,       -0.12985,       -0.08785
(156, 243),     -0.69347,       0.1971,       0.22779,       -0.10171,       -0.11451,       -0.04339,       -0.08803
(156, 292),     -0.15433,       0.17791,       0.13854,       0.028,       -0.31453,       -0.40399,       -0.08807
(46, 193),     -0.49623,       0.44337,       0.04792,       -0.56345,       -0.05313,       0.09293,       -0.0881
(130, 263),     -0.4592,       0.42936,       0.01099,       -0.22477,       -0.17881,       -0.10794,       -0.0884
(163, 254),     0.0404,       0.00578,       -0.02238,       -0.13885,       -0.13284,       -0.28317,       -0.08851
(124, 257),     -0.46489,       0.31473,       0.05446,       -0.36267,       0.10831,       -0.18099,       -0.08851
(130, 252),     -0.05695,       -0.25084,       0.03001,       0.26388,       -0.1817,       -0.33571,       -0.08855
(7, 341),     0.0498,       -0.38734,       0.2028,       0.1704,       -0.14163,       -0.42626,       -0.0887
(7, 253),     0.12324,       -0.18534,       0.03812,       0.01204,       -0.1465,       -0.37492,       -0.08889
(130, 159),     -0.879,       -0.40977,       -0.41475,       0.34176,       0.372,       0.4561,       -0.08894
(25, 467),     -0.37594,       0.37838,       0.03755,       -0.09674,       -0.27218,       -0.20535,       -0.08905
(107, 156),     -0.38972,       -0.5039,       0.13749,       0.09186,       0.10729,       0.02268,       -0.08905
(155, 249),     -0.31056,       0.2019,       -0.03402,       0.19851,       -0.44076,       -0.15272,       -0.08961
(133, 466),     -0.21637,       0.23095,       -0.09841,       0.42973,       -0.46229,       -0.42147,       -0.08964
(124, 252),     -0.44289,       0.19572,       -0.06777,       0.12288,       -0.04347,       -0.30231,       -0.08964
(353, 383),     -0.25016,       0.44155,       -0.11648,       -0.54558,       0.1006,       -0.16972,       -0.08996
(156, 374),     -0.51248,       0.35419,       -0.11564,       -0.08074,       0.01747,       -0.20302,       -0.09004
(190, 293),     -0.26102,       0.203,       -0.23105,       -0.13526,       -0.02058,       -0.09537,       -0.09005
(133, 390),     -0.23113,       0.13857,       -0.11311,       0.30335,       -0.43842,       -0.19983,       -0.09009
(7, 463),     -0.1134,       -0.31232,       0.197,       0.187,       -0.13942,       -0.36035,       -0.09025
(247, 398),     -0.31521,       -0.14041,       0.16529,       0.2186,       -0.1721,       -0.30033,       -0.09069
(130, 257),     -0.49889,       0.24504,       0.14134,       -0.06181,       -0.17611,       -0.19394,       -0.09073
(243, 263),     -0.2799,       0.13755,       0.03035,       0.25273,       -0.43477,       -0.25038,       -0.09074
(7, 259),     -0.50848,       0.32386,       0.06238,       0.11291,       -0.2451,       -0.29186,       -0.09105
(157, 467),     0.01936,       0.03386,       -0.09938,       -0.08797,       -0.37706,       -0.03628,       -0.09125
(300, 336),     -0.01286,       -0.48061,       -0.16625,       -0.05786,       -0.07783,       0.24589,       -0.09159
(33, 463),     -0.09339,       -0.43092,       0.21123,       0.28367,       -0.15856,       -0.36237,       -0.09172
(28, 156),     -0.28938,       -0.11831,       0.26442,       -0.06729,       -0.26827,       -0.07167,       -0.09175
(33, 398),     -0.24145,       -0.27551,       0.22309,       0.24744,       -0.18179,       -0.32259,       -0.0918
(56, 387),     -0.11176,       -0.1764,       0.08505,       0.1186,       -0.27193,       -0.1947,       -0.09186
(29, 286),     -0.3408,       0.03456,       -0.01508,       -0.21622,       -0.14245,       0.12801,       -0.092
(133, 249),     -0.34373,       0.17114,       0.01107,       0.17966,       -0.43581,       -0.13533,       -0.09217
(27, 300),     -0.34002,       -0.02853,       -0.09027,       0.31803,       -0.29053,       -0.12346,       -0.09246
(386, 467),     -0.66711,       0.69082,       -0.13877,       -0.45402,       0.12795,       -0.11391,       -0.09251
(130, 341),     -0.15446,       -0.39765,       0.16065,       0.31319,       -0.14695,       -0.33026,       -0.09258
(156, 308),     -0.15655,       0.17388,       0.12507,       0.05459,       -0.32825,       -0.42487,       -0.09269
(124, 243),     -0.67663,       0.20286,       0.15863,       -0.03208,       -0.06688,       -0.1426,       -0.09278
(24, 382),     -0.14871,       0.01717,       -0.06923,       0.11606,       -0.14805,       -0.32536,       -0.09302
(156, 414),     -0.41504,       -0.03577,       0.15452,       -0.17689,       0.1429,       -0.22785,       -0.09302
(130, 256),     -0.0731,       -0.34587,       0.10712,       0.29304,       -0.17819,       -0.36157,       -0.09309
(160, 257),     -0.37591,       0.37082,       -0.0403,       0.12799,       -0.39796,       -0.24447,       -0.09331
(35, 133),     -0.68642,       -0.24121,       -0.30069,       0.30867,       0.34158,       0.01734,       -0.09346
(105, 107),     -0.35592,       -0.02334,       0.01729,       -0.30756,       0.01518,       0.09255,       -0.09363
(163, 398),     -0.17716,       -0.07675,       0.11264,       0.10357,       -0.14841,       -0.37572,       -0.09364
(24, 380),     -0.09347,       0.09149,       -0.07615,       0.10726,       -0.22658,       -0.36487,       -0.09372
(46, 55),     -0.38772,       -0.37321,       0.09107,       -0.03538,       0.25504,       -0.11262,       -0.0938
(25, 260),     -0.43031,       0.41413,       0.02878,       -0.04147,       -0.28299,       -0.25212,       -0.094
(25, 257),     -0.51925,       0.39377,       0.06127,       -0.00833,       -0.24237,       -0.24947,       -0.09406
(265, 339),     -0.3302,       0.51705,       -0.08936,       -0.53407,       0.13662,       -0.265,       -0.09416
(130, 382),     -0.26312,       -0.36733,       0.19626,       0.31178,       -0.15118,       -0.29163,       -0.0942
(29, 55),     -0.3879,       -0.50043,       -0.00091,       0.16631,       0.25343,       -0.09734,       -0.09447
(29, 276),     -0.5021,       0.06243,       0.02969,       0.22642,       -0.28174,       -0.10153,       -0.09447
(29, 156),     -0.03849,       -0.34759,       0.41976,       0.01051,       -0.29226,       -0.31893,       -0.0945
(25, 259),     -0.49368,       0.43332,       0.03908,       -0.00111,       -0.27825,       -0.26778,       -0.09474
(161, 265),     0.38964,       -0.22621,       0.00386,       -0.34127,       -0.10498,       -0.29019,       -0.09486
(145, 153),     -0.26501,       0.4399,       -0.17826,       -0.26473,       0.16264,       -0.46369,       -0.09486
(124, 414),     -0.36127,       -0.11285,       0.14302,       -0.12697,       0.13972,       -0.25091,       -0.09488
(133, 163),     -0.19537,       0.22756,       0.05957,       -0.23269,       0.15911,       -0.58859,       -0.09507
(24, 381),     -0.12144,       0.00545,       -0.04807,       0.15461,       -0.19824,       -0.36375,       -0.09524
(7, 260),     -0.44357,       0.33694,       0.05205,       0.01497,       -0.2233,       -0.30912,       -0.09534
(243, 390),     -0.20576,       0.07863,       -0.11883,       0.39429,       -0.44452,       -0.276,       -0.09537
(105, 285),     -0.3209,       0.4034,       -0.13489,       -0.47893,       -0.0038,       -0.03945,       -0.09576
(190, 247),     -0.47605,       -0.25793,       0.35488,       0.32718,       -0.16512,       -0.36021,       -0.09621
(53, 65),     -0.46623,       -0.19927,       -0.08965,       0.01877,       0.27065,       -0.11153,       -0.09621
(33, 374),     -0.06066,       -0.10826,       0.01153,       0.15233,       -0.18847,       -0.38452,       -0.09634
(161, 193),     -0.72935,       0.37076,       0.25753,       -0.2726,       -0.26649,       0.06039,       -0.09663
(263, 384),     -0.64822,       0.20919,       -0.22131,       -0.32505,       0.25245,       0.15197,       -0.09683
(359, 384),     -0.53017,       0.34015,       -0.15861,       -0.46669,       0.13591,       0.09822,       -0.09687
(130, 163),     -0.5611,       0.22282,       0.48794,       -0.21037,       -0.48707,       -0.0342,       -0.097
(30, 295),     -0.44332,       -0.00824,       -0.00922,       0.00596,       -0.13294,       0.00505,       -0.09712
(156, 287),     -0.25446,       -0.09312,       0.06132,       0.15244,       -0.23338,       -0.21583,       -0.09717
(163, 243),     -0.12039,       0.02868,       0.20193,       -0.13893,       0.06085,       -0.61517,       -0.09717
(296, 334),     -0.39347,       -0.01314,       -0.17178,       -0.07645,       -0.09758,       0.16771,       -0.09745
(35, 327),     -0.26972,       -0.20896,       -0.02301,       0.2813,       -0.03371,       -0.33067,       -0.09746
(247, 417),     -0.39515,       -0.59072,       0.09877,       0.48448,       -0.00255,       -0.1797,       -0.09748
(25, 287),     -0.31032,       -0.19557,       0.03381,       0.16093,       -0.16839,       -0.10771,       -0.09787
(30, 285),     -0.44239,       -0.36555,       0.06056,       0.26936,       -0.03394,       -0.07568,       -0.09794
(161, 258),     -0.35346,       0.17612,       0.02087,       0.19437,       -0.35074,       -0.27559,       -0.09807
(243, 249),     -0.31438,       0.09004,       0.01232,       0.28275,       -0.43765,       -0.22271,       -0.09827
(163, 382),     -0.06753,       -0.20559,       0.14329,       0.08648,       -0.12051,       -0.4269,       -0.09846
(7, 398),     -0.28676,       -0.12121,       0.1889,       0.15092,       -0.18051,       -0.34264,       -0.09855
(130, 385),     -0.33681,       -0.01806,       0.20881,       0.03723,       -0.18466,       -0.29918,       -0.09878
(7, 384),     -0.25683,       -0.08607,       0.12191,       0.19029,       -0.22649,       -0.33562,       -0.0988
(30, 417),     -0.31127,       -0.10638,       0.13198,       0.0197,       -0.12864,       -0.19895,       -0.09893
(46, 414),     -0.40152,       0.22842,       0.03845,       -0.29174,       -0.0558,       -0.11289,       -0.09918
(27, 283),     -0.39156,       0.17778,       -0.10848,       0.26303,       -0.36402,       -0.17187,       -0.09919
(33, 384),     -0.28679,       -0.20792,       0.18193,       0.21999,       -0.2125,       -0.2914,       -0.09945
