Comparing the following files: 
hadleigh_front_s3_v2/,  hadleigh_low_s3_v2/,  hadleigh_right_threequarter_s3_v2/,  hadleigh_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s3_v2_vs_hadleigh_low_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_right_threequarter_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  average
(33, 292),     0.64987,       0.35853,       0.05593,       0.18162,       0.27673,       -0.16618,       0.22608
(63, 388),     0.46862,       0.04375,       0.47583,       -0.11116,       0.50753,       -0.02845,       0.22602
(247, 249),     0.33534,       -0.06179,       0.57821,       0.09825,       0.37197,       0.0339,       0.22598
(30, 259),     0.24946,       0.08667,       0.63328,       0.2229,       0.02671,       0.13582,       0.22581
(55, 263),     0.51502,       -0.25057,       0.56742,       -0.1038,       0.4601,       0.16653,       0.22578
(161, 380),     0.33839,       -0.09423,       0.38458,       0.26793,       0.41819,       0.03965,       0.22575
(24, 353),     -0.02733,       0.27997,       0.68909,       0.24493,       -0.01784,       0.1853,       0.22569
(283, 292),     0.51252,       0.51116,       -0.19377,       0.83645,       -0.12628,       -0.18661,       0.22558
(25, 308),     0.74831,       0.28675,       0.11681,       0.15879,       0.23354,       -0.1908,       0.22557
(112, 144),     0.21384,       0.12913,       0.51412,       -0.02821,       0.61739,       -0.09298,       0.22555
(107, 387),     0.49249,       -0.19529,       0.67504,       -0.09278,       0.47199,       0.00169,       0.22552
(308, 339),     0.67615,       0.64955,       -0.20291,       0.82968,       -0.31843,       -0.28106,       0.2255
(276, 291),     0.58466,       0.56902,       -0.23628,       0.87444,       -0.22854,       -0.21059,       0.22545
(61, 383),     0.34823,       0.30239,       -0.08012,       0.5393,       0.26903,       -0.02695,       0.22531
(110, 133),     0.23705,       0.15544,       0.48228,       0.06769,       0.44816,       -0.03896,       0.22528
(28, 258),     0.32607,       -0.22841,       0.41194,       0.34343,       0.25692,       0.24169,       0.22527
(27, 414),     0.62904,       -0.25434,       0.42228,       -0.01358,       0.46156,       0.10635,       0.22522
(70, 249),     0.41233,       -0.0066,       0.39899,       -0.03924,       0.61207,       -0.02643,       0.22519
(144, 384),     0.23324,       0.04903,       0.49803,       0.33258,       0.14988,       0.08818,       0.22516
(145, 390),     0.05101,       -0.03498,       0.6384,       0.31157,       0.29261,       0.09202,       0.2251
(159, 173),     0.71214,       0.18049,       0.18924,       0.02797,       0.32511,       -0.08447,       0.22508
(7, 339),     0.28056,       -0.04453,       0.52182,       0.29569,       0.28284,       0.01408,       0.22508
(359, 385),     0.18605,       0.07751,       0.41719,       0.02949,       0.43934,       0.20091,       0.22508
(25, 263),     0.07641,       0.0324,       0.67535,       0.30965,       0.20164,       0.05487,       0.22505
(63, 467),     0.38769,       0.13855,       0.59714,       -0.07039,       0.31573,       -0.0199,       0.2248
(23, 467),     -0.06676,       0.22802,       0.66173,       0.3126,       0.02593,       0.18713,       0.22478
(283, 308),     0.52906,       0.50549,       -0.18989,       0.82924,       -0.132,       -0.19329,       0.22477
(56, 327),     0.1839,       0.70745,       0.16635,       -0.00696,       0.22998,       0.06782,       0.22476
(35, 260),     0.25852,       0.11524,       0.59628,       0.11495,       0.17751,       0.08523,       0.22462
(23, 56),     0.36718,       0.04951,       0.08939,       0.55323,       0.28261,       0.00544,       0.22456
(33, 255),     0.24337,       -0.02852,       0.53917,       0.33206,       0.24326,       0.0179,       0.22454
(156, 286),     0.32412,       -0.01972,       0.41791,       0.08041,       0.50778,       0.03633,       0.22447
(52, 387),     0.61973,       -0.04968,       0.55948,       -0.27695,       0.42346,       0.07028,       0.22439
(112, 190),     0.48609,       0.19776,       0.00406,       0.50626,       0.24041,       -0.08833,       0.22438
(190, 339),     0.62208,       -0.17823,       0.52474,       -0.01362,       0.25223,       0.1383,       0.22425
(308, 467),     0.6932,       0.623,       -0.20986,       0.84383,       -0.30618,       -0.29882,       0.2242
(52, 327),     0.16444,       0.65421,       0.10791,       -0.06152,       0.4533,       0.02476,       0.22385
(327, 374),     0.32548,       0.47057,       0.19056,       0.14838,       -0.01098,       0.21912,       0.22385
(161, 256),     0.43242,       -0.08948,       0.33193,       0.23158,       0.41691,       0.01927,       0.22377
(23, 383),     -0.03439,       0.27389,       0.55506,       0.2379,       0.07423,       0.23413,       0.22347
(24, 383),     -0.03225,       0.27753,       0.6291,       0.23008,       0.02912,       0.20687,       0.22341
(57, 263),     0.65717,       0.27253,       0.10824,       0.10666,       0.30649,       -0.11071,       0.2234
(159, 300),     0.20265,       0.23606,       0.58221,       0.17953,       0.00095,       0.13826,       0.22328
(156, 249),     0.32619,       -0.04006,       0.46765,       0.03789,       0.54222,       0.00423,       0.22302
(359, 390),     0.23146,       0.35129,       0.34706,       -0.10101,       0.52467,       -0.016,       0.22291
(283, 306),     0.49443,       0.50613,       -0.20155,       0.83451,       -0.11539,       -0.18228,       0.22264
(70, 286),     0.3843,       0.03474,       0.26493,       0.05039,       0.60609,       -0.00479,       0.22261
(153, 286),     0.13606,       0.10096,       0.46117,       0.27609,       0.13854,       0.2224,       0.22254
(66, 383),     0.10912,       0.28786,       0.48459,       -0.07849,       0.20005,       0.33142,       0.22243
(35, 173),     0.6521,       -0.08335,       0.57465,       -0.12591,       0.43043,       -0.1137,       0.22237
(55, 98),     0.56752,       0.40866,       -0.05341,       0.66043,       0.03461,       -0.28367,       0.22236
(124, 286),     0.38912,       -0.05605,       0.43158,       0.1061,       0.42847,       0.03406,       0.22221
(292, 467),     0.67259,       0.62445,       -0.21324,       0.85084,       -0.3091,       -0.29263,       0.22215
(65, 383),     0.11689,       0.22165,       0.48201,       -0.04915,       0.1676,       0.39273,       0.22195
(145, 467),     -0.0596,       0.16768,       0.6644,       0.34961,       0.02721,       0.18211,       0.2219
(30, 276),     0.17629,       0.22553,       0.65299,       0.18853,       -0.08494,       0.17299,       0.2219
(341, 381),     -0.04462,       0.58598,       -0.36046,       0.47904,       0.43171,       0.23967,       0.22189
(254, 256),     0.17741,       0.25944,       0.50979,       -0.02822,       0.05506,       0.3574,       0.22181
(260, 341),     0.46162,       0.28676,       0.09507,       0.21777,       0.23676,       0.03284,       0.2218
(23, 249),     -0.02953,       0.04865,       0.68487,       0.29752,       0.22562,       0.10363,       0.22179
(110, 249),     0.05844,       0.03546,       0.67784,       0.2911,       0.20692,       0.06059,       0.22172
(258, 286),     0.56089,       0.20778,       0.12186,       0.12508,       0.29402,       0.01993,       0.22159
(249, 306),     0.62015,       0.64796,       -0.19691,       0.8273,       -0.30297,       -0.26658,       0.22149
(29, 256),     0.65356,       0.0026,       0.39056,       -0.19295,       0.47958,       -0.00511,       0.22137
(327, 353),     0.08847,       0.59355,       0.14289,       0.35389,       -0.09592,       0.24477,       0.22127
(287, 359),     0.62819,       0.71676,       -0.23347,       0.80107,       -0.27016,       -0.31568,       0.22112
(29, 300),     0.16444,       0.21149,       0.64627,       0.10276,       -0.00956,       0.21112,       0.22109
(144, 373),     0.12728,       -0.02972,       0.57762,       0.3263,       0.26336,       0.06148,       0.22105
(46, 255),     0.42622,       0.03571,       0.53202,       -0.11136,       0.47775,       -0.03486,       0.22091
(265, 339),     -0.07896,       0.46046,       -0.04011,       0.24926,       0.37533,       0.35825,       0.22071
(247, 276),     0.20017,       0.24454,       0.61193,       0.25832,       -0.12911,       0.13793,       0.22063
(70, 359),     0.41211,       0.01519,       0.52342,       -0.02392,       0.4613,       -0.0651,       0.2205
(292, 339),     0.65157,       0.64467,       -0.20658,       0.82951,       -0.3236,       -0.27311,       0.22041
(253, 256),     0.41664,       0.18497,       0.15834,       0.13487,       0.35716,       0.07028,       0.22038
(55, 110),     0.39976,       0.00716,       0.25039,       0.18455,       0.28526,       0.19474,       0.22031
(22, 384),     0.06812,       0.12544,       0.56336,       0.23807,       0.18731,       0.13939,       0.22028
(247, 259),     0.20047,       0.11547,       0.60172,       0.29438,       0.0059,       0.10364,       0.22026
(341, 466),     0.32646,       0.14708,       0.25106,       -0.03697,       0.29883,       0.3343,       0.22013
(52, 463),     0.55759,       0.20149,       0.26077,       -0.22593,       0.46475,       0.06186,       0.22009
(287, 291),     0.82439,       0.37964,       -0.00163,       0.50933,       -0.01542,       -0.3758,       0.22008
(380, 417),     0.78769,       0.36355,       0.07762,       0.36112,       0.07815,       -0.34852,       0.21994
(155, 388),     -0.14541,       0.12123,       0.59962,       0.33673,       0.12534,       0.28202,       0.21992
(46, 390),     0.40027,       -0.01672,       0.45144,       -0.08652,       0.56158,       0.00866,       0.21978
(257, 414),     0.63241,       0.22408,       0.04424,       0.2501,       0.18535,       -0.01754,       0.21977
(107, 155),     0.34293,       0.04318,       0.03219,       0.15749,       0.60358,       0.13894,       0.21972
(145, 155),     0.0822,       0.18624,       0.50228,       0.08146,       0.41877,       0.04709,       0.21967
(70, 255),     0.4231,       0.05348,       0.40506,       -0.06763,       0.57938,       -0.07544,       0.21966
(157, 263),     0.16559,       -0.16243,       0.59579,       0.27213,       0.28994,       0.15674,       0.21963
(359, 384),     0.02109,       0.0966,       0.51373,       0.10233,       0.32989,       0.25414,       0.21963
(29, 383),     0.1067,       0.14624,       0.7077,       0.07074,       0.03568,       0.25065,       0.21962
(63, 374),     0.33385,       0.28579,       0.15394,       -0.03174,       0.63964,       -0.06397,       0.21958
(158, 359),     0.29353,       -0.07517,       0.66876,       0.15243,       0.14024,       0.13766,       0.21957
(65, 414),     0.69646,       -0.0708,       0.26359,       -0.18795,       0.44176,       0.17412,       0.21953
(173, 386),     -0.04355,       0.17612,       0.57684,       0.34285,       -0.02136,       0.28597,       0.21948
(27, 362),     0.73328,       -0.24411,       0.46821,       -0.19044,       0.44375,       0.10616,       0.21948
(23, 190),     0.1763,       -0.0135,       0.35731,       0.30139,       0.42308,       0.07229,       0.21948
(145, 353),     -0.04875,       0.24011,       0.66178,       0.23878,       0.00931,       0.21547,       0.21945
(53, 383),     0.11362,       0.21713,       0.77025,       -0.06727,       0.0136,       0.26871,       0.21934
(163, 359),     0.08541,       0.06019,       0.69486,       0.36727,       0.04271,       0.06538,       0.2193
(29, 463),     0.63771,       -0.11716,       0.4648,       -0.13603,       0.42394,       0.04228,       0.21926
(256, 383),     0.14335,       0.57657,       -0.02463,       0.21193,       0.10151,       0.30674,       0.21924
(255, 327),     0.13918,       0.43599,       0.33555,       0.17324,       -0.04655,       0.27792,       0.21922
(35, 385),     0.27205,       0.01849,       0.50972,       0.12977,       0.32002,       0.06507,       0.21919
(382, 466),     0.32378,       0.1063,       0.33883,       -0.05308,       0.2889,       0.3102,       0.21915
(46, 467),     0.34543,       0.0508,       0.62588,       0.01661,       0.26159,       0.01455,       0.21914
(105, 327),     0.12065,       0.69758,       0.01996,       0.02371,       0.46527,       -0.01293,       0.21904
(159, 260),     0.09519,       0.07444,       0.66888,       0.31944,       0.01581,       0.14031,       0.21901
(339, 374),     0.02266,       0.27046,       -0.00284,       0.39318,       0.51443,       0.11566,       0.21893
(56, 161),     0.43609,       0.04019,       0.5674,       0.11815,       0.23568,       -0.08413,       0.2189
(159, 243),     0.73856,       0.15244,       0.13186,       0.10672,       0.2359,       -0.05206,       0.2189
(28, 246),     0.55663,       0.07111,       0.36325,       0.10512,       0.23392,       -0.01685,       0.21886
(7, 359),     0.12087,       0.04794,       0.66074,       0.38007,       0.05425,       0.04914,       0.21884
(35, 466),     0.14551,       0.02807,       0.59089,       0.14557,       0.33228,       0.07009,       0.21873
(276, 417),     0.46294,       -0.00329,       0.29398,       -0.01001,       0.19929,       0.36904,       0.21866
(33, 467),     0.11533,       0.10546,       0.57126,       0.43058,       0.01825,       0.07094,       0.21864
(30, 300),     0.14382,       0.25141,       0.64227,       0.15116,       -0.05982,       0.18274,       0.2186
(190, 257),     -0.00412,       0.18963,       0.44043,       0.45332,       -0.15881,       0.39114,       0.2186
(57, 467),     0.63282,       0.30912,       -0.01306,       0.19894,       0.30455,       -0.12138,       0.2185
(155, 246),     0.2916,       0.18645,       0.36567,       -0.13564,       0.68626,       -0.08352,       0.21847
(110, 383),     -0.02348,       0.25983,       0.68926,       0.23853,       -0.03089,       0.17708,       0.21839
(362, 380),     0.48463,       0.00721,       0.11988,       0.09652,       0.47866,       0.12318,       0.21835
(286, 414),     0.83298,       0.23999,       -0.01994,       0.26703,       0.0728,       -0.08376,       0.21818
(283, 291),     0.47789,       0.49148,       -0.21115,       0.82989,       -0.10267,       -0.17643,       0.21817
(107, 385),     0.62747,       -0.19093,       0.54165,       0.01403,       0.36125,       -0.04444,       0.21817
(70, 390),     0.37475,       0.02511,       0.33923,       -0.0374,       0.62753,       -0.02188,       0.21789
(265, 390),     -0.10047,       0.32991,       -0.1518,       0.39584,       0.46621,       0.3666,       0.21771
(55, 466),     0.52681,       -0.31855,       0.58453,       -0.10591,       0.47274,       0.14584,       0.21758
(327, 386),     0.63511,       0.5127,       -0.05787,       0.57304,       -0.24823,       -0.10926,       0.21758
(56, 380),     0.69679,       -0.25205,       0.2626,       -0.04064,       0.4994,       0.13931,       0.21757
(33, 383),     0.08297,       0.20491,       0.69238,       0.27566,       -0.07584,       0.12495,       0.21751
(387, 388),     0.19383,       -0.07122,       0.40621,       0.05024,       0.60172,       0.12402,       0.21747
(341, 382),     0.28232,       0.47179,       0.43135,       -0.2228,       -0.08486,       0.42664,       0.21741
(30, 265),     0.08648,       0.21974,       0.794,       0.02544,       0.00414,       0.17372,       0.21725
(110, 353),     -0.00985,       0.25322,       0.7109,       0.26822,       -0.07417,       0.15497,       0.21722
(105, 398),     0.42932,       0.34234,       0.29573,       -0.13744,       0.55192,       -0.17871,       0.21719
(53, 374),     0.41983,       0.18221,       0.30391,       -0.1866,       0.59999,       -0.0171,       0.21704
(22, 56),     0.42435,       0.12732,       0.03843,       0.56075,       0.21582,       -0.06454,       0.21702
(56, 467),     0.38915,       -0.10584,       0.57573,       0.13519,       0.08236,       0.22551,       0.21702
(56, 359),     0.54604,       -0.20356,       0.56829,       -0.02116,       0.23497,       0.17746,       0.21701
(110, 467),     0.00683,       0.19091,       0.67722,       0.33935,       -0.02658,       0.11254,       0.21671
(282, 336),     -0.03842,       -0.00068,       0.25596,       0.19314,       0.49357,       0.39654,       0.21669
(295, 296),     0.57862,       -0.01075,       0.141,       0.4547,       0.06413,       0.07225,       0.21666
(61, 265),     0.2767,       0.14682,       0.03859,       0.39961,       0.43589,       0.0015,       0.21652
(158, 276),     0.24448,       0.24224,       0.55723,       0.1933,       -0.10181,       0.1637,       0.21652
(124, 255),     0.37605,       -0.03942,       0.55508,       0.0123,       0.42022,       -0.02516,       0.21651
(158, 173),     0.72071,       0.13228,       0.19563,       0.04135,       0.2788,       -0.07011,       0.21644
(30, 374),     0.4723,       -0.04475,       0.43425,       -0.0572,       0.46372,       0.03004,       0.21639
(107, 243),     0.34769,       0.10643,       -0.01912,       0.16176,       0.578,       0.12263,       0.21623
(33, 339),     0.29287,       -0.04655,       0.46352,       0.25142,       0.32575,       0.01013,       0.21619
(161, 341),     0.34923,       -0.11546,       0.38646,       0.24836,       0.40675,       0.02091,       0.21604
(53, 359),     0.48487,       0.04856,       0.68545,       -0.21744,       0.27576,       0.019,       0.21603
(107, 145),     0.2179,       -0.06923,       -0.03105,       0.34762,       0.58836,       0.24243,       0.216
(63, 359),     0.40988,       0.11317,       0.60286,       -0.14274,       0.36928,       -0.05671,       0.21596
(22, 353),     -0.06615,       0.30273,       0.56127,       0.21576,       0.04228,       0.23953,       0.2159
(158, 300),     0.22819,       0.2594,       0.54248,       0.16056,       -0.04705,       0.15168,       0.21588
(253, 359),     0.10488,       0.39757,       0.47052,       -0.03355,       0.1056,       0.24657,       0.21526
(158, 381),     0.53698,       -0.22643,       0.41793,       0.08095,       0.38364,       0.09831,       0.21523
(339, 463),     0.3592,       0.14966,       0.42304,       0.04563,       0.25486,       0.059,       0.21523
(156, 339),     0.36365,       -0.01191,       0.43923,       -0.00064,       0.5336,       -0.03293,       0.21517
(25, 292),     0.75177,       0.27769,       0.09648,       0.16279,       0.20365,       -0.20212,       0.21504
(76, 353),     0.35281,       0.20922,       0.00295,       0.55721,       0.24731,       -0.07947,       0.21501
(33, 173),     0.24654,       0.11857,       0.40206,       0.09557,       0.54972,       -0.12326,       0.21487
(257, 300),     0.22825,       0.31742,       0.38313,       0.23925,       0.02107,       0.0996,       0.21479
(161, 463),     0.26762,       -0.11971,       0.45403,       0.28182,       0.37107,       0.03336,       0.2147
(29, 341),     0.65535,       -0.06718,       0.42928,       -0.19301,       0.45088,       0.01253,       0.21464
(46, 286),     0.44009,       -0.04176,       0.33085,       0.03927,       0.50597,       0.01317,       0.2146
(339, 359),     0.46767,       0.34488,       0.18298,       0.20472,       0.16428,       -0.07792,       0.21444
(63, 265),     0.10598,       0.40436,       0.67429,       -0.14952,       0.1955,       0.05555,       0.21436
(145, 247),     -0.02612,       0.40259,       -0.12271,       0.18774,       0.68796,       0.15662,       0.21435
(157, 386),     0.01009,       0.05876,       0.58433,       0.37127,       0.03063,       0.22953,       0.2141
(27, 190),     0.39777,       0.20437,       0.39922,       -0.09521,       0.27271,       0.10543,       0.21405
(24, 133),     0.09875,       0.19613,       0.45082,       0.09199,       0.43327,       0.01173,       0.21378
(163, 373),     0.14962,       -0.03589,       0.5242,       0.32853,       0.2721,       0.04346,       0.21367
(124, 467),     0.25247,       0.03362,       0.63242,       0.11392,       0.22734,       0.02223,       0.21367
(107, 144),     0.22049,       -0.04043,       -0.06012,       0.32342,       0.53725,       0.30113,       0.21362
(70, 383),     0.12106,       0.17665,       0.74116,       0.06898,       0.10302,       0.07042,       0.21355
(253, 339),     -0.07323,       0.10158,       0.70435,       0.10189,       0.17022,       0.27647,       0.21355
(112, 243),     0.42007,       -0.00543,       0.21145,       0.2737,       0.43121,       -0.05064,       0.21339
(380, 381),     0.45169,       0.01777,       0.18755,       0.07817,       0.37724,       0.16754,       0.21333
(130, 159),     0.52431,       -0.06057,       0.60232,       -0.09245,       0.48036,       -0.17498,       0.21317
(124, 390),     0.33933,       -0.06315,       0.48005,       0.01644,       0.50177,       0.00336,       0.21297
(22, 383),     -0.0612,       0.28643,       0.47045,       0.2258,       0.09991,       0.25625,       0.21294
(243, 260),     -0.17584,       0.35327,       0.53664,       0.27213,       -0.12376,       0.41471,       0.21286
(7, 24),     0.28854,       0.38111,       -0.25292,       0.44882,       0.43419,       -0.02462,       0.21252
(327, 385),     0.58097,       0.53236,       -0.07127,       0.5937,       -0.26283,       -0.09839,       0.21242
(246, 374),     0.23642,       -0.0616,       0.38781,       0.28351,       0.38775,       0.03925,       0.21219
(52, 362),     0.61744,       0.13701,       0.30643,       -0.27738,       0.44029,       0.04879,       0.2121
(33, 390),     0.14748,       -0.05131,       0.4889,       0.29336,       0.35225,       0.04167,       0.21206
(161, 381),     0.33967,       -0.11542,       0.38525,       0.25118,       0.38894,       0.02141,       0.21184
(381, 382),     0.41533,       -0.04482,       0.22072,       0.17369,       0.48795,       0.01794,       0.2118
(46, 353),     0.14504,       0.17979,       0.74763,       0.03263,       0.05911,       0.1064,       0.21177
(156, 390),     0.30674,       -0.03281,       0.4277,       0.02626,       0.54246,       9e-05,       0.21174
(24, 414),     0.31403,       0.08283,       0.54286,       0.17914,       0.10065,       0.05088,       0.21173
(29, 286),     0.50909,       -0.17442,       0.43775,       0.11336,       0.28499,       0.09914,       0.21165
(22, 173),     0.16256,       -0.19648,       0.16061,       0.5946,       0.29319,       0.25463,       0.21152
(306, 467),     0.65087,       0.61438,       -0.23374,       0.85261,       -0.31532,       -0.29986,       0.21149
(160, 414),     0.24401,       -0.12285,       0.48785,       0.28768,       0.32312,       0.04877,       0.21143
(144, 359),     0.02423,       0.07095,       0.71315,       0.33636,       0.03272,       0.09065,       0.21134
(107, 265),     -0.08306,       0.33807,       0.26662,       0.00875,       0.51002,       0.22577,       0.21103
(145, 339),     0.14643,       -0.05413,       0.64067,       0.27988,       0.19778,       0.05494,       0.21093
(334, 336),     0.05955,       0.31585,       0.3251,       0.13153,       0.06686,       0.36614,       0.21084
(56, 341),     0.72032,       -0.25751,       0.27509,       -0.08395,       0.47132,       0.13928,       0.21076
(247, 390),     0.32232,       -0.06675,       0.53891,       0.04822,       0.39384,       0.0279,       0.21074
(29, 414),     0.5939,       -0.15326,       0.42911,       0.00772,       0.34271,       0.04409,       0.21071
(283, 296),     0.12842,       0.1168,       0.1292,       0.06469,       0.57242,       0.25269,       0.2107
(282, 293),     -0.07203,       0.2858,       0.51323,       0.39746,       -0.06396,       0.20253,       0.21051
(327, 384),     0.37043,       0.59071,       0.01794,       0.46939,       -0.21187,       0.02617,       0.21046
(33, 247),     0.61397,       0.27204,       0.10886,       0.35915,       0.13187,       -0.22355,       0.21039
(252, 339),     -0.09667,       0.09205,       0.64654,       0.16199,       0.14963,       0.30769,       0.21021
(190, 388),     -0.00581,       -0.13786,       0.51209,       0.41465,       0.19541,       0.28202,       0.21008
(46, 339),     0.38386,       0.08767,       0.42205,       -0.13305,       0.53783,       -0.03787,       0.21008
(25, 160),     0.63978,       0.10175,       0.27442,       0.19436,       -0.02288,       0.07126,       0.20978
(105, 414),     0.43212,       0.40986,       0.20215,       -0.17843,       0.52511,       -0.13223,       0.20976
(25, 306),     0.77037,       0.26094,       0.0879,       0.16948,       0.17164,       -0.20199,       0.20972
(387, 417),     0.48583,       -0.45026,       0.18556,       0.16748,       0.39524,       0.47448,       0.20972
(374, 417),     0.76257,       0.17143,       0.22188,       0.18887,       0.16694,       -0.25337,       0.20972
(70, 339),     0.37864,       0.11034,       0.29746,       -0.06998,       0.61283,       -0.07102,       0.20971
(386, 417),     0.58713,       -0.43018,       0.07619,       0.14252,       0.37589,       0.5063,       0.20964
(133, 388),     -0.14712,       0.09968,       0.60151,       0.3335,       0.08462,       0.28551,       0.20962
(33, 359),     0.14517,       0.03088,       0.6124,       0.37137,       0.06219,       0.03547,       0.20958
(155, 163),     0.15895,       0.12712,       0.40541,       0.06063,       0.59081,       -0.08546,       0.20958
(7, 145),     0.20253,       0.09519,       0.37409,       0.00022,       0.66569,       -0.08067,       0.20951
(105, 387),     0.47067,       0.06328,       0.55458,       -0.24805,       0.46019,       -0.04383,       0.20947
(53, 300),     0.12097,       0.19146,       0.73114,       -0.01929,       0.02086,       0.21139,       0.20942
(56, 130),     0.6205,       -0.1076,       0.56561,       0.02869,       0.26984,       -0.12305,       0.209
(55, 133),     0.28035,       0.13694,       0.09603,       -0.01036,       0.51361,       0.2369,       0.20891
(29, 381),     0.66482,       -0.11079,       0.42539,       -0.17754,       0.43776,       0.01363,       0.20888
(22, 156),     0.07128,       0.49025,       0.20062,       -0.06531,       0.65261,       -0.09643,       0.20884
(159, 385),     0.18468,       -0.062,       0.51968,       0.30079,       0.20854,       0.10094,       0.20877
(190, 258),     0.04203,       0.16037,       0.41995,       0.43158,       -0.16453,       0.36273,       0.20869
(145, 384),     0.13224,       0.04041,       0.5204,       0.30049,       0.15253,       0.10589,       0.20866
(381, 383),     0.06926,       0.57672,       -0.0348,       0.21825,       0.11561,       0.30683,       0.20864
(190, 254),     0.7141,       -0.16479,       0.39442,       -0.05453,       0.24515,       0.11723,       0.2086
(154, 466),     -0.14463,       0.04596,       0.61311,       0.32719,       0.20857,       0.201,       0.20853
(27, 286),     0.50001,       -0.28196,       0.39776,       0.12857,       0.36561,       0.14116,       0.20852
(33, 385),     0.21256,       0.06535,       0.3618,       0.40176,       0.14022,       0.06928,       0.20849
(56, 383),     0.09116,       0.1184,       0.51556,       0.10342,       0.12285,       0.29949,       0.20848
(110, 243),     0.22236,       0.09733,       0.50092,       0.0735,       0.42019,       -0.0646,       0.20828
(46, 386),     0.33443,       0.00492,       0.40126,       0.01954,       0.48253,       0.00702,       0.20828
(246, 253),     0.37644,       -0.05834,       0.30758,       0.20891,       0.39893,       0.01519,       0.20812
(107, 193),     0.32629,       0.05609,       0.33508,       0.23064,       0.36794,       -0.06746,       0.2081
(130, 263),     0.13333,       -0.00473,       0.60418,       0.28412,       0.20308,       0.02838,       0.20806
(384, 386),     0.53177,       0.06702,       0.20682,       -0.03492,       0.38796,       0.08962,       0.20805
(308, 390),     0.61116,       0.64931,       -0.2172,       0.80344,       -0.31385,       -0.28486,       0.208
(26, 353),     -0.10134,       0.3475,       0.52773,       0.17132,       0.03577,       0.2666,       0.20793
(145, 383),     -0.04931,       0.22274,       0.57754,       0.21729,       0.05122,       0.22799,       0.20791
(98, 107),     0.51045,       0.38749,       -0.07503,       0.68472,       0.02389,       -0.28414,       0.2079
(110, 155),     0.15555,       0.14249,       0.52121,       0.04878,       0.43019,       -0.05088,       0.20789
(55, 243),     0.30866,       0.12486,       0.09074,       0.01797,       0.50887,       0.196,       0.20785
(23, 155),     0.01237,       0.19552,       0.44517,       0.15332,       0.37811,       0.06198,       0.20774
(145, 154),     0.02532,       0.19672,       0.39542,       0.111,       0.45939,       0.05839,       0.20771
(161, 286),     0.14804,       -0.04444,       0.46027,       0.3878,       0.19998,       0.09447,       0.20769
(30, 260),     0.21589,       0.08514,       0.65286,       0.18935,       -0.00839,       0.11128,       0.20769
(107, 467),     0.20409,       0.09647,       0.54349,       -0.16595,       0.40785,       0.15901,       0.20749
(110, 158),     0.6788,       0.17601,       0.08085,       0.3813,       -0.11703,       0.04396,       0.20731
(7, 133),     0.16041,       0.13193,       0.40625,       0.05311,       0.5881,       -0.09613,       0.20728
(24, 154),     0.07068,       0.24158,       0.4827,       0.04307,       0.39122,       0.01415,       0.20723
(107, 133),     0.30882,       0.05782,       -0.01045,       0.14448,       0.59337,       0.14906,       0.20718
(46, 300),     0.11692,       0.19322,       0.6831,       0.08492,       0.02771,       0.13619,       0.20701
(193, 257),     0.11063,       -0.13164,       0.1561,       0.21781,       0.43466,       0.45372,       0.20688
(282, 300),     -0.16186,       0.68024,       0.49212,       -0.17588,       -0.10442,       0.51074,       0.20682
(26, 287),     0.3052,       0.20246,       0.35069,       0.08904,       0.37191,       -0.07879,       0.20675
(35, 160),     0.66009,       -0.1234,       0.46306,       -0.17251,       0.5542,       -0.14119,       0.20671
(63, 254),     0.29975,       0.3649,       0.13999,       -0.08331,       0.62895,       -0.11025,       0.20667
(25, 291),     0.78246,       0.24508,       0.08579,       0.17462,       0.14754,       -0.1964,       0.20652
(24, 390),     0.01164,       0.03123,       0.66961,       0.27461,       0.18777,       0.06395,       0.20647
(153, 263),     -0.08767,       -0.01935,       0.63313,       0.32874,       0.24451,       0.13896,       0.20639
(52, 124),     0.26794,       0.06807,       0.4447,       0.26648,       0.16877,       0.02145,       0.20624
(30, 353),     0.0914,       0.18324,       0.76604,       0.097,       -0.071,       0.17047,       0.20619
(56, 260),     0.26421,       -0.07258,       0.52378,       0.25367,       -0.0021,       0.26971,       0.20611
(161, 382),     0.31508,       -0.14198,       0.42039,       0.23533,       0.39023,       0.0173,       0.20606
(252, 254),     -0.00968,       0.17421,       0.62814,       0.04053,       0.09752,       0.30517,       0.20598
(66, 384),     0.53124,       0.04081,       0.45326,       -0.1463,       0.42247,       -0.06639,       0.20585
(190, 386),     -0.00432,       -0.00138,       0.47128,       0.43507,       0.02632,       0.30791,       0.20581
(380, 382),     0.46377,       -0.00688,       0.17279,       0.05406,       0.44852,       0.10232,       0.20576
(159, 383),     0.04623,       0.11434,       0.65806,       0.16056,       0.07094,       0.18425,       0.20573
(265, 373),     -0.18904,       0.33417,       -0.14944,       0.37752,       0.44632,       0.41481,       0.20572
(254, 339),     0.07397,       0.14955,       0.75939,       -0.14455,       0.12678,       0.26839,       0.20559
