Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(28, 384),     0.53802,       -0.24422,       0.12208,       -0.18905,       -0.08762,       0.11447,       0.04228
(276, 463),     0.78185,       -0.66898,       0.45274,       -0.62226,       0.25091,       0.05927,       0.04225
(28, 247),     0.18045,       -0.15623,       0.201,       -0.21693,       0.179,       0.06611,       0.04223
(163, 287),     0.01324,       0.2256,       -0.02082,       -0.26158,       0.7016,       -0.40503,       0.04217
(25, 145),     0.53448,       -0.33073,       0.28342,       -0.45794,       0.43836,       -0.21464,       0.04216
(70, 287),     -0.10696,       0.37219,       -0.24148,       -0.08457,       0.58039,       -0.26767,       0.04198
(144, 380),     0.2514,       -0.36059,       0.06164,       -0.29691,       0.54521,       0.05087,       0.04194
(341, 383),     0.48961,       -0.41241,       0.12861,       -0.23943,       -0.02977,       0.31433,       0.04182
(35, 145),     0.6622,       -0.49845,       0.33099,       -0.45482,       0.54775,       -0.33701,       0.04178
(381, 382),     -0.02897,       0.35744,       0.06455,       -0.21622,       -0.17672,       0.24989,       0.04166
(381, 414),     0.31531,       -0.29811,       0.52723,       -0.38461,       0.11463,       -0.02461,       0.04164
(153, 388),     -0.06356,       -0.11567,       0.22177,       -0.00739,       0.47302,       -0.25858,       0.0416
(263, 353),     0.64371,       -0.35008,       0.35803,       -0.36072,       0.11058,       -0.1526,       0.04149
(253, 381),     0.21008,       0.50992,       -0.14628,       -0.08397,       -0.19672,       -0.04422,       0.04147
(70, 292),     -0.27847,       0.40268,       -0.12539,       -0.1857,       0.66126,       -0.22646,       0.04132
(291, 292),     0.65775,       -0.3726,       0.07102,       -0.24512,       0.05175,       0.08407,       0.04114
(24, 112),     -0.10534,       0.29754,       0.15761,       -0.2664,       0.22773,       -0.06447,       0.04111
(46, 387),     0.33311,       -0.08707,       0.24022,       -0.21088,       -0.14457,       0.11554,       0.04106
(159, 386),     0.32832,       -0.22472,       0.21475,       -0.10495,       0.22866,       -0.19593,       0.04102
(246, 374),     0.06628,       -0.0881,       0.03363,       -0.19316,       0.29924,       0.128,       0.04098
(291, 306),     0.69125,       -0.38602,       0.04473,       -0.19851,       0.00631,       0.08737,       0.04086
(110, 374),     0.17764,       -0.35873,       0.10751,       -0.22865,       0.49648,       0.05086,       0.04085
(27, 388),     0.33386,       -0.17405,       0.40148,       -0.21218,       0.09256,       -0.19781,       0.04064
(295, 417),     0.60824,       -0.30562,       0.47743,       -0.61544,       0.44818,       -0.36898,       0.04064
(30, 158),     -0.54133,       0.17568,       0.38811,       0.12168,       -0.12963,       0.22866,       0.04053
(144, 292),     0.08569,       0.12584,       -0.00666,       -0.3416,       0.75909,       -0.38025,       0.04035
(381, 387),     -0.01,       0.11232,       0.08656,       -0.04773,       -0.21284,       0.31362,       0.04032
(243, 247),     -0.3736,       0.38669,       0.12318,       -0.18382,       0.22099,       0.06821,       0.04027
(46, 193),     0.39395,       -0.25187,       -0.11467,       -0.09869,       0.18937,       0.12354,       0.04027
(295, 341),     0.77516,       -0.549,       0.4292,       -0.62293,       0.51997,       -0.31254,       0.03998
(161, 308),     -0.0393,       0.28824,       -0.03133,       -0.33891,       0.71536,       -0.3544,       0.03994
(23, 130),     0.02717,       0.08112,       -0.13277,       -0.1489,       0.34389,       0.06916,       0.03994
(258, 380),     0.51104,       -0.46906,       0.57256,       -0.50166,       0.12178,       0.00408,       0.03979
(160, 386),     0.26992,       -0.21935,       0.20062,       -0.14916,       0.27229,       -0.13572,       0.03977
(53, 417),     0.54675,       -0.13956,       -0.04762,       -0.15061,       -0.15172,       0.18115,       0.03973
(243, 388),     -0.19637,       0.12156,       0.08463,       -0.08383,       0.57105,       -0.25947,       0.03959
(29, 306),     -0.15973,       0.46775,       -0.10944,       -0.31855,       0.68491,       -0.32766,       0.03955
(28, 387),     0.44116,       -0.25336,       0.37668,       -0.32688,       0.12554,       -0.12582,       0.03955
(155, 339),     -0.02426,       -0.10519,       0.03707,       -0.21479,       0.61663,       -0.07275,       0.03945
(33, 252),     0.11479,       -0.03192,       -0.07701,       -0.17481,       0.24215,       0.16345,       0.03944
(29, 382),     0.48583,       -0.2047,       0.22245,       -0.04677,       -0.10473,       -0.11588,       0.03937
(256, 295),     0.7765,       -0.58378,       0.48566,       -0.66309,       0.54618,       -0.32546,       0.03934
(258, 362),     0.72448,       -0.54773,       0.39786,       -0.49724,       0.12028,       0.03735,       0.03917
(26, 190),     0.1821,       -0.0723,       0.33573,       -0.28241,       -0.07765,       0.14936,       0.03914
(253, 259),     0.50561,       -0.48499,       0.64649,       -0.54775,       0.18772,       -0.07247,       0.0391
(70, 308),     -0.27873,       0.40718,       -0.12483,       -0.19415,       0.65159,       -0.22703,       0.03901
(130, 373),     0.08694,       -0.08793,       0.14461,       -0.2744,       0.22111,       0.14346,       0.03897
(334, 398),     0.88038,       -0.61875,       0.50274,       -0.71997,       0.41104,       -0.22188,       0.03893
(296, 381),     0.76199,       -0.54048,       0.45363,       -0.67778,       0.50224,       -0.26674,       0.03881
(300, 466),     0.80328,       -0.53547,       0.52502,       -0.66689,       0.37851,       -0.27179,       0.03878
(55, 258),     0.24847,       -0.06468,       0.1079,       -0.13758,       0.3161,       -0.23773,       0.03875
(7, 390),     -0.1074,       -0.12593,       0.22441,       -0.19794,       0.4213,       0.01744,       0.03865
(105, 336),     0.46341,       -0.18432,       0.14461,       -0.25935,       -0.12546,       0.19288,       0.03863
(246, 417),     0.33513,       -0.25951,       -0.11809,       -0.28195,       0.50035,       0.05561,       0.03859
(256, 374),     0.33004,       -0.32246,       0.16004,       -0.12425,       0.04322,       0.14498,       0.03859
(70, 258),     0.42802,       -0.18054,       -0.02209,       -0.21753,       0.01108,       0.21247,       0.03857
(157, 388),     -0.00861,       -0.10022,       0.27499,       -0.02755,       0.39004,       -0.29842,       0.03837
(374, 388),     -0.28503,       -0.00129,       0.38967,       0.07523,       -0.24364,       0.29485,       0.0383
(255, 466),     0.00234,       -0.29591,       0.30673,       -0.17188,       0.50582,       -0.11749,       0.03827
(156, 466),     0.28711,       -0.17965,       0.26074,       -0.36967,       0.18231,       0.04874,       0.03826
(295, 374),     0.67538,       -0.48459,       0.51846,       -0.68503,       0.38883,       -0.18397,       0.03818
(145, 306),     0.01117,       0.16748,       -0.10743,       -0.31163,       0.75381,       -0.28444,       0.03816
(246, 388),     0.0716,       -0.1819,       0.36375,       -0.26363,       0.35048,       -0.11134,       0.03816
(373, 388),     -0.32846,       -0.0393,       0.38701,       0.10654,       -0.18026,       0.28312,       0.03811
(252, 259),     0.59822,       -0.53552,       0.61857,       -0.59013,       0.19371,       -0.05652,       0.03805
(29, 247),     0.03486,       -0.29649,       0.01544,       0.1903,       0.18195,       0.10177,       0.03797
(282, 398),     0.83915,       -0.55107,       0.46243,       -0.68179,       0.40118,       -0.24316,       0.03779
(25, 373),     0.06705,       -0.20718,       0.13831,       -0.23453,       0.37416,       0.08834,       0.03769
(25, 133),     -0.01606,       0.15098,       0.19287,       -0.3022,       0.33051,       -0.13003,       0.03768
(263, 339),     -0.08595,       -0.23762,       0.47999,       0.0588,       -0.03541,       0.04523,       0.03751
(263, 362),     0.08098,       -0.1843,       0.01917,       -0.04907,       -0.03791,       0.39609,       0.03749
(26, 33),     -0.13967,       0.24377,       -0.01568,       -0.19596,       0.36184,       -0.03126,       0.03717
(56, 374),     0.35954,       -0.17381,       0.05595,       -0.17759,       0.00453,       0.15425,       0.03715
(124, 259),     0.32415,       -0.14208,       0.27864,       -0.41572,       0.07212,       0.10561,       0.03712
(249, 341),     0.13172,       -0.15297,       0.04073,       -0.04269,       -0.09504,       0.34086,       0.0371
(25, 308),     0.08528,       0.14166,       0.04253,       -0.37975,       0.75905,       -0.42783,       0.03682
(33, 381),     0.20262,       -0.18121,       -0.02253,       -0.26804,       0.33625,       0.15368,       0.0368
(7, 398),     0.3566,       -0.3577,       -0.00769,       -0.31612,       0.37627,       0.16936,       0.03679
(252, 253),     0.2075,       -0.24192,       0.08632,       -0.17554,       -0.07537,       0.41954,       0.03676
(292, 306),     0.6134,       -0.34835,       0.08146,       -0.28463,       0.07623,       0.08191,       0.03667
(383, 467),     0.40814,       0.08302,       -0.07191,       0.24155,       -0.29523,       -0.14573,       0.03664
(173, 247),     -0.4404,       0.39857,       0.16597,       -0.17135,       0.19065,       0.07599,       0.03657
(158, 327),     0.21007,       -0.26043,       0.33575,       -0.23717,       0.35779,       -0.18711,       0.03648
(25, 243),     0.01957,       0.08596,       0.1305,       -0.31314,       0.38158,       -0.08557,       0.03648
(29, 466),     0.22412,       -0.12518,       0.43776,       -0.21981,       0.08317,       -0.18167,       0.0364
(25, 110),     -0.10918,       0.02196,       -0.19186,       0.15319,       0.2118,       0.13128,       0.0362
(145, 466),     -0.07617,       -0.25386,       0.3495,       -0.03276,       0.47795,       -0.24814,       0.03609
(285, 296),     0.56337,       -0.51474,       0.57497,       -0.49066,       0.22588,       -0.14226,       0.03609
(173, 388),     -0.06602,       0.02251,       0.1388,       -0.09048,       0.5205,       -0.31028,       0.03584
(27, 193),     0.44727,       -0.25629,       0.13383,       -0.13428,       0.12667,       -0.10216,       0.03584
(253, 466),     -0.08974,       -0.19989,       0.46022,       0.0229,       -0.1469,       0.1675,       0.03568
(35, 327),     0.43566,       -0.311,       0.11432,       -0.40968,       0.42205,       -0.03796,       0.03556
(29, 190),     -0.19741,       0.35289,       0.28834,       -0.04756,       -0.19862,       0.01561,       0.03554
(27, 390),     0.23566,       -0.12307,       0.34384,       -0.07404,       -0.04926,       -0.12139,       0.03529
(24, 254),     0.04712,       -0.39139,       0.12587,       -0.03894,       0.52654,       -0.0575,       0.03528
(24, 110),     0.2575,       -0.02028,       -0.0536,       -0.3188,       0.42207,       -0.07559,       0.03522
(46, 384),     0.27846,       -0.12857,       0.10437,       -0.06967,       -0.12953,       0.15615,       0.0352
(145, 308),     0.01093,       0.15484,       -0.06568,       -0.30526,       0.72515,       -0.309,       0.03516
(124, 382),     0.35222,       -0.20883,       0.07133,       -0.19351,       0.08533,       0.10362,       0.03503
(28, 285),     0.42912,       -0.4413,       -0.15923,       -0.24475,       0.35487,       0.27035,       0.03484
(29, 249),     0.16042,       -0.0834,       0.40839,       -0.1504,       0.01268,       -0.13877,       0.03482
(124, 158),     -0.18441,       0.07532,       0.02171,       -0.09851,       0.17535,       0.21921,       0.03478
(53, 193),     0.51936,       -0.22969,       0.01062,       -0.16356,       -0.02161,       0.09341,       0.03476
(30, 258),     0.42702,       -0.32502,       0.24346,       -0.44161,       0.28034,       0.02396,       0.03469
(243, 252),     0.23858,       -0.20699,       -0.14777,       -0.27488,       0.46846,       0.13051,       0.03465
(124, 291),     -0.22171,       0.40708,       -0.11837,       -0.28165,       0.72336,       -0.30118,       0.03459
(25, 380),     0.21627,       -0.24183,       0.02115,       -0.30916,       0.36403,       0.15689,       0.03456
(23, 35),     0.4857,       -0.44712,       0.24769,       -0.44498,       0.65386,       -0.28786,       0.03455
(161, 247),     -0.5075,       0.04879,       0.20417,       0.13543,       0.06601,       0.26012,       0.0345
(163, 256),     0.21801,       -0.21311,       -0.05695,       -0.28617,       0.4126,       0.13241,       0.03447
(341, 386),     -0.09026,       0.02511,       0.08004,       -0.11114,       -0.02221,       0.32501,       0.03443
(112, 388),     -0.20304,       0.03576,       0.1095,       -0.01962,       0.53527,       -0.25219,       0.03428
(260, 374),     0.43261,       -0.41602,       0.58727,       -0.55494,       0.04957,       0.10717,       0.03428
(259, 382),     0.68054,       -0.51377,       0.45781,       -0.59097,       0.06749,       0.10447,       0.03426
(130, 253),     0.10108,       -0.0067,       6e-05,       -0.185,       0.12515,       0.17015,       0.03412
(155, 252),     0.35043,       -0.24829,       -0.11688,       -0.32209,       0.37099,       0.17011,       0.03405
(124, 160),     -0.22557,       -0.03845,       -0.03003,       -0.0457,       0.265,       0.27896,       0.03404
(254, 339),     0.20323,       0.01799,       0.26508,       0.0636,       -0.1587,       -0.1873,       0.03398
(246, 254),     -0.03351,       0.03882,       0.08049,       -0.14167,       0.16496,       0.09457,       0.03394
(130, 255),     -0.06984,       -0.01689,       0.42373,       -0.32918,       0.21107,       -0.01524,       0.03394
(25, 292),     0.04684,       0.16842,       0.00825,       -0.37047,       0.76849,       -0.41795,       0.03393
(29, 362),     0.5086,       -0.20134,       0.21841,       -0.07772,       -0.09855,       -0.1463,       0.03385
(29, 308),     -0.16029,       0.44335,       -0.07825,       -0.31522,       0.65026,       -0.33696,       0.03381
(156, 386),     0.24048,       -0.17211,       0.00056,       -0.21502,       0.1696,       0.1783,       0.03363
(35, 374),     0.35918,       -0.23669,       0.01231,       -0.30782,       0.22198,       0.15187,       0.03347
(156, 467),     0.18297,       -0.07738,       0.37843,       -0.4456,       0.14669,       0.01529,       0.0334
(158, 339),     0.09263,       -0.23026,       0.11525,       0.21033,       0.19404,       -0.18216,       0.03331
(145, 155),     -0.15827,       0.28091,       0.13476,       -0.2791,       0.17484,       0.04669,       0.0333
(249, 260),     0.45293,       -0.439,       0.53676,       -0.38122,       0.08043,       -0.05032,       0.03326
(24, 384),     0.49784,       -0.43987,       0.18912,       -0.23555,       0.42406,       -0.23651,       0.03318
(163, 306),     0.03233,       0.19834,       -0.04842,       -0.35616,       0.77727,       -0.40469,       0.03311
(29, 292),     -0.18566,       0.45883,       -0.09838,       -0.30786,       0.66257,       -0.3309,       0.0331
(35, 110),     0.37994,       -0.4978,       0.25196,       -0.33458,       0.66273,       -0.26394,       0.03305
(33, 390),     -0.09569,       -0.07136,       0.1985,       -0.24551,       0.3341,       0.07802,       0.03301
(300, 384),     0.70437,       -0.65704,       0.52185,       -0.62426,       0.38713,       -0.13455,       0.03292
(130, 173),     0.02404,       0.0749,       0.20645,       -0.36683,       0.38676,       -0.12791,       0.0329
(53, 258),     0.57697,       -0.2016,       0.1234,       -0.25851,       -0.16205,       0.11835,       0.03276
(341, 373),     0.1033,       -0.26645,       0.03428,       -0.02537,       -0.0677,       0.41808,       0.03269
(154, 291),     -0.32592,       0.39722,       -0.28069,       -0.19867,       0.68147,       -0.07882,       0.03243
(249, 283),     0.7211,       -0.49944,       0.49051,       -0.67044,       0.32892,       -0.17762,       0.03217
(133, 388),     -0.12408,       0.09687,       0.06319,       -0.0977,       0.56578,       -0.31133,       0.03212
(158, 388),     0.02227,       -0.16501,       0.33501,       0.01964,       0.27839,       -0.29775,       0.03209
(112, 173),     0.07579,       -0.26243,       -0.00591,       0.12711,       0.09582,       0.16177,       0.03202
(285, 334),     0.33496,       -0.38794,       0.51001,       -0.25687,       0.01124,       -0.02042,       0.03183
(293, 414),     0.87222,       -0.70211,       0.47881,       -0.71671,       0.35295,       -0.09438,       0.0318
(246, 253),     0.03579,       0.02493,       -0.02255,       -0.13439,       0.16068,       0.1262,       0.03178
(112, 306),     -0.29213,       0.37644,       -0.27245,       -0.17891,       0.68295,       -0.12535,       0.03176
(145, 253),     0.18239,       -0.24255,       0.00129,       -0.23838,       0.45601,       0.03157,       0.03172
(255, 283),     0.7256,       -0.55367,       0.54025,       -0.67027,       0.44439,       -0.2966,       0.03162
(259, 285),     0.15703,       -0.04984,       0.02373,       0.115,       0.07537,       -0.13167,       0.0316
(256, 263),     0.08058,       -0.16499,       0.2366,       0.03371,       -0.15829,       0.16119,       0.03147
(110, 133),     -0.10407,       0.23908,       0.21261,       -0.24199,       0.15897,       -0.07617,       0.0314
(112, 291),     -0.28819,       0.37823,       -0.30345,       -0.18834,       0.69603,       -0.1061,       0.03136
(161, 286),     0.3156,       -0.39513,       0.05365,       -0.34282,       0.37749,       0.1789,       0.03128
(70, 295),     0.28861,       -0.1593,       0.03241,       -0.19422,       0.04101,       0.1788,       0.03122
(124, 362),     0.37333,       -0.22874,       0.0564,       -0.2148,       0.11559,       0.08536,       0.03119
(35, 153),     0.62044,       -0.46708,       0.29573,       -0.49045,       0.51611,       -0.28786,       0.03115
(145, 384),     0.45902,       -0.38423,       0.07592,       -0.23949,       0.44546,       -0.17014,       0.03109
(334, 414),     0.8774,       -0.65463,       0.48557,       -0.72604,       0.40408,       -0.20035,       0.031
(124, 390),     0.17236,       -0.08748,       0.24234,       -0.27295,       0.02052,       0.11102,       0.03097
(25, 414),     0.41286,       -0.4658,       0.02785,       -0.36827,       0.39167,       0.18743,       0.03096
(35, 291),     -0.06057,       0.22375,       -0.05446,       -0.33804,       0.75938,       -0.3445,       0.03093
(353, 381),     0.45611,       -0.49662,       0.19853,       -0.29765,       -0.00539,       0.33048,       0.03091
(173, 193),     0.2409,       -0.53384,       -0.00835,       -0.09288,       0.56405,       0.01462,       0.03075
(130, 254),     0.0171,       0.01855,       0.10815,       -0.20549,       0.09903,       0.14657,       0.03065
(282, 414),     0.81835,       -0.55032,       0.43738,       -0.69184,       0.39129,       -0.22095,       0.03065
(133, 255),     -0.13002,       -0.01834,       0.03934,       -0.16097,       0.66161,       -0.20911,       0.03042
(249, 463),     0.07023,       -0.18732,       0.01497,       -0.09275,       -0.05199,       0.42911,       0.03037
(110, 380),     0.23355,       -0.36985,       0.06899,       -0.32459,       0.47279,       0.10087,       0.03029
(56, 263),     0.02051,       -0.15176,       0.35816,       -0.01667,       0.25177,       -0.28082,       0.0302
(154, 306),     -0.33195,       0.39293,       -0.24779,       -0.19676,       0.6679,       -0.10542,       0.02982
(144, 255),     -0.09298,       -0.25993,       0.35083,       -0.12476,       0.51975,       -0.21451,       0.02973
(255, 380),     0.13821,       0.1903,       -0.18855,       0.11362,       0.04678,       -0.12225,       0.02968
(25, 339),     -0.13291,       -0.08243,       0.22965,       -0.22487,       0.33372,       0.05448,       0.02961
(7, 291),     -0.05596,       0.29429,       -0.09972,       -0.34731,       0.77936,       -0.39337,       0.02955
(25, 466),     0.02087,       -0.26822,       0.43758,       -0.16807,       0.35414,       -0.19913,       0.02953
(380, 466),     -0.14296,       -0.04304,       0.29162,       0.03273,       -0.22225,       0.26103,       0.02952
(243, 255),     -0.15905,       0.02692,       0.02287,       -0.13123,       0.6526,       -0.23505,       0.02951
(145, 292),     -0.03055,       0.18222,       -0.10724,       -0.30226,       0.73482,       -0.29999,       0.0295
(247, 339),     -0.04748,       0.06316,       0.35092,       -0.24491,       -0.0085,       0.06342,       0.02943
(161, 417),     0.34196,       -0.26858,       -0.11649,       -0.29572,       0.49114,       0.02329,       0.02927
(27, 247),     0.23918,       -0.31816,       0.05639,       0.00883,       0.13365,       0.05574,       0.02927
(29, 373),     0.20521,       -0.04454,       0.27826,       -0.17014,       -0.13363,       0.04037,       0.02926
(110, 339),     -0.15115,       -0.22418,       0.2457,       -0.11275,       0.45885,       -0.04198,       0.02908
(253, 255),     0.15326,       -0.08517,       0.2166,       0.03218,       -0.15092,       0.00825,       0.02903
(133, 252),     0.33558,       -0.25117,       -0.15762,       -0.29551,       0.37551,       0.16685,       0.02894
(380, 388),     -0.17621,       0.02861,       0.27352,       0.02008,       -0.25576,       0.28296,       0.02887
(145, 243),     -0.02692,       0.04913,       0.14774,       -0.28543,       0.30641,       -0.01817,       0.02879
(153, 173),     0.14935,       -0.11245,       0.20102,       -0.1755,       0.02976,       0.08031,       0.02875
(26, 144),     -0.39363,       0.28867,       0.15675,       -0.05195,       0.10698,       0.06529,       0.02868
(159, 388),     0.02659,       -0.18158,       0.34166,       0.00707,       0.25697,       -0.27882,       0.02865
(254, 388),     -0.2048,       -0.181,       0.34398,       0.03083,       0.07407,       0.10804,       0.02852
(285, 417),     0.53052,       -0.26801,       0.43848,       -0.56411,       0.47167,       -0.43845,       0.02835
(25, 287),     -0.02682,       0.19934,       0.03617,       -0.34855,       0.70558,       -0.39575,       0.02833
(263, 398),     -0.00315,       -0.14718,       -0.09744,       -0.01068,       0.05188,       0.376,       0.02824
(263, 417),     0.00511,       0.12018,       0.10309,       0.23756,       -0.11828,       -0.17985,       0.02797
(247, 291),     -0.17357,       0.40381,       -0.11704,       -0.33385,       0.73744,       -0.34951,       0.02788
(156, 291),     -0.27927,       0.38138,       -0.08685,       -0.26387,       0.67343,       -0.25758,       0.02787
(30, 256),     0.31993,       -0.08625,       0.18442,       -0.13508,       -0.17615,       0.06006,       0.02782
(253, 334),     0.74736,       -0.6345,       0.61965,       -0.74098,       0.45233,       -0.27747,       0.02773
(26, 388),     -0.18365,       -0.06889,       0.17898,       0.01692,       0.47112,       -0.24874,       0.02762
(30, 306),     -0.1705,       0.42884,       -0.10992,       -0.33706,       0.71015,       -0.35583,       0.02761
(130, 243),     -0.06112,       0.14274,       0.10489,       -0.34972,       0.43864,       -0.10979,       0.02761
(282, 463),     0.83194,       -0.60776,       0.48101,       -0.71787,       0.38516,       -0.20736,       0.02752
(257, 382),     0.69362,       -0.53751,       0.42302,       -0.55565,       0.09485,       0.0454,       0.02729
(163, 398),     0.38199,       -0.45425,       0.01101,       -0.35739,       0.44249,       0.13959,       0.02724
(144, 414),     0.47163,       -0.59485,       0.05028,       -0.38916,       0.54287,       0.08216,       0.02715
(27, 387),     0.40819,       -0.21673,       0.36276,       -0.321,       0.0615,       -0.13244,       0.02705
(29, 258),     0.48951,       -0.33509,       0.23514,       -0.43233,       0.24602,       -0.04175,       0.02692
(276, 362),     0.79047,       -0.69373,       0.42385,       -0.6558,       0.2389,       0.05725,       0.02682
(130, 158),     0.40802,       -0.34769,       0.20898,       -0.24491,       0.2447,       -0.10861,       0.02675
(24, 255),     -0.10102,       -0.38828,       0.39788,       -0.01592,       0.5183,       -0.2506,       0.02673
(246, 255),     -0.13207,       -0.0414,       0.356,       -0.21843,       0.30227,       -0.10631,       0.02668
(156, 263),     0.25909,       -0.18958,       0.3401,       -0.40558,       0.18438,       -0.02912,       0.02655
(110, 155),     -0.13961,       0.20329,       0.2434,       -0.21115,       0.15694,       -0.09387,       0.0265
(130, 417),     0.35644,       -0.30631,       -0.08661,       -0.34772,       0.49358,       0.0477,       0.02618
(159, 339),     0.08917,       -0.22785,       0.14943,       0.20644,       0.13784,       -0.198,       0.02617
(7, 256),     0.19095,       -0.16955,       -0.07013,       -0.27684,       0.33825,       0.14421,       0.02615
(65, 193),     0.52877,       -0.21079,       0.24233,       -0.4678,       0.18789,       -0.12417,       0.02604
(373, 398),     -0.13887,       -0.07472,       0.13524,       -0.01887,       -0.06035,       0.31229,       0.02579
(246, 306),     -0.10458,       0.34846,       -0.09813,       -0.35435,       0.75045,       -0.38765,       0.0257
(173, 253),     0.28433,       -0.16876,       -0.16092,       -0.2211,       0.33418,       0.0862,       0.02566
(253, 282),     0.74538,       -0.62851,       0.6388,       -0.74264,       0.45428,       -0.31335,       0.02566
(155, 255),     -0.14299,       -0.05899,       0.05067,       -0.13853,       0.64605,       -0.20234,       0.02565
(249, 382),     0.03264,       -0.14729,       -0.0539,       -0.08712,       -0.06039,       0.4697,       0.02561
(374, 398),     -0.12015,       0.07351,       0.20575,       0.03254,       -0.13305,       0.09419,       0.02546
(70, 417),     0.33469,       -0.12898,       -0.29745,       -0.15774,       0.29801,       0.10408,       0.02543
(285, 466),     -0.00134,       0.0491,       -0.201,       0.37113,       0.03362,       -0.09925,       0.02538
(300, 398),     0.71284,       -0.66994,       0.42177,       -0.5914,       0.23603,       0.04261,       0.02532
(256, 353),     0.49636,       -0.50569,       0.26741,       -0.33551,       0.00017,       0.22919,       0.02532
(257, 295),     -0.33516,       0.27084,       -0.0073,       -0.0226,       0.34435,       -0.09843,       0.02528
(130, 252),     0.1699,       -0.06962,       -0.03701,       -0.22478,       0.14856,       0.16447,       0.02525
(160, 417),     0.37108,       -0.26506,       -0.11342,       -0.28887,       0.46573,       -0.01813,       0.02522
(124, 257),     0.37202,       -0.20966,       0.15122,       -0.38566,       0.07812,       0.14456,       0.0251
(257, 373),     0.31227,       -0.37008,       0.54578,       -0.42045,       0.0229,       0.05919,       0.02494
(22, 306),     -0.00703,       0.11344,       -0.15619,       -0.32263,       0.77334,       -0.25164,       0.02488
(414, 463),     0.62371,       -0.60434,       0.47036,       -0.58624,       0.28514,       -0.04008,       0.02476
(300, 463),     0.6976,       -0.64202,       0.39604,       -0.54262,       0.15246,       0.08693,       0.02473
(334, 463),     0.86643,       -0.67899,       0.49607,       -0.73643,       0.38421,       -0.18304,       0.02471
(27, 258),     0.54154,       -0.36522,       0.23444,       -0.41356,       0.27279,       -0.12194,       0.02468
(110, 414),     0.45062,       -0.58891,       0.08495,       -0.38728,       0.47416,       0.11409,       0.02461
(24, 252),     0.2548,       -0.398,       -0.01008,       -0.28536,       0.48756,       0.09874,       0.02461
(33, 398),     0.3056,       -0.28821,       -0.04082,       -0.29767,       0.30317,       0.16462,       0.02445
(259, 276),     0.68639,       -0.59516,       0.45831,       -0.37986,       0.3394,       -0.36278,       0.02438
(110, 153),     0.0442,       -0.05153,       0.25991,       -0.19061,       0.06922,       0.01491,       0.02435
(156, 384),     0.22334,       -0.21311,       -0.06813,       -0.19149,       0.22986,       0.16561,       0.02435
(145, 254),     0.084,       -0.28193,       0.09397,       -0.17485,       0.48599,       -0.0613,       0.02431
(153, 291),     -0.18734,       0.2849,       -0.26309,       -0.25795,       0.72912,       -0.1599,       0.02429
(381, 383),     0.46503,       -0.39494,       0.06274,       -0.2132,       -0.08537,       0.31137,       0.02427
(35, 373),     0.34608,       -0.25216,       0.06956,       -0.33903,       0.19656,       0.12435,       0.02423
(382, 390),     0.05112,       -0.16595,       -0.0824,       -0.06826,       -0.07231,       0.48311,       0.02422
(382, 463),     0.24102,       -0.41177,       0.6764,       -0.18801,       0.02516,       -0.19745,       0.02422
(283, 463),     0.8658,       -0.67407,       0.49338,       -0.74921,       0.31387,       -0.10447,       0.02422
(154, 254),     0.12029,       -0.2334,       0.03856,       -0.2467,       0.48345,       -0.01759,       0.0241
(256, 388),     -0.09568,       -0.04519,       0.22318,       -0.04157,       -0.13971,       0.24287,       0.02398
(156, 159),     -0.02382,       -0.15756,       -0.05134,       -0.13975,       0.34433,       0.1711,       0.02383
(263, 373),     -0.15554,       -0.14694,       0.47645,       0.05088,       -0.26218,       0.18034,       0.02383
(163, 308),     0.03561,       0.16549,       -0.02286,       -0.35739,       0.74541,       -0.42403,       0.0237
(26, 157),     0.12754,       -0.2173,       0.08954,       -0.02251,       -0.05376,       0.21841,       0.02365
(155, 388),     -0.12789,       0.03614,       0.05897,       -0.06929,       0.5402,       -0.29688,       0.02354
(295, 362),     0.71231,       -0.44611,       0.2817,       -0.57042,       0.46728,       -0.30353,       0.02354
(246, 339),     -0.13126,       0.01459,       0.21387,       -0.19916,       0.23492,       0.00785,       0.02347
(130, 380),     0.19711,       -0.15114,       0.01597,       -0.29862,       0.22195,       0.15525,       0.02342
(130, 339),     -0.07457,       0.0141,       0.26284,       -0.28495,       0.14361,       0.07876,       0.0233
(253, 390),     0.10539,       -0.29999,       0.46717,       0.07395,       -0.09808,       -0.10889,       0.02326
(276, 341),     0.80124,       -0.6881,       0.45005,       -0.66562,       0.22972,       0.0117,       0.02316
(124, 159),     -0.10636,       -0.0641,       -0.03132,       -0.0887,       0.17465,       0.25329,       0.02291
(282, 286),     0.73042,       -0.46143,       0.39273,       -0.71941,       0.46753,       -0.27239,       0.02291
(24, 263),     -0.1379,       -0.34193,       0.46827,       0.00531,       0.40682,       -0.26344,       0.02286
