Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(63, 161),     0.3754,       0.3754
(257, 390),     0.37548,       0.37548
(98, 463),     0.37555,       0.37555
(246, 247),     0.3759,       0.3759
(65, 160),     0.37625,       0.37625
(66, 380),     0.37631,       0.37631
(362, 466),     0.37646,       0.37646
(159, 190),     0.37648,       0.37648
(25, 293),     0.3766,       0.3766
(52, 153),     0.37688,       0.37688
(283, 373),     0.37693,       0.37693
(158, 381),     0.37719,       0.37719
(65, 159),     0.3772,       0.3772
(154, 254),     0.37731,       0.37731
(253, 283),     0.37731,       0.37731
(22, 157),     0.37753,       0.37753
(193, 390),     0.37769,       0.37769
(78, 265),     0.37773,       0.37773
(159, 463),     0.37781,       0.37781
(380, 384),     0.37804,       0.37804
(7, 55),     0.37848,       0.37848
(252, 336),     0.37875,       0.37875
(193, 381),     0.37888,       0.37888
(56, 110),     0.3789,       0.3789
(384, 387),     0.37909,       0.37909
(157, 386),     0.37938,       0.37938
(107, 155),     0.37949,       0.37949
(374, 385),     0.37955,       0.37955
(66, 252),     0.37973,       0.37973
(374, 384),     0.37994,       0.37994
(154, 336),     0.3802,       0.3802
(161, 255),     0.38031,       0.38031
(98, 362),     0.38034,       0.38034
(160, 259),     0.38045,       0.38045
(254, 263),     0.38061,       0.38061
(124, 387),     0.38069,       0.38069
(98, 276),     0.38088,       0.38088
(336, 380),     0.3811,       0.3811
(26, 293),     0.38179,       0.38179
(26, 66),     0.3818,       0.3818
(145, 334),     0.38185,       0.38185
(66, 154),     0.38192,       0.38192
(382, 386),     0.38196,       0.38196
(153, 252),     0.38234,       0.38234
(25, 285),     0.38237,       0.38237
(28, 381),     0.38243,       0.38243
(56, 255),     0.38247,       0.38247
(160, 286),     0.38251,       0.38251
(381, 384),     0.38251,       0.38251
(249, 285),     0.3829,       0.3829
(249, 388),     0.38295,       0.38295
(24, 386),     0.38302,       0.38302
(163, 260),     0.38308,       0.38308
(145, 296),     0.38314,       0.38314
(292, 306),     0.38324,       0.38324
(362, 385),     0.38347,       0.38347
(159, 381),     0.3836,       0.3836
(362, 384),     0.3837,       0.3837
(282, 385),     0.38375,       0.38375
(283, 417),     0.38381,       0.38381
(252, 417),     0.38407,       0.38407
(257, 467),     0.38421,       0.38421
(161, 385),     0.38434,       0.38434
(387, 388),     0.38441,       0.38441
(7, 336),     0.38442,       0.38442
(263, 467),     0.38461,       0.38461
(24, 341),     0.38484,       0.38484
(362, 381),     0.38498,       0.38498
(66, 390),     0.38502,       0.38502
(291, 308),     0.38521,       0.38521
(159, 382),     0.38551,       0.38551
(107, 249),     0.38555,       0.38555
(154, 381),     0.38567,       0.38567
(28, 145),     0.38575,       0.38575
(255, 385),     0.38589,       0.38589
(154, 384),     0.38613,       0.38613
(287, 293),     0.38638,       0.38638
(24, 53),     0.38664,       0.38664
(7, 388),     0.38671,       0.38671
(295, 384),     0.38671,       0.38671
(253, 282),     0.38694,       0.38694
(29, 161),     0.38697,       0.38697
(107, 193),     0.38701,       0.38701
(154, 282),     0.38707,       0.38707
(53, 160),     0.38708,       0.38708
(27, 249),     0.38709,       0.38709
(160, 463),     0.38744,       0.38744
(255, 417),     0.38753,       0.38753
(153, 463),     0.38756,       0.38756
(144, 283),     0.38764,       0.38764
(112, 255),     0.38774,       0.38774
(386, 463),     0.38808,       0.38808
(265, 383),     0.38864,       0.38864
(258, 263),     0.38867,       0.38867
(112, 380),     0.38881,       0.38881
(163, 336),     0.38884,       0.38884
(25, 334),     0.38906,       0.38906
(144, 282),     0.38956,       0.38956
(46, 282),     0.38966,       0.38966
(66, 374),     0.38971,       0.38971
(362, 386),     0.38975,       0.38975
(107, 414),     0.38988,       0.38988
(30, 52),     0.39038,       0.39038
(112, 259),     0.39046,       0.39046
(285, 382),     0.39056,       0.39056
(160, 382),     0.39059,       0.39059
(282, 384),     0.39069,       0.39069
(112, 339),     0.39097,       0.39097
(381, 385),     0.39103,       0.39103
(66, 339),     0.39104,       0.39104
(163, 295),     0.39134,       0.39134
(22, 300),     0.39154,       0.39154
(160, 190),     0.3916,       0.3916
(98, 374),     0.39164,       0.39164
(260, 339),     0.39245,       0.39245
(260, 334),     0.39246,       0.39246
(66, 256),     0.39252,       0.39252
(110, 467),     0.39275,       0.39275
(252, 388),     0.39279,       0.39279
(254, 276),     0.39287,       0.39287
(26, 56),     0.3929,       0.3929
(153, 296),     0.39293,       0.39293
(249, 265),     0.39319,       0.39319
(35, 46),     0.3935,       0.3935
(163, 259),     0.39369,       0.39369
(25, 286),     0.39375,       0.39375
(144, 362),     0.39378,       0.39378
(25, 388),     0.39378,       0.39378
(153, 334),     0.3938,       0.3938
(24, 334),     0.39385,       0.39385
(110, 414),     0.39387,       0.39387
(27, 246),     0.39388,       0.39388
(26, 336),     0.39417,       0.39417
(154, 385),     0.3944,       0.3944
(26, 282),     0.3946,       0.3946
(26, 386),     0.39476,       0.39476
(293, 390),     0.39561,       0.39561
(283, 287),     0.39572,       0.39572
(30, 258),     0.39586,       0.39586
(55, 173),     0.39598,       0.39598
(252, 263),     0.39603,       0.39603
(158, 252),     0.39604,       0.39604
(173, 263),     0.39606,       0.39606
(66, 373),     0.39616,       0.39616
(190, 386),     0.39619,       0.39619
(22, 52),     0.39628,       0.39628
(56, 466),     0.39646,       0.39646
(144, 336),     0.39653,       0.39653
(296, 373),     0.39658,       0.39658
(249, 276),     0.39675,       0.39675
(193, 373),     0.39682,       0.39682
(105, 144),     0.39683,       0.39683
(30, 105),     0.39711,       0.39711
(160, 254),     0.39718,       0.39718
(28, 254),     0.3972,       0.3972
(57, 252),     0.39753,       0.39753
(160, 380),     0.39762,       0.39762
(65, 158),     0.39777,       0.39777
(285, 341),     0.39787,       0.39787
(155, 173),     0.39802,       0.39802
(26, 163),     0.39802,       0.39802
(276, 287),     0.39813,       0.39813
(263, 276),     0.39831,       0.39831
(110, 293),     0.39843,       0.39843
(110, 334),     0.39847,       0.39847
(160, 398),     0.39863,       0.39863
(23, 254),     0.39866,       0.39866
(65, 157),     0.39875,       0.39875
(154, 157),     0.39876,       0.39876
(55, 243),     0.39889,       0.39889
(190, 263),     0.39901,       0.39901
(107, 255),     0.39938,       0.39938
(334, 390),     0.39986,       0.39986
(133, 249),     0.40024,       0.40024
(159, 362),     0.40049,       0.40049
(66, 254),     0.4006,       0.4006
(33, 70),     0.40088,       0.40088
(373, 386),     0.40122,       0.40122
(28, 153),     0.40126,       0.40126
(7, 30),     0.4013,       0.4013
(145, 285),     0.40145,       0.40145
(110, 387),     0.40163,       0.40163
(386, 388),     0.40179,       0.40179
(66, 253),     0.40185,       0.40185
(65, 341),     0.40186,       0.40186
(24, 384),     0.40203,       0.40203
(22, 385),     0.40209,       0.40209
(260, 282),     0.40211,       0.40211
(25, 282),     0.40213,       0.40213
(24, 293),     0.40218,       0.40218
(55, 190),     0.40231,       0.40231
(110, 258),     0.40233,       0.40233
(382, 466),     0.40248,       0.40248
(28, 249),     0.40249,       0.40249
(24, 296),     0.40253,       0.40253
(163, 263),     0.403,       0.403
(28, 253),     0.40301,       0.40301
(30, 53),     0.40306,       0.40306
(7, 112),     0.40319,       0.40319
(155, 259),     0.40324,       0.40324
(145, 293),     0.40335,       0.40335
(249, 258),     0.40349,       0.40349
(159, 253),     0.4037,       0.4037
(249, 385),     0.40378,       0.40378
(155, 374),     0.40379,       0.40379
(105, 161),     0.40405,       0.40405
(282, 466),     0.40454,       0.40454
(362, 382),     0.40458,       0.40458
(98, 254),     0.40475,       0.40475
(263, 417),     0.40476,       0.40476
(22, 296),     0.40488,       0.40488
(265, 390),     0.40506,       0.40506
(154, 414),     0.40525,       0.40525
(157, 252),     0.40536,       0.40536
(66, 246),     0.40546,       0.40546
(30, 388),     0.40562,       0.40562
(124, 263),     0.40566,       0.40566
(98, 382),     0.40588,       0.40588
(133, 387),     0.40613,       0.40613
(22, 334),     0.40638,       0.40638
(265, 373),     0.40643,       0.40643
(159, 384),     0.40664,       0.40664
(263, 295),     0.40665,       0.40665
(28, 339),     0.40684,       0.40684
(52, 158),     0.40685,       0.40685
(381, 386),     0.40709,       0.40709
(65, 161),     0.4071,       0.4071
(283, 466),     0.40711,       0.40711
(254, 296),     0.40726,       0.40726
(112, 286),     0.40733,       0.40733
(133, 373),     0.40735,       0.40735
(26, 252),     0.40743,       0.40743
(30, 124),     0.40746,       0.40746
(254, 293),     0.40756,       0.40756
(158, 385),     0.40772,       0.40772
(384, 398),     0.40778,       0.40778
(24, 105),     0.40781,       0.40781
(155, 286),     0.40806,       0.40806
(26, 155),     0.40813,       0.40813
(154, 295),     0.40827,       0.40827
(55, 133),     0.40843,       0.40843
(25, 296),     0.40858,       0.40858
(154, 283),     0.40889,       0.40889
(153, 276),     0.40891,       0.40891
(56, 144),     0.40906,       0.40906
(65, 390),     0.40923,       0.40923
(155, 467),     0.40933,       0.40933
(252, 362),     0.40959,       0.40959
(65, 381),     0.40974,       0.40974
(255, 257),     0.4102,       0.4102
(145, 339),     0.41028,       0.41028
(56, 388),     0.41031,       0.41031
(27, 124),     0.41057,       0.41057
(28, 55),     0.4106,       0.4106
(24, 56),     0.41064,       0.41064
(112, 190),     0.41071,       0.41071
(145, 359),     0.41096,       0.41096
(23, 334),     0.41138,       0.41138
(23, 385),     0.41179,       0.41179
(76, 388),     0.41185,       0.41185
(285, 381),     0.41202,       0.41202
(98, 260),     0.41229,       0.41229
(193, 374),     0.41276,       0.41276
(25, 466),     0.41281,       0.41281
(190, 381),     0.41303,       0.41303
(144, 295),     0.41307,       0.41307
(110, 296),     0.41316,       0.41316
(254, 390),     0.41329,       0.41329
(144, 381),     0.41332,       0.41332
(145, 336),     0.41337,       0.41337
(173, 249),     0.41359,       0.41359
(173, 374),     0.41368,       0.41368
(63, 110),     0.41393,       0.41393
(35, 124),     0.41394,       0.41394
(110, 390),     0.41427,       0.41427
(23, 296),     0.41427,       0.41427
(26, 257),     0.41427,       0.41427
(387, 390),     0.41429,       0.41429
(98, 388),     0.41463,       0.41463
(190, 256),     0.41473,       0.41473
(110, 283),     0.41497,       0.41497
(52, 159),     0.41551,       0.41551
(157, 255),     0.41551,       0.41551
(373, 466),     0.41556,       0.41556
(46, 258),     0.41561,       0.41561
(57, 257),     0.41581,       0.41581
(55, 417),     0.41603,       0.41603
(57, 258),     0.41672,       0.41672
(145, 157),     0.41719,       0.41719
(26, 285),     0.41719,       0.41719
(27, 373),     0.41721,       0.41721
(160, 362),     0.41775,       0.41775
(124, 260),     0.41842,       0.41842
(65, 339),     0.4186,       0.4186
(145, 173),     0.41864,       0.41864
(385, 398),     0.41865,       0.41865
(26, 295),     0.41876,       0.41876
(193, 380),     0.41899,       0.41899
(336, 374),     0.41914,       0.41914
(25, 27),     0.4192,       0.4192
(26, 283),     0.41931,       0.41931
(373, 384),     0.41938,       0.41938
(247, 388),     0.4196,       0.4196
(145, 463),     0.41987,       0.41987
(157, 263),     0.4204,       0.4204
(55, 362),     0.42067,       0.42067
(253, 263),     0.42078,       0.42078
(144, 398),     0.42079,       0.42079
(144, 380),     0.421,       0.421
(144, 257),     0.42126,       0.42126
(161, 373),     0.42144,       0.42144
(153, 285),     0.42164,       0.42164
(255, 285),     0.42201,       0.42201
(110, 259),     0.42202,       0.42202
(249, 336),     0.42278,       0.42278
(190, 339),     0.423,       0.423
(282, 373),     0.42319,       0.42319
(157, 380),     0.42337,       0.42337
(386, 387),     0.42338,       0.42338
(110, 260),     0.42351,       0.42351
(23, 276),     0.42366,       0.42366
(46, 259),     0.42366,       0.42366
(24, 257),     0.42381,       0.42381
(133, 263),     0.42384,       0.42384
(153, 293),     0.42409,       0.42409
(145, 282),     0.42415,       0.42415
(153, 254),     0.42476,       0.42476
(110, 249),     0.42477,       0.42477
(374, 388),     0.42489,       0.42489
(28, 380),     0.42508,       0.42508
(153, 336),     0.42514,       0.42514
(159, 380),     0.42623,       0.42623
(145, 255),     0.42623,       0.42623
(26, 258),     0.42633,       0.42633
(110, 282),     0.42694,       0.42694
(7, 107),     0.42738,       0.42738
(380, 387),     0.42749,       0.42749
(144, 385),     0.42758,       0.42758
(52, 160),     0.42787,       0.42787
(249, 417),     0.42793,       0.42793
(259, 467),     0.42814,       0.42814
(112, 467),     0.42819,       0.42819
(190, 247),     0.42866,       0.42866
(263, 390),     0.42866,       0.42866
(362, 387),     0.42876,       0.42876
(154, 359),     0.42878,       0.42878
(144, 382),     0.42879,       0.42879
(243, 374),     0.42916,       0.42916
(29, 56),     0.42929,       0.42929
(381, 382),     0.42934,       0.42934
(153, 253),     0.42937,       0.42937
(133, 390),     0.42949,       0.42949
(24, 173),     0.42959,       0.42959
(193, 259),     0.42963,       0.42963
(382, 387),     0.42982,       0.42982
(27, 390),     0.42991,       0.42991
(23, 252),     0.42997,       0.42997
(124, 259),     0.43013,       0.43013
(65, 380),     0.43031,       0.43031
(76, 78),     0.43046,       0.43046
(61, 353),     0.43116,       0.43116
(26, 463),     0.43199,       0.43199
(24, 282),     0.43228,       0.43228
(65, 373),     0.43336,       0.43336
(285, 380),     0.43368,       0.43368
(144, 467),     0.43377,       0.43377
(154, 339),     0.43392,       0.43392
(334, 339),     0.4341,       0.4341
(381, 417),     0.43411,       0.43411
(23, 253),     0.43437,       0.43437
(24, 283),     0.43458,       0.43458
(155, 260),     0.43472,       0.43472
(144, 414),     0.43487,       0.43487
(25, 295),     0.43518,       0.43518
(25, 30),     0.4352,       0.4352
(23, 293),     0.43526,       0.43526
(56, 256),     0.43542,       0.43542
(153, 362),     0.43573,       0.43573
(253, 336),     0.43583,       0.43583
(25, 336),     0.43631,       0.43631
(24, 336),     0.43648,       0.43648
(112, 260),     0.43653,       0.43653
(260, 283),     0.43658,       0.43658
(26, 173),     0.43683,       0.43683
(144, 384),     0.43689,       0.43689
(23, 339),     0.43693,       0.43693
(158, 263),     0.43696,       0.43696
(163, 387),     0.43709,       0.43709
(243, 249),     0.43717,       0.43717
(55, 390),     0.43726,       0.43726
(381, 463),     0.43735,       0.43735
(190, 249),     0.4377,       0.4377
(110, 285),     0.43775,       0.43775
(263, 373),     0.43803,       0.43803
(56, 381),     0.43833,       0.43833
(56, 249),     0.4384,       0.4384
(30, 246),     0.43866,       0.43866
(246, 466),     0.43888,       0.43888
(153, 282),     0.4389,       0.4389
(253, 417),     0.43916,       0.43916
(63, 246),     0.43958,       0.43958
(160, 384),     0.43994,       0.43994
(145, 295),     0.44019,       0.44019
(46, 257),     0.44023,       0.44023
(22, 336),     0.44024,       0.44024
(46, 246),     0.44025,       0.44025
(163, 286),     0.4404,       0.4404
(158, 380),     0.44041,       0.44041
(144, 374),     0.44103,       0.44103
(256, 285),     0.44142,       0.44142
(193, 466),     0.44143,       0.44143
(65, 374),     0.44157,       0.44157
(24, 285),     0.4419,       0.4419
(70, 130),     0.44196,       0.44196
(256, 388),     0.44198,       0.44198
(145, 283),     0.44211,       0.44211
(160, 374),     0.44246,       0.44246
(159, 254),     0.44248,       0.44248
(252, 285),     0.44272,       0.44272
(173, 387),     0.44302,       0.44302
(46, 247),     0.44315,       0.44315
(22, 293),     0.44322,       0.44322
(107, 154),     0.44325,       0.44325
(154, 257),     0.44342,       0.44342
(107, 417),     0.44349,       0.44349
(154, 255),     0.44381,       0.44381
(61, 336),     0.44401,       0.44401
(154, 380),     0.44465,       0.44465
(29, 246),     0.44485,       0.44485
(161, 386),     0.44514,       0.44514
(57, 253),     0.44565,       0.44565
(61, 258),     0.44575,       0.44575
(107, 163),     0.44584,       0.44584
(255, 259),     0.44584,       0.44584
(386, 398),     0.44595,       0.44595
(153, 157),     0.446,       0.446
(295, 374),     0.44625,       0.44625
(144, 258),     0.4463,       0.4463
(26, 254),     0.4468,       0.4468
(55, 163),     0.44692,       0.44692
(52, 145),     0.44741,       0.44741
(23, 336),     0.44749,       0.44749
(57, 398),     0.44761,       0.44761
(190, 254),     0.44773,       0.44773
(22, 386),     0.44778,       0.44778
(23, 256),     0.44814,       0.44814
(158, 253),     0.44816,       0.44816
(110, 336),     0.44838,       0.44838
(7, 27),     0.44928,       0.44928
(22, 256),     0.44939,       0.44939
(62, 388),     0.44972,       0.44972
(66, 153),     0.4502,       0.4502
(22, 276),     0.45034,       0.45034
(24, 258),     0.45038,       0.45038
(22, 282),     0.45054,       0.45054
(23, 386),     0.45059,       0.45059
(107, 390),     0.45083,       0.45083
(65, 254),     0.45133,       0.45133
(254, 282),     0.45156,       0.45156
(53, 161),     0.45168,       0.45168
(27, 28),     0.45185,       0.45185
(463, 466),     0.45187,       0.45187
(384, 386),     0.45194,       0.45194
(107, 144),     0.452,       0.452
(25, 29),     0.45242,       0.45242
(55, 339),     0.45244,       0.45244
(105, 246),     0.45253,       0.45253
(388, 398),     0.45259,       0.45259
(65, 246),     0.45285,       0.45285
(76, 353),     0.45286,       0.45286
(70, 124),     0.45305,       0.45305
(265, 293),     0.45308,       0.45308
(65, 256),     0.45317,       0.45317
(154, 258),     0.45351,       0.45351
(24, 295),     0.45381,       0.45381
(153, 295),     0.45418,       0.45418
(61, 285),     0.45428,       0.45428
(22, 66),     0.45432,       0.45432
(254, 283),     0.45436,       0.45436
(65, 252),     0.45451,       0.45451
(26, 362),     0.45453,       0.45453
(26, 253),     0.45476,       0.45476
(26, 398),     0.4548,       0.4548
(23, 282),     0.45486,       0.45486
(26, 107),     0.45503,       0.45503
(110, 295),     0.4551,       0.4551
(55, 112),     0.45607,       0.45607
(25, 55),     0.45646,       0.45646
(158, 255),     0.45683,       0.45683
(28, 374),     0.45696,       0.45696
(254, 417),     0.45733,       0.45733
(55, 155),     0.4578,       0.4578
(57, 256),     0.45787,       0.45787
(24, 190),     0.45787,       0.45787
(22, 285),     0.45803,       0.45803
(362, 388),     0.45823,       0.45823
(249, 257),     0.45823,       0.45823
(23, 255),     0.45833,       0.45833
(161, 263),     0.45872,       0.45872
(339, 417),     0.45872,       0.45872
(61, 257),     0.45906,       0.45906
(243, 263),     0.45991,       0.45991
(252, 466),     0.46033,       0.46033
(373, 385),     0.46055,       0.46055
(22, 384),     0.46084,       0.46084
(107, 362),     0.46121,       0.46121
(249, 259),     0.46137,       0.46137
(66, 145),     0.46145,       0.46145
(76, 336),     0.46146,       0.46146
(23, 285),     0.46149,       0.46149
(154, 386),     0.46163,       0.46163
(25, 107),     0.46171,       0.46171
(258, 282),     0.462,       0.462
(124, 466),     0.46212,       0.46212
(253, 295),     0.46225,       0.46225
(57, 380),     0.46231,       0.46231
(23, 359),     0.4624,       0.4624
(55, 463),     0.46266,       0.46266
(387, 463),     0.46266,       0.46266
(153, 359),     0.4629,       0.4629
(22, 252),     0.46297,       0.46297
(35, 63),     0.463,       0.463
(334, 467),     0.46314,       0.46314
(336, 373),     0.46323,       0.46323
(249, 260),     0.46392,       0.46392
(256, 463),     0.46401,       0.46401
(252, 374),     0.46439,       0.46439
(52, 161),     0.46448,       0.46448
(285, 374),     0.46462,       0.46462
(56, 339),     0.46485,       0.46485
(153, 283),     0.46504,       0.46504
(246, 388),     0.46523,       0.46523
(252, 380),     0.46546,       0.46546
(28, 390),     0.46567,       0.46567
(243, 387),     0.46592,       0.46592
(7, 29),     0.46593,       0.46593
(112, 374),     0.46604,       0.46604
(22, 295),     0.46625,       0.46625
(249, 293),     0.4663,       0.4663
(29, 124),     0.46645,       0.46645
(157, 253),     0.46655,       0.46655
(107, 145),     0.46659,       0.46659
(26, 359),     0.46671,       0.46671
(144, 373),     0.46679,       0.46679
(173, 373),     0.46721,       0.46721
(255, 336),     0.46777,       0.46777
(296, 359),     0.46833,       0.46833
(78, 388),     0.46834,       0.46834
(249, 334),     0.46836,       0.46836
(285, 390),     0.4687,       0.4687
(124, 388),     0.46884,       0.46884
(153, 339),     0.46885,       0.46885
(144, 386),     0.46891,       0.46891
(161, 249),     0.46895,       0.46895
(23, 243),     0.46896,       0.46896
(243, 373),     0.46956,       0.46956
(381, 466),     0.46956,       0.46956
(160, 339),     0.46968,       0.46968
(173, 390),     0.46976,       0.46976
(107, 339),     0.46996,       0.46996
(283, 390),     0.46999,       0.46999
(263, 334),     0.47029,       0.47029
(23, 56),     0.47043,       0.47043
(76, 285),     0.47053,       0.47053
(22, 154),     0.4707,       0.4707
(61, 300),     0.47105,       0.47105
(65, 253),     0.47109,       0.47109
(341, 388),     0.47113,       0.47113
(296, 390),     0.47131,       0.47131
(23, 295),     0.47175,       0.47175
(107, 373),     0.47187,       0.47187
(381, 387),     0.47191,       0.47191
(145, 362),     0.47203,       0.47203
(62, 336),     0.4723,       0.4723
(55, 373),     0.4725,       0.4725
(293, 339),     0.47277,       0.47277
(158, 254),     0.47279,       0.47279
(65, 154),     0.47282,       0.47282
(63, 124),     0.47282,       0.47282
(133, 154),     0.4729,       0.4729
(144, 249),     0.47305,       0.47305
(23, 283),     0.47331,       0.47331
(24, 380),     0.47338,       0.47338
(23, 133),     0.47344,       0.47344
(155, 373),     0.47369,       0.47369
(254, 336),     0.47382,       0.47382
(384, 385),     0.47403,       0.47403
(341, 362),     0.47414,       0.47414
(157, 254),     0.47415,       0.47415
(159, 374),     0.47432,       0.47432
(243, 390),     0.47438,       0.47438
(160, 255),     0.47461,       0.47461
(382, 388),     0.47473,       0.47473
(161, 390),     0.47484,       0.47484
(28, 373),     0.47533,       0.47533
(62, 353),     0.47555,       0.47555
(293, 467),     0.47565,       0.47565
(57, 285),     0.47578,       0.47578
(341, 466),     0.47589,       0.47589
(23, 384),     0.47618,       0.47618
(374, 466),     0.47635,       0.47635
(145, 190),     0.47636,       0.47636
(56, 154),     0.47688,       0.47688
(153, 255),     0.47695,       0.47695
(26, 339),     0.47714,       0.47714
(98, 339),     0.47729,       0.47729
(107, 374),     0.47741,       0.47741
(155, 190),     0.47743,       0.47743
(336, 390),     0.47754,       0.47754
(110, 263),     0.47792,       0.47792
(112, 387),     0.47797,       0.47797
(76, 258),     0.47803,       0.47803
(78, 336),     0.47803,       0.47803
(155, 387),     0.47825,       0.47825
(296, 339),     0.47868,       0.47868
(24, 107),     0.47874,       0.47874
(23, 66),     0.47883,       0.47883
(341, 463),     0.47894,       0.47894
(276, 339),     0.47901,       0.47901
(386, 417),     0.47904,       0.47904
(57, 466),     0.47914,       0.47914
(26, 381),     0.47932,       0.47932
(387, 398),     0.47932,       0.47932
(107, 153),     0.47957,       0.47957
(23, 52),     0.47964,       0.47964
(62, 285),     0.47995,       0.47995
(27, 247),     0.47997,       0.47997
(22, 283),     0.48025,       0.48025
(57, 286),     0.48043,       0.48043
(55, 144),     0.48045,       0.48045
(56, 254),     0.48045,       0.48045
(63, 247),     0.48082,       0.48082
(107, 380),     0.48084,       0.48084
(66, 144),     0.48136,       0.48136
(159, 255),     0.4815,       0.4815
(23, 257),     0.48163,       0.48163
(26, 255),     0.48187,       0.48187
(56, 145),     0.48209,       0.48209
(285, 373),     0.48258,       0.48258
(55, 382),     0.48259,       0.48259
(263, 293),     0.48294,       0.48294
(22, 341),     0.48317,       0.48317
(107, 463),     0.48329,       0.48329
(144, 390),     0.4833,       0.4833
(26, 144),     0.48343,       0.48343
(249, 296),     0.48358,       0.48358
(153, 382),     0.48364,       0.48364
(24, 259),     0.48368,       0.48368
(24, 463),     0.48385,       0.48385
(78, 285),     0.48406,       0.48406
(253, 373),     0.4842,       0.4842
(155, 249),     0.48454,       0.48454
(112, 154),     0.48508,       0.48508
(159, 385),     0.48521,       0.48521
(26, 382),     0.48529,       0.48529
(26, 65),     0.48549,       0.48549
(57, 336),     0.48573,       0.48573
(159, 263),     0.48606,       0.48606
(144, 259),     0.48636,       0.48636
(157, 249),     0.48649,       0.48649
(249, 263),     0.48666,       0.48666
(22, 254),     0.48672,       0.48672
(24, 66),     0.48711,       0.48711
(76, 300),     0.4872,       0.4872
(24, 467),     0.48804,       0.48804
(107, 254),     0.48838,       0.48838
(22, 257),     0.48934,       0.48934
(107, 110),     0.49021,       0.49021
(256, 466),     0.49076,       0.49076
(7, 46),     0.49114,       0.49114
(56, 252),     0.49137,       0.49137
(57, 341),     0.4916,       0.4916
(107, 252),     0.49169,       0.49169
(157, 339),     0.49179,       0.49179
(110, 286),     0.49179,       0.49179
(22, 56),     0.49181,       0.49181
(190, 252),     0.49183,       0.49183
(24, 381),     0.49215,       0.49215
(145, 257),     0.49256,       0.49256
(57, 381),     0.49316,       0.49316
(76, 257),     0.4934,       0.4934
(144, 260),     0.4934,       0.4934
(163, 466),     0.49385,       0.49385
(190, 466),     0.49411,       0.49411
(22, 112),     0.49485,       0.49485
(57, 414),     0.49504,       0.49504
(22, 107),     0.49527,       0.49527
(23, 107),     0.4957,       0.4957
(55, 254),     0.49584,       0.49584
(255, 260),     0.49597,       0.49597
(107, 253),     0.49624,       0.49624
(158, 374),     0.49647,       0.49647
(153, 398),     0.49665,       0.49665
(55, 374),     0.49716,       0.49716
(78, 353),     0.4972,       0.4972
(23, 341),     0.49723,       0.49723
(255, 334),     0.49752,       0.49752
(107, 381),     0.49758,       0.49758
(105, 247),     0.49769,       0.49769
(253, 285),     0.49781,       0.49781
(159, 339),     0.4979,       0.4979
(24, 374),     0.49863,       0.49863
(24, 398),     0.49869,       0.49869
(61, 286),     0.4992,       0.4992
(98, 373),     0.4995,       0.4995
(7, 63),     0.49953,       0.49953
(107, 382),     0.49964,       0.49964
(157, 374),     0.49992,       0.49992
(295, 359),     0.50011,       0.50011
(145, 385),     0.5006,       0.5006
(62, 258),     0.50116,       0.50116
(105, 163),     0.50119,       0.50119
(257, 359),     0.50191,       0.50191
(98, 255),     0.50243,       0.50243
(155, 390),     0.50276,       0.50276
(24, 260),     0.50294,       0.50294
(23, 258),     0.50303,       0.50303
(173, 466),     0.50306,       0.50306
(153, 385),     0.50329,       0.50329
(33, 66),     0.50341,       0.50341
(190, 253),     0.50355,       0.50355
(158, 386),     0.50364,       0.50364
(253, 374),     0.50401,       0.50401
(52, 246),     0.50426,       0.50426
(254, 373),     0.50485,       0.50485
(153, 381),     0.50518,       0.50518
(26, 259),     0.50548,       0.50548
(62, 300),     0.50564,       0.50564
(144, 263),     0.50578,       0.50578
(22, 253),     0.50586,       0.50586
(22, 258),     0.50634,       0.50634
(336, 339),     0.50647,       0.50647
(57, 374),     0.50701,       0.50701
(55, 380),     0.5072,       0.5072
(56, 380),     0.50761,       0.50761
(386, 390),     0.50775,       0.50775
(158, 339),     0.50781,       0.50781
(98, 467),     0.50808,       0.50808
(55, 381),     0.50818,       0.50818
(417, 466),     0.50825,       0.50825
(53, 246),     0.50829,       0.50829
(55, 145),     0.50894,       0.50894
(153, 384),     0.50949,       0.50949
(160, 385),     0.50961,       0.50961
(190, 380),     0.50996,       0.50996
(55, 154),     0.51062,       0.51062
(260, 263),     0.51107,       0.51107
(57, 259),     0.51124,       0.51124
(160, 263),     0.51141,       0.51141
(26, 380),     0.51178,       0.51178
(380, 388),     0.51205,       0.51205
(255, 467),     0.5122,       0.5122
(56, 253),     0.51225,       0.51225
(145, 258),     0.5124,       0.5124
(27, 130),     0.51255,       0.51255
(78, 258),     0.51257,       0.51257
(190, 390),     0.51262,       0.51262
(24, 362),     0.51272,       0.51272
(390, 417),     0.51277,       0.51277
(257, 263),     0.51285,       0.51285
(61, 466),     0.51322,       0.51322
(160, 373),     0.51347,       0.51347
(24, 387),     0.51402,       0.51402
(27, 33),     0.51451,       0.51451
(380, 466),     0.51478,       0.51478
(145, 382),     0.51482,       0.51482
(98, 359),     0.51502,       0.51502
(56, 390),     0.51525,       0.51525
(155, 263),     0.51547,       0.51547
(249, 387),     0.51557,       0.51557
(158, 249),     0.51587,       0.51587
(22, 339),     0.51625,       0.51625
(53, 163),     0.51716,       0.51716
