Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(78, 295),     0.36406,       0.50062,       0.05794,       0.64103,       -0.35836,       -0.05268,       0.1921
(107, 417),     0.6989,       0.39924,       0.13447,       0.21985,       -0.09278,       -0.20763,       0.19201
(61, 341),     0.41439,       0.50005,       0.19202,       0.56664,       -0.35564,       -0.16588,       0.19193
(256, 380),     0.67375,       0.2972,       -0.17696,       0.58091,       -0.29637,       0.07094,       0.19158
(23, 286),     0.23029,       0.63985,       0.03421,       0.00254,       0.04985,       0.19075,       0.19125
(153, 384),     0.36752,       0.63411,       -0.09126,       0.44149,       -0.10602,       -0.09898,       0.19114
(105, 381),     0.25087,       0.64787,       0.14585,       0.07106,       -0.00127,       0.03229,       0.19111
(155, 385),     0.42792,       0.70028,       -0.1645,       0.75112,       -0.3599,       -0.20894,       0.191
(243, 388),     0.20661,       0.39229,       0.08988,       0.68968,       -0.15668,       -0.07753,       0.19071
(263, 341),     -0.24777,       0.00644,       -0.03552,       0.48175,       0.53179,       0.40643,       0.19052
(173, 306),     0.27365,       0.65044,       0.08164,       -0.02403,       -0.15992,       0.32105,       0.19047
(283, 286),     0.06868,       0.44284,       0.44585,       0.15116,       -0.30995,       0.34371,       0.19038
(52, 374),     0.3886,       0.48281,       0.09185,       0.17144,       -0.05634,       0.06296,       0.19022
(61, 414),     0.41508,       0.49911,       0.14237,       0.57922,       -0.34424,       -0.15125,       0.19005
(327, 417),     0.09776,       0.73983,       0.24468,       0.43747,       -0.29561,       -0.08591,       0.1897
(70, 306),     0.17544,       0.67603,       0.25612,       -0.22362,       -0.24443,       0.4977,       0.18954
(107, 390),     0.38884,       0.15169,       0.22333,       0.50747,       -0.14164,       0.00733,       0.1895
(46, 308),     0.15045,       0.73585,       0.27508,       -0.28685,       -0.23496,       0.49697,       0.18942
(157, 295),     -0.22623,       0.32254,       0.14766,       0.3184,       0.14149,       0.43094,       0.18913
(265, 282),     -0.15191,       0.39942,       0.40863,       0.34792,       -0.13229,       0.26282,       0.1891
(23, 466),     0.08626,       0.46893,       0.08566,       0.30796,       0.19815,       -0.01348,       0.18891
(76, 282),     0.35295,       0.50746,       0.07344,       0.60435,       -0.36704,       -0.03808,       0.18885
(66, 398),     0.49001,       0.44179,       0.04248,       0.04137,       0.25852,       -0.14149,       0.18878
(263, 380),     -0.2167,       -0.04786,       0.31506,       0.5331,       0.13094,       0.41768,       0.1887
(163, 295),     0.03322,       0.4936,       0.17001,       0.00444,       0.08274,       0.34725,       0.18854
(70, 385),     0.09592,       0.58081,       0.14844,       0.32269,       -0.11199,       0.09431,       0.18836
(256, 359),     -0.12011,       0.0836,       0.08324,       0.46328,       0.17772,       0.44113,       0.18814
(381, 417),     0.50299,       -0.28844,       0.18441,       0.2744,       0.27766,       0.17694,       0.18799
(27, 327),     0.00085,       0.70775,       0.38601,       -0.16078,       -0.37657,       0.57025,       0.18792
(63, 327),     0.21231,       0.56113,       0.22104,       -0.01212,       -0.25093,       0.39517,       0.18777
(110, 293),     -0.10168,       0.53837,       0.37588,       0.12215,       -0.07719,       0.26549,       0.18717
(253, 398),     -0.25272,       0.57185,       0.06777,       0.08874,       0.33502,       0.3115,       0.18703
(22, 124),     -0.03283,       0.42668,       0.48659,       0.03862,       -0.21375,       0.416,       0.18688
(107, 130),     0.21532,       0.11849,       -0.02531,       0.40668,       0.28193,       0.12352,       0.18677
(276, 414),     0.27057,       0.58088,       0.15477,       -0.17421,       -0.20801,       0.49653,       0.18676
(246, 291),     -0.03427,       0.8445,       0.32539,       -0.2683,       -0.23898,       0.49177,       0.18669
(249, 258),     -0.43705,       0.28995,       0.08553,       0.25764,       0.5111,       0.41217,       0.18656
(63, 380),     0.09302,       0.57976,       0.23173,       0.09615,       -0.03982,       0.15385,       0.18578
(55, 255),     0.54625,       0.09712,       0.13855,       0.41359,       -0.08596,       0.00438,       0.18566
(243, 300),     0.27465,       0.67454,       0.19714,       0.05319,       -0.35882,       0.27318,       0.18565
(63, 339),     0.35658,       0.34849,       0.13267,       0.27908,       -0.10751,       0.10404,       0.18556
(158, 293),     -0.20936,       0.71033,       0.4544,       0.27874,       -0.29466,       0.17268,       0.18536
(65, 105),     -0.06417,       0.51144,       0.35619,       0.43264,       -0.21364,       0.08864,       0.18518
(287, 341),     0.57807,       0.64965,       -0.14179,       0.41817,       -0.19271,       -0.20042,       0.18516
(65, 373),     0.46383,       0.24506,       0.11172,       0.34804,       -0.07355,       0.01465,       0.18496
(55, 144),     0.19087,       0.81866,       0.14059,       0.09928,       -0.35573,       0.21595,       0.18494
(28, 65),     0.514,       0.46216,       -0.2388,       0.58151,       -0.12027,       -0.09018,       0.18474
(105, 382),     0.22405,       0.6397,       0.16207,       0.00466,       0.06477,       0.01269,       0.18466
(28, 414),     0.12658,       0.25103,       -0.071,       0.26565,       0.55497,       -0.0198,       0.18457
(61, 286),     0.33016,       0.48455,       0.1221,       0.60113,       -0.30904,       -0.12218,       0.18445
(144, 293),     0.02537,       0.61183,       0.36723,       -0.03422,       -0.10201,       0.23842,       0.18444
(61, 382),     0.37009,       0.51723,       0.18921,       0.56512,       -0.38662,       -0.14871,       0.18439
(65, 398),     0.51746,       0.33314,       -0.01631,       0.08877,       0.28224,       -0.09916,       0.18436
(249, 295),     -0.08996,       0.49023,       0.46608,       0.48742,       -0.29081,       0.04151,       0.18408
(190, 295),     0.26161,       0.37601,       -0.16402,       0.27458,       0.05799,       0.29737,       0.18392
(154, 190),     0.19649,       0.84488,       0.06297,       0.06031,       -0.10241,       0.04047,       0.18379
(110, 243),     0.34134,       0.43318,       -0.05505,       0.28568,       0.08629,       0.01078,       0.1837
(27, 65),     0.39015,       0.10743,       -0.09109,       0.60907,       0.06268,       0.02355,       0.18363
(53, 256),     0.15034,       0.63868,       0.20008,       0.07399,       -0.06642,       0.10503,       0.18362
(22, 276),     0.26513,       0.62648,       0.25055,       -0.0453,       -0.17572,       0.17968,       0.18347
(62, 463),     0.37586,       0.58151,       0.15174,       0.62139,       -0.41108,       -0.21903,       0.1834
(55, 390),     0.36879,       -0.04212,       0.15591,       0.56413,       0.00382,       0.04862,       0.18319
(76, 341),     0.3745,       0.52895,       0.1867,       0.59217,       -0.38884,       -0.19472,       0.18313
(63, 256),     0.06412,       0.63869,       0.27817,       0.05016,       -0.07618,       0.14366,       0.1831
(193, 259),     0.26685,       0.20512,       0.04062,       0.32932,       -0.09645,       0.35298,       0.18307
(260, 417),     0.28301,       -0.08089,       0.0585,       0.35905,       0.1366,       0.34217,       0.18307
(157, 339),     0.24472,       0.21751,       0.12844,       0.5643,       -0.0676,       0.01076,       0.18302
(293, 353),     -0.12736,       0.11177,       0.19807,       0.72786,       -0.04093,       0.22852,       0.18299
(33, 336),     0.15847,       0.03952,       -0.08011,       0.25916,       0.36707,       0.34643,       0.18176
(22, 300),     0.29417,       0.66354,       0.19519,       -0.04099,       -0.28696,       0.26557,       0.18175
(53, 327),     0.22661,       0.6171,       0.25836,       -0.16176,       -0.31529,       0.46539,       0.18173
(63, 373),     0.2669,       0.37933,       0.17382,       0.14631,       -0.05076,       0.17389,       0.18158
(130, 247),     0.19311,       0.46335,       0.22625,       0.25375,       -0.31596,       0.26621,       0.18112
(173, 296),     0.10417,       0.03152,       0.0468,       0.21974,       0.14034,       0.54377,       0.18106
(57, 258),     0.29879,       0.50567,       -0.14507,       0.63761,       -0.21534,       0.00361,       0.18088
(243, 276),     0.21181,       0.60751,       0.26211,       0.10991,       -0.2953,       0.18926,       0.18088
(26, 33),     0.02034,       0.45899,       0.39273,       0.0458,       -0.00054,       0.16717,       0.18075
(144, 258),     0.03641,       0.62646,       0.12079,       0.14555,       0.03414,       0.11982,       0.18053
(386, 417),     0.47044,       -0.0428,       0.19075,       0.19878,       0.32458,       -0.05856,       0.18053
(66, 339),     0.53942,       0.28357,       0.12773,       0.23741,       -0.11075,       0.00561,       0.1805
(295, 296),     0.15898,       0.21638,       0.54356,       0.17274,       -0.09688,       0.088,       0.18046
(163, 336),     0.27578,       0.36178,       0.05416,       -0.08769,       0.07553,       0.40304,       0.18043
(286, 293),     -0.04683,       0.53927,       0.41985,       0.07946,       -0.36415,       0.45399,       0.18027
(255, 414),     0.04835,       0.45895,       -0.2135,       0.64443,       0.18462,       -0.04237,       0.18008
(145, 306),     0.29637,       0.65925,       0.13993,       -0.21166,       -0.16172,       0.35822,       0.18007
(55, 417),     0.74984,       0.32261,       0.05556,       0.25751,       -0.07274,       -0.23251,       0.18005
(256, 287),     0.56308,       0.61651,       -0.14042,       0.38871,       -0.1267,       -0.22092,       0.18004
(173, 257),     0.13103,       0.56507,       0.17112,       0.45062,       -0.251,       0.01166,       0.17975
(76, 257),     0.1357,       0.51102,       0.05037,       0.69576,       -0.21303,       -0.10267,       0.17953
(285, 296),     -0.16743,       0.71554,       0.4436,       -0.00249,       -0.31963,       0.40704,       0.17944
(257, 359),     -0.05031,       0.29212,       0.27698,       0.00334,       0.26751,       0.28696,       0.17943
(52, 56),     0.43387,       0.72686,       -0.21582,       0.32505,       -0.1211,       -0.07404,       0.17914
(246, 252),     0.16591,       0.48347,       0.22624,       0.33121,       -0.08114,       -0.0519,       0.17897
(61, 362),     0.3923,       0.52867,       0.16032,       0.57018,       -0.40105,       -0.17729,       0.17885
(22, 163),     0.1301,       0.27822,       0.12573,       0.32835,       0.10717,       0.10291,       0.17875
(29, 398),     -0.0795,       0.25019,       0.11762,       0.46644,       0.32917,       -0.01218,       0.17862
(296, 467),     0.23284,       0.31305,       0.41402,       0.48185,       -0.24466,       -0.1258,       0.17855
(25, 173),     0.17534,       0.30498,       0.12127,       0.10966,       0.25129,       0.10827,       0.17847
(76, 382),     0.33371,       0.54664,       0.18506,       0.59318,       -0.40941,       -0.17893,       0.17837
(26, 467),     0.38006,       0.43506,       0.2465,       0.1462,       -0.13492,       -0.00332,       0.17826
(52, 362),     0.29521,       0.53947,       0.05591,       0.02065,       0.17453,       -0.01708,       0.17812
(46, 124),     0.04897,       0.15969,       -0.00639,       0.56996,       0.13445,       0.16193,       0.1781
(258, 259),     0.14456,       0.15023,       -0.06171,       0.1212,       0.10969,       0.6042,       0.17803
(287, 362),     0.56079,       0.65942,       -0.14154,       0.41257,       -0.19993,       -0.22389,       0.1779
(76, 414),     0.37896,       0.52797,       0.13172,       0.60186,       -0.38246,       -0.19074,       0.17788
(70, 292),     0.152,       0.66234,       0.262,       -0.24719,       -0.25661,       0.494,       0.17776
(107, 263),     0.60861,       0.17241,       0.1016,       0.42905,       -0.09152,       -0.15485,       0.17755
(286, 390),     -0.46664,       0.4064,       -0.00801,       0.22067,       0.56369,       0.34664,       0.17713
(52, 254),     0.43811,       0.40814,       0.09489,       0.13775,       -0.11214,       0.09594,       0.17711
(256, 339),     0.05393,       -0.04159,       -0.24041,       0.54822,       0.31239,       0.43011,       0.17711
(53, 374),     0.23135,       0.48646,       0.1487,       0.11878,       -0.05048,       0.12762,       0.17707
(336, 390),     -0.17208,       0.27876,       0.48483,       0.60259,       -0.17958,       0.04765,       0.17703
(53, 254),     0.32004,       0.4106,       0.14168,       0.15073,       -0.10749,       0.14644,       0.177
(374, 414),     -0.27994,       0.4964,       -0.02552,       0.13731,       0.53741,       0.19624,       0.17698
(124, 161),     0.2275,       0.89699,       0.18558,       0.069,       -0.51471,       0.19688,       0.17687
(158, 388),     0.19979,       0.18736,       0.11911,       0.51462,       0.0404,       -0.00468,       0.1761
(153, 285),     0.53178,       0.40325,       -0.02424,       -0.10804,       -0.08036,       0.32971,       0.17535
(63, 255),     0.41519,       0.3402,       0.06438,       0.37952,       -0.1312,       -0.01621,       0.17531
(246, 306),     -0.05274,       0.84291,       0.32532,       -0.29301,       -0.25508,       0.48436,       0.17529
(56, 374),     0.11032,       0.26671,       -0.0247,       0.47123,       0.12263,       0.0997,       0.17431
(341, 353),     0.38363,       0.47313,       0.03098,       -0.16284,       -0.20343,       0.52275,       0.17404
(173, 292),     0.24837,       0.6402,       0.07077,       -0.06309,       -0.16043,       0.30838,       0.17403
(157, 387),     0.14682,       0.43,       0.0071,       0.6304,       -0.11858,       -0.05181,       0.17399
(53, 380),     0.17524,       0.56648,       0.14692,       0.09591,       -0.03133,       0.09031,       0.17392
(160, 282),     -0.19077,       0.5239,       0.20396,       0.33107,       0.01299,       0.16211,       0.17388
(246, 334),     -0.3146,       0.38673,       0.3741,       0.33094,       -0.01218,       0.27755,       0.17376
(255, 336),     0.01245,       0.36605,       0.37725,       0.54264,       -0.28236,       0.02642,       0.17374
(70, 308),     0.12991,       0.66169,       0.27744,       -0.26434,       -0.26027,       0.49724,       0.17361
(161, 390),     -0.043,       0.27694,       0.15065,       0.49012,       0.09429,       0.07089,       0.17331
(61, 283),     0.28382,       0.58252,       0.05941,       0.53146,       -0.37065,       -0.04721,       0.17323
(57, 259),     0.1868,       0.48748,       -0.18156,       0.63863,       -0.09321,       -0.00056,       0.17293
(157, 390),     0.19311,       0.13955,       0.06692,       0.54778,       0.06507,       0.02475,       0.17286
(46, 287),     0.30062,       0.63166,       0.14051,       -0.25775,       -0.24893,       0.47057,       0.17278
(112, 466),     0.19326,       0.34096,       0.13129,       0.56092,       -0.10985,       -0.08007,       0.17275
(61, 256),     0.36424,       0.43235,       0.20557,       0.54269,       -0.33503,       -0.17396,       0.17264
(112, 467),     0.33687,       0.40685,       0.26624,       0.23859,       -0.20261,       -0.01145,       0.17242
(98, 256),     -0.0577,       0.64276,       0.10723,       -0.14518,       0.17346,       0.31393,       0.17242
(98, 130),     0.03946,       0.49564,       0.20395,       0.13687,       -0.04698,       0.20433,       0.17221
(22, 173),     0.00551,       0.83794,       0.08102,       0.23719,       -0.11304,       -0.01599,       0.1721
(76, 362),     0.35602,       0.55688,       0.15471,       0.59655,       -0.42235,       -0.20937,       0.17207
(22, 292),     0.2388,       0.65537,       0.17747,       -0.24582,       -0.13169,       0.3378,       0.17199
(190, 257),     0.16002,       0.61318,       0.01883,       0.50962,       -0.19457,       -0.0776,       0.17158
(53, 341),     0.1063,       0.63926,       0.19818,       0.01249,       -0.0028,       0.07407,       0.17125
(163, 282),     -0.14308,       0.46543,       0.29526,       0.0458,       0.08393,       0.27815,       0.17092
(62, 282),     0.31383,       0.52391,       0.06079,       0.61665,       -0.4111,       -0.08214,       0.17032
(23, 285),     0.42031,       0.35854,       0.05634,       -0.14,       -0.04759,       0.37408,       0.17028
(159, 293),     -0.16547,       0.75116,       0.34014,       0.27123,       -0.29039,       0.11387,       0.17009
(78, 463),     0.35018,       0.57156,       0.1375,       0.63676,       -0.42431,       -0.2514,       0.17005
(62, 258),     0.17177,       0.52911,       0.08885,       0.67748,       -0.30337,       -0.14481,       0.16984
(387, 417),     0.29618,       -0.11647,       0.13244,       0.31163,       0.30685,       0.08827,       0.16982
(133, 300),     0.22664,       0.63823,       0.21336,       0.06026,       -0.38144,       0.26117,       0.1697
(159, 466),     0.06199,       0.10892,       0.14942,       0.54521,       0.12223,       0.03011,       0.16965
(29, 157),     0.41814,       0.71266,       -0.19161,       0.45224,       -0.23778,       -0.13594,       0.16962
(28, 327),     0.05266,       0.72306,       0.34381,       -0.23165,       -0.42804,       0.55787,       0.16962
(155, 300),     0.27197,       0.65027,       0.1793,       0.04216,       -0.38089,       0.25367,       0.16941
(23, 25),     0.07512,       0.21366,       0.28532,       0.19785,       0.3078,       -0.06543,       0.16905
(61, 381),     0.321,       0.43567,       0.20028,       0.5651,       -0.36004,       -0.14924,       0.1688
(247, 291),     0.07817,       0.76193,       0.25554,       -0.2958,       -0.26328,       0.47473,       0.16855
(252, 383),     0.34161,       0.50965,       0.17763,       -0.24027,       -0.24079,       0.46291,       0.16846
(23, 300),     0.21655,       0.65004,       0.21735,       -0.09546,       -0.19573,       0.21762,       0.16839
(254, 383),     0.21532,       0.51968,       0.29288,       -0.26585,       -0.05379,       0.30182,       0.16834
(259, 260),     0.019,       0.45312,       0.29965,       -0.23064,       0.23502,       0.23354,       0.16828
(286, 466),     0.13555,       0.73189,       -0.25632,       0.52386,       0.14291,       -0.26922,       0.16811
(110, 283),     -0.13875,       0.49578,       0.30601,       0.07831,       0.06431,       0.20139,       0.16784
(76, 286),     0.28676,       0.50523,       0.11565,       0.61829,       -0.35634,       -0.16677,       0.16714
(173, 259),     0.12766,       0.53352,       0.23593,       0.35125,       -0.26389,       0.01804,       0.16709
(62, 341),     0.33402,       0.54223,       0.16937,       0.60324,       -0.41988,       -0.22701,       0.167
(62, 382),     0.29811,       0.55973,       0.17066,       0.60671,       -0.42151,       -0.21178,       0.16699
(25, 296),     -0.16805,       0.11714,       0.07385,       0.26707,       0.27595,       0.43592,       0.16698
(154, 300),     0.27989,       0.64809,       0.18099,       -0.00777,       -0.36351,       0.26404,       0.16695
(173, 308),     0.22009,       0.6429,       0.07846,       -0.08327,       -0.15831,       0.30118,       0.16684
(63, 263),     0.52325,       0.34381,       -0.03695,       0.36062,       -0.11039,       -0.07953,       0.1668
(29, 33),     0.15824,       0.3385,       -0.04679,       0.19757,       -0.01861,       0.3714,       0.16672
(190, 334),     0.04419,       0.32643,       0.1742,       0.19485,       -0.14039,       0.39986,       0.16652
(46, 385),     0.06131,       0.42991,       0.10613,       0.34914,       0.01686,       0.03477,       0.16635
(263, 353),     0.28529,       0.26758,       0.17849,       -0.04751,       -0.1297,       0.44273,       0.16615
(243, 246),     -0.1633,       0.59872,       0.43264,       -0.11737,       -0.07756,       0.32363,       0.16613
(173, 334),     -0.08711,       0.20118,       0.34867,       0.24404,       -0.13001,       0.41816,       0.16582
(70, 386),     0.11583,       0.47585,       0.12156,       0.28702,       -0.12154,       0.116,       0.16579
(252, 253),     -0.00805,       0.05768,       -0.3233,       0.30395,       0.51253,       0.4518,       0.16577
(105, 373),     0.41028,       0.35266,       0.09736,       0.14871,       -0.08093,       0.06529,       0.16556
(190, 341),     0.06863,       0.3552,       -0.01385,       0.61999,       0.08156,       -0.12048,       0.16518
(57, 295),     0.44008,       0.39999,       -0.24403,       0.63254,       -0.29936,       0.05889,       0.16468
(173, 336),     0.33093,       -0.10213,       -0.1353,       0.19122,       0.22891,       0.47432,       0.16466
(253, 383),     0.25185,       0.51304,       0.26307,       -0.27758,       -0.15651,       0.39344,       0.16455
(362, 417),     0.66964,       -0.41592,       0.36353,       -0.12943,       0.42721,       0.07211,       0.16452
(133, 385),     0.33896,       0.63164,       -0.16043,       0.77547,       -0.37463,       -0.224,       0.1645
(98, 353),     0.14818,       0.4995,       0.20087,       -0.17799,       0.03393,       0.28152,       0.16434
(145, 286),     0.15108,       0.61786,       -0.00522,       0.0707,       0.03315,       0.11817,       0.16429
(53, 381),     0.11104,       0.60564,       0.14717,       0.06213,       0.01205,       0.0471,       0.16419
(374, 417),     -0.0373,       -0.29864,       -0.09724,       0.58263,       0.38646,       0.44902,       0.16415
(23, 276),     0.16507,       0.60724,       0.26698,       -0.12742,       -0.05838,       0.13071,       0.16403
(52, 247),     0.30732,       0.249,       -0.21149,       0.46039,       0.02955,       0.14889,       0.16394
(24, 260),     0.09043,       0.55784,       0.18893,       0.02572,       0.09904,       0.02131,       0.16388
(105, 466),     0.67406,       0.36227,       -0.12312,       0.2767,       -0.02139,       -0.18575,       0.16379
(26, 153),     0.32342,       0.61027,       -0.25873,       0.46258,       -0.10161,       -0.05373,       0.1637
(380, 417),     0.1671,       -0.31153,       0.02987,       0.48948,       0.29741,       0.30978,       0.16368
(70, 190),     -0.23232,       0.38929,       0.46865,       0.11783,       -0.1306,       0.36884,       0.16362
(25, 334),     -0.36211,       0.26485,       0.35489,       0.28813,       0.07805,       0.35787,       0.16361
(155, 388),     0.15244,       0.41311,       0.06329,       0.65614,       -0.20046,       -0.10359,       0.16349
(110, 257),     -0.05984,       0.59872,       0.13595,       0.20813,       -0.00855,       0.10613,       0.16342
(157, 334),     -0.37474,       0.38126,       0.48434,       0.28216,       -0.13734,       0.34477,       0.16341
(52, 193),     0.5603,       0.51174,       -0.06373,       0.08569,       0.04679,       -0.16057,       0.16337
(154, 276),     0.22969,       0.59715,       0.24176,       0.01295,       -0.2785,       0.17616,       0.1632
(57, 300),     0.11681,       0.78828,       -0.01394,       0.26025,       -0.23217,       0.05934,       0.16309
(373, 390),     0.07691,       -0.22918,       0.29387,       0.42653,       0.18227,       0.22758,       0.163
(27, 390),     -0.05152,       -0.11424,       0.0802,       0.62069,       0.29197,       0.15079,       0.16298
(256, 383),     0.37373,       0.51767,       0.07575,       -0.20082,       -0.28375,       0.49463,       0.16287
(25, 55),     0.32439,       0.23222,       -0.12249,       0.24699,       0.09012,       0.20333,       0.16243
(22, 308),     0.20086,       0.659,       0.1947,       -0.28274,       -0.1314,       0.33375,       0.16236
(46, 56),     -0.24987,       0.15334,       0.34297,       0.43806,       -0.01709,       0.30664,       0.16234
(255, 373),     0.44481,       0.51738,       0.16786,       0.16534,       -0.39959,       0.07767,       0.16224
(157, 327),     -0.06709,       0.87125,       0.34337,       -0.25985,       -0.44357,       0.52863,       0.16212
(76, 256),     0.31094,       0.46495,       0.20422,       0.57041,       -0.37623,       -0.20194,       0.16206
(65, 130),     0.24616,       0.3158,       -0.13568,       0.43823,       -0.01048,       0.11778,       0.16197
(78, 282),     0.29844,       0.51915,       0.05153,       0.63714,       -0.42542,       -0.10961,       0.16187
(28, 398),     0.11375,       0.07316,       0.0063,       0.33167,       0.46067,       -0.01618,       0.16156
(25, 243),     0.17614,       0.12932,       -0.01548,       0.38559,       0.19717,       0.09612,       0.16148
(61, 259),     0.10698,       0.51202,       -0.02601,       0.65745,       -0.1884,       -0.09326,       0.16146
(76, 381),     0.2769,       0.46705,       0.19898,       0.59387,       -0.39123,       -0.17956,       0.161
(246, 295),     -0.15121,       0.18029,       0.15964,       0.26284,       0.21858,       0.29509,       0.16087
(24, 285),     0.40397,       0.23762,       -0.00736,       -0.11915,       0.06083,       0.38924,       0.16086
(107, 249),     0.47918,       0.0885,       0.15513,       0.45076,       -0.13773,       -0.07076,       0.16085
(76, 283),     0.24161,       0.61666,       0.04629,       0.55849,       -0.41082,       -0.08728,       0.16082
(65, 339),     0.52431,       0.18828,       0.0981,       0.2469,       -0.11984,       0.02573,       0.16058
(158, 414),     0.08489,       0.13525,       0.13003,       0.43184,       0.28707,       -0.10695,       0.16035
(255, 390),     0.16341,       0.37281,       -0.00553,       0.73353,       -0.23904,       -0.06366,       0.16025
(246, 253),     0.1106,       0.45321,       0.21084,       0.23718,       -0.02665,       -0.02424,       0.16016
(190, 259),     0.12394,       0.52446,       0.12537,       0.40622,       -0.19563,       -0.02391,       0.16008
(246, 285),     0.11025,       -0.06615,       0.02637,       0.29283,       0.35678,       0.24034,       0.16007
(263, 336),     0.22216,       0.41877,       0.19742,       0.62938,       -0.32472,       -0.18268,       0.16005
(53, 387),     0.50963,       0.31888,       -0.08068,       0.20546,       0.08887,       -0.08226,       0.15998
(46, 253),     0.03529,       0.43074,       0.214,       0.19498,       -0.12381,       0.20804,       0.15987
(63, 381),     0.01728,       0.61949,       0.24276,       0.02134,       -0.04682,       0.10393,       0.15966
(62, 362),     0.31908,       0.56881,       0.13934,       0.60832,       -0.43483,       -0.2428,       0.15965
(256, 390),     -0.20835,       -0.09363,       -0.24823,       0.56923,       0.61221,       0.32554,       0.15946
(105, 463),     0.20725,       0.63122,       0.15523,       -0.09411,       0.06971,       -0.01321,       0.15935
(61, 466),     0.03734,       0.68575,       -0.11874,       0.54706,       -0.11427,       -0.08419,       0.15882
(29, 390),     -0.08451,       -0.03554,       0.11618,       0.61725,       0.20594,       0.13352,       0.15881
(7, 296),     -0.22841,       0.27308,       0.19837,       0.11802,       0.1775,       0.41404,       0.15877
(155, 276),     0.1998,       0.57754,       0.24342,       0.07287,       -0.31156,       0.16838,       0.15841
(24, 154),     0.60247,       0.68196,       -0.22415,       0.52568,       -0.38692,       -0.24913,       0.15832
(78, 382),     0.27491,       0.54757,       0.16295,       0.62455,       -0.41875,       -0.24282,       0.15807
(27, 107),     0.2146,       -0.13161,       -0.09444,       0.52543,       0.36546,       0.06774,       0.15786
(353, 387),     0.08023,       0.93361,       0.13822,       -0.11112,       -0.33388,       0.2367,       0.15729
(252, 254),     0.0038,       -0.05302,       -0.28553,       0.48796,       0.34137,       0.44913,       0.15729
(154, 384),     0.32118,       0.58602,       -0.11524,       0.56523,       -0.25475,       -0.15878,       0.15728
(98, 374),     -0.00832,       0.54503,       0.07087,       -0.11162,       0.19388,       0.252,       0.15697
(52, 373),     0.45118,       0.27381,       0.06614,       0.16907,       -0.0634,       0.04472,       0.15692
(62, 414),     0.34031,       0.54082,       0.10709,       0.61189,       -0.42485,       -0.23443,       0.1568
(285, 390),     -0.22401,       0.16078,       0.26671,       0.61606,       0.03911,       0.08128,       0.15666
(157, 287),     -0.05071,       0.8035,       0.32171,       -0.22134,       -0.37008,       0.45507,       0.15636
(112, 133),     0.06712,       0.57962,       -0.08283,       0.43591,       -0.05856,       -0.00308,       0.15636
(7, 56),     -0.28151,       0.59179,       0.37364,       -0.19301,       0.18009,       0.26684,       0.15631
(35, 158),     0.67425,       -0.06567,       0.11559,       0.11759,       0.26197,       -0.16822,       0.15592
(70, 287),     0.2741,       0.56734,       0.11121,       -0.24237,       -0.24798,       0.47287,       0.15586
(193, 293),     0.03937,       0.68646,       0.20977,       -0.14501,       -0.34075,       0.48421,       0.15568
(339, 414),     -0.08975,       0.50125,       -0.1954,       0.4241,       0.3414,       -0.04762,       0.15566
(46, 254),     0.10589,       0.3389,       0.17191,       0.25465,       -0.12351,       0.18532,       0.15553
(55, 263),     0.52989,       0.03535,       0.06033,       0.40438,       0.03869,       -0.13645,       0.15536
(22, 467),     0.27816,       0.45465,       0.21868,       0.00636,       -0.02442,       -0.00238,       0.15517
(55, 163),     0.21831,       0.70567,       0.03026,       0.04239,       -0.26254,       0.19632,       0.15507
(78, 341),     0.30682,       0.5315,       0.15904,       0.62149,       -0.43111,       -0.25773,       0.155
(256, 374),     0.46166,       0.15753,       -0.29979,       0.60711,       -0.12574,       0.12909,       0.15498
(145, 292),     0.25794,       0.64388,       0.13345,       -0.28047,       -0.17429,       0.34885,       0.15489
(7, 124),     0.15703,       0.41777,       0.4178,       -0.19796,       -0.35439,       0.48808,       0.15472
(78, 258),     0.14966,       0.51756,       0.08038,       0.69462,       -0.33623,       -0.17895,       0.15451
(153, 300),     0.22758,       0.64687,       0.19799,       -0.0847,       -0.31152,       0.25002,       0.15437
(98, 110),     0.0005,       0.53166,       0.10867,       0.07843,       -0.12104,       0.32791,       0.15435
(291, 308),     0.74924,       -0.22372,       0.55475,       -0.42384,       0.47633,       -0.20848,       0.15405
(385, 387),     -0.61437,       -0.16192,       -0.05664,       0.63922,       0.49989,       0.61793,       0.15402
(29, 327),     -0.0726,       0.71263,       0.37369,       -0.22256,       -0.39529,       0.52751,       0.1539
(144, 388),     -0.12131,       0.41351,       0.07397,       0.40321,       0.12718,       0.02624,       0.1538
(98, 163),     0.21368,       0.53989,       0.04161,       0.09615,       -0.22103,       0.25198,       0.15371
(61, 300),     0.06895,       0.77864,       0.08965,       0.36403,       -0.40806,       0.02828,       0.15358
(173, 295),     0.03129,       0.12635,       -0.05905,       0.26034,       0.09867,       0.46375,       0.15356
