Comparing the following files: 
hadleigh_front_s2_v2/,  hadleigh_low_s2_v2/,  hadleigh_right_threequarter_s2_v2/,  hadleigh_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s2_v2_vs_hadleigh_low_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_right_threequarter_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  average
(353, 398),     -0.42567,       0.44559,       0.43102,       -0.48593,       -0.22206,       0.34552,       0.01474
(295, 296),     0.16477,       -0.20977,       -0.25654,       0.15488,       0.10165,       0.13245,       0.01457
(359, 386),     -0.54832,       -0.38346,       -0.43377,       0.31973,       0.57856,       0.55444,       0.01453
(158, 247),     -0.34971,       0.1117,       -0.16349,       0.01868,       0.54785,       -0.08014,       0.01415
(28, 159),     -0.2075,       0.2661,       0.22732,       -0.03144,       -0.2581,       0.08763,       0.014
(26, 153),     0.38801,       0.22507,       -0.18167,       0.13582,       -0.20292,       -0.28163,       0.01378
(291, 292),     0.53361,       -0.05632,       -0.11321,       -0.32028,       0.36946,       -0.33155,       0.01362
(107, 124),     0.0741,       -0.18683,       0.37425,       0.04827,       0.24636,       -0.47466,       0.01358
(285, 359),     -0.01084,       -0.47132,       -0.25289,       -0.03058,       0.40779,       0.43895,       0.01352
(263, 380),     0.47895,       -0.14574,       0.16582,       -0.37326,       -0.02844,       -0.01768,       0.01328
(374, 390),     0.56794,       -0.33125,       0.11978,       -0.35162,       0.03474,       0.0396,       0.0132
(158, 463),     -0.51567,       -0.37424,       0.02381,       0.53422,       0.09442,       0.31642,       0.01316
(292, 308),     -0.01788,       -0.40058,       -0.15475,       0.47561,       -0.07498,       0.2503,       0.01295
(30, 159),     -0.21978,       0.42143,       -0.02696,       -0.07183,       -0.13729,       0.11006,       0.01261
(22, 417),     0.12595,       -0.11847,       0.2376,       -0.13331,       0.21166,       -0.24779,       0.01261
(35, 55),     0.0971,       -0.18322,       0.33507,       -0.08794,       0.38712,       -0.47244,       0.01261
(260, 282),     -0.00179,       -0.18289,       -0.1375,       0.09113,       0.14713,       0.15929,       0.01256
(193, 286),     0.4408,       -0.48424,       0.47892,       -0.32405,       0.32916,       -0.36539,       0.01253
(257, 295),     -0.15945,       -0.02444,       0.34986,       -0.27306,       -0.01602,       0.19826,       0.01252
(23, 33),     0.08548,       0.37521,       -0.17172,       -0.04276,       0.10033,       -0.27267,       0.01231
(130, 155),     -0.00117,       0.15611,       -0.20115,       -0.16504,       0.64525,       -0.36013,       0.01231
(255, 380),     0.0325,       -0.09302,       0.03408,       -0.19035,       0.04869,       0.24147,       0.01223
(30, 65),     -0.0778,       -0.07224,       0.44593,       0.10785,       -0.04164,       -0.28947,       0.0121
(193, 258),     0.51637,       -0.18723,       0.19701,       -0.19528,       0.21106,       -0.46994,       0.012
(291, 308),     0.43943,       -0.22711,       -0.13818,       -0.0946,       0.25992,       -0.16878,       0.01178
(253, 263),     -0.08884,       0.44062,       0.14837,       -0.23762,       -0.21128,       0.01802,       0.01154
(283, 359),     0.00904,       -0.15812,       -0.28676,       0.16494,       0.18878,       0.15112,       0.0115
(263, 466),     -0.19434,       -0.47384,       -0.44857,       0.22522,       0.49992,       0.46055,       0.01149
(28, 133),     -0.29138,       0.56246,       0.0178,       0.02734,       -0.21988,       -0.02818,       0.01136
(105, 287),     0.30016,       -0.06762,       0.2133,       -0.2806,       0.44977,       -0.54779,       0.0112
(24, 287),     0.16416,       -0.19421,       0.79589,       -0.52441,       0.29181,       -0.46823,       0.01083
(160, 463),     -0.25545,       -0.25074,       0.03648,       0.64874,       -0.2101,       0.0954,       0.01072
(263, 359),     -0.24748,       0.22205,       0.61926,       -0.08372,       -0.42429,       -0.02237,       0.01058
(296, 353),     -0.14748,       -0.15458,       -0.42458,       -0.02709,       0.19821,       0.6185,       0.0105
(276, 382),     -0.35442,       0.56559,       0.17434,       -0.27041,       -0.16406,       0.11025,       0.01022
(161, 463),     -0.15984,       -0.15161,       -0.02943,       0.70159,       -0.28599,       -0.01344,       0.01021
(252, 390),     0.25227,       0.13171,       0.16107,       -0.37907,       -0.31221,       0.20679,       0.01009
(249, 341),     0.03315,       0.31916,       0.24734,       -0.45325,       -0.1778,       0.09095,       0.00993
(193, 353),     0.47006,       -0.34983,       0.27733,       -0.48533,       0.03684,       0.11034,       0.0099
(29, 158),     -0.22048,       0.69796,       0.15281,       -0.13776,       -0.44851,       0.01485,       0.00981
(173, 190),     -0.42881,       0.23761,       -0.0236,       0.12839,       -0.04844,       0.19351,       0.00978
(29, 287),     0.46727,       -0.15996,       0.44801,       -0.41666,       0.38754,       -0.66792,       0.00971
(380, 467),     -0.03214,       0.53284,       0.09063,       -0.18463,       -0.33454,       -0.01602,       0.00936
(466, 467),     -0.32342,       0.27015,       0.45339,       0.24684,       -0.44747,       -0.14364,       0.00931
(159, 417),     0.35468,       0.15885,       -0.32349,       0.37601,       -0.41718,       -0.09325,       0.00927
(30, 160),     -0.19221,       0.38728,       0.19907,       0.22991,       -0.4853,       -0.0842,       0.00909
(27, 157),     -0.30437,       0.71161,       0.12926,       -0.02083,       -0.45848,       -0.00273,       0.00908
(247, 417),     -0.002,       0.22672,       -0.22799,       0.29338,       -0.12142,       -0.11456,       0.00902
(359, 387),     -0.49849,       -0.2218,       -0.44666,       0.1665,       0.46138,       0.591,       0.00866
(35, 52),     0.123,       -0.29058,       0.11746,       -0.0937,       0.46417,       -0.27048,       0.00831
(263, 382),     0.15453,       0.24923,       0.16293,       -0.35099,       -0.15721,       -0.01074,       0.00796
(26, 417),     0.09811,       -0.14495,       0.23548,       -0.16619,       0.25018,       -0.22844,       0.00737
(353, 362),     -0.44174,       0.48883,       0.40112,       -0.48457,       -0.19341,       0.27208,       0.00705
(28, 29),     -0.38463,       0.31028,       -0.15445,       0.05064,       0.15206,       0.06724,       0.00686
(256, 265),     -0.06086,       0.15729,       0.28843,       -0.47989,       -0.01666,       0.15185,       0.00669
(276, 398),     -0.478,       0.57667,       0.30817,       -0.30085,       -0.22801,       0.16139,       0.00656
(35, 193),     -0.1538,       0.12004,       0.17123,       -0.14108,       0.33393,       -0.29149,       0.00647
(263, 295),     -0.2071,       -0.50227,       0.01796,       0.23441,       0.347,       0.14836,       0.00639
(249, 252),     0.19478,       0.13891,       0.17484,       -0.36539,       -0.23569,       0.13006,       0.00625
(35, 160),     0.08985,       -0.10018,       0.11438,       -0.11679,       0.49452,       -0.44527,       0.00608
(263, 381),     0.37385,       -0.0303,       0.15798,       -0.39712,       -0.05762,       -0.0114,       0.0059
(359, 398),     -0.28613,       0.42625,       0.33568,       -0.49045,       -0.22516,       0.2743,       0.00575
(383, 467),     0.37122,       -0.11983,       -0.02207,       0.02737,       -0.06263,       -0.1604,       0.00561
(24, 247),     -0.16172,       0.37505,       0.27602,       -0.34906,       -0.41952,       0.31138,       0.00536
(276, 341),     -0.44785,       0.64038,       0.23994,       -0.31171,       -0.16969,       0.07993,       0.00517
(387, 466),     -0.63415,       -0.57571,       -0.30818,       0.55991,       0.57702,       0.41076,       0.00494
(24, 246),     -0.04032,       0.32696,       0.13339,       -0.10049,       -0.53225,       0.24224,       0.00492
(259, 336),     -0.42843,       0.14448,       -0.02651,       -0.19484,       0.28541,       0.24916,       0.00488
(25, 112),     -0.00546,       0.21939,       -0.29841,       0.31381,       0.19887,       -0.40185,       0.00439
(53, 66),     0.04175,       -0.08747,       0.29027,       0.1246,       0.09447,       -0.43835,       0.00421
(46, 107),     0.02008,       -0.12964,       0.27563,       0.16623,       0.14826,       -0.45678,       0.00396
(341, 381),     -0.49886,       0.45096,       0.40204,       0.04626,       -0.40103,       0.02079,       0.00336
(65, 66),     0.32067,       -0.33779,       -0.00642,       -0.097,       -0.0205,       0.16041,       0.00323
(26, 163),     0.32765,       0.50838,       -0.5253,       0.40825,       -0.17176,       -0.52954,       0.00295
(30, 56),     -0.4805,       0.39001,       -0.2378,       -0.03893,       0.37003,       0.01467,       0.00291
(263, 387),     -0.60537,       -0.54983,       -0.40727,       0.50492,       0.6207,       0.45432,       0.00291
(157, 243),     0.1543,       0.19412,       0.10292,       0.16472,       -0.29572,       -0.30318,       0.00286
(7, 193),     -0.01352,       0.07736,       -0.21703,       0.45035,       -0.03732,       -0.24374,       0.00268
(35, 417),     -0.08681,       0.15261,       0.10412,       -0.08227,       0.15008,       -0.22305,       0.00245
(359, 381),     0.00729,       0.26897,       0.17856,       -0.43977,       -0.08854,       0.08783,       0.00239
(160, 190),     0.33457,       0.37653,       -0.409,       0.46492,       -0.27658,       -0.47614,       0.00238
(163, 417),     0.264,       0.12189,       -0.14732,       0.06888,       -0.11445,       -0.17888,       0.00235
(190, 287),     -0.12478,       0.34388,       0.2374,       -0.08616,       0.08448,       -0.44987,       0.00083
(56, 159),     -0.01288,       0.27163,       -0.06086,       -0.19342,       0.14003,       -0.1423,       0.00037
(286, 417),     0.40738,       -0.29971,       0.29085,       -0.33151,       0.39534,       -0.46253,       -3e-05
(130, 159),     -0.21265,       0.06038,       0.19247,       -0.06639,       0.22923,       -0.20359,       -9e-05
(46, 55),     -0.23964,       0.29371,       -0.1873,       0.27191,       0.16101,       -0.30106,       -0.00023
(163, 247),     0.19505,       0.09305,       0.0377,       -0.1908,       -0.25772,       0.12084,       -0.00031
(158, 417),     0.3365,       0.11464,       -0.26268,       0.16245,       -0.33203,       -0.02155,       -0.00044
(252, 263),     0.10983,       0.22526,       0.17029,       -0.36507,       -0.17539,       0.03234,       -0.00046
(112, 130),     -0.02888,       0.23723,       -0.26109,       -0.1524,       0.60883,       -0.40931,       -0.00094
(56, 158),     -0.13569,       0.29407,       0.02071,       -0.0225,       -0.13674,       -0.02683,       -0.00116
(112, 144),     0.00759,       0.50117,       -0.40222,       0.14551,       0.12715,       -0.38623,       -0.00117
(53, 287),     0.42738,       -0.30272,       0.3973,       -0.39227,       0.49791,       -0.63621,       -0.00144
(359, 463),     -0.33949,       0.49593,       0.39033,       -0.5438,       -0.18714,       0.17536,       -0.00147
(56, 285),     0.10483,       0.06802,       -0.05211,       0.61792,       -0.4704,       -0.28139,       -0.00219
(26, 144),     0.31221,       0.50227,       -0.50643,       0.32162,       -0.13613,       -0.50759,       -0.00234
(259, 382),     -0.27643,       0.71546,       0.20672,       -0.14315,       -0.47647,       -0.04015,       -0.00234
(26, 327),     -0.00086,       0.12078,       0.2895,       -0.44312,       0.27978,       -0.26053,       -0.00241
(260, 414),     -0.51676,       0.7065,       0.45959,       -0.32547,       -0.4691,       0.13042,       -0.00247
(276, 463),     -0.50822,       0.63487,       0.30069,       -0.32959,       -0.22367,       0.10922,       -0.00278
(124, 327),     0.09999,       0.08641,       -0.25677,       0.0567,       0.06528,       -0.06839,       -0.0028
(260, 381),     -0.2376,       0.67932,       0.18813,       -0.21158,       -0.47164,       0.03648,       -0.00281
(263, 386),     -0.596,       -0.59366,       -0.32171,       0.5331,       0.56375,       0.3961,       -0.00307
(373, 380),     0.53419,       -0.25352,       -0.1102,       -0.32014,       0.04423,       0.08463,       -0.00347
(276, 362),     -0.44975,       0.59729,       0.24644,       -0.30092,       -0.23488,       0.11923,       -0.00377
(283, 300),     0.29858,       -0.22669,       0.03523,       0.03718,       -0.31671,       0.14866,       -0.00396
(70, 287),     0.23462,       -0.16789,       0.1205,       0.03754,       0.32911,       -0.57819,       -0.00405
(65, 247),     -0.09812,       -0.03638,       0.26776,       0.07317,       0.07538,       -0.30722,       -0.00423
(28, 173),     -0.37822,       0.60128,       -0.02195,       -0.01334,       -0.22366,       0.00998,       -0.00432
(154, 161),     0.33893,       0.25747,       -0.23591,       0.08488,       0.0066,       -0.48005,       -0.00468
(25, 26),     -0.04102,       0.27711,       -0.25025,       0.36342,       0.04834,       -0.43057,       -0.00549
(256, 373),     -0.0984,       0.38255,       0.30829,       -0.53828,       -0.22731,       0.13968,       -0.00558
(390, 417),     0.65354,       -0.52555,       -0.04936,       -0.31347,       0.19019,       0.00973,       -0.00582
(145, 327),     0.17765,       0.19421,       0.08404,       -0.45945,       0.13512,       -0.16789,       -0.00605
(334, 383),     -0.14361,       -0.09717,       -0.28992,       -0.12846,       -0.02655,       0.64888,       -0.00614
(386, 466),     -0.60168,       -0.61625,       -0.20967,       0.58615,       0.48277,       0.32128,       -0.00623
(276, 296),     -0.32437,       -0.14402,       -0.38439,       -0.03617,       0.36577,       0.4849,       -0.00638
(255, 417),     0.50642,       -0.42766,       -0.1433,       -0.28201,       0.16993,       0.1376,       -0.0065
(341, 466),     -0.15452,       0.51788,       0.19726,       -0.32723,       -0.28732,       0.0148,       -0.00652
(259, 341),     -0.32795,       0.72784,       0.24629,       -0.10052,       -0.52324,       -0.06249,       -0.00668
(383, 417),     0.51336,       -0.33366,       0.30878,       -0.42333,       0.08932,       -0.19527,       -0.0068
(78, 417),     0.05713,       -0.55001,       0.54463,       0.5094,       -0.05903,       -0.54339,       -0.00688
(7, 153),     -0.07836,       0.28436,       -0.07171,       0.24122,       0.09771,       -0.51454,       -0.00689
(53, 65),     -0.2726,       0.24389,       -0.19956,       0.24565,       0.16328,       -0.22251,       -0.00697
(282, 359),     -0.10451,       -0.2441,       -0.34642,       0.11861,       0.24646,       0.28239,       -0.00793
(27, 112),     -0.15579,       0.5732,       0.01514,       -0.05655,       -0.33897,       -0.0872,       -0.00836
(63, 287),     0.31126,       -0.26387,       0.21058,       -0.26225,       0.46893,       -0.51537,       -0.00845
(282, 467),     -0.07665,       -0.24808,       -0.32628,       0.10654,       0.21177,       0.27815,       -0.00909
(29, 55),     -0.1864,       -0.04598,       0.27946,       0.13161,       0.1352,       -0.36916,       -0.00921
(145, 287),     0.03805,       -0.09354,       0.65492,       -0.39922,       0.22655,       -0.48227,       -0.00925
(257, 385),     -0.52191,       0.45141,       0.24732,       -0.07496,       -0.14539,       -0.01275,       -0.00938
(62, 417),     0.05936,       -0.55624,       0.5387,       0.50155,       -0.05857,       -0.54369,       -0.00981
(130, 173),     -0.13332,       0.13949,       -0.21277,       -0.03007,       0.49362,       -0.31606,       -0.00985
(153, 287),     -0.05505,       0.05367,       0.5454,       -0.35971,       0.19684,       -0.4425,       -0.01023
(353, 417),     0.50779,       -0.32619,       0.33648,       -0.50511,       0.0484,       -0.12415,       -0.01046
(249, 380),     0.52649,       -0.30985,       0.09538,       -0.37792,       -0.04702,       0.0486,       -0.01072
(256, 374),     -0.58913,       0.63598,       0.52488,       -0.47722,       -0.36903,       0.20937,       -0.01086
(25, 130),     -0.32208,       0.48453,       0.17539,       -0.36573,       -0.32496,       0.28548,       -0.01123
(112, 159),     0.28591,       0.27846,       -0.19612,       0.16517,       -0.33353,       -0.26755,       -0.01128
(112, 163),     0.11766,       0.47588,       -0.50242,       0.2762,       0.04468,       -0.48095,       -0.01149
(35, 53),     0.21669,       -0.36041,       0.11347,       -0.12286,       0.33773,       -0.25409,       -0.01158
(124, 193),     0.0905,       0.24925,       -0.22247,       0.10506,       0.13276,       -0.42475,       -0.01161
(384, 467),     -0.531,       0.53636,       0.52469,       -0.43271,       -0.4756,       0.3025,       -0.01263
(259, 414),     -0.44484,       0.69933,       0.3408,       -0.15026,       -0.48269,       -0.03818,       -0.01264
(30, 287),     0.48708,       -0.29633,       0.50999,       -0.4754,       0.42298,       -0.72548,       -0.01286
(76, 417),     0.04798,       -0.55871,       0.53161,       0.51036,       -0.0625,       -0.5468,       -0.01301
(158, 243),     0.2179,       0.17955,       -0.0322,       0.14072,       -0.28272,       -0.30178,       -0.01309
(26, 145),     0.31611,       0.40837,       -0.37263,       0.17944,       -0.22655,       -0.38393,       -0.0132
(173, 243),     0.16285,       0.12391,       0.026,       -0.22323,       -0.01653,       -0.15514,       -0.01369
(158, 173),     0.18159,       0.22864,       -0.10843,       0.09797,       -0.1698,       -0.31336,       -0.0139
(257, 398),     -0.37466,       0.71595,       0.21709,       -0.15088,       -0.39839,       -0.09413,       -0.01417
(33, 173),     0.07605,       0.30025,       -0.32816,       0.39567,       -0.02631,       -0.50272,       -0.0142
(61, 417),     0.03529,       -0.56381,       0.53312,       0.51828,       -0.06069,       -0.54916,       -0.01449
(295, 359),     -0.15033,       -0.4374,       -0.31424,       0.08871,       0.35518,       0.36905,       -0.01484
(256, 466),     -0.0991,       0.43847,       0.15924,       -0.35924,       -0.30984,       0.08087,       -0.01493
(252, 359),     -0.12076,       0.40064,       0.20333,       -0.43626,       -0.11082,       -0.02593,       -0.01497
(46, 105),     0.06677,       -0.2446,       0.26943,       0.00124,       0.26558,       -0.44898,       -0.01509
(386, 417),     0.43142,       -0.26567,       0.22271,       -0.33744,       0.37804,       -0.52013,       -0.01518
(255, 256),     0.09976,       0.13396,       0.16391,       -0.52008,       -0.10168,       0.13193,       -0.01537
(7, 155),     0.08818,       0.41421,       -0.47744,       0.25727,       0.13931,       -0.51408,       -0.01542
(252, 467),     -0.34659,       0.67181,       0.23724,       -0.2242,       -0.41658,       -0.01467,       -0.0155
(193, 383),     0.47586,       -0.40965,       0.28078,       -0.46683,       0.07365,       -0.04742,       -0.0156
(160, 417),     0.24839,       0.1836,       -0.31777,       0.42617,       -0.44291,       -0.19128,       -0.01563
(153, 417),     0.08611,       -0.03299,       0.03722,       -0.0729,       0.06907,       -0.18059,       -0.01568
(256, 260),     -0.40124,       0.72887,       0.29573,       -0.2148,       -0.54028,       0.03534,       -0.01606
(359, 362),     -0.36518,       0.52659,       0.33733,       -0.51203,       -0.28626,       0.20159,       -0.01633
(154, 246),     0.21146,       0.23277,       -0.23169,       -0.02321,       0.27178,       -0.56009,       -0.0165
(107, 286),     -0.27776,       -0.36507,       0.25906,       0.16346,       0.20096,       -0.08027,       -0.0166
(256, 390),     0.1568,       0.16848,       0.17823,       -0.51486,       -0.21965,       0.12725,       -0.01729
(130, 193),     -0.14487,       0.06755,       -0.06135,       0.11035,       0.15175,       -0.22934,       -0.01765
(157, 417),     0.45139,       0.13584,       -0.3117,       -0.07261,       -0.29798,       -0.01212,       -0.01786
(259, 295),     -0.11545,       -0.03087,       0.05575,       -0.30378,       0.1064,       0.18047,       -0.01791
(259, 285),     0.32105,       0.05251,       -0.09552,       -0.43788,       0.19888,       -0.14678,       -0.01796
(105, 124),     0.0718,       -0.24218,       0.04554,       0.01208,       0.33661,       -0.33267,       -0.01814
(66, 124),     -0.00459,       -0.17641,       0.25931,       -0.06647,       0.36488,       -0.48929,       -0.01876
(385, 417),     0.47371,       -0.31209,       0.21666,       -0.44596,       0.48636,       -0.53186,       -0.01886
(193, 467),     0.48119,       -0.43791,       0.27843,       -0.38255,       0.06807,       -0.12216,       -0.01916
(253, 359),     -0.24833,       0.55639,       0.11223,       -0.29623,       -0.1033,       -0.13701,       -0.01937
(359, 382),     -0.27215,       0.484,       0.24358,       -0.48364,       -0.18993,       0.10092,       -0.01954
(336, 383),     0.0111,       -0.34242,       -0.27477,       -0.1075,       0.0636,       0.53176,       -0.01971
(387, 417),     0.38717,       -0.31569,       0.26182,       -0.27705,       0.32165,       -0.50094,       -0.02051
(259, 463),     -0.38363,       0.71005,       0.25995,       -0.1101,       -0.52246,       -0.07745,       -0.02061
(373, 374),     0.56574,       -0.42969,       0.12002,       -0.42287,       0.1774,       -0.13693,       -0.02106
(388, 467),     -0.38633,       0.1909,       0.55766,       0.37975,       -0.63936,       -0.23137,       -0.02146
(25, 153),     -0.2201,       0.04785,       0.19634,       0.16024,       0.03565,       -0.35041,       -0.02174
(259, 386),     -0.48848,       0.32067,       0.32485,       0.08495,       -0.32972,       -0.04338,       -0.02185
(124, 155),     -0.25763,       0.40394,       -0.23157,       -0.25414,       0.44722,       -0.24038,       -0.02209
(7, 24),     -0.36026,       0.45842,       0.20348,       -0.06346,       -0.4627,       0.09047,       -0.02234
(380, 390),     0.61312,       -0.36297,       -0.03664,       -0.39085,       -0.03787,       0.07986,       -0.02256
(52, 53),     -0.15546,       0.11071,       0.04599,       0.1473,       0.05873,       -0.34271,       -0.02257
(259, 362),     -0.36562,       0.71691,       0.23863,       -0.17351,       -0.5,       -0.05213,       -0.02262
(157, 159),     0.23619,       0.52023,       -0.42557,       0.21236,       -0.32031,       -0.36469,       -0.02363
(253, 254),     0.07752,       0.14489,       -0.12254,       -0.46667,       -0.17998,       0.40311,       -0.02394
(26, 287),     -0.15248,       0.1399,       0.48386,       -0.34588,       0.17186,       -0.44096,       -0.02395
(70, 156),     0.15209,       -0.10666,       0.24113,       -0.12379,       0.15462,       -0.46478,       -0.02456
(28, 243),     -0.29297,       0.59472,       -0.01459,       -0.06089,       -0.24452,       -0.13022,       -0.02474
(25, 417),     0.11831,       0.02317,       -0.04224,       -0.02853,       -0.02206,       -0.19786,       -0.02487
(112, 124),     -0.28334,       0.50173,       -0.29744,       -0.2125,       0.40079,       -0.25991,       -0.02511
(386, 388),     -0.56829,       -0.62011,       -0.06321,       0.61652,       0.32159,       0.16192,       -0.02526
(387, 388),     -0.64121,       -0.62852,       -0.0944,       0.58002,       0.40286,       0.22452,       -0.02612
(159, 190),     0.28431,       0.25242,       -0.30272,       0.25826,       -0.26286,       -0.38784,       -0.02641
(263, 341),     -0.06776,       0.32933,       0.24019,       -0.45816,       -0.18636,       -0.01593,       -0.02645
(160, 327),     0.19089,       0.33885,       -0.14991,       -0.18985,       -0.15977,       -0.19015,       -0.02666
(7, 154),     0.04937,       0.41446,       -0.41677,       0.29334,       0.05908,       -0.56284,       -0.02723
(110, 287),     0.17907,       -0.34362,       0.78336,       -0.43155,       0.22147,       -0.57266,       -0.02732
(154, 247),     0.09706,       0.30043,       -0.29239,       -0.27026,       0.40625,       -0.40654,       -0.02758
(56, 417),     0.42838,       0.01034,       -0.22333,       0.12,       -0.3818,       -0.11948,       -0.02765
(193, 359),     0.54644,       -0.43913,       0.01542,       -0.42022,       0.03633,       0.09374,       -0.0279
(133, 159),     0.23348,       0.23353,       -0.20587,       0.13934,       -0.2588,       -0.30914,       -0.02791
(190, 417),     0.36658,       0.20258,       -0.36642,       -0.15423,       -0.27333,       0.05341,       -0.02857
(158, 190),     0.30598,       -0.0523,       -0.00602,       0.04399,       -0.06416,       -0.3992,       -0.02862
(56, 190),     -0.22464,       0.61669,       -0.13373,       -0.02947,       -0.1117,       -0.28925,       -0.02868
(154, 287),     -0.1479,       0.19421,       0.36505,       -0.26151,       0.13094,       -0.45366,       -0.02881
(291, 306),     0.53213,       0.02624,       -0.28822,       -0.40185,       0.18115,       -0.22386,       -0.02907
(130, 327),     0.09485,       0.00155,       -0.09509,       -0.22166,       0.0574,       -0.01218,       -0.02919
(249, 256),     0.10784,       0.15458,       0.195,       -0.49823,       -0.2017,       0.06738,       -0.02919
(7, 417),     0.17537,       0.15336,       -0.21185,       0.11191,       -0.19725,       -0.20707,       -0.02926
(285, 467),     0.10304,       -0.42684,       -0.24636,       -0.2523,       0.34035,       0.30631,       -0.0293
(257, 384),     -0.55436,       0.65628,       0.32546,       -0.21793,       -0.36202,       -0.02645,       -0.02984
(155, 160),     0.2982,       0.27054,       -0.30152,       0.14287,       -0.17869,       -0.41051,       -0.02985
(7, 26),     0.15926,       0.4607,       -0.49188,       0.29915,       -0.04188,       -0.56465,       -0.02988
(130, 243),     -0.15571,       0.17846,       -0.3123,       -0.0782,       0.53441,       -0.34722,       -0.03009
(30, 327),     0.25543,       0.21448,       -0.11496,       -0.39967,       0.02688,       -0.16458,       -0.0304
(27, 28),     -0.14023,       0.47686,       -0.05222,       -0.33443,       -0.48439,       0.34759,       -0.03114
(249, 417),     0.62116,       -0.56045,       0.06018,       -0.36556,       0.22351,       -0.16639,       -0.03126
(144, 287),     0.09066,       -0.23041,       0.70297,       -0.36589,       0.17471,       -0.56354,       -0.03192
(260, 382),     -0.41017,       0.71224,       0.24598,       -0.249,       -0.49778,       0.0047,       -0.03234
(33, 154),     -0.03969,       0.21535,       -0.15932,       -0.00412,       0.36553,       -0.57385,       -0.03268
(46, 287),     0.35906,       -0.41392,       0.39486,       -0.30967,       0.46231,       -0.68949,       -0.03281
(26, 161),     0.33471,       0.33326,       -0.36193,       0.10762,       -0.22185,       -0.39167,       -0.03331
(388, 417),     0.44448,       -0.41184,       0.27834,       -0.32153,       0.30872,       -0.4984,       -0.03337
(381, 467),     -0.28877,       0.58832,       0.17454,       -0.3121,       -0.35643,       -0.00601,       -0.03341
(300, 336),     0.13852,       -0.33614,       -0.16704,       -0.20781,       0.02372,       0.34684,       -0.03365
(130, 133),     -0.17036,       0.17177,       -0.30462,       -0.16849,       0.62258,       -0.35323,       -0.03372
(243, 287),     -0.21239,       0.2665,       0.26408,       -0.08374,       0.02713,       -0.46548,       -0.03398
(155, 287),     -0.17246,       0.24998,       0.25829,       -0.14083,       0.07134,       -0.47083,       -0.03408
(260, 387),     -0.46174,       0.23841,       0.47057,       0.25664,       -0.57172,       -0.13736,       -0.0342
(359, 388),     -0.41223,       0.1554,       -0.10413,       -0.33844,       -0.09682,       0.59022,       -0.03433
(25, 327),     0.07869,       -0.01843,       0.01654,       -0.26326,       -0.01834,       -0.00201,       -0.03447
(26, 33),     0.08227,       0.34791,       -0.344,       0.06036,       0.20568,       -0.56159,       -0.0349
(112, 417),     0.06061,       -0.1949,       0.0819,       -0.23649,       0.23016,       -0.15116,       -0.03498
(27, 133),     -0.22498,       0.5516,       -0.03796,       -0.0552,       -0.31273,       -0.13456,       -0.03564
(124, 243),     -0.30841,       0.45868,       -0.32088,       -0.22363,       0.42387,       -0.24502,       -0.0359
(27, 173),     -0.27308,       0.62556,       -0.05005,       -0.07821,       -0.32628,       -0.11867,       -0.03679
(133, 287),     -0.1992,       0.26291,       0.23908,       -0.08951,       0.03644,       -0.47112,       -0.0369
(256, 380),     -0.66872,       0.52987,       0.34368,       -0.09662,       -0.39399,       0.06296,       -0.03714
(285, 353),     0.34081,       -0.48354,       -0.28391,       -0.30004,       -0.03374,       0.53568,       -0.03746
(173, 246),     0.04888,       0.37724,       -0.46239,       0.2872,       0.07236,       -0.55052,       -0.03787
(144, 327),     0.16127,       0.20273,       -0.04273,       -0.39798,       0.01269,       -0.16355,       -0.03793
(161, 417),     0.13277,       0.1941,       -0.29554,       0.36613,       -0.39564,       -0.23233,       -0.03842
(110, 130),     -0.14795,       0.18622,       -0.01514,       -0.06828,       -0.19039,       0.00367,       -0.03864
(295, 467),     -0.12495,       -0.42948,       -0.30625,       -0.02221,       0.29896,       0.35136,       -0.03876
(56, 193),     0.52701,       -0.20227,       -0.03741,       -0.16981,       0.05516,       -0.40701,       -0.03905
(62, 78),     -0.42658,       -0.28599,       0.33797,       0.46803,       0.08818,       -0.41767,       -0.03934
(341, 359),     -0.37935,       0.51047,       0.31601,       -0.54386,       -0.18677,       0.04695,       -0.03943
(63, 66),     -0.44882,       0.25441,       0.06639,       0.05298,       0.06122,       -0.22328,       -0.03952
(295, 300),     0.2556,       -0.36333,       -0.18594,       -0.21759,       -0.15667,       0.42501,       -0.04049
(256, 263),     0.01846,       0.2054,       0.19702,       -0.48148,       -0.16682,       -0.02077,       -0.04136
(260, 341),     -0.48062,       0.71784,       0.29815,       -0.23107,       -0.53317,       -0.02405,       -0.04215
(193, 247),     0.11338,       -0.13132,       -0.08659,       -0.15809,       0.34543,       -0.33725,       -0.04241
(260, 362),     -0.49286,       0.71583,       0.3105,       -0.28302,       -0.53464,       0.02942,       -0.04246
(247, 287),     0.42712,       -0.38451,       0.52835,       -0.43356,       0.37726,       -0.77138,       -0.04279
(112, 153),     -0.32831,       0.36941,       -0.13716,       -0.09394,       0.22518,       -0.29201,       -0.04281
