Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(144, 353),     -0.06163,       0.46711,       0.17813,       -0.21549,       -0.13544,       0.00213,       0.03913
(390, 417),     -0.24382,       -0.52729,       -0.21998,       0.5265,       0.31356,       0.38325,       0.0387
(246, 390),     -0.23023,       0.08574,       0.08836,       0.31214,       0.00698,       -0.03492,       0.03801
(35, 52),     -0.15468,       -0.19095,       0.04223,       0.53749,       -0.11318,       0.10598,       0.03782
(154, 263),     -0.05066,       0.09086,       0.13423,       0.25993,       -0.08885,       -0.11953,       0.03766
(153, 373),     -0.01714,       0.24459,       0.06289,       0.13396,       -0.07434,       -0.12486,       0.03752
(318, 375),     0.21475,       0.42306,       -0.11482,       0.13461,       0.20321,       -0.63581,       0.0375
(373, 381),     -0.26657,       -0.3464,       -0.29358,       0.15651,       0.55099,       0.42163,       0.0371
(133, 417),     0.14378,       -0.46949,       -0.09883,       0.13927,       0.19878,       0.30833,       0.03697
(33, 310),     -0.18357,       0.8093,       0.12393,       -0.45446,       -0.40634,       0.33173,       0.03677
(76, 373),     -0.10334,       0.39349,       0.03952,       0.42185,       -0.34745,       -0.18517,       0.03648
(163, 383),     -0.10235,       0.50777,       0.14577,       -0.11793,       -0.22808,       0.01181,       0.03617
(159, 300),     -0.31974,       0.69106,       0.21728,       -0.05213,       -0.35928,       0.03938,       0.0361
(153, 374),     0.0094,       0.32526,       0.0752,       0.12115,       -0.15623,       -0.15993,       0.03581
(124, 287),     0.00339,       0.54283,       0.05054,       -0.48537,       -0.36817,       0.47097,       0.0357
(70, 353),     -0.34457,       0.25177,       0.03003,       0.4237,       -0.14837,       0.00026,       0.03547
(161, 193),     -0.35909,       0.58212,       0.1163,       -0.24733,       -0.03457,       0.15018,       0.0346
(35, 66),     -0.12953,       -0.30965,       -0.00663,       0.53898,       0.04844,       0.06597,       0.0346
(193, 388),     0.14328,       -0.2197,       -0.07328,       0.07451,       -0.01058,       0.29321,       0.03457
(373, 382),     -0.20049,       -0.26855,       -0.28057,       0.06522,       0.52428,       0.36728,       0.03453
(161, 385),     -0.18879,       0.00337,       0.01417,       0.60495,       -0.14436,       -0.08225,       0.03451
(39, 265),     0.27434,       0.46505,       -0.29095,       -0.10329,       -0.37915,       0.2407,       0.03445
(76, 353),     -0.1104,       0.63228,       -0.06156,       0.27418,       -0.44021,       -0.09142,       0.03381
(88, 405),     0.01768,       0.62091,       -0.12233,       -0.4064,       0.12349,       -0.03198,       0.03356
(388, 466),     -0.73437,       -0.5662,       -0.18768,       0.72057,       0.37265,       0.59503,       0.03333
(382, 390),     -0.29088,       -0.32163,       -0.28093,       0.15177,       0.56139,       0.3774,       0.03285
(57, 91),     -0.6003,       0.91294,       0.52565,       -0.56964,       -0.5941,       0.5212,       0.03262
(33, 292),     -0.13388,       0.68143,       0.17243,       -0.55075,       -0.33523,       0.36121,       0.03254
(33, 383),     -0.2628,       0.50354,       0.16728,       0.09444,       -0.28358,       -0.02466,       0.03237
(386, 387),     -0.69521,       -0.52067,       -0.02256,       0.6752,       0.40128,       0.35592,       0.03233
(33, 283),     -0.46454,       0.18036,       0.31106,       0.09955,       -0.06474,       0.13097,       0.03211
(153, 263),     -0.1104,       0.13063,       0.10102,       0.16862,       0.01074,       -0.10878,       0.03197
(158, 193),     -0.56259,       0.54174,       0.44941,       -0.37966,       0.02476,       0.1171,       0.03179
(285, 334),     -0.36013,       0.68254,       0.28275,       -0.20834,       -0.50745,       0.30007,       0.03157
(62, 265),     0.08705,       0.5815,       -0.06906,       -0.0046,       -0.30046,       -0.10505,       0.03156
(173, 362),     -0.21465,       0.11347,       0.02508,       0.51254,       -0.0275,       -0.22044,       0.03142
(87, 405),     0.26014,       0.51078,       -0.35789,       0.13575,       -0.06213,       -0.29824,       0.0314
(37, 311),     -0.13476,       0.24649,       -0.14374,       0.35062,       0.05998,       -0.19176,       0.03114
(163, 292),     0.0193,       0.62053,       0.06423,       -0.54842,       -0.30725,       0.3371,       0.03091
(157, 193),     -0.22123,       0.39599,       0.11717,       -0.24808,       0.12348,       0.01767,       0.03083
(246, 269),     -0.34269,       0.835,       0.23503,       -0.47485,       -0.42391,       0.35627,       0.03081
(62, 353),     -0.01531,       0.57888,       -0.04154,       0.2436,       -0.42352,       -0.1582,       0.03065
(156, 415),     -0.15119,       0.59257,       0.13008,       -0.40561,       -0.37793,       0.39548,       0.03057
(386, 388),     -0.72229,       -0.54417,       -0.05668,       0.68269,       0.3447,       0.47701,       0.03021
(35, 267),     -0.37286,       0.51139,       0.11228,       -0.23372,       -0.09893,       0.26216,       0.03005
(386, 466),     -0.75482,       -0.53748,       -0.13935,       0.67631,       0.36644,       0.5662,       0.02955
(40, 249),     -0.1699,       0.54572,       -0.33687,       0.21722,       -0.06247,       -0.0182,       0.02925
(105, 265),     0.26626,       0.02636,       -0.08293,       0.26342,       -0.0512,       -0.24683,       0.02918
(40, 390),     -0.10983,       0.60262,       -0.31165,       0.21298,       -0.18357,       -0.03609,       0.02908
(283, 353),     -0.33096,       -0.00922,       -0.11315,       0.39282,       -0.06258,       0.29729,       0.02903
(144, 409),     0.11506,       0.62292,       -0.06217,       -0.48253,       -0.33316,       0.31147,       0.0286
(153, 362),     -0.1222,       0.17873,       -0.03684,       0.2244,       0.02737,       -0.09998,       0.02858
(163, 267),     -0.37501,       0.71212,       0.18933,       -0.49686,       -0.20283,       0.34422,       0.0285
(263, 398),     -0.42504,       -0.41935,       -0.19965,       0.52086,       0.38888,       0.30415,       0.02831
(193, 384),     0.2102,       -0.03458,       0.00102,       -0.1497,       0.03142,       0.1106,       0.02816
(193, 380),     0.13559,       -0.2327,       0.15747,       0.40785,       -0.04848,       -0.25298,       0.02779
(153, 381),     -0.02212,       0.25036,       0.03504,       0.20641,       -0.11654,       -0.19007,       0.02718
(308, 324),     0.55193,       0.5633,       -0.4246,       0.79659,       -0.59323,       -0.73122,       0.02713
(157, 384),     -0.17514,       0.18105,       -0.05065,       0.47577,       -0.07945,       -0.18928,       0.02705
(173, 269),     -0.12685,       0.67848,       0.19425,       -0.40565,       -0.3145,       0.13654,       0.02704
(185, 373),     -0.10893,       0.52596,       -0.05385,       0.25902,       -0.35854,       -0.10281,       0.02681
(334, 383),     -0.1533,       0.01447,       0.27107,       0.19074,       0.04076,       -0.20292,       0.0268
(145, 373),     -0.11647,       0.25347,       0.0422,       0.03956,       0.05127,       -0.11059,       0.02657
(153, 382),     -0.04242,       0.19701,       0.00227,       0.18082,       -0.03791,       -0.14062,       0.02652
(185, 263),     -0.24316,       0.5303,       -0.27135,       0.29667,       -0.10064,       -0.0533,       0.02642
(7, 276),     -0.43076,       0.43757,       0.31989,       -0.13772,       -0.12377,       0.09285,       0.02634
(98, 156),     -0.06339,       0.15986,       0.18738,       0.02773,       -0.34604,       0.19098,       0.02609
(154, 390),     -0.03515,       0.08906,       0.08769,       0.27571,       -0.12303,       -0.13943,       0.02581
(33, 287),     -0.1124,       0.64364,       0.13475,       -0.54886,       -0.35725,       0.394,       0.02565
(154, 398),     -0.12777,       0.19678,       -0.00682,       0.38023,       -0.17011,       -0.1185,       0.02564
(124, 409),     -0.09894,       0.64327,       0.05768,       -0.4801,       -0.39895,       0.42688,       0.02497
(373, 383),     -0.00073,       0.52104,       0.14082,       -0.61128,       -0.26786,       0.36567,       0.02461
(124, 292),     -0.14009,       0.6162,       0.16414,       -0.54052,       -0.38906,       0.43625,       0.02449
(7, 383),     -0.23503,       0.52023,       0.15748,       -0.03319,       -0.25987,       -0.00293,       0.02445
(145, 374),     -0.06575,       0.31464,       0.054,       0.00324,       -0.01965,       -0.13989,       0.02443
(53, 398),     -0.01543,       0.37218,       -0.03148,       -0.13116,       0.09,       -0.13877,       0.02422
(7, 285),     0.18097,       -0.27633,       -0.13361,       -0.09456,       0.21203,       0.25072,       0.0232
(157, 385),     -0.21057,       0.22988,       -0.07889,       0.57192,       -0.19716,       -0.17741,       0.02296
(153, 390),     -0.08308,       0.14568,       0.05001,       0.16866,       -0.02757,       -0.11679,       0.02282
(33, 276),     -0.42874,       0.34878,       0.30492,       -0.01198,       -0.16003,       0.08349,       0.02274
(173, 390),     -0.09991,       -0.04249,       0.05885,       0.40704,       -0.07715,       -0.11,       0.02272
(417, 466),     0.02749,       -0.46811,       -0.00316,       0.21269,       0.14838,       0.21862,       0.02265
(156, 265),     -0.25074,       0.08057,       -0.02972,       0.51461,       -0.15335,       -0.02723,       0.02236
(158, 263),     0.0322,       -0.22049,       0.09598,       0.32701,       0.04423,       -0.14512,       0.0223
(55, 63),     -0.41293,       0.38995,       0.23426,       0.16586,       -0.36424,       0.12089,       0.0223
(53, 265),     0.17501,       0.04621,       -0.09589,       0.40979,       -0.10806,       -0.29339,       0.02228
(160, 300),     -0.37826,       0.6591,       0.21133,       -0.07271,       -0.32139,       0.03554,       0.02227
(155, 263),     -0.09924,       0.03934,       0.148,       0.31986,       -0.14541,       -0.12994,       0.0221
(185, 265),     -0.0654,       0.71302,       -0.1607,       -0.01615,       -0.40209,       0.06175,       0.02174
(33, 308),     -0.1796,       0.68725,       0.18298,       -0.57058,       -0.34233,       0.35188,       0.0216
(163, 287),     0.0869,       0.52848,       0.05531,       -0.56862,       -0.34501,       0.37126,       0.02139
(246, 387),     -0.32499,       -0.00096,       0.04534,       0.50782,       -0.09096,       -0.0122,       0.02068
(163, 193),     0.56612,       -0.07021,       -0.26132,       -0.09331,       0.10634,       -0.1269,       0.02012
(154, 381),     -0.04495,       0.21477,       0.07607,       0.32579,       -0.21355,       -0.2378,       0.02005
(145, 381),     -0.07857,       0.236,       -0.00238,       0.09789,       0.02398,       -0.15686,       0.02001
(145, 263),     -0.22964,       0.16378,       0.07736,       0.10225,       0.11385,       -0.1087,       0.01982
(163, 308),     -0.03026,       0.62657,       0.07817,       -0.57845,       -0.31287,       0.33255,       0.01928
(46, 193),     -0.41236,       0.5698,       -0.01744,       -0.20221,       0.01097,       0.1651,       0.01898
(65, 70),     -0.17595,       0.1664,       0.03136,       -0.01638,       0.29677,       -0.18993,       0.01871
(154, 380),     -0.03236,       0.24308,       0.09681,       0.30983,       -0.2691,       -0.23705,       0.01853
(80, 267),     0.44542,       -0.2956,       -0.02399,       -0.26547,       0.34866,       -0.09798,       0.01851
(374, 380),     -0.39092,       -0.21409,       -0.32178,       0.07875,       0.52645,       0.4323,       0.01845
(124, 308),     -0.17284,       0.61805,       0.1781,       -0.5512,       -0.3929,       0.43064,       0.01831
(62, 373),     -0.17474,       0.41496,       0.03881,       0.44219,       -0.40279,       -0.20946,       0.01816
(7, 292),     -0.04126,       0.61462,       0.0938,       -0.57385,       -0.32524,       0.33975,       0.01797
(153, 380),     -0.02154,       0.27893,       0.06173,       0.16913,       -0.18614,       -0.19594,       0.01769
(66, 105),     -0.36029,       0.49926,       0.16204,       -0.07214,       -0.28723,       0.16395,       0.0176
(70, 362),     -0.35864,       0.40955,       0.26978,       -0.07375,       -0.25482,       0.11096,       0.01718
(46, 362),     -0.33696,       0.43291,       0.16413,       -0.00735,       -0.1345,       -0.01591,       0.01705
(98, 310),     -0.20817,       0.21414,       0.35162,       0.18101,       -0.25176,       -0.18506,       0.01696
(156, 291),     -0.16063,       0.55475,       0.15385,       -0.51912,       -0.36074,       0.43343,       0.01692
(78, 373),     -0.19117,       0.40474,       0.05354,       0.4768,       -0.41351,       -0.22957,       0.0168
(154, 382),     -0.07082,       0.15769,       0.05764,       0.30057,       -0.15403,       -0.19223,       0.01647
(263, 387),     -0.80051,       -0.6213,       -0.19819,       0.73161,       0.37285,       0.61435,       0.01647
(155, 373),     -0.0716,       0.08945,       0.12406,       0.33329,       -0.20611,       -0.17321,       0.01598
(145, 382),     -0.10351,       0.18897,       -0.04682,       0.07519,       0.09533,       -0.11373,       0.01591
(124, 154),     -0.38321,       0.19209,       0.42263,       -0.08134,       -0.36753,       0.31136,       0.01567
(61, 263),     -0.27153,       0.45755,       -0.20388,       0.3876,       -0.16952,       -0.10968,       0.01509
(61, 390),     -0.16496,       0.38276,       -0.07495,       0.34332,       -0.25151,       -0.14804,       0.01444
(158, 276),     -0.45232,       0.51729,       0.3119,       0.02175,       -0.3158,       0.00296,       0.0143
(145, 390),     -0.19315,       0.17187,       0.02834,       0.08871,       0.09103,       -0.10618,       0.01344
(276, 334),     -0.07449,       -0.25183,       0.64253,       0.2493,       -0.22578,       -0.25928,       0.01341
(70, 383),     -0.3719,       0.19734,       -0.01057,       0.44333,       -0.13297,       -0.04494,       0.01338
(53, 417),     -0.04558,       0.50347,       -0.15545,       -0.25362,       0.04569,       -0.01594,       0.01309
(287, 317),     0.63754,       0.56193,       -0.44479,       0.58719,       -0.51643,       -0.74792,       0.01292
(159, 246),     -0.74605,       -0.40785,       0.01846,       0.61328,       0.3287,       0.27004,       0.01276
(155, 374),     -0.09786,       0.18515,       0.13377,       0.35119,       -0.27777,       -0.21961,       0.01248
(154, 362),     -0.16667,       0.12156,       0.02281,       0.34826,       -0.09571,       -0.15556,       0.01245
(133, 265),     0.2391,       -0.06411,       0.14372,       0.3013,       -0.35727,       -0.18817,       0.01243
(52, 265),     0.31343,       -0.03766,       -0.11864,       0.17507,       -0.0104,       -0.24815,       0.01227
(145, 362),     -0.1759,       0.16684,       -0.09378,       0.1115,       0.1361,       -0.07167,       0.01218
(249, 384),     -0.72379,       -0.52279,       -0.26346,       0.64866,       0.41962,       0.51264,       0.01181
(263, 386),     -0.79886,       -0.59283,       -0.19328,       0.6865,       0.37956,       0.58863,       0.01162
(35, 65),     -0.12715,       -0.33367,       0.0485,       0.43665,       -0.03514,       0.07915,       0.01139
(7, 287),     0.0163,       0.53599,       0.06776,       -0.57703,       -0.35038,       0.37545,       0.01135
(353, 386),     -0.27267,       0.88969,       0.00482,       -0.43935,       -0.26814,       0.15357,       0.01132
(246, 388),     -0.34001,       -0.00433,       0.05154,       0.41901,       -0.05277,       -0.0056,       0.01131
(33, 267),     -0.44283,       0.71109,       0.17856,       -0.44254,       -0.20817,       0.27119,       0.01122
(133, 263),     -0.13594,       -0.0184,       0.15151,       0.3647,       -0.16438,       -0.1316,       0.01098
(246, 276),     -0.46986,       0.41754,       0.26883,       0.01132,       -0.20917,       0.04716,       0.01097
(156, 263),     -0.17157,       0.18308,       -0.07518,       0.19451,       -0.19187,       0.12426,       0.01054
(156, 409),     -0.14559,       0.56554,       0.07213,       -0.45565,       -0.37728,       0.4039,       0.01051
(33, 156),     0.00167,       0.50797,       0.21897,       -0.33927,       -0.60705,       0.27866,       0.01016
(133, 373),     -0.1058,       0.02034,       0.12695,       0.39233,       -0.2011,       -0.17268,       0.01001
(133, 374),     -0.13266,       0.13241,       0.1396,       0.41731,       -0.2741,       -0.22356,       0.00983
(295, 334),     -0.44236,       0.57231,       0.40394,       -0.17676,       -0.54468,       0.24542,       0.00964
(63, 285),     -0.57238,       0.4377,       0.07964,       0.03225,       -0.08545,       0.16575,       0.00958
(291, 306),     0.75475,       -0.44483,       0.35267,       -0.54527,       0.3298,       -0.39112,       0.00933
(154, 327),     0.11382,       0.52249,       -0.01795,       -0.39704,       -0.45692,       0.28797,       0.00873
(156, 306),     -0.17851,       0.54094,       0.16216,       -0.51641,       -0.37334,       0.41721,       0.00867
(35, 107),     -0.04361,       -0.52047,       0.08207,       0.3125,       0.1862,       0.03411,       0.00847
(154, 249),     -0.10135,       0.03407,       0.10163,       0.25178,       -0.09864,       -0.13711,       0.0084
(124, 155),     -0.45231,       0.08498,       0.4062,       0.01261,       -0.31766,       0.3156,       0.00824
(145, 380),     -0.07845,       0.26271,       0.03345,       0.0449,       -0.04715,       -0.16722,       0.00804
(163, 384),     -0.14849,       0.06705,       -0.0093,       0.27919,       -0.06563,       -0.0762,       0.00777
(156, 267),     -0.29346,       0.48381,       0.07842,       -0.22023,       -0.23023,       0.22624,       0.00743
(63, 276),     -0.44844,       0.27683,       -0.01437,       0.308,       -0.07283,       -0.00592,       0.00721
(156, 287),     -0.056,       0.45224,       0.02023,       -0.47948,       -0.35071,       0.45685,       0.00719
(383, 384),     0.04671,       0.33452,       -0.03696,       -0.36513,       -0.31711,       0.38101,       0.00717
(35, 415),     -0.3064,       0.61115,       0.0612,       -0.31846,       -0.36498,       0.35852,       0.00684
(124, 270),     -0.17686,       0.64592,       0.03658,       -0.43939,       -0.39853,       0.37235,       0.00668
(78, 263),     -0.30432,       0.41914,       -0.10983,       0.44021,       -0.21321,       -0.194,       0.00633
(161, 263),     -0.32397,       0.00676,       0.0598,       0.35781,       0.00776,       -0.0711,       0.00618
(7, 173),     0.06608,       0.13407,       -0.07658,       -0.22992,       0.03465,       0.10858,       0.00615
(163, 353),     -0.25782,       0.47871,       0.17825,       -0.19226,       -0.15676,       -0.01366,       0.00608
(7, 308),     -0.09189,       0.62018,       0.10557,       -0.59881,       -0.33221,       0.3319,       0.00579
(7, 193),     0.46933,       -0.1974,       -0.24403,       -0.04962,       0.17353,       -0.11786,       0.00566
(124, 263),     -0.13716,       0.16802,       -0.09607,       0.24737,       -0.1561,       0.00518,       0.00521
(153, 249),     -0.15056,       0.08751,       0.06173,       0.15425,       -0.00167,       -0.12035,       0.00515
(33, 353),     -0.34419,       0.43686,       0.19218,       0.02071,       -0.23585,       -0.03941,       0.00505
(157, 263),     -0.02777,       -0.15304,       0.06235,       0.32254,       -0.02538,       -0.15119,       0.00458
(124, 265),     -0.21755,       0.06214,       -0.04242,       0.5511,       -0.17755,       -0.15044,       0.00421
(263, 388),     -0.81145,       -0.65656,       -0.22168,       0.73459,       0.38911,       0.59097,       0.00416
(193, 374),     0.10021,       -0.28277,       0.0691,       0.30789,       0.05723,       -0.22688,       0.00413
(70, 398),     -0.35838,       0.36428,       0.18935,       0.01097,       -0.23833,       0.0567,       0.0041
(144, 269),     -0.20583,       0.72348,       0.08852,       -0.56372,       -0.333,       0.30753,       0.00283
(124, 269),     -0.28798,       0.64526,       0.067,       -0.39028,       -0.35886,       0.3407,       0.00264
(57, 263),     -0.25773,       0.3287,       -0.2602,       0.28217,       -0.03683,       -0.04054,       0.00259
(282, 353),     -0.09324,       0.09505,       0.12267,       0.07569,       -0.19124,       0.0056,       0.00242
(155, 265),     0.25591,       -0.07389,       0.13884,       0.24081,       -0.36318,       -0.18421,       0.00238
(98, 327),     0.58275,       -0.12266,       -0.08278,       -0.33088,       0.11093,       -0.14482,       0.00209
(33, 173),     -0.08518,       0.10158,       0.06368,       -0.12564,       0.02527,       0.03237,       0.00201
(7, 267),     -0.42979,       0.69528,       0.15904,       -0.4903,       -0.21915,       0.29662,       0.00195
(181, 402),     0.66942,       -0.40223,       0.03598,       -0.46694,       0.34205,       -0.1668,       0.00191
(35, 387),     -0.23377,       0.09231,       -0.23167,       0.36817,       -0.09683,       0.11303,       0.00187
(76, 263),     -0.30889,       0.44758,       -0.19265,       0.41014,       -0.2044,       -0.14085,       0.00182
(7, 387),     -0.40995,       0.00719,       0.04778,       0.46631,       -0.06065,       -0.03984,       0.00181
(163, 415),     -0.08399,       0.697,       0.02859,       -0.58579,       -0.38136,       0.33445,       0.00148
(265, 336),     0.06534,       -0.05993,       0.14021,       0.30451,       -0.24372,       -0.19791,       0.00142
(173, 270),     0.00229,       0.58439,       0.05646,       -0.34894,       -0.38288,       0.09646,       0.0013
(155, 390),     -0.11277,       -0.00371,       0.1115,       0.33828,       -0.16798,       -0.15779,       0.00126
(57, 265),     -0.12017,       0.65613,       -0.19396,       -0.14318,       -0.12073,       -0.07163,       0.00108
(156, 157),     -0.24964,       0.62161,       0.2677,       -0.20165,       -0.57889,       0.1463,       0.0009
(185, 390),     -0.21649,       0.52359,       -0.18372,       0.22814,       -0.25918,       -0.09078,       0.00026
(66, 70),     -0.20787,       -0.12055,       0.09282,       -0.05322,       0.39391,       -0.10466,       7e-05
(157, 276),     -0.44356,       0.31202,       0.40978,       -0.04774,       -0.32252,       0.09207,       1e-05
(63, 383),     -0.23611,       0.20079,       -0.0953,       0.3893,       -0.08656,       -0.17252,       -7e-05
(46, 353),     -0.36715,       0.22829,       -0.01826,       0.3818,       -0.13489,       -0.09157,       -0.0003
(33, 415),     -0.25192,       0.75173,       0.1321,       -0.58015,       -0.41201,       0.35688,       -0.00056
(144, 270),     -0.0249,       0.67223,       -0.03858,       -0.52247,       -0.35852,       0.26627,       -0.001
(62, 263),     -0.3163,       0.43565,       -0.15185,       0.41937,       -0.22148,       -0.17255,       -0.00119
(105, 353),     0.01892,       0.17362,       -0.15844,       0.16004,       0.00977,       -0.21136,       -0.00124
(161, 265),     0.2465,       -0.06002,       0.14594,       0.20056,       -0.18074,       -0.363,       -0.00179
(144, 374),     -0.15043,       0.23014,       0.03433,       -0.01617,       0.03036,       -0.13896,       -0.00179
(246, 383),     -0.26167,       0.46139,       0.13161,       0.02741,       -0.29882,       -0.07205,       -0.00202
(105, 107),     -0.5048,       0.58555,       0.08589,       -0.14497,       -0.26316,       0.22878,       -0.00212
(353, 385),     -0.29062,       0.7758,       -0.06938,       -0.41478,       -0.1627,       0.14896,       -0.00212
(362, 381),     0.02038,       0.47194,       -0.30616,       -0.18117,       0.1858,       -0.20527,       -0.00241
(33, 409),     -0.14576,       0.7016,       0.04963,       -0.5592,       -0.40322,       0.34202,       -0.00249
(52, 55),     -0.28317,       0.58022,       -0.18095,       -0.21509,       0.01056,       0.07305,       -0.00256
(156, 292),     -0.19638,       0.51645,       0.16538,       -0.50349,       -0.38217,       0.38477,       -0.00257
(155, 327),     0.14472,       0.45828,       -0.07552,       -0.4065,       -0.44381,       0.30573,       -0.00285
(156, 246),     -0.07431,       0.74451,       0.11195,       -0.28789,       -0.64112,       0.12919,       -0.00294
(144, 373),     -0.22316,       0.18104,       0.02587,       0.0247,       0.08492,       -0.11147,       -0.00302
(385, 388),     -0.7218,       -0.55387,       -0.10381,       0.65543,       0.34831,       0.35727,       -0.00308
(124, 133),     -0.48326,       -0.00382,       0.38249,       0.09655,       -0.28766,       0.27703,       -0.00311
(53, 353),     -0.1524,       0.23494,       -0.12611,       0.29992,       -0.05914,       -0.21604,       -0.00314
(249, 417),     -0.21141,       -0.52326,       -0.19524,       0.4357,       0.17397,       0.30126,       -0.00316
(124, 160),     -0.29628,       0.91064,       0.147,       -0.3486,       -0.59351,       0.1616,       -0.00319
(35, 386),     -0.21509,       0.0442,       -0.25126,       0.38593,       -0.09656,       0.11338,       -0.00323
(383, 398),     0.09897,       0.12066,       -0.03981,       -0.42998,       -0.2954,       0.52586,       -0.00328
(145, 249),     -0.25812,       0.12195,       0.03529,       0.0834,       0.10864,       -0.11599,       -0.00414
(33, 265),     -0.08676,       0.21674,       0.121,       0.25222,       -0.25334,       -0.27541,       -0.00426
(173, 263),     -0.1474,       -0.05162,       0.10843,       0.32448,       -0.11576,       -0.14611,       -0.00466
(95, 265),     0.04688,       0.53762,       -0.15464,       0.02039,       -0.35213,       -0.12801,       -0.00498
(33, 193),     0.11537,       0.00431,       -0.23611,       -0.04094,       0.23166,       -0.10434,       -0.00501
(76, 390),     -0.24933,       0.41132,       -0.09031,       0.37317,       -0.30386,       -0.17108,       -0.00502
(7, 353),     -0.36336,       0.47124,       0.18757,       -0.10883,       -0.1962,       -0.02318,       -0.00546
(185, 249),     -0.27632,       0.49406,       -0.24721,       0.23502,       -0.16713,       -0.07304,       -0.00577
(156, 308),     -0.21784,       0.51457,       0.17417,       -0.49457,       -0.38445,       0.37016,       -0.00633
(70, 193),     -0.48424,       0.45335,       0.1329,       -0.18766,       -0.21294,       0.25746,       -0.00685
(153, 327),     0.0325,       0.55465,       -0.00349,       -0.41704,       -0.44784,       0.23929,       -0.00699
(61, 249),     -0.26569,       0.38138,       -0.15859,       0.34114,       -0.20828,       -0.13235,       -0.00706
(383, 390),     -0.12434,       0.50898,       0.09682,       -0.6439,       -0.21208,       0.33157,       -0.00716
(163, 466),     -0.42375,       0.09512,       0.05102,       0.21924,       0.05657,       -0.04283,       -0.00744
(161, 276),     -0.49861,       0.45874,       0.23883,       -0.01949,       -0.23085,       0.00569,       -0.00762
(133, 390),     -0.15102,       -0.07574,       0.11262,       0.39254,       -0.16874,       -0.15689,       -0.00787
(53, 55),     -0.41078,       0.33265,       0.0693,       0.02508,       -0.2182,       0.15227,       -0.00828
(159, 276),     -0.45663,       0.57212,       0.19976,       -0.02977,       -0.27436,       -0.06214,       -0.0085
(193, 373),     0.05695,       -0.38801,       -0.05152,       0.32647,       0.10498,       -0.10149,       -0.00877
(156, 270),     -0.20678,       0.54922,       0.04353,       -0.40816,       -0.37953,       0.3474,       -0.00905
(292, 324),     0.51298,       0.3824,       -0.36592,       0.7101,       -0.53849,       -0.75577,       -0.00912
(155, 249),     -0.15952,       -0.03651,       0.12367,       0.31297,       -0.14751,       -0.15025,       -0.00952
(263, 383),     -0.13443,       0.15537,       0.18298,       -0.45494,       -0.21098,       0.40438,       -0.0096
(384, 466),     -0.62129,       -0.47481,       -0.23297,       0.57827,       0.33195,       0.35661,       -0.01037
(163, 409),     0.01017,       0.62785,       -0.06788,       -0.57247,       -0.3767,       0.30936,       -0.01161
(57, 373),     -0.04159,       0.16397,       -0.13203,       0.26555,       -0.25448,       -0.07391,       -0.01208
(263, 265),     -0.28554,       0.56082,       0.01366,       0.20544,       -0.22129,       -0.34897,       -0.01265
(193, 466),     0.12851,       -0.39403,       -0.10371,       0.08189,       -0.06609,       0.27658,       -0.01281
(246, 398),     -0.23011,       -0.09708,       0.10979,       0.43322,       -0.14964,       -0.14358,       -0.0129
(57, 95),     -0.61927,       0.91019,       -0.25305,       -0.41152,       0.4782,       -0.18432,       -0.01329
(33, 154),     -0.3806,       0.28675,       0.29714,       -0.14588,       -0.13476,       -0.00262,       -0.01333
(173, 249),     -0.17998,       -0.11266,       0.07089,       0.3636,       -0.08973,       -0.13434,       -0.0137
(249, 390),     -0.38381,       0.18329,       0.54937,       -0.11285,       -0.45209,       0.13225,       -0.01397
(13, 40),     -0.07222,       0.66826,       -0.43284,       -0.35112,       0.31555,       -0.2127,       -0.01418
(52, 156),     -0.292,       -0.34113,       0.19539,       0.2462,       0.07678,       0.02814,       -0.01444
(52, 53),     -0.2359,       -0.57498,       -0.24109,       0.31735,       0.42186,       0.22509,       -0.01461
(70, 276),     -0.57911,       0.23292,       0.03661,       0.25089,       -0.12047,       0.09058,       -0.01476
(158, 265),     0.5559,       -0.30069,       0.1248,       0.10504,       -0.21747,       -0.35634,       -0.01479
(155, 380),     -0.18003,       0.13932,       0.12668,       0.39888,       -0.30328,       -0.27112,       -0.01493
(78, 390),     -0.30263,       0.41351,       -0.05763,       0.42228,       -0.3506,       -0.21458,       -0.01494
(246, 386),     -0.34508,       -0.10845,       0.04549,       0.54723,       -0.15715,       -0.07255,       -0.01508
(7, 386),     -0.38584,       -0.05579,       0.05301,       0.50259,       -0.12251,       -0.08472,       -0.01554
(7, 415),     -0.16281,       0.69734,       0.04694,       -0.60492,       -0.40383,       0.33355,       -0.01562
(7, 417),     0.34692,       -0.48462,       -0.17984,       0.0569,       0.09501,       0.07156,       -0.01568
(105, 124),     -0.23458,       -0.31739,       -0.2165,       0.5962,       -0.01999,       0.09821,       -0.01568
(193, 390),     0.01777,       -0.42711,       -0.1318,       0.35677,       0.06288,       0.02485,       -0.01611
