Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(321, 466),     0.09308,       0.09308
(380, 405),     0.09322,       0.09322
(107, 181),     0.09328,       0.09328
(53, 402),     0.09352,       0.09352
(160, 375),     0.09364,       0.09364
(98, 386),     0.09421,       0.09421
(65, 387),     0.09435,       0.09435
(84, 373),     0.09441,       0.09441
(82, 269),     0.09457,       0.09457
(61, 312),     0.0947,       0.0947
(181, 380),     0.09476,       0.09476
(282, 317),     0.09477,       0.09477
(292, 321),     0.09485,       0.09485
(61, 386),     0.09485,       0.09485
(84, 398),     0.09499,       0.09499
(314, 398),     0.09512,       0.09512
(296, 402),     0.09512,       0.09512
(402, 417),     0.09517,       0.09517
(285, 291),     0.0952,       0.0952
(88, 193),     0.09536,       0.09536
(318, 327),     0.09562,       0.09562
(156, 383),     0.09567,       0.09567
(308, 405),     0.09572,       0.09572
(287, 312),     0.09586,       0.09586
(178, 387),     0.09602,       0.09602
(105, 388),     0.09603,       0.09603
(52, 84),     0.09625,       0.09625
(133, 265),     0.09626,       0.09626
(291, 314),     0.09627,       0.09627
(158, 321),     0.09628,       0.09628
(295, 321),     0.09636,       0.09636
(314, 382),     0.09637,       0.09637
(314, 362),     0.09647,       0.09647
(84, 362),     0.0965,       0.0965
(40, 161),     0.09665,       0.09665
(55, 84),     0.09666,       0.09666
(161, 310),     0.09675,       0.09675
(374, 405),     0.09677,       0.09677
(373, 405),     0.09687,       0.09687
(84, 382),     0.09704,       0.09704
(291, 405),     0.09705,       0.09705
(295, 318),     0.09708,       0.09708
(87, 384),     0.0971,       0.0971
(308, 321),     0.09722,       0.09722
(91, 390),     0.09737,       0.09737
(80, 246),     0.09759,       0.09759
(158, 292),     0.0976,       0.0976
(65, 84),     0.09765,       0.09765
(78, 146),     0.09782,       0.09782
(263, 402),     0.09782,       0.09782
(282, 405),     0.09783,       0.09783
(88, 155),     0.0979,       0.0979
(334, 381),     0.0979,       0.0979
(155, 193),     0.09799,       0.09799
(144, 246),     0.09803,       0.09803
(145, 383),     0.09805,       0.09805
(263, 385),     0.09806,       0.09806
(124, 285),     0.09824,       0.09824
(157, 405),     0.09844,       0.09844
(306, 405),     0.09845,       0.09845
(95, 336),     0.09853,       0.09853
(336, 402),     0.09854,       0.09854
(336, 384),     0.09871,       0.09871
(53, 153),     0.09875,       0.09875
(283, 381),     0.09881,       0.09881
(380, 390),     0.09883,       0.09883
(7, 382),     0.09884,       0.09884
(17, 314),     0.09896,       0.09896
(91, 398),     0.09898,       0.09898
(317, 398),     0.09901,       0.09901
(95, 161),     0.09909,       0.09909
(14, 285),     0.0991,       0.0991
(55, 91),     0.09912,       0.09912
(61, 417),     0.09916,       0.09916
(249, 398),     0.09937,       0.09937
(295, 402),     0.09952,       0.09952
(17, 52),     0.09953,       0.09953
(91, 159),     0.09956,       0.09956
(276, 295),     0.09956,       0.09956
(384, 417),     0.09962,       0.09962
(84, 417),     0.09963,       0.09963
(160, 415),     0.09974,       0.09974
(84, 107),     0.09983,       0.09983
(327, 334),     0.1,       0.1
(181, 193),     0.10001,       0.10001
(321, 374),     0.10006,       0.10006
(13, 57),     0.10008,       0.10008
(163, 405),     0.10011,       0.10011
(17, 417),     0.10018,       0.10018
(324, 388),     0.10025,       0.10025
(159, 375),     0.10076,       0.10076
(55, 387),     0.10077,       0.10077
(17, 65),     0.10106,       0.10106
(296, 317),     0.10116,       0.10116
(95, 362),     0.10123,       0.10123
(88, 133),     0.10133,       0.10133
(17, 55),     0.1015,       0.1015
(292, 405),     0.1015,       0.1015
(87, 285),     0.10156,       0.10156
(295, 317),     0.10182,       0.10182
(384, 402),     0.10186,       0.10186
(133, 181),     0.10194,       0.10194
(46, 402),     0.10211,       0.10211
(88, 270),     0.10214,       0.10214
(173, 265),     0.10215,       0.10215
(249, 381),     0.10215,       0.10215
(52, 402),     0.10225,       0.10225
(17, 398),     0.10241,       0.10241
(160, 321),     0.10245,       0.10245
(146, 154),     0.10248,       0.10248
(14, 384),     0.1025,       0.1025
(133, 314),     0.10267,       0.10267
(17, 362),     0.10284,       0.10284
(318, 388),     0.10301,       0.10301
(17, 107),     0.10313,       0.10313
(263, 300),     0.1032,       0.1032
(318, 390),     0.10325,       0.10325
(17, 382),     0.10328,       0.10328
(95, 296),     0.1033,       0.1033
(173, 181),     0.10331,       0.10331
(265, 375),     0.10331,       0.10331
(324, 374),     0.10388,       0.10388
(63, 88),     0.1039,       0.1039
(66, 91),     0.10423,       0.10423
(157, 161),     0.10426,       0.10426
(63, 146),     0.10448,       0.10448
(308, 312),     0.1045,       0.1045
(46, 267),     0.10461,       0.10461
(160, 291),     0.10467,       0.10467
(91, 409),     0.10469,       0.10469
(70, 385),     0.10475,       0.10475
(84, 246),     0.10481,       0.10481
(314, 381),     0.10493,       0.10493
(13, 306),     0.10502,       0.10502
(282, 402),     0.10505,       0.10505
(82, 191),     0.10542,       0.10542
(17, 373),     0.10547,       0.10547
(161, 181),     0.10556,       0.10556
(57, 84),     0.10558,       0.10558
(375, 398),     0.10567,       0.10567
(40, 292),     0.10572,       0.10572
(314, 373),     0.10574,       0.10574
(14, 336),     0.10575,       0.10575
(0, 124),     0.10578,       0.10578
(87, 388),     0.1058,       0.1058
(155, 314),     0.10584,       0.10584
(91, 373),     0.10587,       0.10587
(55, 384),     0.10592,       0.10592
(91, 107),     0.10595,       0.10595
(7, 35),     0.10596,       0.10596
(300, 336),     0.10601,       0.10601
(95, 295),     0.10603,       0.10603
(62, 82),     0.10606,       0.10606
(124, 173),     0.10628,       0.10628
(312, 415),     0.10635,       0.10635
(66, 402),     0.1064,       0.1064
(62, 63),     0.10643,       0.10643
(57, 181),     0.10653,       0.10653
(63, 78),     0.10665,       0.10665
(173, 314),     0.10669,       0.10669
(84, 381),     0.10672,       0.10672
(14, 388),     0.10685,       0.10685
(267, 308),     0.10689,       0.10689
(163, 246),     0.10692,       0.10692
(63, 95),     0.10727,       0.10727
(269, 287),     0.10728,       0.10728
(161, 324),     0.10729,       0.10729
(300, 327),     0.10743,       0.10743
(173, 409),     0.10753,       0.10753
(17, 33),     0.10769,       0.10769
(91, 158),     0.10775,       0.10775
(161, 405),     0.10804,       0.10804
(282, 327),     0.10807,       0.10807
(84, 374),     0.10811,       0.10811
(160, 306),     0.10812,       0.10812
(282, 382),     0.10814,       0.10814
(13, 318),     0.10815,       0.10815
(373, 382),     0.10826,       0.10826
(249, 318),     0.10827,       0.10827
(185, 321),     0.10834,       0.10834
(35, 387),     0.10838,       0.10838
(159, 321),     0.10839,       0.10839
(155, 181),     0.10858,       0.10858
(385, 402),     0.10864,       0.10864
(296, 388),     0.10874,       0.10874
(91, 163),     0.10906,       0.10906
(95, 133),     0.1092,       0.1092
(160, 181),     0.10921,       0.10921
(88, 181),     0.10938,       0.10938
(63, 76),     0.1094,       0.1094
(160, 310),     0.10978,       0.10978
(35, 178),     0.1098,       0.1098
(156, 157),     0.10987,       0.10987
(61, 63),     0.10997,       0.10997
(362, 417),     0.11,       0.11
(66, 409),     0.11005,       0.11005
(65, 409),     0.11007,       0.11007
(300, 321),     0.11007,       0.11007
(57, 270),     0.11024,       0.11024
(87, 336),     0.11026,       0.11026
(155, 353),     0.11032,       0.11032
(173, 293),     0.1104,       0.1104
(17, 193),     0.11051,       0.11051
(84, 193),     0.11056,       0.11056
(0, 267),     0.11068,       0.11068
(65, 282),     0.11073,       0.11073
(91, 374),     0.11077,       0.11077
(246, 314),     0.11086,       0.11086
(87, 385),     0.11111,       0.11111
(84, 314),     0.11123,       0.11123
(386, 402),     0.11132,       0.11132
(285, 317),     0.11135,       0.11135
(155, 402),     0.11142,       0.11142
(0, 308),     0.11183,       0.11183
(375, 381),     0.11184,       0.11184
(246, 381),     0.11189,       0.11189
(246, 265),     0.11201,       0.11201
(160, 292),     0.11206,       0.11206
(160, 267),     0.11213,       0.11213
(52, 91),     0.11238,       0.11238
(37, 308),     0.11246,       0.11246
(246, 287),     0.11248,       0.11248
(314, 374),     0.11259,       0.11259
(91, 157),     0.11264,       0.11264
(78, 82),     0.11272,       0.11272
(178, 417),     0.11273,       0.11273
(17, 381),     0.11282,       0.11282
(63, 145),     0.11282,       0.11282
(84, 375),     0.1129,       0.1129
(88, 312),     0.11295,       0.11295
(153, 405),     0.11296,       0.11296
(287, 292),     0.11297,       0.11297
(65, 402),     0.11303,       0.11303
(314, 380),     0.11305,       0.11305
(7, 181),     0.11306,       0.11306
(382, 390),     0.11306,       0.11306
(160, 293),     0.11327,       0.11327
(327, 398),     0.11328,       0.11328
(157, 185),     0.11329,       0.11329
(76, 417),     0.11334,       0.11334
(57, 314),     0.11336,       0.11336
(88, 154),     0.1134,       0.1134
(84, 380),     0.11347,       0.11347
(84, 133),     0.1135,       0.1135
(133, 402),     0.11356,       0.11356
(63, 466),     0.11361,       0.11361
(334, 398),     0.11366,       0.11366
(321, 373),     0.11372,       0.11372
(14, 385),     0.11373,       0.11373
(269, 270),     0.11379,       0.11379
(157, 181),     0.11392,       0.11392
(84, 173),     0.11397,       0.11397
(318, 466),     0.11402,       0.11402
(70, 163),     0.1141,       0.1141
(353, 417),     0.11415,       0.11415
(159, 181),     0.11439,       0.11439
(87, 386),     0.11444,       0.11444
(375, 382),     0.11458,       0.11458
(193, 398),     0.11458,       0.11458
(178, 327),     0.11473,       0.11473
(65, 91),     0.11492,       0.11492
(65, 193),     0.11499,       0.11499
(84, 161),     0.11516,       0.11516
(91, 382),     0.11521,       0.11521
(105, 154),     0.11522,       0.11522
(267, 292),     0.11532,       0.11532
(156, 390),     0.11533,       0.11533
(14, 386),     0.11547,       0.11547
(52, 283),     0.11558,       0.11558
(65, 285),     0.11577,       0.11577
(88, 98),     0.11584,       0.11584
(318, 334),     0.11584,       0.11584
(91, 173),     0.11599,       0.11599
(91, 155),     0.11603,       0.11603
(91, 362),     0.11621,       0.11621
(84, 160),     0.11625,       0.11625
(402, 466),     0.11627,       0.11627
(249, 321),     0.11635,       0.11635
(40, 57),     0.1164,       0.1164
(7, 362),     0.11646,       0.11646
(153, 270),     0.11651,       0.11651
(317, 336),     0.11651,       0.11651
(249, 382),     0.11667,       0.11667
(87, 387),     0.11668,       0.11668
(159, 291),     0.11677,       0.11677
(17, 374),     0.11689,       0.11689
(14, 387),     0.11698,       0.11698
(80, 321),     0.11706,       0.11706
(193, 402),     0.11706,       0.11706
(321, 327),     0.11713,       0.11713
(7, 124),     0.11713,       0.11713
(80, 81),     0.11729,       0.11729
(46, 88),     0.11729,       0.11729
(91, 380),     0.11752,       0.11752
(63, 269),     0.11777,       0.11777
(91, 381),     0.11786,       0.11786
(317, 466),     0.11786,       0.11786
(155, 265),     0.11786,       0.11786
(145, 246),     0.11796,       0.11796
(263, 321),     0.11797,       0.11797
(61, 95),     0.118,       0.118
(321, 334),     0.11817,       0.11817
(40, 246),     0.11818,       0.11818
(84, 405),     0.11832,       0.11832
(314, 405),     0.11832,       0.11832
(55, 66),     0.11834,       0.11834
(158, 269),     0.1184,       0.1184
(82, 291),     0.11843,       0.11843
(53, 293),     0.11852,       0.11852
(13, 61),     0.11864,       0.11864
(312, 324),     0.11864,       0.11864
(158, 181),     0.11874,       0.11874
(17, 133),     0.11882,       0.11882
(157, 314),     0.11885,       0.11885
(158, 405),     0.1189,       0.1189
(133, 145),     0.11891,       0.11891
(91, 133),     0.11897,       0.11897
(321, 390),     0.11932,       0.11932
(7, 300),     0.11938,       0.11938
(158, 193),     0.1194,       0.1194
(37, 327),     0.11944,       0.11944
(375, 380),     0.11946,       0.11946
(157, 318),     0.11946,       0.11946
(95, 160),     0.11953,       0.11953
(87, 156),     0.11959,       0.11959
(287, 388),     0.1196,       0.1196
(276, 318),     0.11961,       0.11961
(84, 159),     0.11963,       0.11963
(267, 270),     0.11971,       0.11971
(292, 312),     0.11991,       0.11991
(84, 155),     0.11997,       0.11997
(263, 318),     0.12002,       0.12002
(53, 61),     0.12024,       0.12024
(17, 380),     0.12027,       0.12027
(387, 402),     0.12036,       0.12036
(66, 105),     0.12046,       0.12046
(145, 265),     0.12057,       0.12057
(70, 178),     0.12061,       0.12061
(65, 384),     0.12083,       0.12083
(17, 173),     0.12094,       0.12094
(144, 405),     0.12098,       0.12098
(146, 285),     0.12099,       0.12099
(84, 157),     0.12113,       0.12113
(160, 405),     0.12135,       0.12135
(285, 306),     0.1214,       0.1214
(158, 308),     0.12159,       0.12159
(133, 398),     0.12159,       0.12159
(317, 384),     0.12163,       0.12163
(269, 308),     0.12173,       0.12173
(7, 314),     0.12188,       0.12188
(35, 80),     0.12189,       0.12189
(95, 173),     0.12193,       0.12193
(78, 417),     0.12208,       0.12208
(133, 362),     0.12209,       0.12209
(84, 321),     0.12216,       0.12216
(362, 375),     0.12218,       0.12218
(63, 293),     0.12222,       0.12222
(293, 384),     0.12235,       0.12235
(17, 246),     0.12247,       0.12247
(375, 383),     0.12262,       0.12262
(324, 405),     0.12276,       0.12276
(105, 283),     0.12279,       0.12279
(66, 353),     0.12292,       0.12292
(181, 327),     0.12297,       0.12297
(388, 402),     0.123,       0.123
(291, 336),     0.1231,       0.1231
(292, 415),     0.12328,       0.12328
(334, 383),     0.12328,       0.12328
(156, 246),     0.12329,       0.12329
(65, 107),     0.12346,       0.12346
(91, 154),     0.12367,       0.12367
(40, 156),     0.12368,       0.12368
(246, 380),     0.12369,       0.12369
(84, 158),     0.12375,       0.12375
(159, 306),     0.1239,       0.1239
(17, 155),     0.1241,       0.1241
(53, 76),     0.12412,       0.12412
(161, 314),     0.12416,       0.12416
(159, 405),     0.12417,       0.12417
(53, 78),     0.12417,       0.12417
(154, 383),     0.12421,       0.12421
(249, 380),     0.12431,       0.12431
(263, 398),     0.12442,       0.12442
(53, 62),     0.12447,       0.12447
(107, 384),     0.12454,       0.12454
(40, 158),     0.12455,       0.12455
(7, 310),     0.12465,       0.12465
(145, 405),     0.12477,       0.12477
(296, 386),     0.12481,       0.12481
(295, 387),     0.12486,       0.12486
(154, 314),     0.12495,       0.12495
(98, 181),     0.12502,       0.12502
(145, 415),     0.12515,       0.12515
(14, 314),     0.12537,       0.12537
(310, 402),     0.12546,       0.12546
(185, 317),     0.12598,       0.12598
(159, 415),     0.12609,       0.12609
(317, 409),     0.12617,       0.12617
(7, 384),     0.12624,       0.12624
(296, 324),     0.12626,       0.12626
(161, 417),     0.12638,       0.12638
(133, 409),     0.1264,       0.1264
(87, 311),     0.12643,       0.12643
(95, 146),     0.12662,       0.12662
(7, 276),     0.12681,       0.12681
(269, 292),     0.12689,       0.12689
