Comparing the following files: 
hadleigh_front_s2_v2/,  hadleigh_low_s2_v2/,  hadleigh_right_threequarter_s2_v2/,  hadleigh_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s2_v2_vs_hadleigh_low_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_right_threequarter_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  average
(61, 375),     0.90731,       0.94954,       0.84879,       0.89651,       0.89034,       0.84043,       0.88882
(311, 466),     0.89515,       0.95139,       0.85451,       0.91518,       0.85387,       0.8624,       0.88875
(270, 386),     0.91393,       0.94425,       0.85494,       0.92562,       0.85485,       0.83751,       0.88852
(80, 81),     0.88786,       0.95264,       0.84632,       0.88193,       0.87673,       0.88526,       0.88846
(95, 409),     0.92307,       0.90525,       0.90897,       0.82733,       0.88829,       0.87703,       0.88832
(62, 82),     0.85356,       0.95803,       0.85515,       0.89931,       0.86182,       0.9008,       0.88811
(80, 312),     0.91353,       0.94309,       0.8748,       0.85128,       0.87581,       0.86991,       0.88807
(76, 81),     0.85497,       0.94684,       0.85104,       0.92664,       0.85418,       0.89453,       0.88803
(249, 311),     0.88699,       0.95012,       0.86285,       0.90906,       0.8464,       0.87266,       0.88801
(62, 375),     0.90318,       0.94996,       0.84447,       0.89602,       0.8954,       0.83877,       0.88797
(311, 374),     0.90007,       0.93488,       0.85441,       0.92508,       0.86845,       0.84414,       0.88784
(300, 306),     0.88694,       0.94282,       0.9056,       0.88033,       0.86213,       0.84925,       0.88784
(405, 415),     0.87213,       0.92905,       0.81806,       0.95531,       0.88248,       0.86873,       0.88763
(318, 415),     0.89128,       0.88974,       0.83129,       0.94766,       0.89044,       0.87527,       0.88761
(62, 80),     0.84744,       0.93636,       0.84873,       0.93874,       0.8567,       0.89662,       0.88743
(311, 386),     0.9087,       0.94647,       0.82523,       0.9302,       0.87478,       0.83771,       0.88718
(37, 375),     0.89621,       0.89751,       0.86936,       0.94974,       0.89532,       0.81451,       0.88711
(318, 409),     0.8779,       0.92079,       0.79068,       0.95593,       0.89511,       0.88212,       0.88709
(37, 269),     0.92686,       0.86367,       0.90613,       0.88516,       0.91638,       0.82363,       0.88697
(39, 402),     0.88409,       0.92799,       0.81857,       0.95788,       0.88975,       0.84349,       0.88696
(249, 308),     0.9138,       0.90837,       0.88619,       0.91961,       0.86335,       0.83027,       0.88693
(62, 311),     0.87356,       0.95282,       0.89299,       0.84269,       0.86692,       0.89233,       0.88689
(95, 270),     0.88958,       0.93519,       0.87366,       0.87009,       0.84894,       0.90332,       0.8868
(270, 380),     0.91024,       0.91853,       0.87723,       0.91998,       0.85852,       0.8352,       0.88662
(146, 311),     0.88153,       0.94251,       0.85864,       0.88913,       0.85135,       0.89649,       0.88661
(78, 270),     0.88281,       0.9455,       0.87924,       0.88917,       0.83038,       0.89077,       0.88631
(185, 321),     0.93204,       0.93639,       0.86505,       0.88602,       0.89161,       0.80555,       0.88611
(84, 415),     0.86482,       0.93467,       0.85337,       0.92266,       0.83668,       0.90385,       0.88601
(13, 409),     0.94359,       0.84997,       0.92401,       0.91035,       0.90867,       0.77934,       0.88599
(308, 375),     0.91716,       0.90535,       0.83827,       0.90221,       0.91317,       0.83897,       0.88585
(17, 415),     0.86631,       0.92759,       0.84376,       0.94733,       0.84576,       0.88409,       0.88581
(263, 291),     0.90426,       0.9152,       0.88876,       0.91132,       0.85583,       0.83931,       0.88578
(310, 385),     0.92101,       0.94575,       0.82587,       0.92262,       0.8784,       0.82004,       0.88561
(57, 287),     0.89631,       0.93979,       0.90736,       0.85424,       0.82586,       0.88983,       0.88557
(88, 402),     0.91847,       0.95198,       0.82388,       0.92075,       0.87707,       0.82045,       0.88543
(78, 375),     0.901,       0.94977,       0.83894,       0.89527,       0.8945,       0.83274,       0.88537
(82, 95),     0.87883,       0.9399,       0.78742,       0.94556,       0.87196,       0.88811,       0.8853
(84, 292),     0.88873,       0.91793,       0.8981,       0.84774,       0.86528,       0.89398,       0.88529
(76, 82),     0.84751,       0.95559,       0.85493,       0.90119,       0.85333,       0.89789,       0.88507
(13, 95),     0.87685,       0.94314,       0.81502,       0.90828,       0.8694,       0.89684,       0.88492
(291, 300),     0.88596,       0.93875,       0.90461,       0.8766,       0.86145,       0.84197,       0.88489
(311, 415),     0.93061,       0.87344,       0.89611,       0.9275,       0.90489,       0.77592,       0.88475
(249, 292),     0.91002,       0.90739,       0.88475,       0.91653,       0.8603,       0.82948,       0.88475
(80, 321),     0.92797,       0.93796,       0.86073,       0.89399,       0.9033,       0.78302,       0.88449
(98, 324),     0.90973,       0.89773,       0.8615,       0.90127,       0.92081,       0.81582,       0.88448
(308, 466),     0.90648,       0.91792,       0.87917,       0.91965,       0.85193,       0.83169,       0.88447
(81, 321),     0.91145,       0.92701,       0.8473,       0.92708,       0.89763,       0.79485,       0.88422
(270, 409),     0.91704,       0.85918,       0.88706,       0.92156,       0.91056,       0.80966,       0.88418
(95, 312),     0.88273,       0.94014,       0.83695,       0.88202,       0.86766,       0.89538,       0.88415
(374, 415),     0.93526,       0.91409,       0.85994,       0.92254,       0.87235,       0.79948,       0.88394
(13, 375),     0.91618,       0.89378,       0.87749,       0.93687,       0.89578,       0.78271,       0.8838
(13, 310),     0.95143,       0.87361,       0.90899,       0.88331,       0.924,       0.7613,       0.88377
(76, 311),     0.86753,       0.95399,       0.88901,       0.84101,       0.86061,       0.89025,       0.88373
(311, 380),     0.89645,       0.9307,       0.84676,       0.91894,       0.87104,       0.83722,       0.88352
(62, 270),     0.87583,       0.94443,       0.87867,       0.8833,       0.8298,       0.88896,       0.8835
(0, 270),     0.92506,       0.84722,       0.9123,       0.90116,       0.91775,       0.79654,       0.88334
(402, 409),     0.89959,       0.8814,       0.84307,       0.90924,       0.89473,       0.87196,       0.88333
(311, 385),     0.90316,       0.94364,       0.81905,       0.92334,       0.87643,       0.83199,       0.88293
(312, 415),     0.94023,       0.86453,       0.9082,       0.91517,       0.90945,       0.75969,       0.88288
(387, 409),     0.9167,       0.93971,       0.85672,       0.91625,       0.84817,       0.81949,       0.88284
(181, 415),     0.87009,       0.9338,       0.86824,       0.87961,       0.83572,       0.90935,       0.8828
(78, 312),     0.86401,       0.95917,       0.8692,       0.85286,       0.86083,       0.89018,       0.88271
(37, 415),     0.93839,       0.8459,       0.92083,       0.86994,       0.93745,       0.7834,       0.88265
(311, 312),     0.95278,       0.8748,       0.906,       0.88465,       0.92204,       0.75539,       0.88261
(88, 270),     0.88383,       0.92602,       0.84768,       0.88095,       0.85235,       0.90303,       0.88231
(292, 466),     0.90213,       0.91677,       0.87834,       0.91599,       0.84899,       0.83154,       0.88229
(13, 308),     0.94749,       0.8471,       0.92109,       0.90727,       0.91483,       0.75573,       0.88225
(146, 312),     0.87484,       0.94326,       0.82566,       0.91522,       0.84676,       0.88693,       0.88211
(263, 311),     0.87786,       0.95236,       0.86144,       0.89378,       0.83364,       0.87217,       0.88187
(310, 381),     0.91373,       0.92764,       0.84474,       0.90967,       0.87322,       0.8217,       0.88178
(81, 270),     0.93773,       0.91258,       0.85841,       0.89591,       0.8822,       0.80356,       0.88173
(95, 311),     0.89087,       0.92508,       0.8728,       0.83726,       0.87082,       0.89259,       0.88157
(312, 375),     0.89966,       0.9103,       0.84214,       0.94451,       0.89213,       0.80029,       0.88151
(88, 321),     0.92376,       0.92214,       0.86857,       0.87505,       0.90643,       0.79208,       0.88134
(95, 321),     0.91894,       0.94531,       0.8349,       0.89508,       0.89241,       0.8006,       0.88121
(13, 191),     0.87003,       0.96004,       0.84907,       0.86138,       0.85996,       0.88654,       0.88117
(13, 292),     0.94715,       0.83928,       0.92415,       0.90493,       0.91519,       0.75612,       0.88114
(308, 310),     0.91609,       0.86569,       0.88659,       0.93677,       0.89621,       0.78511,       0.88108
(14, 40),     0.86627,       0.93397,       0.81173,       0.94256,       0.87331,       0.85738,       0.88087
(13, 306),     0.94529,       0.83843,       0.92529,       0.90458,       0.91277,       0.75835,       0.88079
(13, 78),     0.85022,       0.96107,       0.8551,       0.86224,       0.86267,       0.89289,       0.8807
(57, 270),     0.9025,       0.94384,       0.87127,       0.87838,       0.7888,       0.89831,       0.88052
(270, 385),     0.90748,       0.94107,       0.84464,       0.91316,       0.85043,       0.8256,       0.8804
(91, 415),     0.89639,       0.91332,       0.89758,       0.81784,       0.86308,       0.89399,       0.88037
(61, 81),     0.84894,       0.94228,       0.84533,       0.92426,       0.83621,       0.88389,       0.88015
(17, 291),     0.89631,       0.89227,       0.89168,       0.85999,       0.87208,       0.86751,       0.87997
(80, 133),     0.89214,       0.93476,       0.85352,       0.93051,       0.81692,       0.85167,       0.87992
(293, 310),     0.91113,       0.95378,       0.85956,       0.90528,       0.8378,       0.81132,       0.87981
(84, 306),     0.88902,       0.90887,       0.89763,       0.83064,       0.86611,       0.88614,       0.87974
(37, 318),     0.87973,       0.9157,       0.81867,       0.95954,       0.88412,       0.8203,       0.87968
(62, 312),     0.8552,       0.95939,       0.87032,       0.84642,       0.85817,       0.88852,       0.87967
(91, 324),     0.88165,       0.92774,       0.90728,       0.81716,       0.85437,       0.88961,       0.87964
(80, 155),     0.89372,       0.93382,       0.85457,       0.92784,       0.81759,       0.8498,       0.87956
(0, 308),     0.92244,       0.83953,       0.91108,       0.91932,       0.91133,       0.77268,       0.8794
(321, 415),     0.87062,       0.92896,       0.77299,       0.95134,       0.89263,       0.85966,       0.87937
(293, 415),     0.90983,       0.95237,       0.86853,       0.90589,       0.83294,       0.80652,       0.87935
(91, 310),     0.87741,       0.92858,       0.84832,       0.88886,       0.83874,       0.89281,       0.87912
(0, 324),     0.89518,       0.90116,       0.84989,       0.95422,       0.88152,       0.79256,       0.87909
(76, 80),     0.83515,       0.92493,       0.84994,       0.93884,       0.84156,       0.88396,       0.87906
(308, 311),     0.92593,       0.85837,       0.89949,       0.9287,       0.89614,       0.76566,       0.87905
(61, 82),     0.84229,       0.95284,       0.85032,       0.89934,       0.83792,       0.89133,       0.87901
(283, 310),     0.9184,       0.94673,       0.85907,       0.91357,       0.83607,       0.79997,       0.87897
(249, 306),     0.9047,       0.90359,       0.88006,       0.90921,       0.85454,       0.82157,       0.87894
(13, 146),     0.86974,       0.94021,       0.80545,       0.9305,       0.84557,       0.88174,       0.87887
(270, 381),     0.90158,       0.92324,       0.86436,       0.90763,       0.843,       0.83267,       0.87875
(81, 95),     0.87422,       0.9313,       0.75545,       0.96101,       0.87656,       0.87314,       0.87861
(311, 375),     0.88336,       0.92309,       0.79661,       0.95025,       0.89387,       0.82386,       0.87851
(267, 409),     0.90929,       0.84908,       0.89701,       0.91759,       0.90411,       0.79314,       0.87837
(146, 321),     0.91471,       0.92289,       0.85416,       0.89449,       0.87311,       0.81055,       0.87832
(76, 270),     0.8678,       0.94368,       0.87401,       0.87785,       0.82167,       0.88488,       0.87831
(88, 185),     0.86257,       0.92811,       0.80569,       0.92827,       0.88316,       0.86181,       0.87827
(308, 312),     0.9357,       0.84923,       0.91188,       0.9182,       0.90176,       0.75249,       0.87821
(311, 381),     0.88598,       0.93208,       0.83912,       0.90773,       0.86431,       0.84003,       0.87821
(76, 146),     0.85526,       0.94363,       0.82303,       0.91986,       0.84753,       0.87971,       0.87817
(386, 415),     0.92341,       0.94584,       0.82478,       0.92003,       0.85096,       0.80097,       0.87767
(178, 270),     0.87364,       0.9227,       0.8179,       0.90968,       0.84652,       0.89546,       0.87765
(13, 62),     0.83948,       0.96099,       0.85756,       0.85605,       0.85868,       0.89253,       0.87755
(61, 311),     0.86084,       0.95353,       0.88274,       0.83406,       0.84623,       0.88595,       0.87723
(76, 312),     0.84954,       0.95964,       0.8674,       0.84756,       0.85127,       0.8874,       0.87713
(80, 173),     0.89046,       0.93725,       0.84849,       0.92151,       0.81781,       0.84723,       0.87712
(310, 384),     0.90833,       0.94065,       0.82072,       0.90866,       0.86903,       0.81507,       0.87708
(95, 306),     0.94638,       0.85193,       0.90291,       0.83319,       0.92811,       0.79976,       0.87705
(0, 292),     0.92139,       0.83014,       0.91299,       0.91561,       0.91176,       0.77026,       0.87703
(310, 317),     0.8776,       0.89735,       0.81466,       0.94768,       0.85565,       0.86917,       0.87702
(39, 321),     0.87949,       0.91493,       0.82594,       0.95298,       0.87278,       0.81544,       0.87693
(191, 287),     0.94585,       0.95804,       0.80234,       0.94079,       0.81104,       0.80245,       0.87675
(306, 466),     0.89612,       0.91369,       0.87424,       0.90864,       0.84281,       0.82462,       0.87669
(292, 311),     0.92396,       0.84481,       0.90644,       0.9256,       0.89611,       0.76303,       0.87666
(310, 402),     0.86177,       0.92024,       0.77397,       0.95445,       0.87664,       0.87273,       0.87663
(292, 312),     0.93478,       0.83914,       0.9166,       0.91553,       0.90207,       0.75151,       0.8766
(292, 310),     0.91113,       0.84392,       0.89652,       0.93235,       0.89553,       0.77961,       0.87651
(80, 405),     0.89099,       0.93777,       0.83729,       0.91069,       0.87198,       0.8096,       0.87639
(95, 292),     0.94215,       0.85193,       0.90033,       0.83711,       0.92632,       0.80033,       0.87636
(287, 383),     0.87356,       0.94654,       0.89763,       0.85238,       0.84421,       0.84383,       0.87636
(37, 287),     0.87955,       0.90263,       0.8619,       0.92638,       0.84771,       0.8396,       0.87629
(13, 291),     0.94312,       0.83257,       0.92454,       0.90109,       0.90638,       0.74964,       0.87622
(95, 308),     0.93974,       0.85128,       0.89932,       0.83839,       0.92486,       0.80345,       0.87617
(0, 375),     0.87972,       0.89817,       0.84485,       0.95078,       0.87941,       0.80397,       0.87615
(57, 311),     0.89705,       0.94357,       0.87773,       0.83632,       0.80164,       0.89964,       0.87599
(95, 310),     0.90523,       0.89846,       0.90477,       0.79311,       0.87823,       0.87606,       0.87598
